@attribute isAttack {normal,slowBody,slowHeaders,slowRead,tcpFlood,udpFlood,httpFlood}

@DATA
%Filename: HTTPFlood150ThreadsAppendRandom.pcapng,InvalidAttack
%Filename: HTTPFlood50ThreadsAppendRandom.pcapng,InvalidAttack
%Filename: HTTPFlood75ThreadsAppendRandom.pcapng,InvalidAttack
%Filename: HTTPFlood100ThreadsAppendRandom.pcapng,InvalidAttack
%Filename: /root/Documents/highratePcap/appendRandomCharacters/F/ExtraHTTPFlood75ThreadsAppendRandom.pcapng,httpFlood
%Filename: /root/Documents/highratePcap/appendRandomCharacters/F/HTTPFlood50ThreadsAppendRandom.pcapng,httpFlood
172.16.15.11,48534,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,467,61334,201998,95745,29,67103,198249,113585,245337,245337,245337,245337,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,48272,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,340,15219,41495,22821,9,1661,3314,2336,1309573,7010,24542,42074,24793,1260489,1260489,1260489,0,2,152,2,349,1,1,0,0,268,216,httpFlood
172.16.15.11,47862,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,1261,16794,43774,19608,24,7308,15485,7769,67176,67176,67176,67176,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,48708,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,640,182869,686976,336628,4,229263,685081,394752,731478,731478,731478,731478,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,48046,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,969,13123,41891,19438,3,3212,5194,2804,52492,52492,52492,52492,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,48364,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,5331,182270,673804,328124,145,226655,669588,383624,729082,729082,729082,729082,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,48184,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,441,12181,40489,19030,6,2021,4408,2224,48725,48725,48725,48725,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,48426,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,307,178108,669933,328395,9,222269,665800,384109,712434,712434,712434,712434,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,47800,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,727,12177,44855,21788,310,2166,3573,1677,48710,48710,48710,48710,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,47888,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,292,14072,41492,18744,473,1170,1534,604,56290,56290,56290,56290,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,48352,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,84,16080,41284,18048,5,3743,7625,3812,64322,64322,64322,64322,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,48106,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,151,180807,679374,332953,27,226359,676656,389970,723228,723228,723228,723228,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,48544,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,144,61236,201762,95651,28,66892,198287,113796,244945,244945,244945,244945,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,48114,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,613,183631,687079,336239,6,225634,673589,387943,734527,734527,734527,734527,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,48834,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,447,62855,204536,96575,97,68161,200958,115017,251421,251421,251421,251421,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,48760,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,342,17232,40589,20023,5,9119,25865,14521,68928,68928,68928,68928,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,47972,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,559,14688,41852,23530,180,3421,6663,4584,1114067,7188,24546,41904,24547,1064975,1064975,1064975,0,2,152,2,349,1,1,0,0,268,216,httpFlood
172.16.15.11,48684,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,323,181993,684084,335302,13,228129,683529,394387,727973,727973,727973,727973,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,47984,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,4321,17294,41475,20959,52,3080,6108,4282,1131561,10944,32598,54253,30624,1066364,1066364,1066364,0,2,152,2,349,1,1,0,0,268,216,httpFlood
172.16.15.11,48400,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,191,180020,674461,330232,6,223499,669276,386054,720082,720082,720082,720082,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,48898,152.14.13.11,80,6,3,200,2,112,52,66,88,18,52,56,60,5,1549,1616,1684,95,2509,2509,2509,0,3855,3855,3855,3855,0,0,0,0,0,3,200,2,112,1,0,0,0,164,112,httpFlood
172.16.15.11,48080,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,376,177614,667022,326785,197,222468,665395,383586,710458,710458,710458,710458,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,47778,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,580,12488,41338,19322,55,2221,5942,3236,49955,49955,49955,49955,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,48256,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,185,60918,196183,92092,241,65523,193465,110808,243675,243675,243675,243675,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,48636,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,192,15964,43412,20111,26,5825,16291,9080,63858,63858,63858,63858,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,48878,152.14.13.11,80,6,3,200,2,112,52,66,88,18,52,56,60,5,1040,1452,1865,583,2812,2812,2812,0,3812,3812,3812,3812,0,0,0,0,0,3,200,2,112,1,0,0,0,164,112,httpFlood
172.16.15.11,48538,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,319,61341,201728,95623,4,67059,199610,114795,245366,245366,245366,245366,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,47812,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,859,13562,46845,22263,34,1657,4694,2631,54249,54249,54249,54249,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,48886,152.14.13.11,80,6,3,200,2,112,52,66,88,18,52,56,60,5,101,609,1118,719,680,680,680,0,1761,1761,1761,1761,0,0,0,0,0,3,200,2,112,1,0,0,0,164,112,httpFlood
172.16.15.11,47948,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,60,61814,204956,97258,123,67738,201954,116234,247259,247259,247259,247259,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,48516,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,1079,64217,203131,95592,3175,69632,200725,113533,256869,256869,256869,256869,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,48024,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,3328,15098,42026,18061,3,5051,10710,5379,60395,60395,60395,60395,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,48154,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,516,12132,42536,20336,11,1841,4894,2660,48529,48529,48529,48529,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,48734,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,1025,180629,678148,332176,205,226763,676375,389379,722518,722518,722518,722518,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,47866,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,246,13873,41124,18821,4,3826,11007,6222,55492,55492,55492,55492,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,48820,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,851,63157,206703,97832,208,69255,204662,117273,252628,252628,252628,252628,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,48754,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,633,17099,43922,20429,10,7460,20924,11681,68396,68396,68396,68396,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,48190,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,489,13640,46576,22111,5,2069,3303,1798,54560,54560,54560,54560,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,48402,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,175,179844,678136,332678,17,223847,670345,386678,719377,719377,719377,719377,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,48304,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,1131,14852,42036,23542,865,1495,2125,890,1111957,3507,24237,44968,29317,1063482,1063482,1063482,0,2,152,2,349,1,1,0,0,268,216,httpFlood
172.16.15.11,47754,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,1232,11865,43316,20967,33,918,2474,1351,47460,47460,47460,47460,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,47890,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,631,13991,41726,18905,24,1166,1831,993,55967,55967,55967,55967,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,48346,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,29,16361,40587,18372,4,4984,8372,4405,65444,65444,65444,65444,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,48624,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,261,14201,41097,23297,230,883,1537,924,1118408,2762,21981,41200,27179,1074446,1074446,1074446,0,2,152,2,349,1,1,0,0,268,216,httpFlood
172.16.15.11,47848,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,452,11972,41365,19679,3,1116,3236,1836,47890,47890,47890,47890,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,48928,152.14.13.11,80,6,3,200,2,112,52,66,88,18,52,56,60,5,237,1174,2111,1325,1944,1944,1944,0,4004,4004,4004,4004,0,0,0,0,0,3,200,2,112,1,0,0,0,164,112,httpFlood
172.16.15.11,48630,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,1413,15353,42981,23926,5,1223,2441,1722,1129762,3843,27783,51724,33856,1074195,1074195,1074195,0,2,152,2,349,1,1,0,0,268,216,httpFlood
172.16.15.11,47820,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,438,13524,47158,22539,23,1438,4000,2222,54098,54098,54098,54098,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,48058,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,69,13491,41238,19163,66,3439,7851,3995,53965,53965,53965,53965,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,47968,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,690,16350,43315,23453,8,3542,7077,4998,1122267,7749,26441,45133,26434,1069385,1069385,1069385,0,2,152,2,349,1,1,0,0,268,216,httpFlood
172.16.15.11,48122,152.14.13.11,80,6,5,316,5,751,52,63,88,14,52,150,535,215,8,37104,147153,73367,15,36522,130661,63107,148416,148416,148416,148416,0,0,0,0,0,5,316,5,751,1,1,0,0,280,268,httpFlood
172.16.15.11,48600,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,629,15997,44443,24661,11,1997,3983,2808,1119581,4496,24509,44522,28302,1070563,1070563,1070563,0,2,152,2,349,1,1,0,0,268,216,httpFlood
172.16.15.11,48282,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,467,18661,41847,21136,2772,8491,14210,8087,1131142,14642,33529,52416,26710,1064084,1064084,1064084,0,2,152,2,349,1,1,0,0,268,216,httpFlood
172.16.15.11,48766,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,2261,16388,40436,17118,4,6109,15267,8076,65552,65552,65552,65552,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,48218,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,1665,60899,198700,93705,10,66852,195479,111422,243598,243598,243598,243598,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,48396,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,176,179978,674813,330508,11,223714,669152,385761,719913,719913,719913,719913,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,48064,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,2944,183890,683610,333627,4,227873,678335,390120,735563,735563,735563,735563,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,48212,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,2202,61074,198341,93362,13,66827,195313,111301,244299,244299,244299,244299,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,47838,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,1434,15001,40650,17619,4,5943,16680,9315,60004,60004,60004,60004,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,48914,152.14.13.11,80,6,3,200,2,112,52,66,88,18,52,56,60,5,347,1252,2158,1280,4422,4422,4422,0,5633,5633,5633,5633,0,0,0,0,0,3,200,2,112,1,0,0,0,164,112,httpFlood
172.16.15.11,48752,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,635,16079,42733,19714,624,6561,17580,9552,64317,64317,64317,64317,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,48000,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,980,15271,43715,24633,9,1022,2035,1432,1113679,2715,23920,45125,29988,1065839,1065839,1065839,0,2,152,2,349,1,1,0,0,268,216,httpFlood
172.16.15.11,48228,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,1011,60930,195887,92145,8,65556,192069,109587,243723,243723,243723,243723,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,48266,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,259,16233,44030,24162,40,1679,3319,2318,1310324,7723,25963,44204,25795,1258397,1258397,1258397,0,2,152,2,349,1,1,0,0,268,216,httpFlood
172.16.15.11,48096,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,174,181165,680413,333405,28,226673,678817,391568,724662,724662,724662,724662,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,47876,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,360,13382,40195,18425,27,3718,9977,5449,53530,53530,53530,53530,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,47922,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,1032,60823,195929,92280,10,65652,194133,111276,243292,243292,243292,243292,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,47964,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,44,14256,42071,24089,32,1574,3116,2180,1309489,3735,22953,42171,27178,1263583,1263583,1263583,0,2,152,2,349,1,1,0,0,268,216,httpFlood
