@attribute isAttack {normal,slowBody,slowHeaders,slowRead,tcpFlood,udpFlood,httpFlood}

@DATA
%Filename: /root/Documents/CNIS/AttackerData/POST/X/750Connection.pcapng,slowRead
%Filename: /root/Documents/CNIS/AttackerData/POST/X/500Connection.pcapng,slowRead
%Filename: /root/Documents/CNIS/AttackerData/POST/X/1000Connection.pcapng,slowRead
%Filename: /root/Documents/CNIS/AttackerData/GET/X/750Connection.pcapng,slowRead
192.168.2.11,36132,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1360,263410,1315578,522119,26,263185,862080,346452,30976392,0,263414,1580464,645219,1729235,5879181,13821600,4822425,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36134,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1180,257677,1285231,509987,479,257472,864881,344189,30972423,0,257678,1546063,631176,1695329,5885270,13571579,4687709,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36136,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1063,257351,1285558,510306,258,257099,865227,344340,30970204,0,257356,1544110,630378,1694930,5885213,13571634,4687803,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36138,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1335,261945,1312221,520942,31,261706,862153,346311,30967709,0,261947,1571672,641631,1697859,5879204,13567745,4689893,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36140,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1156,261528,1307513,518910,298,261282,862584,345888,30965224,0,261530,1569168,640608,1697466,5879208,13568344,4690125,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36142,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1193,261104,1307557,519150,11,260895,862629,345945,30962708,0,261105,1566625,639571,1697391,5879214,13568402,4690150,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36144,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1020,260725,1303937,517549,11,260489,862687,345589,30960452,0,260726,1564350,638642,1697325,5879218,13568457,4690174,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36146,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1241,260356,1303956,517745,37,260118,862994,345636,30958272,0,260358,1562136,637737,1697261,5879223,13569101,4690410,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36148,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1197,259932,1299709,515907,28,259704,863015,345195,30955775,0,259934,1559597,636701,1697002,5879233,13569158,4690443,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36150,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1241,259588,1300163,516320,11,259368,863490,345491,30953284,0,259590,1557529,635857,1696492,5879148,13569214,4690566,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36152,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1071,259178,1296475,514709,28,259000,863563,345099,30950827,0,259180,1555070,634853,1696399,5879149,13569557,4690697,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36154,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1067,264095,1320433,524150,11,263916,863301,347481,30948403,0,264097,1584575,646899,1728821,5872763,13820467,4826185,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36156,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1188,258285,1292341,513150,10,258088,864062,344741,30945565,0,258288,1549713,632666,1696117,5879167,13569874,4690831,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36158,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1178,257781,1288504,511524,27,257585,864084,344375,30942580,0,257782,1546687,631431,1696073,5879176,13569930,4690850,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36160,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1162,257312,1284412,509794,28,257119,864229,344010,30939691,0,257316,1543875,630282,1695870,5879158,13569986,4690901,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36162,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1079,262113,1308297,519256,11,261934,863422,346196,30936669,0,262115,1572683,642044,1728704,5872794,13820511,4826191,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36164,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1213,261621,1312428,521247,10,261419,863367,346660,30933817,0,261622,1569726,640837,1696407,5872816,13566431,4693675,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36166,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1164,261124,1308285,519504,28,260931,863391,346201,30930857,0,261126,1566746,639620,1696349,5872819,13566473,4693693,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36168,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1192,260650,1304660,517960,27,260451,863956,345958,30927944,0,260651,1563901,638459,1695956,5872806,13566517,4693755,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36170,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1067,260139,1296464,514488,20,259962,864006,345077,30924895,0,260142,1560838,637207,1728492,5872807,13820824,4826311,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36172,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1163,259750,1292871,512945,10,259556,864812,344912,30922042,0,259751,1558500,636254,1727652,5872706,13821188,4826580,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36174,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1257,259154,1296453,514718,348,258945,863984,345065,30919115,0,259157,1554928,634795,1695907,5872833,13566868,4693864,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36176,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1362,258742,1292856,513183,354,258513,864749,344926,30916187,0,258743,1552452,633784,1695359,5872744,13567231,4694103,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36178,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1157,263439,1316226,522453,305,263244,863909,347116,30913152,0,263440,1580636,645291,1729146,5866501,13818240,4829450,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36180,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1286,262962,1312560,520879,31,262748,863972,346738,30910303,0,262964,1577775,644122,1729074,5866502,13818535,4829608,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36182,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1226,257255,1285039,510117,407,257051,864860,344175,30907371,0,257259,1543533,630142,1695212,5872763,13567275,4694123,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36184,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1287,261967,1308393,519368,39,261753,864009,346297,30904436,0,261971,1571807,641685,1729029,5866521,13818885,4829668,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36186,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,968,261472,1304813,517867,311,261311,864620,346024,30901321,0,261474,1568834,640472,1728778,5866495,13818920,4829718,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36188,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,827,260986,1304783,517837,482,260729,864547,346136,30898521,0,260988,1565921,639283,1696173,5866517,13565302,4697388,2,134,1,288,1,1,0,0,632,580,slowRead
