% isAttack highrate:	1705
% isAttack lowrate:	2000
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:highrate, udpFlood:highrate, httpFlood:highrate, slowBody:lowrate, slowHeaders:lowrate, slowRead:lowrate-weka.filters.unsupervised.attribute.Remove-V-R3-4,8,14,17,27-weka.filters.unsupervised.attribute.Remove'

@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute count numeric
@attribute same_srv_rate numeric
@attribute dst_host_count numeric
@attribute isAttack {highrate,lowrate}

@data
S3,374,247,1,100,highrate
RSTO,446,804,1,100,highrate
S3,374,159,1,100,highrate
OTH,66,46,1,39,highrate
OTH,60,122,1,33,highrate
S3,380,135,1,100,highrate
S3,374,152,1,100,highrate
S3,377,305,0,68,highrate
OTH,60,180,1,33,highrate
S3,374,164,1,100,highrate
S3,464,121,1,100,highrate
S3,374,115,1,100,highrate
OTH,66,275,1,99,highrate
OTH,66,274,1,99,highrate
RSTO,446,539,1,100,highrate
S3,374,161,1,100,highrate
S3,374,134,1,100,highrate
OTH,60,174,1,33,highrate
RSTO,446,529,1,100,highrate
S3,377,843,0.64,99,highrate
RSTO,446,510,1,100,highrate
S3,374,133,1,100,highrate
S3,386,201,1,100,highrate
S3,377,395,0.23,97,highrate
S3,374,373,1,100,highrate
S3,386,123,1,100,highrate
OTH,66,111,1,100,highrate
S3,374,174,1,100,highrate
RSTO,446,542,1,100,highrate
S3,374,119,1,100,highrate
S3,377,913,0.67,100,highrate
OTH,66,110,0.05,58,highrate
OTH,60,180,1,33,highrate
OTH,60,171,1,33,highrate
S3,374,150,1,100,highrate
S3,374,133,1,100,highrate
OTH,60,110,1,33,highrate
S3,377,989,0.69,100,highrate
RSTO,446,708,1,100,highrate
RSTO,446,630,1,100,highrate
S3,374,106,1,100,highrate
RSTO,446,416,1,100,highrate
S3,374,118,1,100,highrate
S3,377,568,0.46,100,highrate
S3,374,233,1,100,highrate
S3,374,142,1,100,highrate
S3,380,728,1,100,highrate
OTH,60,180,1,33,highrate
S3,374,58,1,98,highrate
OTH,66,118,0.11,46,highrate
OTH,66,56,1,46,highrate
RSTO,446,624,1,100,highrate
OTH,60,137,1,33,highrate
S3,374,160,1,100,highrate
S3,374,67,1,67,highrate
OTH,60,110,1,40,highrate
OTH,60,170,1,33,highrate
OTH,60,94,1,42,highrate
S1,242,171,1,100,highrate
S3,374,33,1,33,highrate
OTH,60,179,1,33,highrate
S3,374,139,1,100,highrate
RSTO,446,545,1,100,highrate
S1,245,1044,0.71,100,highrate
RSTO,446,457,1,100,highrate
OTH,60,117,1,33,highrate
S3,374,154,1,100,highrate
OTH,66,135,0.19,50,highrate
S3,374,151,1,100,highrate
RSTO,446,341,1,100,highrate
RSTO,446,626,1,100,highrate
RSTO,446,390,1,100,highrate
S3,374,81,1,81,highrate
RSTO,446,473,1,100,highrate
OTH,66,151,1,100,highrate
S3,374,161,1,100,highrate
S3,380,869,1,100,highrate
RSTO,446,699,1,100,highrate
S3,374,417,1,100,highrate
OTH,66,41,1,92,highrate
OTH,60,179,1,33,highrate
S3,380,157,1,100,highrate
S3,374,269,1,100,highrate
S3,374,270,1,100,highrate
S1,242,172,1,100,highrate
S3,374,150,1,100,highrate
S3,377,869,0.65,100,highrate
S3,374,7,1,7,highrate
S3,386,315,1,100,highrate
S3,374,148,1,100,highrate
S3,374,153,1,100,highrate
OTH,60,161,1,33,highrate
OTH,60,138,1,33,highrate
OTH,66,146,0.25,54,highrate
S3,374,352,1,100,highrate
RSTO,446,587,1,100,highrate
S3,392,761,1,100,highrate
S3,374,18,1,18,highrate
OTH,60,41,1,33,highrate
S3,374,101,1,100,highrate
OTH,60,165,1,33,highrate
OTH,60,138,1,33,highrate
S3,377,909,0.67,100,highrate
OTH,60,140,1,31,highrate
OTH,66,48,1,40,highrate
S3,377,951,0.68,100,highrate
OTH,60,179,1,33,highrate
OTH,66,50,1,34,highrate
S3,380,145,1,100,highrate
S3,374,165,1,100,highrate
S3,380,864,1,100,highrate
S3,374,102,1,100,highrate
RSTO,446,571,1,100,highrate
S3,374,295,1,100,highrate
RSTO,446,819,1,100,highrate
S3,380,759,1,100,highrate
S3,374,150,1,100,highrate
OTH,60,111,1,33,highrate
S3,374,68,1,98,highrate
S3,377,910,0.67,100,highrate
S3,374,126,1,100,highrate
S3,374,128,1,100,highrate
OTH,60,179,1,33,highrate
OTH,66,134,1,100,highrate
S3,374,244,1,100,highrate
S3,374,159,1,100,highrate
S3,380,731,1,100,highrate
RSTO,446,655,1,100,highrate
OTH,60,164,1,33,highrate
S3,380,960,1,100,highrate
S3,374,151,1,100,highrate
S3,374,182,1,100,highrate
OTH,66,11,1,69,highrate
OTH,66,38,1,35,highrate
S3,374,175,1,100,highrate
OTH,60,105,1,39,highrate
RSTO,446,693,1,100,highrate
S3,374,167,1,100,highrate
S3,374,169,1,100,highrate
S3,374,109,1,100,highrate
OTH,60,135,1,29,highrate
OTH,66,122,1,100,highrate
OTH,66,180,1,99,highrate
OTH,60,88,1,41,highrate
S3,374,160,1,100,highrate
S3,386,317,1,100,highrate
OTH,66,98,1,100,highrate
OTH,60,142,1,33,highrate
OTH,66,40,1,92,highrate
S3,374,96,1,98,highrate
S3,377,1010,0.7,100,highrate
RSTO,446,564,1,100,highrate
RSTO,446,688,1,100,highrate
S3,374,139,1,100,highrate
OTH,66,37,1,31,highrate
OTH,60,110,1,33,highrate
S3,380,871,1,100,highrate
OTH,66,23,1,23,highrate
S3,377,915,0.67,100,highrate
OTH,60,143,1,31,highrate
S3,377,464,0.34,100,highrate
S1,242,177,1,100,highrate
OTH,60,180,1,33,highrate
S3,374,114,1,100,highrate
OTH,60,143,1,31,highrate
OTH,66,133,0.18,49,highrate
OTH,60,67,1,27,highrate
S3,380,959,1,100,highrate
RSTO,446,448,1,100,highrate
S3,377,597,0.49,100,highrate
S3,374,13,1,13,highrate
S1,248,177,1,100,highrate
S3,386,136,1,100,highrate
OTH,60,133,1,33,highrate
S1,242,174,1,100,highrate
S3,374,123,1,100,highrate
S3,377,728,0.58,100,highrate
S3,377,563,0.46,100,highrate
S3,386,143,1,100,highrate
S3,374,149,1,100,highrate
S3,374,132,1,100,highrate
S3,374,228,1,100,highrate
S3,374,152,1,100,highrate
RSTO,446,652,1,100,highrate
S3,377,933,0.67,100,highrate
OTH,66,5,1,5,highrate
S3,374,83,1,83,highrate
OTH,60,180,1,33,highrate
OTH,66,319,1,100,highrate
OTH,60,141,1,23,highrate
S3,374,145,1,100,highrate
S3,374,100,1,100,highrate
RSTO,446,627,1,100,highrate
S3,377,646,0.53,100,highrate
OTH,60,174,1,33,highrate
S3,374,146,1,100,highrate
S3,374,157,1,100,highrate
S3,377,388,0.22,94,highrate
S3,374,79,1,79,highrate
S3,374,134,1,100,highrate
S3,380,895,1,100,highrate
S3,374,147,1,100,highrate
S3,374,158,1,100,highrate
S3,374,181,1,100,highrate
S3,386,335,1,100,highrate
S3,377,476,0.36,100,highrate
S3,374,134,1,100,highrate
S3,374,156,1,100,highrate
S3,377,901,0.66,100,highrate
S3,374,94,1,94,highrate
S3,374,171,1,100,highrate
S3,374,55,1,98,highrate
OTH,60,177,1,33,highrate
S3,380,773,1,100,highrate
OTH,66,29,1,29,highrate
S3,374,154,1,100,highrate
OTH,60,116,1,33,highrate
OTH,60,59,1,25,highrate
S3,374,145,1,100,highrate
OTH,66,203,1,98,highrate
OTH,60,163,1,33,highrate
S3,374,176,1,100,highrate
S3,377,903,0.66,100,highrate
OTH,60,177,1,33,highrate
OTH,60,105,1,34,highrate
S3,374,164,1,100,highrate
OTH,60,170,1,33,highrate
OTH,60,81,1,42,highrate
OTH,60,136,1,33,highrate
S3,374,137,1,100,highrate
S3,377,918,0.67,100,highrate
OTH,60,142,1,33,highrate
S3,380,146,1,100,highrate
S3,374,151,1,100,highrate
OTH,66,36,1,88,highrate
S3,374,162,1,100,highrate
S3,374,152,1,100,highrate
RSTO,446,340,1,100,highrate
S1,242,454,1,100,highrate
S3,374,306,1,100,highrate
S3,380,992,1,100,highrate
S3,374,15,1,98,highrate
S3,374,154,1,100,highrate
S3,377,406,0.25,100,highrate
S1,242,447,1,100,highrate
OTH,60,177,1,33,highrate
S3,380,141,1,100,highrate
OTH,66,31,1,31,highrate
OTH,60,47,1,33,highrate
S3,374,20,1,20,highrate
S3,374,43,1,98,highrate
OTH,66,199,1,98,highrate
S3,374,166,1,100,highrate
S3,377,566,0.46,100,highrate
S3,374,148,1,100,highrate
RSTO,446,371,1,100,highrate
RSTO,446,676,1,100,highrate
S3,374,165,1,100,highrate
OTH,66,21,1,21,highrate
S3,392,778,1,100,highrate
OTH,66,204,1,98,highrate
S3,374,140,1,100,highrate
RSTO,446,787,1,100,highrate
S3,374,174,1,100,highrate
S3,374,112,1,75,highrate
OTH,66,227,1,98,highrate
OTH,60,166,1,33,highrate
S3,377,926,0.67,100,highrate
S3,374,222,1,100,highrate
S3,374,395,1,100,highrate
S3,374,141,1,100,highrate
OTH,60,141,1,29,highrate
S3,377,514,0.41,100,highrate
OTH,60,102,1,33,highrate
RSTO,446,598,1,100,highrate
S3,377,777,0.61,99,highrate
S3,374,52,1,52,highrate
S3,374,133,1,100,highrate
RSTO,446,649,1,100,highrate
S3,377,486,0.37,100,highrate
S3,374,34,1,98,highrate
OTH,66,77,1,58,highrate
RSTO,446,589,1,100,highrate
S3,374,149,1,100,highrate
S3,374,139,1,100,highrate
RSTO,446,484,1,100,highrate
S3,374,150,1,100,highrate
RSTO,446,695,1,100,highrate
OTH,60,136,1,33,highrate
OTH,60,125,1,33,highrate
S3,374,3,1,3,highrate
S3,377,363,0.16,86,highrate
RSTO,446,522,1,100,highrate
RSTO,446,501,1,100,highrate
S3,377,431,0.29,100,highrate
RSTO,446,359,1,100,highrate
S3,374,103,1,71,highrate
S3,374,155,1,100,highrate
OTH,60,136,1,33,highrate
S3,374,128,1,100,highrate
S3,377,441,0.31,100,highrate
S3,374,106,1,100,highrate
OTH,60,94,1,42,highrate
S3,374,137,1,100,highrate
OTH,60,176,1,33,highrate
OTH,60,177,1,33,highrate
OTH,66,145,1,100,highrate
S3,374,120,1,100,highrate
S3,392,764,1,100,highrate
S3,374,118,1,100,highrate
S3,377,820,0.63,99,highrate
S3,377,540,0.44,100,highrate
OTH,66,279,1,99,highrate
S3,374,167,1,100,highrate
S3,374,298,1,100,highrate
S3,380,898,1,100,highrate
S3,374,65,1,65,highrate
S3,374,75,1,75,highrate
OTH,66,16,1,16,highrate
S3,374,147,1,100,highrate
OTH,60,115,1,33,highrate
S3,377,874,0.65,100,highrate
S3,374,147,1,100,highrate
S3,374,97,1,100,highrate
S3,374,70,1,70,highrate
OTH,60,136,1,33,highrate
S3,377,323,0.06,74,highrate
RSTO,446,740,1,100,highrate
S3,374,149,1,100,highrate
S3,377,1020,0.7,100,highrate
S3,374,133,1,100,highrate
S3,374,151,1,100,highrate
S3,374,15,1,15,highrate
S3,377,1006,0.7,100,highrate
S3,377,715,0.57,100,highrate
S3,377,772,0.61,99,highrate
S3,374,147,1,100,highrate
OTH,66,94,1,65,highrate
S3,374,153,1,100,highrate
OTH,60,4,1,4,highrate
S1,242,449,1,100,highrate
OTH,60,9,1,9,highrate
S3,374,159,1,100,highrate
RSTO,446,413,1,100,highrate
S3,377,673,0.55,100,highrate
OTH,60,107,1,33,highrate
OTH,66,73,1,94,highrate
OTH,60,130,1,32,highrate
S3,377,749,0.59,100,highrate
OTH,60,110,1,33,highrate
S3,380,165,1,100,highrate
OTH,66,37,1,89,highrate
S3,374,64,1,64,highrate
OTH,60,84,1,27,highrate
OTH,60,119,1,31,highrate
S3,377,657,0.54,100,highrate
S3,374,145,1,97,highrate
S3,377,800,0.62,99,highrate
S3,374,142,1,100,highrate
S3,377,736,0.59,100,highrate
S3,377,333,0.09,76,highrate
OTH,60,158,1,33,highrate
S3,374,141,1,100,highrate
S3,374,145,1,100,highrate
S3,374,138,1,100,highrate
S3,374,302,1,100,highrate
RSTO,446,759,1,100,highrate
S3,374,110,1,100,highrate
OTH,60,179,1,33,highrate
S1,242,452,1,100,highrate
S3,377,697,0.56,100,highrate
OTH,60,177,1,33,highrate
OTH,60,87,1,42,highrate
S3,377,812,0.63,99,highrate
S3,374,134,1,93,highrate
S3,386,142,1,100,highrate
OTH,60,129,1,32,highrate
RSTO,446,844,1,100,highrate
S3,377,420,0.28,100,highrate
S3,374,130,1,100,highrate
S3,377,574,0.47,100,highrate
S3,377,449,0.32,100,highrate
RSTO,446,396,1,100,highrate
S3,374,156,1,100,highrate
S3,377,975,0.69,100,highrate
S3,377,386,0.21,94,highrate
S3,374,44,1,44,highrate
OTH,60,69,1,15,highrate
OTH,66,85,1,96,highrate
OTH,60,179,1,33,highrate
OTH,66,56,1,94,highrate
S3,377,623,0.51,100,highrate
S3,374,197,1,100,highrate
OTH,60,179,1,33,highrate
RSTO,446,329,1,100,highrate
S3,374,248,1,100,highrate
OTH,60,142,1,33,highrate
OTH,66,19,1,19,highrate
OTH,60,80,1,24,highrate
OTH,60,177,1,33,highrate
OTH,60,22,1,22,highrate
OTH,60,105,1,34,highrate
OTH,60,178,1,33,highrate
S3,377,722,0.58,100,highrate
S3,374,145,1,100,highrate
S3,374,38,1,38,highrate
OTH,60,179,1,33,highrate
S3,374,72,1,72,highrate
S3,374,145,1,100,highrate
OTH,60,180,1,33,highrate
S3,374,144,1,100,highrate
S3,374,81,1,81,highrate
S3,377,520,0.42,100,highrate
S3,374,95,1,100,highrate
OTH,60,140,1,31,highrate
RSTO,446,404,1,100,highrate
RSTO,446,846,1,100,highrate
S3,377,676,0.55,100,highrate
S3,374,150,1,100,highrate
S3,377,961,0.68,100,highrate
S3,380,141,1,100,highrate
S3,374,10,1,98,highrate
OTH,66,309,1,100,highrate
S3,374,39,1,98,highrate
RSTO,446,332,1,100,highrate
OTH,60,179,1,33,highrate
S3,374,138,1,100,highrate
OTH,60,136,1,33,highrate
S3,374,155,1,100,highrate
S3,374,196,1,100,highrate
S3,377,572,0.47,100,highrate
OTH,60,107,1,34,highrate
RSTO,446,346,1,100,highrate
S3,374,135,1,100,highrate
S3,374,72,1,98,highrate
S1,248,215,1,100,highrate
S3,374,131,1,100,highrate
S3,374,138,1,100,highrate
S3,374,104,1,71,highrate
S3,374,146,1,100,highrate
OTH,60,177,1,33,highrate
S3,374,396,1,100,highrate
S3,374,135,1,100,highrate
RSTO,446,502,1,100,highrate
OTH,60,31,1,28,highrate
S3,374,97,1,100,highrate
OTH,60,28,1,28,highrate
S3,377,966,0.69,100,highrate
S3,374,120,1,100,highrate
OTH,66,224,1,98,highrate
S3,374,31,1,31,highrate
S3,374,374,1,100,highrate
S3,374,154,1,100,highrate
OTH,66,254,1,98,highrate
RSTO,446,367,1,100,highrate
OTH,60,177,1,33,highrate
S3,380,930,1,100,highrate
RSTO,446,639,1,100,highrate
OTH,60,128,1,33,highrate
S3,374,150,1,100,highrate
S3,377,316,0.04,71,highrate
RSTO,446,431,1,100,highrate
S3,374,92,1,92,highrate
OTH,60,179,1,33,highrate
OTH,60,176,1,33,highrate
S1,248,186,1,100,highrate
OTH,60,147,1,31,highrate
OTH,60,56,1,4,highrate
S3,374,164,1,100,highrate
S3,374,140,1,100,highrate
OTH,60,63,1,11,highrate
OTH,60,4,1,4,highrate
OTH,60,179,1,33,highrate
OTH,60,138,1,33,highrate
RSTO,446,847,1,100,highrate
S3,374,253,1,100,highrate
S3,377,947,0.68,100,highrate
S3,374,184,1,100,highrate
S3,374,113,1,100,highrate
OTH,66,84,1,96,highrate
OTH,66,16,1,72,highrate
OTH,60,90,1,41,highrate
OTH,66,87,1,59,highrate
S1,248,181,1,100,highrate
S3,374,163,1,100,highrate
S1,242,159,1,100,highrate
OTH,60,0,0,0,highrate
S3,377,1030,0.71,100,highrate
OTH,60,113,1,34,highrate
S3,377,553,0.45,100,highrate
OTH,66,10,1,10,highrate
S1,248,160,1,100,highrate
RSTO,446,482,1,100,highrate
S3,392,774,1,100,highrate
S3,374,145,1,100,highrate
S3,374,64,1,64,highrate
OTH,60,135,1,32,highrate
OTH,60,108,1,34,highrate
S1,248,206,1,100,highrate
OTH,60,142,1,31,highrate
RSTO,446,432,1,100,highrate
S3,374,119,1,100,highrate
S3,374,102,1,100,highrate
S3,374,133,1,100,highrate
S3,377,640,0.53,100,highrate
OTH,60,177,1,33,highrate
S3,374,153,1,100,highrate
RSTO,446,438,1,100,highrate
S3,374,149,1,100,highrate
OTH,60,125,1,33,highrate
S3,374,12,1,98,highrate
OTH,60,125,1,33,highrate
OTH,66,296,1,100,highrate
S3,374,153,1,100,highrate
S3,374,14,1,14,highrate
S3,374,117,1,100,highrate
S3,374,442,1,100,highrate
OTH,60,177,1,33,highrate
OTH,60,139,1,17,highrate
S3,380,144,1,100,highrate
S3,374,271,1,100,highrate
S3,392,775,1,100,highrate
OTH,66,166,1,100,highrate
S3,377,335,0.09,77,highrate
S3,374,121,1,100,highrate
OTH,66,260,1,98,highrate
OTH,60,163,1,33,highrate
S3,377,865,0.65,100,highrate
OTH,66,155,1,100,highrate
S3,374,113,1,100,highrate
OTH,60,109,1,34,highrate
S3,374,61,1,61,highrate
S3,377,844,0.64,99,highrate
OTH,60,119,1,34,highrate
S3,374,156,1,100,highrate
OTH,66,14,1,71,highrate
OTH,60,117,1,33,highrate
OTH,60,36,1,33,highrate
S3,374,132,1,100,highrate
OTH,60,114,1,32,highrate
OTH,60,143,1,33,highrate
OTH,60,138,1,33,highrate
OTH,60,174,1,33,highrate
OTH,60,163,1,33,highrate
S3,374,142,1,100,highrate
S3,374,159,1,100,highrate
S3,377,840,0.64,99,highrate
RSTO,446,354,1,100,highrate
S3,377,632,0.52,100,highrate
OTH,60,109,1,33,highrate
OTH,66,258,1,98,highrate
OTH,60,180,1,33,highrate
S3,374,147,1,100,highrate
S3,380,919,1,100,highrate
S3,377,787,0.61,99,highrate
OTH,66,40,1,33,highrate
S3,380,144,1,100,highrate
S3,374,279,1,100,highrate
RSTO,446,381,1,100,highrate
S3,374,126,1,100,highrate
OTH,60,131,1,33,highrate
OTH,66,71,1,94,highrate
OTH,60,58,1,25,highrate
OTH,60,64,1,11,highrate
S3,374,363,1,100,highrate
S3,374,149,1,100,highrate
S3,377,803,0.62,99,highrate
OTH,60,73,1,19,highrate
OTH,60,177,1,33,highrate
S3,374,169,1,100,highrate
S3,377,403,0.25,99,highrate
OTH,60,14,1,14,highrate
OTH,60,109,1,34,highrate
S3,377,769,0.6,99,highrate
S3,377,387,0.21,94,highrate
S3,374,145,1,100,highrate
S3,377,488,0.38,100,highrate
S3,374,144,1,100,highrate
S3,377,339,0.1,78,highrate
S3,380,163,1,100,highrate
S3,377,601,0.49,100,highrate
OTH,60,141,1,29,highrate
OTH,60,141,1,30,highrate
OTH,60,129,1,32,highrate
S3,380,851,1,100,highrate
S3,374,355,1,100,highrate
OTH,66,82,1,94,highrate
S3,377,454,0.33,100,highrate
S3,377,452,0.33,100,highrate
OTH,60,154,1,33,highrate
RSTO,446,361,1,100,highrate
S3,374,149,1,100,highrate
S1,248,203,1,100,highrate
S3,380,161,1,100,highrate
S3,374,215,1,100,highrate
S3,374,153,1,100,highrate
S3,374,147,1,100,highrate
S3,377,620,0.51,100,highrate
OTH,60,178,1,33,highrate
OTH,60,117,1,32,highrate
OTH,60,136,1,33,highrate
S3,374,161,1,100,highrate
OTH,60,167,1,33,highrate
OTH,66,16,1,16,highrate
RSTO,446,576,1,100,highrate
S3,377,905,0.66,100,highrate
OTH,60,140,1,21,highrate
S3,374,172,1,100,highrate
S3,374,105,1,71,highrate
S3,380,142,1,100,highrate
OTH,66,240,1,98,highrate
S3,374,5,1,98,highrate
OTH,60,112,1,33,highrate
S3,377,607,0.5,100,highrate
OTH,60,168,1,33,highrate
OTH,60,120,1,35,highrate
OTH,60,45,1,33,highrate
OTH,60,133,1,33,highrate
OTH,60,164,1,33,highrate
S3,374,169,1,100,highrate
S3,377,378,0.2,91,highrate
OTH,60,139,1,20,highrate
OTH,60,177,1,33,highrate
S3,377,410,0.26,100,highrate
S3,374,80,1,80,highrate
S3,464,112,1,100,highrate
OTH,66,162,1,100,highrate
S3,380,762,1,100,highrate
S3,377,999,0.7,100,highrate
OTH,60,143,1,31,highrate
S3,377,801,0.62,99,highrate
RSTO,446,791,1,100,highrate
OTH,78,20950,1,72,highrate
OTH,78,8863,1,69,highrate
OTH,78,6568,1,67,highrate
OTH,78,6911,1,69,highrate
OTH,78,11407,1,69,highrate
OTH,78,18150,1,72,highrate
OTH,78,5228,1,67,highrate
OTH,78,394,1,66,highrate
OTH,78,14256,1,68,highrate
OTH,66,111,0.06,57,highrate
OTH,78,5708,1,69,highrate
OTH,78,6509,1,70,highrate
OTH,78,8471,1,72,highrate
OTH,78,9916,1,68,highrate
OTH,78,27022,1,68,highrate
OTH,78,14593,1,75,highrate
OTH,78,23771,1,75,highrate
OTH,78,25340,1,69,highrate
OTH,78,2403,1,70,highrate
OTH,78,6470,1,68,highrate
OTH,78,9134,1,72,highrate
OTH,78,6471,1,73,highrate
OTH,78,9959,1,68,highrate
OTH,78,9864,1,67,highrate
OTH,78,8813,1,66,highrate
OTH,78,25793,1,63,highrate
OTH,78,11430,1,68,highrate
OTH,78,20398,1,66,highrate
OTH,78,7273,1,68,highrate
OTH,78,7472,1,72,highrate
S3,374,136,1,100,highrate
OTH,78,17781,1,72,highrate
OTH,78,25472,1,68,highrate
OTH,78,24945,1,66,highrate
OTH,78,6511,1,69,highrate
OTH,78,23649,1,68,highrate
OTH,78,10741,1,75,highrate
OTH,78,5526,1,71,highrate
OTH,78,10796,1,72,highrate
OTH,78,4745,1,66,highrate
OTH,78,5455,1,67,highrate
OTH,78,6218,1,71,highrate
OTH,78,11792,1,70,highrate
OTH,78,22007,1,62,highrate
OTH,78,10251,1,64,highrate
OTH,78,7598,1,70,highrate
OTH,78,8341,1,65,highrate
OTH,78,8711,1,68,highrate
OTH,78,15823,1,72,highrate
OTH,78,17649,1,70,highrate
OTH,78,25696,1,69,highrate
OTH,78,20546,1,71,highrate
OTH,78,24436,1,62,highrate
OTH,78,8491,1,65,highrate
OTH,78,7817,1,76,highrate
OTH,78,596,1,68,highrate
OTH,78,20562,1,68,highrate
OTH,78,19939,1,70,highrate
OTH,78,10676,1,71,highrate
OTH,78,5342,1,65,highrate
OTH,78,5589,1,67,highrate
OTH,78,20386,1,69,highrate
OTH,78,10663,1,69,highrate
OTH,78,11711,1,71,highrate
S3,386,203,1,100,highrate
OTH,78,2240,1,71,highrate
OTH,78,11791,1,73,highrate
OTH,78,11566,1,69,highrate
OTH,78,10602,1,69,highrate
OTH,78,20611,1,66,highrate
OTH,78,16012,1,76,highrate
OTH,78,10080,1,68,highrate
OTH,78,8791,1,66,highrate
OTH,78,26749,1,69,highrate
OTH,78,18382,1,72,highrate
OTH,78,8270,1,68,highrate
OTH,78,9657,1,70,highrate
OTH,78,10572,1,62,highrate
S3,374,144,1,100,highrate
OTH,78,8155,1,73,highrate
OTH,78,5369,1,72,highrate
OTH,78,22276,1,67,highrate
OTH,78,4756,1,64,highrate
OTH,78,9928,1,66,highrate
OTH,78,9908,1,68,highrate
OTH,78,23269,1,74,highrate
OTH,78,6461,1,64,highrate
OTH,78,10502,1,67,highrate
OTH,78,2978,1,68,highrate
OTH,78,11955,1,67,highrate
OTH,78,20547,1,71,highrate
OTH,78,8350,1,63,highrate
OTH,78,21048,1,74,highrate
OTH,78,4583,1,61,highrate
OTH,78,23440,1,75,highrate
OTH,78,27012,1,73,highrate
OTH,78,20396,1,66,highrate
OTH,78,5933,1,66,highrate
OTH,78,20391,1,63,highrate
OTH,78,4687,1,65,highrate
S3,374,176,1,100,highrate
OTH,78,12834,1,71,highrate
OTH,78,20634,1,67,highrate
S3,374,150,1,100,highrate
OTH,78,15649,1,78,highrate
OTH,78,11737,1,74,highrate
OTH,78,9887,1,72,highrate
OTH,78,22704,1,69,highrate
OTH,78,20645,1,70,highrate
OTH,78,17624,1,72,highrate
OTH,78,22939,1,75,highrate
OTH,78,20639,1,69,highrate
OTH,78,6591,1,68,highrate
OTH,78,17958,1,73,highrate
OTH,78,18972,1,72,highrate
S3,377,587,0.48,100,highrate
OTH,78,7904,1,76,highrate
OTH,78,9863,1,70,highrate
OTH,78,22422,1,69,highrate
OTH,78,13047,1,79,highrate
OTH,78,9950,1,71,highrate
OTH,78,24049,1,76,highrate
OTH,78,9295,1,68,highrate
OTH,78,6390,1,69,highrate
OTH,78,11082,1,71,highrate
OTH,78,6553,1,71,highrate
OTH,78,5511,1,66,highrate
OTH,78,5590,1,70,highrate
S3,374,289,1,100,highrate
OTH,78,20692,1,68,highrate
OTH,78,6533,1,65,highrate
OTH,78,4889,1,71,highrate
OTH,78,15491,1,64,highrate
OTH,78,8320,1,71,highrate
OTH,78,10603,1,65,highrate
OTH,78,16196,1,73,highrate
OTH,78,15309,1,72,highrate
OTH,78,22160,1,66,highrate
OTH,78,11035,1,73,highrate
OTH,78,23441,1,66,highrate
OTH,78,18225,1,74,highrate
OTH,78,19029,1,71,highrate
OTH,78,10611,1,67,highrate
OTH,78,11071,1,72,highrate
OTH,78,6569,1,66,highrate
OTH,78,7700,1,71,highrate
OTH,78,11165,1,69,highrate
OTH,78,6296,1,66,highrate
OTH,78,6085,1,69,highrate
OTH,78,6822,1,69,highrate
OTH,78,25545,1,70,highrate
OTH,78,14274,1,74,highrate
OTH,78,18008,1,73,highrate
OTH,78,9991,1,72,highrate
S3,374,113,1,76,highrate
OTH,78,4660,1,50,highrate
OTH,78,20718,1,67,highrate
OTH,78,8229,1,64,highrate
OTH,78,9591,1,74,highrate
OTH,78,4678,1,69,highrate
OTH,78,17495,1,74,highrate
OTH,78,8403,1,67,highrate
OTH,78,11448,1,66,highrate
OTH,78,7546,1,66,highrate
OTH,78,8288,1,64,highrate
OTH,78,9885,1,70,highrate
OTH,78,10576,1,61,highrate
OTH,78,11716,1,69,highrate
OTH,78,26943,1,72,highrate
OTH,78,17598,1,70,highrate
OTH,78,11739,1,73,highrate
OTH,78,26090,1,71,highrate
OTH,78,23867,1,66,highrate
OTH,78,16050,1,80,highrate
OTH,78,15046,1,65,highrate
OTH,78,9001,1,70,highrate
OTH,78,5570,1,66,highrate
OTH,78,11754,1,74,highrate
OTH,78,10309,1,70,highrate
OTH,78,24837,1,71,highrate
OTH,78,20644,1,66,highrate
OTH,78,8534,1,68,highrate
OTH,78,9505,1,69,highrate
OTH,78,25447,1,68,highrate
OTH,78,5642,1,68,highrate
OTH,78,23573,1,72,highrate
OTH,78,3599,1,71,highrate
OTH,78,11771,1,68,highrate
OTH,78,6511,1,69,highrate
OTH,78,16387,1,73,highrate
OTH,60,20,1,20,highrate
OTH,78,17567,1,72,highrate
OTH,78,15347,1,66,highrate
OTH,78,8616,1,68,highrate
OTH,78,3319,1,67,highrate
OTH,78,23505,1,73,highrate
OTH,78,25831,1,66,highrate
OTH,78,11376,1,65,highrate
OTH,78,21058,1,72,highrate
OTH,78,3682,1,73,highrate
S3,374,151,1,100,highrate
OTH,78,11018,1,74,highrate
OTH,78,6519,1,66,highrate
OTH,78,7295,1,66,highrate
OTH,78,8024,1,74,highrate
OTH,78,693,1,68,highrate
OTH,78,10598,1,77,highrate
OTH,78,11375,1,66,highrate
S3,377,775,0.61,99,highrate
OTH,78,24834,1,69,highrate
OTH,162,7178,1,64,highrate
OTH,78,8035,1,71,highrate
OTH,78,5279,1,70,highrate
OTH,78,7191,1,75,highrate
OTH,78,10626,1,74,highrate
