@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:highrate, udpFlood:highrate, httpFlood:highrate, slowBody:lowrate, slowHeaders:lowrate, slowRead:lowrate-weka.filters.unsupervised.attribute.Remove-V-R3-4,8,14,17,27'

@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute count numeric
@attribute same_srv_rate numeric
@attribute dst_host_count numeric
@attribute isAttack {highrate,lowrate}

@data
OTH,78,693,1,68,highrate
OTH,78,10598,1,77,highrate
OTH,78,11375,1,66,highrate
S3,377,775,0.61,99,highrate
OTH,78,24834,1,69,highrate
OTH,162,7178,1,64,highrate
OTH,78,8035,1,71,highrate
OTH,78,5279,1,70,highrate
OTH,78,7191,1,75,highrate
OTH,78,10626,1,74,highrate
OTH,78,10763,1,67,highrate
OTH,78,9093,1,66,highrate
OTH,78,5524,1,69,highrate
OTH,78,16655,1,76,highrate
OTH,78,9958,1,65,highrate
OTH,78,20648,1,66,highrate
OTH,78,9051,1,69,highrate
OTH,78,8710,1,68,highrate
OTH,78,8814,1,67,highrate
OTH,78,26519,1,73,highrate
OTH,78,6466,1,73,highrate
OTH,78,11818,1,71,highrate
OTH,78,8889,1,68,highrate
OTH,78,14487,1,68,highrate
OTH,78,27025,1,65,highrate
OTH,78,12055,1,73,highrate
OTH,78,25252,1,76,highrate
OTH,78,7467,1,73,highrate
OTH,78,12057,1,71,highrate
OTH,78,943,1,68,highrate
OTH,78,8388,1,72,highrate
OTH,78,11880,1,70,highrate
OTH,78,10767,1,70,highrate
OTH,78,4654,1,62,highrate
OTH,78,15350,1,66,highrate
OTH,78,21008,1,72,highrate
OTH,78,7552,1,61,highrate
OTH,78,4767,1,67,highrate
OTH,78,23310,1,79,highrate
OTH,78,10638,1,73,highrate
OTH,78,7934,1,67,highrate
OTH,78,26884,1,68,highrate
OTH,78,11767,1,70,highrate
OTH,78,7096,1,66,highrate
OTH,78,4401,1,67,highrate
OTH,78,5838,1,71,highrate
OTH,78,21600,1,65,highrate
OTH,78,20698,1,66,highrate
OTH,78,26744,1,66,highrate
OTH,78,24528,1,76,highrate
OTH,78,7987,1,69,highrate
OTH,78,15668,1,75,highrate
OTH,78,9381,1,72,highrate
OTH,78,10418,1,69,highrate
OTH,60,138,1,13,highrate
OTH,78,6499,1,69,highrate
OTH,78,26836,1,70,highrate
OTH,78,5221,1,68,highrate
OTH,78,6539,1,70,highrate
OTH,78,10209,1,70,highrate
OTH,78,11059,1,69,highrate
OTH,78,15727,1,73,highrate
OTH,78,5468,1,67,highrate
OTH,78,9754,1,72,highrate
OTH,78,5224,1,67,highrate
OTH,78,667,1,70,highrate
OTH,78,24477,1,64,highrate
OTH,78,24106,1,75,highrate
OTH,78,3034,1,67,highrate
OTH,78,17217,1,74,highrate
OTH,78,8662,1,70,highrate
OTH,78,10444,1,72,highrate
OTH,78,11188,1,70,highrate
OTH,78,8001,1,68,highrate
OTH,78,9898,1,70,highrate
OTH,66,56,1,38,highrate
OTH,78,13448,1,69,highrate
OTH,78,9386,1,62,highrate
OTH,78,11044,1,75,highrate
OTH,78,14998,1,74,highrate
OTH,78,6275,1,69,highrate
OTH,78,6555,1,70,highrate
OTH,78,7271,1,69,highrate
OTH,78,21683,1,70,highrate
OTH,78,9892,1,70,highrate
OTH,78,5905,1,73,highrate
OTH,78,26624,1,68,highrate
OTH,78,9888,1,70,highrate
OTH,78,9886,1,71,highrate
OTH,78,3660,1,69,highrate
OTH,78,12025,1,73,highrate
OTH,78,10142,1,65,highrate
OTH,78,25229,1,74,highrate
OTH,78,5431,1,71,highrate
OTH,60,138,1,33,highrate
OTH,78,8356,1,62,highrate
OTH,78,17198,1,75,highrate
OTH,78,6654,1,70,highrate
OTH,78,4470,1,70,highrate
OTH,78,1073,1,67,highrate
OTH,78,7964,1,71,highrate
OTH,78,8539,1,74,highrate
OTH,78,9886,1,71,highrate
OTH,78,10405,1,73,highrate
OTH,78,10713,1,69,highrate
OTH,78,9057,1,68,highrate
OTH,78,7662,1,74,highrate
OTH,78,12173,1,72,highrate
OTH,78,21690,1,69,highrate
OTH,78,6307,1,65,highrate
OTH,78,6483,1,67,highrate
OTH,78,7634,1,74,highrate
OTH,78,9936,1,73,highrate
OTH,78,11257,1,68,highrate
OTH,78,12861,1,74,highrate
OTH,78,6514,1,70,highrate
OTH,78,10582,1,69,highrate
OTH,60,123,1,33,highrate
OTH,78,5401,1,67,highrate
OTH,60,179,1,33,highrate
OTH,78,10724,1,69,highrate
OTH,78,26452,1,74,highrate
OTH,78,8128,1,69,highrate
OTH,78,3250,1,70,highrate
OTH,78,11555,1,70,highrate
OTH,60,39,1,36,highrate
OTH,78,5657,1,69,highrate
OTH,78,19162,1,67,highrate
OTH,78,7877,1,77,highrate
OTH,78,2096,1,63,highrate
OTH,78,9888,1,70,highrate
OTH,78,20720,1,66,highrate
OTH,78,12628,1,70,highrate
OTH,78,9980,1,68,highrate
OTH,78,9909,1,66,highrate
OTH,78,15093,1,74,highrate
OTH,78,19153,1,69,highrate
S3,374,303,1,100,highrate
OTH,78,9489,1,70,highrate
OTH,78,22111,1,72,highrate
OTH,78,6479,1,68,highrate
OTH,78,20752,1,71,highrate
OTH,78,3550,1,70,highrate
OTH,78,8563,1,73,highrate
OTH,78,11875,1,70,highrate
OTH,78,3977,1,63,highrate
OTH,78,4923,1,70,highrate
OTH,78,8618,1,71,highrate
OTH,78,12032,1,71,highrate
OTH,78,7360,1,74,highrate
OTH,78,6615,1,66,highrate
OTH,78,20561,1,67,highrate
OTH,78,11558,1,68,highrate
S3,377,332,0.08,76,highrate
OTH,78,22309,1,68,highrate
OTH,78,7369,1,74,highrate
S3,374,358,1,100,highrate
OTH,78,24401,1,66,highrate
OTH,78,6566,1,67,highrate
OTH,78,10887,1,76,highrate
OTH,78,9012,1,69,highrate
OTH,78,13450,1,69,highrate
OTH,78,6536,1,67,highrate
OTH,78,14478,1,68,highrate
OTH,78,7201,1,77,highrate
OTH,78,14183,1,69,highrate
RSTO,446,385,1,100,highrate
OTH,78,5250,1,74,highrate
OTH,78,7980,1,67,highrate
OTH,78,20381,1,64,highrate
OTH,78,1626,1,70,highrate
OTH,78,9562,1,65,highrate
OTH,78,8665,1,73,highrate
OTH,78,12599,1,67,highrate
OTH,78,26821,1,70,highrate
OTH,78,705,1,69,highrate
OTH,78,6530,1,73,highrate
OTH,78,23195,1,69,highrate
OTH,78,7905,1,77,highrate
OTH,78,82,1,65,highrate
OTH,78,317,1,71,highrate
OTH,78,7262,1,71,highrate
OTH,78,6573,1,71,highrate
OTH,78,1455,1,72,highrate
OTH,78,7975,1,67,highrate
OTH,78,23767,1,70,highrate
OTH,78,9832,1,76,highrate
OTH,78,5458,1,66,highrate
OTH,78,7503,1,67,highrate
OTH,78,26102,1,68,highrate
OTH,78,19639,1,53,highrate
OTH,78,5988,1,70,highrate
OTH,78,18333,1,75,highrate
OTH,78,21515,1,71,highrate
OTH,78,10604,1,70,highrate
OTH,78,8043,1,75,highrate
OTH,78,5945,1,63,highrate
OTH,78,12696,1,70,highrate
OTH,78,23460,1,63,highrate
OTH,78,11084,1,71,highrate
S3,374,45,1,45,highrate
OTH,78,3602,1,72,highrate
OTH,78,6556,1,69,highrate
OTH,78,9922,1,66,highrate
OTH,78,20618,1,71,highrate
OTH,78,6506,1,71,highrate
OTH,78,25379,1,65,highrate
OTH,78,7766,1,71,highrate
OTH,78,20693,1,69,highrate
OTH,78,24147,1,77,highrate
OTH,78,10351,1,76,highrate
OTH,78,19274,1,66,highrate
OTH,78,19473,1,69,highrate
OTH,78,26987,1,66,highrate
OTH,78,2592,1,65,highrate
OTH,66,290,1,100,highrate
OTH,78,5669,1,71,highrate
OTH,78,19402,1,68,highrate
OTH,78,20634,1,75,highrate
OTH,78,6032,1,67,highrate
OTH,78,9898,1,68,highrate
OTH,78,4677,1,49,highrate
OTH,78,5111,1,69,highrate
OTH,78,23038,1,68,highrate
S3,377,355,0.14,84,highrate
OTH,78,22270,1,67,highrate
OTH,78,6531,1,69,highrate
OTH,78,10906,1,73,highrate
OTH,78,20315,1,76,highrate
OTH,78,19351,1,65,highrate
OTH,78,8046,1,72,highrate
OTH,78,17257,1,79,highrate
OTH,60,116,1,33,highrate
OTH,78,23660,1,69,highrate
OTH,78,23431,1,65,highrate
OTH,78,1229,1,65,highrate
OTH,78,7374,1,70,highrate
OTH,60,46,1,33,highrate
OTH,78,5583,1,71,highrate
OTH,78,7327,1,70,highrate
S3,377,334,0.09,76,highrate
S1,248,208,1,100,highrate
OTH,78,23595,1,66,highrate
OTH,78,10884,1,71,highrate
OTH,78,22477,1,65,highrate
OTH,78,5175,1,69,highrate
OTH,78,7699,1,66,highrate
OTH,78,18890,1,70,highrate
OTH,78,7081,1,67,highrate
OTH,78,19057,1,70,highrate
OTH,78,23224,1,72,highrate
OTH,78,19329,1,66,highrate
OTH,78,6226,1,72,highrate
OTH,78,23056,1,66,highrate
OTH,78,5491,1,65,highrate
OTH,78,7329,1,70,highrate
OTH,78,22013,1,59,highrate
OTH,78,39,1,39,highrate
OTH,78,8561,1,75,highrate
OTH,78,7103,1,65,highrate
OTH,78,10601,1,69,highrate
OTH,78,8005,1,71,highrate
OTH,78,10416,1,68,highrate
OTH,78,10028,1,76,highrate
OTH,78,7421,1,76,highrate
S3,377,367,0.17,87,highrate
OTH,78,6360,1,70,highrate
OTH,78,6226,1,67,highrate
OTH,78,6467,1,68,highrate
OTH,78,4539,1,68,highrate
OTH,78,10353,1,65,highrate
OTH,78,19818,1,71,highrate
OTH,78,21399,1,63,highrate
OTH,78,15025,1,65,highrate
OTH,78,6956,1,66,highrate
OTH,78,27023,1,65,highrate
OTH,78,9844,1,71,highrate
OTH,78,9984,1,67,highrate
OTH,78,6530,1,69,highrate
OTH,78,14996,1,65,highrate
OTH,78,9985,1,68,highrate
OTH,78,24048,1,75,highrate
OTH,78,16294,1,70,highrate
OTH,78,6510,1,75,highrate
OTH,78,10619,1,67,highrate
RSTO,446,744,1,100,highrate
OTH,78,9855,1,74,highrate
OTH,78,4350,1,69,highrate
OTH,78,6174,1,72,highrate
OTH,78,16353,1,72,highrate
OTH,78,13507,1,70,highrate
OTH,78,8983,1,69,highrate
OTH,78,2814,1,73,highrate
OTH,78,1401,1,69,highrate
OTH,78,3214,1,67,highrate
OTH,78,26108,1,66,highrate
OTH,78,8149,1,67,highrate
OTH,78,9458,1,67,highrate
OTH,78,4760,1,65,highrate
OTH,78,9725,1,73,highrate
OTH,78,7239,1,77,highrate
OTH,78,20614,1,70,highrate
OTH,78,26373,1,68,highrate
OTH,78,12243,1,67,highrate
OTH,78,2632,1,67,highrate
OTH,78,15419,1,72,highrate
OTH,66,11,1,11,highrate
OTH,78,5614,1,69,highrate
OTH,78,7974,1,74,highrate
OTH,78,22147,1,66,highrate
OTH,78,4628,1,62,highrate
OTH,78,6963,1,68,highrate
OTH,78,14829,1,67,highrate
OTH,78,22282,1,68,highrate
OTH,78,10375,1,73,highrate
OTH,78,10715,1,68,highrate
OTH,78,9071,1,70,highrate
OTH,78,21044,1,72,highrate
OTH,78,7111,1,68,highrate
OTH,78,26854,1,71,highrate
S3,377,859,0.65,100,highrate
OTH,78,24915,1,60,highrate
OTH,78,20563,1,69,highrate
OTH,78,16823,1,75,highrate
OTH,78,5568,1,67,highrate
OTH,78,23785,1,66,highrate
S3,377,600,0.49,100,highrate
OTH,78,9134,1,69,highrate
OTH,78,5593,1,71,highrate
OTH,78,5257,1,70,highrate
OTH,78,26999,1,65,highrate
OTH,78,18324,1,78,highrate
OTH,78,9120,1,66,highrate
OTH,78,12341,1,71,highrate
OTH,78,20743,1,72,highrate
OTH,78,5577,1,68,highrate
OTH,78,6539,1,72,highrate
OTH,78,7776,1,72,highrate
S3,374,157,1,100,highrate
OTH,78,3692,1,71,highrate
OTH,78,9582,1,72,highrate
OTH,78,8085,1,70,highrate
OTH,78,7824,1,72,highrate
OTH,78,20434,1,67,highrate
OTH,78,22118,1,68,highrate
OTH,78,5219,1,67,highrate
OTH,78,26689,1,74,highrate
OTH,78,9449,1,70,highrate
S3,374,74,1,98,highrate
OTH,78,11425,1,67,highrate
OTH,78,11818,1,70,highrate
OTH,78,25097,1,75,highrate
OTH,78,7470,1,73,highrate
OTH,78,9918,1,67,highrate
OTH,78,22130,1,71,highrate
OTH,78,450,1,72,highrate
OTH,60,79,1,35,highrate
OTH,78,11823,1,67,highrate
OTH,78,15900,1,70,highrate
OTH,78,23722,1,73,highrate
OTH,78,11062,1,69,highrate
OTH,78,20446,1,66,highrate
OTH,78,6547,1,69,highrate
OTH,78,8809,1,63,highrate
OTH,78,1336,1,63,highrate
OTH,78,8651,1,68,highrate
OTH,78,5430,1,70,highrate
OTH,78,6491,1,68,highrate
OTH,78,19713,1,73,highrate
OTH,78,8033,1,72,highrate
S3,374,165,1,100,highrate
OTH,78,11501,1,70,highrate
OTH,78,9875,1,68,highrate
OTH,66,176,1,99,highrate
OTH,78,7623,1,72,highrate
OTH,60,68,1,27,highrate
OTH,78,1592,1,75,highrate
OTH,78,11549,1,66,highrate
OTH,78,9202,1,65,highrate
OTH,78,26381,1,69,highrate
OTH,78,20669,1,65,highrate
OTH,78,15725,1,72,highrate
OTH,78,10885,1,70,highrate
OTH,78,9846,1,70,highrate
OTH,78,11760,1,64,highrate
S3,374,169,1,100,highrate
OTH,78,7149,1,71,highrate
OTH,78,7934,1,73,highrate
OTH,78,12541,1,67,highrate
OTH,78,9698,1,73,highrate
OTH,78,20640,1,67,highrate
OTH,78,14306,1,74,highrate
OTH,78,7960,1,66,highrate
OTH,78,26668,1,66,highrate
OTH,78,15014,1,69,highrate
OTH,78,5282,1,71,highrate
OTH,78,1133,1,67,highrate
OTH,78,12876,1,76,highrate
OTH,78,8695,1,71,highrate
OTH,78,5544,1,71,highrate
S3,377,366,0.17,87,highrate
OTH,78,24994,1,70,highrate
OTH,60,109,1,33,highrate
OTH,78,27025,1,68,highrate
OTH,78,15801,1,74,highrate
S3,374,284,1,100,highrate
OTH,78,26861,1,66,highrate
OTH,78,7621,1,72,highrate
OTH,78,5649,1,70,highrate
S3,374,159,1,100,highrate
OTH,78,9982,1,69,highrate
OTH,78,13633,1,71,highrate
OTH,78,7817,1,72,highrate
OTH,78,6466,1,64,highrate
OTH,78,7525,1,69,highrate
OTH,78,4397,1,65,highrate
OTH,78,11785,1,76,highrate
OTH,78,16464,1,74,highrate
OTH,78,12265,1,71,highrate
OTH,78,23395,1,64,highrate
OTH,78,22083,1,66,highrate
OTH,78,10665,1,74,highrate
OTH,78,12207,1,72,highrate
OTH,78,8870,1,69,highrate
OTH,78,8531,1,74,highrate
OTH,78,21055,1,74,highrate
OTH,78,9403,1,65,highrate
OTH,78,22172,1,68,highrate
OTH,78,14546,1,73,highrate
OTH,78,9125,1,68,highrate
OTH,78,8203,1,75,highrate
OTH,78,7771,1,65,highrate
OTH,78,5503,1,71,highrate
OTH,78,9345,1,66,highrate
OTH,78,7181,1,67,highrate
OTH,78,7913,1,70,highrate
OTH,78,20638,1,69,highrate
OTH,78,22476,1,65,highrate
S3,374,98,1,100,highrate
OTH,78,22223,1,66,highrate
OTH,78,17994,1,71,highrate
OTH,78,16022,1,79,highrate
OTH,78,25945,1,72,highrate
OTH,78,17546,1,72,highrate
OTH,78,5782,1,70,highrate
OTH,78,9890,1,71,highrate
OTH,78,3601,1,71,highrate
OTH,78,6171,1,70,highrate
OTH,78,25927,1,70,highrate
OTH,78,4659,1,57,highrate
OTH,78,6376,1,71,highrate
S3,377,995,0.69,100,highrate
OTH,78,17755,1,71,highrate
OTH,78,20714,1,64,highrate
S3,374,180,1,100,highrate
OTH,78,8048,1,73,highrate
OTH,78,6207,1,69,highrate
OTH,78,21339,1,69,highrate
OTH,78,9860,1,65,highrate
OTH,78,23837,1,56,highrate
OTH,78,6546,1,68,highrate
OTH,78,27120,1,70,highrate
OTH,78,4986,1,68,highrate
OTH,78,27026,1,71,highrate
OTH,78,14594,1,75,highrate
OTH,78,1171,1,67,highrate
OTH,78,7941,1,75,highrate
OTH,78,23697,1,73,highrate
OTH,78,11123,1,69,highrate
OTH,78,9892,1,70,highrate
OTH,78,10759,1,67,highrate
OTH,78,23791,1,70,highrate
OTH,78,17466,1,78,highrate
OTH,78,5354,1,71,highrate
OTH,78,7084,1,73,highrate
S3,374,25,1,25,highrate
OTH,78,7189,1,75,highrate
OTH,78,7568,1,65,highrate
OTH,78,20559,1,68,highrate
OTH,78,8059,1,74,highrate
OTH,78,11764,1,67,highrate
OTH,78,9899,1,67,highrate
OTH,66,83,1,56,highrate
OTH,78,16332,1,71,highrate
OTH,78,5539,1,69,highrate
OTH,78,27114,1,67,highrate
S3,374,119,1,100,highrate
OTH,60,177,1,33,highrate
OTH,78,20717,1,67,highrate
OTH,78,8182,1,68,highrate
OTH,78,8515,1,68,highrate
OTH,78,6549,1,69,highrate
OTH,60,138,1,33,highrate
OTH,78,17556,1,73,highrate
OTH,78,20621,1,71,highrate
S3,374,51,1,51,highrate
OTH,78,17794,1,75,highrate
OTH,78,7783,1,72,highrate
OTH,78,9220,1,64,highrate
OTH,78,20782,1,65,highrate
OTH,78,23447,1,74,highrate
OTH,78,4975,1,69,highrate
OTH,78,23589,1,65,highrate
OTH,78,25966,1,73,highrate
OTH,78,7548,1,67,highrate
OTH,78,1713,1,64,highrate
S3,374,149,1,100,highrate
OTH,60,129,1,33,highrate
OTH,78,11816,1,68,highrate
OTH,78,8328,1,68,highrate
S3,374,75,1,75,highrate
OTH,78,10603,1,71,highrate
OTH,78,10174,1,68,highrate
OTH,78,24087,1,74,highrate
OTH,78,10902,1,72,highrate
OTH,66,302,1,100,highrate
OTH,78,9504,1,64,highrate
OTH,78,7761,1,71,highrate
OTH,78,10545,1,65,highrate
OTH,78,24859,1,69,highrate
OTH,78,8076,1,73,highrate
OTH,78,8723,1,75,highrate
OTH,78,20492,1,70,highrate
S3,374,148,1,100,highrate
OTH,78,765,1,68,highrate
OTH,78,2533,1,63,highrate
OTH,78,6336,1,68,highrate
OTH,78,13233,1,79,highrate
OTH,78,7633,1,72,highrate
OTH,78,14434,1,75,highrate
OTH,78,6538,1,68,highrate
OTH,78,20381,1,75,highrate
OTH,78,8480,1,65,highrate
OTH,78,8265,1,63,highrate
OTH,78,10762,1,71,highrate
OTH,78,12819,1,69,highrate
OTH,78,8729,1,66,highrate
OTH,78,9243,1,70,highrate
S3,377,943,0.68,100,highrate
OTH,78,4894,1,68,highrate
S3,377,490,0.38,100,highrate
OTH,78,8744,1,73,highrate
OTH,78,9849,1,66,highrate
OTH,78,7934,1,73,highrate
OTH,78,10454,1,75,highrate
OTH,78,10465,1,69,highrate
OTH,78,26892,1,69,highrate
OTH,78,9902,1,72,highrate
OTH,78,15380,1,71,highrate
OTH,78,6061,1,71,highrate
OTH,78,8568,1,73,highrate
OTH,78,9967,1,69,highrate
OTH,78,10949,1,67,highrate
OTH,78,6497,1,70,highrate
OTH,78,21322,1,68,highrate
OTH,78,18436,1,68,highrate
OTH,78,1865,1,68,highrate
OTH,78,16998,1,73,highrate
OTH,78,2700,1,70,highrate
OTH,78,9974,1,69,highrate
S3,374,127,1,100,highrate
OTH,78,7809,1,74,highrate
OTH,78,10713,1,67,highrate
OTH,78,5464,1,70,highrate
OTH,78,22390,1,69,highrate
OTH,78,15771,1,73,highrate
OTH,78,6150,1,66,highrate
OTH,78,5835,1,67,highrate
OTH,78,2106,1,64,highrate
OTH,78,9889,1,72,highrate
OTH,78,6474,1,71,highrate
OTH,78,8316,1,69,highrate
OTH,78,7173,1,72,highrate
OTH,78,11799,1,69,highrate
OTH,78,10303,1,68,highrate
OTH,78,8940,1,73,highrate
OTH,78,9927,1,67,highrate
OTH,78,8864,1,69,highrate
OTH,78,7592,1,66,highrate
RSTO,446,391,1,100,highrate
OTH,78,9601,1,66,highrate
OTH,78,15264,1,65,highrate
OTH,78,14414,1,78,highrate
OTH,78,5175,1,66,highrate
OTH,78,24181,1,76,highrate
OTH,78,10720,1,72,highrate
OTH,78,5748,1,69,highrate
OTH,78,1772,1,73,highrate
S3,374,27,1,98,highrate
OTH,78,19050,1,72,highrate
OTH,78,718,1,71,highrate
OTH,78,8640,1,69,highrate
OTH,78,5658,1,74,highrate
OTH,78,8590,1,64,highrate
OTH,78,13384,1,76,highrate
OTH,78,21100,1,76,highrate
OTH,78,4111,1,69,highrate
OTH,66,66,1,44,highrate
OTH,78,4591,1,70,highrate
OTH,78,5827,1,70,highrate
OTH,78,22836,1,67,highrate
OTH,78,11828,1,71,highrate
OTH,78,9457,1,72,highrate
OTH,78,21819,1,70,highrate
OTH,78,25375,1,65,highrate
OTH,78,5001,1,66,highrate
S3,377,927,0.67,100,highrate
OTH,78,6967,1,70,highrate
OTH,60,135,1,25,highrate
OTH,78,15417,1,79,highrate
OTH,78,2222,1,67,highrate
OTH,78,10618,1,63,highrate
OTH,60,114,1,33,highrate
OTH,78,17007,1,70,highrate
OTH,78,3663,1,65,highrate
OTH,78,11613,1,68,highrate
OTH,78,6156,1,68,highrate
OTH,78,5214,1,71,highrate
OTH,78,4320,1,69,highrate
OTH,78,10000,1,72,highrate
OTH,78,18425,1,68,highrate
OTH,78,20717,1,65,highrate
OTH,78,24762,1,75,highrate
RSTO,446,601,1,100,highrate
OTH,78,9671,1,70,highrate
OTH,78,9098,1,69,highrate
OTH,78,25246,1,75,highrate
OTH,78,15815,1,73,highrate
OTH,78,22637,1,68,highrate
OTH,78,9869,1,68,highrate
OTH,78,10618,1,70,highrate
OTH,306,4669,1,53,highrate
S3,374,134,1,100,highrate
OTH,78,20626,1,65,highrate
OTH,78,8132,1,69,highrate
OTH,78,9329,1,63,highrate
OTH,78,11705,1,66,highrate
OTH,78,6153,1,67,highrate
OTH,78,22734,1,74,highrate
OTH,78,7975,1,77,highrate
OTH,78,7838,1,75,highrate
OTH,78,16794,1,75,highrate
OTH,60,157,1,33,highrate
OTH,78,3296,1,68,highrate
OTH,78,6495,1,68,highrate
OTH,78,12183,1,71,highrate
OTH,78,23247,1,72,highrate
OTH,78,9986,1,68,highrate
OTH,78,12059,1,71,highrate
OTH,78,23687,1,74,highrate
OTH,78,27078,1,68,highrate
OTH,78,15688,1,72,highrate
OTH,60,118,1,36,highrate
OTH,78,10036,1,70,highrate
OTH,78,7358,1,61,highrate
OTH,78,5480,1,70,highrate
OTH,78,24465,1,64,highrate
OTH,78,20869,1,71,highrate
OTH,78,22892,1,69,highrate
OTH,78,25893,1,70,highrate
OTH,78,8175,1,71,highrate
OTH,78,11825,1,72,highrate
OTH,78,20785,1,64,highrate
OTH,60,178,1,33,highrate
OTH,78,9997,1,72,highrate
OTH,78,11047,1,74,highrate
OTH,78,10625,1,73,highrate
OTH,78,6158,1,71,highrate
OTH,60,142,1,33,highrate
OTH,78,9901,1,68,highrate
OTH,78,22032,1,64,highrate
OTH,78,19528,1,68,highrate
OTH,78,23835,1,56,highrate
OTH,78,6092,1,70,highrate
OTH,78,19539,1,71,highrate
OTH,78,18114,1,73,highrate
OTH,78,22473,1,69,highrate
OTH,60,58,1,6,highrate
OTH,78,22140,1,69,highrate
OTH,78,2571,1,61,highrate
OTH,78,7679,1,76,highrate
OTH,78,7625,1,72,highrate
OTH,78,8459,1,68,highrate
OTH,78,22393,1,67,highrate
OTH,78,11148,1,71,highrate
OTH,78,20617,1,71,highrate
OTH,78,16144,1,76,highrate
OTH,78,2217,1,72,highrate
OTH,78,6069,1,76,highrate
OTH,78,7335,1,71,highrate
OTH,78,2221,1,67,highrate
OTH,78,8697,1,72,highrate
OTH,60,179,1,33,highrate
OTH,78,9904,1,71,highrate
OTH,78,23493,1,69,highrate
OTH,78,15105,1,75,highrate
OTH,78,6574,1,68,highrate
OTH,78,17068,1,73,highrate
OTH,78,1923,1,71,highrate
OTH,78,17787,1,70,highrate
OTH,78,6671,1,66,highrate
OTH,78,9357,1,65,highrate
OTH,78,20333,1,75,highrate
OTH,78,10946,1,68,highrate
OTH,78,8615,1,71,highrate
OTH,78,7598,1,66,highrate
OTH,78,26346,1,72,highrate
OTH,78,8034,1,71,highrate
OTH,78,12887,1,80,highrate
OTH,78,15107,1,76,highrate
OTH,78,20406,1,68,highrate
OTH,78,7465,1,75,highrate
OTH,78,7172,1,68,highrate
OTH,78,20389,1,67,highrate
OTH,78,10183,1,68,highrate
OTH,78,7715,1,64,highrate
OTH,78,7917,1,80,highrate
OTH,78,23486,1,68,highrate
OTH,78,7589,1,68,highrate
OTH,78,6531,1,72,highrate
OTH,78,14777,1,81,highrate
OTH,78,23563,1,68,highrate
OTH,60,116,1,32,highrate
OTH,78,4537,1,74,highrate
OTH,78,3676,1,67,highrate
OTH,78,8609,1,68,highrate
OTH,60,145,1,31,highrate
OTH,78,10540,1,69,highrate
OTH,60,28,1,25,highrate
OTH,78,912,1,64,highrate
OTH,78,889,1,64,highrate
OTH,78,15185,1,71,highrate
OTH,78,20716,1,69,highrate
OTH,78,10228,1,72,highrate
OTH,78,6478,1,74,highrate
OTH,78,22171,1,67,highrate
OTH,78,8721,1,75,highrate
OTH,78,12553,1,69,highrate
OTH,78,6898,1,67,highrate
OTH,78,8330,1,68,highrate
OTH,78,4084,1,60,highrate
S3,374,162,1,100,highrate
OTH,78,1265,1,67,highrate
OTH,78,6965,1,69,highrate
OTH,78,11343,1,66,highrate
OTH,78,5990,1,70,highrate
OTH,78,9970,1,68,highrate
RSTO,446,771,1,100,highrate
OTH,78,21628,1,71,highrate
OTH,78,14904,1,70,highrate
OTH,78,25054,1,71,highrate
OTH,78,20637,1,73,highrate
OTH,78,4071,1,65,highrate
OTH,78,17552,1,71,highrate
OTH,78,23874,1,68,highrate
OTH,78,8973,1,71,highrate
OTH,78,5459,1,67,highrate
OTH,78,1121,1,66,highrate
OTH,78,12341,1,66,highrate
OTH,78,15475,1,66,highrate
OTH,78,1617,1,70,highrate
OTH,78,12276,1,70,highrate
OTH,78,27147,1,65,highrate
OTH,78,9396,1,64,highrate
OTH,78,23333,1,75,highrate
OTH,162,7184,1,64,highrate
OTH,78,17661,1,73,highrate
OTH,78,6548,1,68,highrate
OTH,78,23582,1,72,highrate
OTH,78,8066,1,71,highrate
OTH,78,9894,1,71,highrate
S3,374,133,1,100,highrate
OTH,78,26691,1,73,highrate
OTH,78,4713,1,64,highrate
OTH,78,6277,1,71,highrate
OTH,78,6547,1,68,highrate
OTH,78,9995,1,69,highrate
OTH,78,22090,1,67,highrate
OTH,78,18871,1,69,highrate
OTH,78,22207,1,69,highrate
OTH,78,14982,1,78,highrate
OTH,78,23757,1,71,highrate
OTH,78,7747,1,71,highrate
OTH,78,6063,1,68,highrate
OTH,78,9974,1,70,highrate
OTH,78,20539,1,71,highrate
OTH,78,15679,1,71,highrate
OTH,78,6322,1,68,highrate
S3,374,142,1,100,highrate
OTH,60,180,1,33,highrate
OTH,78,83,1,64,highrate
OTH,78,11011,1,68,highrate
OTH,78,17291,1,77,highrate
OTH,78,17190,1,73,highrate
OTH,78,26685,1,68,highrate
OTH,78,11762,1,75,highrate
OTH,78,5558,1,71,highrate
OTH,78,20437,1,66,highrate
S3,374,100,1,100,highrate
OTH,78,25554,1,68,highrate
OTH,78,22440,1,58,highrate
OTH,78,20618,1,69,highrate
OTH,78,6070,1,76,highrate
OTH,78,7566,1,71,highrate
OTH,78,3407,1,74,highrate
OTH,78,3587,1,72,highrate
OTH,78,5321,1,65,highrate
OTH,78,1911,1,68,highrate
OTH,78,15867,1,73,highrate
OTH,78,15251,1,71,highrate
