% isAttack highrate:	1705
% isAttack lowrate:	2000
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:highrate, udpFlood:highrate, httpFlood:highrate, slowBody:lowrate, slowHeaders:lowrate, slowRead:lowrate-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2-4,8,14,16,18-19,21-22,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute count numeric
@attribute same_srv_rate numeric
@attribute srv_diff_host_rate numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_same_srv_rate numeric
@attribute dst_host_same_src_port_rate numeric
@attribute dst_host_srv_diff_host_rate numeric
@attribute isAttack {highrate,lowrate}

@data
udp,OTH,60,88,1,0,40,1,0.98,0,highrate
udp,OTH,60,114,1,0,37,1,0.97,0,highrate
udp,OTH,60,75,1,0,31,1,0.97,0,highrate
udp,OTH,60,109,1,0,33,1,0.97,0,highrate
udp,OTH,60,112,1,0,33,1,0.97,0,highrate
udp,OTH,60,57,1,0,24,1,0.96,0,highrate
udp,OTH,60,138,1,0,21,1,0.95,0,highrate
udp,OTH,60,128,1,0,33,1,0.97,0,highrate
udp,OTH,60,101,1,0,34,1,0.97,0,highrate
udp,OTH,60,138,1,0,33,1,0.97,0,highrate
udp,OTH,60,137,1,0,33,1,0.97,0,highrate
udp,OTH,60,53,1,0,23,1,0.96,0,highrate
udp,OTH,60,107,1,0,33,1,0.97,0,highrate
udp,OTH,60,153,1,0,33,1,0.97,0,highrate
udp,OTH,60,62,1,0,25,1,0.96,0,highrate
udp,OTH,60,85,1,0,42,1,0.98,0,highrate
udp,OTH,60,127,1,0,33,1,0.97,0,highrate
udp,OTH,60,132,1,0,33,1,0.97,0,highrate
udp,OTH,60,160,1,0,33,1,0.97,0,highrate
udp,OTH,60,160,1,0,33,1,0.97,0,highrate
udp,OTH,60,89,1,0,41,1,0.98,0,highrate
udp,OTH,60,163,1,0,33,1,0.97,0,highrate
udp,OTH,60,107,1,0,33,1,0.97,0,highrate
udp,OTH,60,108,1,0,33,1,0.97,0,highrate
udp,OTH,60,80,1,0,36,1,0.97,0,highrate
udp,OTH,60,131,1,0,33,1,0.97,0,highrate
udp,OTH,60,108,1,0,34,1,0.97,0,highrate
udp,OTH,60,101,1,0,34,1,0.97,0,highrate
udp,OTH,60,117,1,0,33,1,0.97,0,highrate
tcp,OTH,60,139,1,0,33,1,0.97,0,highrate
udp,OTH,60,11,1,0,11,1,0.92,0,highrate
tcp,S3,377,660,0.54,0.29,100,1,0,0,highrate
tcp,S3,374,321,1,0,100,1,0,0,highrate
tcp,OTH,60,124,1,0,33,1,0.97,0,highrate
tcp,S3,374,165,1,0,100,1,0,0,highrate
tcp,OTH,66,6,1,0,6,1,0,0,highrate
tcp,S3,374,150,1,0,100,1,0,0,highrate
tcp,RSTO,446,691,1,0,100,1,0,0,highrate
tcp,OTH,66,30,1,0,29,1,0,0,highrate
tcp,S3,377,580,0.48,0.34,100,1,0,0,highrate
tcp,OTH,66,49,1,0,34,1,0,0,highrate
tcp,OTH,60,180,1,0,33,1,0.97,0,highrate
tcp,OTH,60,172,1,0,33,1,0.97,0,highrate
tcp,S1,242,440,1,0,100,1,0,0,highrate
tcp,S3,377,463,0.34,0.48,100,1,0,0,highrate
tcp,S3,374,105,1,0,100,1,0,0,highrate
tcp,S3,374,105,1,0,100,1,0,0,highrate
tcp,OTH,66,268,1,0,98,1,0,0,highrate
udp,OTH,60,135,1,0,33,1,0.97,0,highrate
tcp,RSTO,446,557,1,0,100,1,0,0,highrate
tcp,RSTO,446,336,1,0,100,1,0,0,highrate
tcp,S3,386,115,1,0,100,1,0,0,highrate
tcp,RSTO,446,663,1,0,100,1,0,0,highrate
tcp,RSTO,446,379,1,0,100,1,0,0,highrate
tcp,S3,374,188,1,0,100,1,0,0,highrate
udp,OTH,60,25,1,0,25,1,0.96,0,highrate
tcp,S3,377,916,0.67,0.19,100,1,0,0,highrate
tcp,S3,380,759,1,0,100,1,0,0,highrate
tcp,OTH,66,36,1,0,34,1,0,0,highrate
tcp,S3,374,121,1,0,82,1,0,0,highrate
tcp,OTH,60,178,1,0,33,1,0.97,0,highrate
tcp,S3,374,142,1,0,100,1,0,0,highrate
tcp,S3,377,525,0.42,0.39,100,1,0,0,highrate
udp,OTH,60,114,1,0,33,1,0.97,0,highrate
tcp,OTH,66,0,0,0,0,0,0,0,highrate
tcp,S3,377,368,0.17,0.69,76,0.73,0,0.16,highrate
tcp,S3,380,966,1,0,100,1,0,0,highrate
tcp,OTH,66,190,1,0,98,1,0,0,highrate
tcp,OTH,60,30,1,0,30,1,0.97,0,highrate
tcp,S3,374,138,1,0,100,1,0,0,highrate
tcp,OTH,60,178,1,0,33,1,0.97,0,highrate
tcp,S3,380,940,1,0,100,1,0,0,highrate
tcp,OTH,60,179,1,0,33,1,0.97,0,highrate
tcp,S3,374,150,1,0,100,1,0,0,highrate
tcp,S3,374,339,1,0,100,1,0,0,highrate
tcp,S3,374,432,1,0,100,1,0,0,highrate
tcp,RSTO,446,566,1,0,100,1,0,0,highrate
tcp,S3,374,142,1,0,94,1,0,0,highrate
tcp,S3,380,945,1,0,100,1,0,0,highrate
tcp,OTH,66,144,0.24,0.61,44,0.66,0.02,0.2,highrate
tcp,OTH,60,129,1,0,32,1,0.97,0,highrate
tcp,S3,374,430,1,0,100,1,0,0,highrate
tcp,OTH,60,93,1,0.29,36,1,0.97,0,highrate
tcp,S3,374,156,1,0,100,1,0,0,highrate
tcp,OTH,66,1,1,0,1,1,0,0,highrate
tcp,S3,380,873,1,0,100,1,0,0,highrate
udp,OTH,60,109,1,0,33,1,0.97,0,highrate
tcp,S3,374,145,1,0,100,1,0,0,highrate
tcp,S3,374,189,1,0,100,1,0,0,highrate
udp,OTH,60,102,1,0,34,1,0.97,0,highrate
tcp,S3,374,427,1,0,100,1,0,0,highrate
tcp,S3,374,85,1,0,98,1,0,0,highrate
tcp,OTH,66,131,0.17,0.71,35,0.45,0.03,0.37,highrate
tcp,S3,374,131,1,0,100,1,0,0,highrate
udp,OTH,60,87,1,0,42,1,0.98,0,highrate
tcp,OTH,60,136,1,0,10,1,0.91,0,highrate
tcp,S3,374,146,1,0,100,1,0,0,highrate
tcp,S3,377,931,0.67,0.19,100,1,0,0,highrate
tcp,OTH,66,58,1,0,48,1,0.02,0,highrate
tcp,OTH,66,156,1,0,100,1,0,0,highrate
tcp,RSTO,446,497,1,0,100,1,0,0,highrate
tcp,OTH,66,218,1,0,98,1,0,0,highrate
udp,OTH,60,121,1,0,33,1,0.97,0,highrate
udp,OTH,60,95,1,0,42,1,0.98,0,highrate
udp,OTH,60,141,1,0,24,1,0.96,0,highrate
tcp,OTH,60,133,1,0.22,33,1,0.97,0,highrate
tcp,S3,374,133,1,0,100,1,0,0,highrate
tcp,S3,377,768,0.6,0.24,99,1,0,0,highrate
tcp,S3,377,447,0.32,0.5,100,1,0,0,highrate
tcp,S3,374,250,1,0,100,1,0,0,highrate
tcp,OTH,66,1,1,0,63,1,0,0,highrate
tcp,RSTO,446,378,1,0,100,1,0,0,highrate
tcp,S3,374,164,1,0,100,1,0,0,highrate
udp,OTH,60,147,1,0,33,1,0.97,0,highrate
tcp,S3,374,140,1,0,100,1,0,0,highrate
tcp,S3,374,112,1,0,100,1,0,0,highrate
tcp,OTH,66,15,1,0,15,1,0,0,highrate
tcp,S3,386,371,1,0,100,1,0,0,highrate
tcp,S3,377,863,0.65,0.2,100,1,0,0,highrate
tcp,RSTO,446,642,1,0,100,1,0,0,highrate
tcp,S3,374,156,1,0,100,1,0,0,highrate
tcp,S3,380,740,1,0,100,1,0,0,highrate
tcp,S3,377,491,0.38,0.44,100,1,0,0,highrate
tcp,S3,374,104,1,0,100,1,0,0,highrate
udp,OTH,60,74,1,0,30,1,0.97,0,highrate
udp,OTH,60,142,1,0,33,1,0.97,0,highrate
tcp,S3,377,400,0.24,0.6,98,0.98,0,0.02,highrate
tcp,RSTO,446,563,1,0,100,1,0,0,highrate
tcp,S3,377,423,0.28,0.55,100,1,0,0,highrate
udp,OTH,60,50,1,0,22,1,0.96,0,highrate
tcp,S1,242,189,1,0,100,1,0,0,highrate
udp,OTH,60,141,1,0,24,1,0.96,0,highrate
tcp,S3,377,390,0.22,0.63,91,0.91,0,0.05,highrate
tcp,OTH,60,136,1,0.22,33,1,0.97,0,highrate
tcp,S3,374,74,1,0,74,1,0,0,highrate
tcp,S3,374,155,1,0,100,1,0,0,highrate
tcp,OTH,60,177,1,0,33,1,0.97,0,highrate
tcp,OTH,60,129,1,0,32,1,0.97,0,highrate
udp,OTH,60,130,1,0,33,1,0.97,0,highrate
tcp,RSTO,446,707,1,0,100,1,0,0,highrate
tcp,S3,377,870,0.65,0.2,100,1,0,0,highrate
tcp,S3,380,741,1,0,100,1,0,0,highrate
tcp,OTH,66,38,1,0,32,1,0,0,highrate
tcp,OTH,60,43,1,0,33,1,0.97,0,highrate
tcp,S3,374,151,1,0,100,1,0,0,highrate
tcp,OTH,66,48,1,0,33,1,0,0,highrate
tcp,S1,248,152,1,0,100,1,0,0,highrate
tcp,S3,377,876,0.65,0.2,100,1,0,0,highrate
tcp,S3,374,83,1,0,98,1,0,0,highrate
tcp,S3,374,149,1,0,100,1,0,0,highrate
udp,OTH,60,56,1,0,24,1,0.96,0,highrate
tcp,S3,374,346,1,0,100,1,0,0,highrate
tcp,OTH,66,103,1,0,100,1,0,0,highrate
tcp,RSTO,446,632,1,0,100,1,0,0,highrate
tcp,OTH,60,134,1,0,9,1,0.9,0,highrate
tcp,S3,374,404,1,0,100,1,0,0,highrate
tcp,S3,377,946,0.68,0.18,100,1,0,0,highrate
tcp,S3,374,41,1,0,98,1,0,0,highrate
tcp,RSTO,446,666,1,0,100,1,0,0,highrate
tcp,S3,374,148,1,0,100,1,0,0,highrate
tcp,OTH,66,55,1,0,45,1,0.02,0,highrate
tcp,S3,386,0,0,0,0,0,0,0,highrate
tcp,S3,374,280,1,0,100,1,0,0,highrate
tcp,OTH,60,129,1,0.23,33,1,0.97,0,highrate
tcp,S3,380,957,1,0,100,1,0,0,highrate
tcp,S1,242,179,1,0,100,1,0,0,highrate
tcp,S3,374,144,1,0,100,1,0,0,highrate
tcp,S3,377,443,0.31,0.51,100,1,0,0,highrate
tcp,S3,452,163,1,0,100,1,0,0,highrate
tcp,S3,377,444,0.32,0.51,100,1,0,0,highrate
tcp,S3,374,16,1,0,98,1,0,0,highrate
tcp,S3,377,559,0.46,0.36,100,1,0,0,highrate
tcp,OTH,66,55,1,0,37,1,0,0,highrate
tcp,OTH,60,134,1,0.22,33,1,0.97,0,highrate
tcp,S3,374,435,1,0,100,1,0,0,highrate
tcp,S3,377,766,0.6,0.24,99,1,0,0,highrate
tcp,OTH,60,174,1,0,33,1,0.97,0,highrate
udp,OTH,60,160,1,0,33,1,0.97,0,highrate
tcp,S3,380,142,1,0,100,1,0,0,highrate
tcp,S3,392,754,1,0,100,1,0,0,highrate
tcp,S3,374,147,1,0,100,1,0,0,highrate
tcp,S3,377,412,0.26,0.57,100,1,0,0,highrate
tcp,S3,374,400,1,0,100,1,0,0,highrate
tcp,S3,380,938,1,0,100,1,0,0,highrate
tcp,RSTO,446,517,1,0,100,1,0,0,highrate
tcp,S3,374,152,1,0,100,1,0,0,highrate
tcp,S3,374,131,1,0,100,1,0,0,highrate
tcp,RSTO,446,524,1,0,100,1,0,0,highrate
tcp,RSTO,446,481,1,0,100,1,0,0,highrate
tcp,OTH,60,9,1,0,9,1,0.9,0,highrate
tcp,S3,380,912,1,0,100,1,0,0,highrate
tcp,OTH,66,115,1,0,100,1,0,0,highrate
tcp,OTH,60,178,1,0,33,1,0.97,0,highrate
tcp,OTH,60,144,1,0,33,1,0.97,0,highrate
tcp,S3,374,150,1,0,100,1,0,0,highrate
tcp,OTH,66,222,1,0,98,1,0,0,highrate
tcp,S3,374,161,1,0,100,1,0,0,highrate
tcp,S3,377,774,0.61,0.23,99,1,0,0,highrate
tcp,S3,377,851,0.64,0.21,99,1,0,0,highrate
tcp,S3,374,145,1,0,100,1,0,0,highrate
tcp,S3,374,312,1,0,100,1,0,0,highrate
tcp,S3,380,915,1,0,100,1,0,0,highrate
tcp,S3,374,229,1,0,100,1,0,0,highrate
tcp,S3,377,778,0.61,0.23,99,1,0,0,highrate
tcp,S3,377,309,0.02,0.97,36,0.07,0,0.86,highrate
tcp,S3,377,630,0.52,0.31,100,1,0,0,highrate
tcp,S3,377,798,0.62,0.23,99,1,0,0,highrate
tcp,S3,374,87,1,0,98,1,0,0,highrate
tcp,S3,377,306,0.01,0.99,34,0.03,0,0.94,highrate
tcp,OTH,60,180,1,0,33,1,0.97,0,highrate
tcp,S3,374,91,1,0,91,1,0,0,highrate
tcp,OTH,60,6,1,0,6,1,0.86,0,highrate
tcp,S3,386,129,1,0,100,1,0,0,highrate
tcp,S3,377,585,0.48,0.34,100,1,0,0,highrate
tcp,S3,374,184,1,0,100,1,0,0,highrate
tcp,S1,248,169,1,0,100,1,0,0,highrate
tcp,S3,377,1008,0.7,0.17,100,1,0,0,highrate
tcp,RSTO,446,480,1,0,100,1,0,0,highrate
tcp,OTH,66,0,0,0,0,0,0,0,highrate
tcp,OTH,66,27,1,0,27,1,0,0,highrate
tcp,OTH,60,79,1,0.32,23,1,0.96,0,highrate
tcp,S3,374,96,1,0,100,1,0,0,highrate
tcp,RSTO,446,530,1,0,100,1,0,0,highrate
tcp,OTH,66,261,1,0,98,1,0,0,highrate
udp,OTH,60,105,1,0,33,1,0.97,0,highrate
tcp,S3,374,3,1,0,98,1,0,0,highrate
tcp,RSTO,446,401,1,0,100,1,0,0,highrate
tcp,OTH,60,147,1,0,33,1,0.97,0,highrate
tcp,OTH,60,178,1,0,33,1,0.97,0,highrate
tcp,S3,374,6,1,0,6,1,0,0,highrate
tcp,OTH,66,117,1,0,100,1,0,0,highrate
tcp,S1,248,152,1,0,100,1,0,0,highrate
tcp,S3,374,152,1,0,100,1,0,0,highrate
tcp,OTH,60,162,1,0,33,1,0.97,0,highrate
udp,OTH,60,117,1,0,33,1,0.97,0,highrate
tcp,S1,242,457,1,0,100,1,0,0,highrate
tcp,RSTO,446,352,1,0,100,1,0,0,highrate
tcp,S3,377,628,0.52,0.31,100,1,0,0,highrate
tcp,S3,374,131,1,0,100,1,0,0,highrate
tcp,S3,377,509,0.4,0.41,100,1,0,0,highrate
udp,OTH,60,98,1,0,42,1,0.98,0,highrate
tcp,RSTO,446,706,1,0,100,1,0,0,highrate
tcp,S3,380,770,1,0,100,1,0,0,highrate
tcp,S3,374,9,1,0,9,1,0,0,highrate
udp,OTH,60,109,1,0,33,1,0.97,0,highrate
tcp,S3,374,351,1,0,100,1,0,0,highrate
tcp,S3,377,825,0.63,0.22,99,1,0,0,highrate
tcp,S3,374,149,1,0,100,1,0,0,highrate
tcp,OTH,60,169,1,0,33,1,0.97,0,highrate
tcp,S3,377,850,0.64,0.21,99,1,0,0,highrate
tcp,S1,242,171,1,0,100,1,0,0,highrate
tcp,OTH,66,59,1,0,94,1,0,0,highrate
tcp,S3,377,636,0.52,0.3,100,1,0,0,highrate
tcp,S3,374,30,1,0,30,1,0,0,highrate
tcp,S3,374,134,1,0,100,1,0,0,highrate
tcp,S3,374,152,1,0,100,1,0,0,highrate
tcp,S3,374,120,1,0,100,1,0,0,highrate
tcp,OTH,60,177,1,0,33,1,0.97,0,highrate
tcp,S3,374,179,1,0,100,1,0,0,highrate
tcp,S3,374,166,1,0,100,1,0,0,highrate
udp,OTH,60,117,1,0,33,1,0.97,0,highrate
udp,OTH,60,113,1,0,38,1,0.97,0,highrate
tcp,S3,374,165,1,0,100,1,0,0,highrate
tcp,S3,374,152,1,0,100,1,0,0,highrate
tcp,RSTO,446,461,1,0,100,1,0,0,highrate
udp,OTH,60,110,1,0,34,1,0.97,0,highrate
tcp,OTH,60,137,1,0,20,1,0.95,0,highrate
tcp,OTH,60,144,1,0,31,1,0.97,0,highrate
tcp,S3,374,175,1,0,100,1,0,0,highrate
tcp,S3,377,897,0.66,0.2,100,1,0,0,highrate
tcp,S3,380,771,1,0,100,1,0,0,highrate
tcp,S3,377,853,0.64,0.21,99,1,0,0,highrate
tcp,RSTO,446,486,1,0,100,1,0,0,highrate
tcp,RSTO,446,843,1,0,100,1,0,0,highrate
tcp,RSTO,446,689,1,0,100,1,0,0,highrate
tcp,S3,380,145,1,0,100,1,0,0,highrate
tcp,S3,377,928,0.67,0.19,100,1,0,0,highrate
tcp,S1,245,1034,0.71,0.16,100,1,0,0,highrate
tcp,OTH,60,177,1,0,33,1,0.97,0,highrate
tcp,S3,374,150,1,0,100,1,0,0,highrate
tcp,S1,248,200,1,0,100,1,0,0,highrate
udp,OTH,60,153,1,0,33,1,0.97,0,highrate
tcp,OTH,60,179,1,0,33,1,0.97,0,highrate
udp,OTH,60,104,1,0,34,1,0.97,0,highrate
tcp,S3,374,133,1,0,100,1,0,0,highrate
tcp,S3,464,107,1,0,100,1,0,0,highrate
tcp,S3,374,142,1,0,100,1,0,0,highrate
tcp,OTH,66,85,1,0,57,1,0.02,0,highrate
tcp,S3,377,1028,0.7,0.17,100,1,0,0,highrate
tcp,OTH,66,99,1,0,100,1,0,0,highrate
tcp,S3,374,137,1,0,94,1,0,0,highrate
tcp,S3,374,170,1,0,100,1,0,0,highrate
tcp,S3,374,150,1,0,100,1,0,0,highrate
tcp,S3,374,196,1,0,100,1,0,0,highrate
tcp,S3,374,398,1,0,100,1,0,0,highrate
tcp,RSTO,446,729,1,0,100,1,0,0,highrate
tcp,OTH,60,137,1,0,11,1,0.92,0,highrate
tcp,OTH,66,7,1,0,7,1,0,0,highrate
tcp,S3,380,874,1,0,100,1,0,0,highrate
tcp,S3,374,294,1,0,100,1,0,0,highrate
tcp,OTH,60,141,1,0,31,1,0.97,0,highrate
tcp,OTH,60,119,1,0,31,1,0.97,0,highrate
tcp,RSTO,446,692,1,0,100,1,0,0,highrate
udp,OTH,60,100,1,0,40,1,0.98,0,highrate
tcp,OTH,60,178,1,0,33,1,0.97,0,highrate
tcp,S3,377,821,0.63,0.22,99,1,0,0,highrate
tcp,S3,374,50,1,0,50,1,0,0,highrate
tcp,OTH,66,311,1,0,100,1,0,0,highrate
tcp,RSTO,446,423,1,0,100,1,0,0,highrate
tcp,S3,374,151,1,0,100,1,0,0,highrate
tcp,S3,374,296,1,0,100,1,0,0,highrate
tcp,RSTO,446,610,1,0,100,1,0,0,highrate
tcp,S3,374,170,1,0,100,1,0,0,highrate
udp,OTH,60,112,1,0,38,1,0.97,0,highrate
tcp,S3,374,149,1,0,100,1,0,0,highrate
tcp,OTH,60,177,1,0,33,1,0.97,0,highrate
tcp,OTH,66,35,1,0,88,1,0.01,0,highrate
tcp,S3,377,643,0.53,0.3,100,1,0,0,highrate
tcp,OTH,60,136,1,0.22,33,1,0.97,0,highrate
tcp,OTH,66,60,1,0,41,1,0,0,highrate
tcp,S3,374,157,1,0,100,1,0,0,highrate
udp,OTH,60,89,1,0,41,1,0.98,0,highrate
tcp,OTH,60,95,1,0.29,37,1,0.97,0,highrate
tcp,OTH,66,31,1,0,85,1,0,0,highrate
tcp,S3,374,133,1,0,100,1,0,0,highrate
tcp,OTH,66,72,1,0,56,1,0.02,0,highrate
tcp,OTH,66,86,1,0,96,1,0,0,highrate
tcp,RSTO,446,848,1,0,100,1,0,0,highrate
tcp,S3,380,162,1,0,100,1,0,0,highrate
tcp,S3,374,121,1,0,100,1,0,0,highrate
tcp,S3,374,444,1,0,100,1,0,0,highrate
udp,OTH,60,107,1,0,33,1,0.97,0,highrate
tcp,OTH,60,126,1,0.23,33,1,0.97,0,highrate
tcp,OTH,60,178,1,0,33,1,0.97,0,highrate
tcp,RSTO,446,363,1,0,100,1,0,0,highrate
tcp,S3,374,154,1,0,100,1,0,0,highrate
tcp,RSTO,446,538,1,0,100,1,0,0,highrate
tcp,S3,377,713,0.57,0.26,100,1,0,0,highrate
tcp,S3,377,819,0.63,0.22,99,1,0,0,highrate
tcp,S3,374,438,1,0,100,1,0,0,highrate
tcp,OTH,60,177,1,0,33,1,0.97,0,highrate
tcp,OTH,66,289,1,0,100,1,0,0,highrate
udp,OTH,60,111,1,0,33,1,0.97,0,highrate
tcp,S1,248,192,1,0,100,1,0,0,highrate
tcp,S3,380,906,1,0,100,1,0,0,highrate
tcp,S3,374,54,1,0,98,1,0,0,highrate
tcp,S1,242,182,1,0,100,1,0,0,highrate
tcp,S3,374,135,1,0,100,1,0,0,highrate
tcp,OTH,60,114,1,0,32,1,0.97,0,highrate
udp,OTH,60,111,1,0,38,1,0.97,0,highrate
tcp,S3,374,150,1,0,100,1,0,0,highrate
tcp,S3,377,987,0.69,0.17,100,1,0,0,highrate
tcp,S3,374,145,1,0,100,1,0,0,highrate
tcp,S3,374,146,1,0,100,1,0,0,highrate
tcp,OTH,60,135,1,0,26,1,0.96,0,highrate
tcp,OTH,60,169,1,0,33,1,0.97,0,highrate
tcp,OTH,66,64,1,0,50,1,0.02,0,highrate
tcp,S3,374,110,1,0,100,1,0,0,highrate
udp,OTH,60,51,1,0,23,1,0.96,0,highrate
tcp,S3,374,148,1,0,100,1,0,0,highrate
udp,OTH,60,122,1,0,33,1,0.97,0,highrate
tcp,S3,374,39,1,0,39,1,0,0,highrate
tcp,S3,377,541,0.44,0.38,100,1,0,0,highrate
tcp,S3,374,93,1,0,98,1,0,0,highrate
udp,OTH,60,125,1,0,33,1,0.97,0,highrate
tcp,S3,374,150,1,0,100,1,0,0,highrate
tcp,S3,377,384,0.21,0.64,87,0.86,0,0.08,highrate
tcp,OTH,66,42,1,0,38,1,0,0,highrate
udp,OTH,60,104,1,0,33,1,0.97,0,highrate
tcp,OTH,66,265,1,0,98,1,0,0,highrate
tcp,OTH,66,105,0.01,0.98,30,0.02,0,0.97,highrate
udp,OTH,60,160,1,0,33,1,0.97,0,highrate
tcp,S3,386,314,1,0,100,1,0,0,highrate
tcp,RSTO,446,428,1,0,100,1,0,0,highrate
tcp,S3,374,148,1,0,100,1,0,0,highrate
tcp,OTH,66,60,1,0,48,1,0.02,0,highrate
tcp,OTH,60,174,1,0,33,1,0.97,0,highrate
tcp,S3,374,156,1,0,100,1,0,0,highrate
tcp,OTH,66,142,0.23,0.62,43,0.63,0.02,0.23,highrate
tcp,OTH,66,81,1,0,94,1,0,0,highrate
tcp,S3,377,858,0.65,0.21,100,1,0,0,highrate
tcp,OTH,66,135,1,0,100,1,0,0,highrate
tcp,S3,377,694,0.56,0.27,100,1,0,0,highrate
tcp,S3,374,141,1,0,100,1,0,0,highrate
tcp,RSTO,446,671,1,0,100,1,0,0,highrate
tcp,S3,380,888,1,0,100,1,0,0,highrate
tcp,S3,392,777,1,0,100,1,0,0,highrate
tcp,S3,374,139,1,0,100,1,0,0,highrate
tcp,S3,377,828,0.63,0.22,99,1,0,0,highrate
tcp,S3,374,144,1,0,100,1,0,0,highrate
tcp,S3,377,569,0.47,0.35,100,1,0,0,highrate
tcp,S3,377,796,0.62,0.23,99,1,0,0,highrate
tcp,S3,374,149,1,0,100,1,0,0,highrate
tcp,S3,374,143,1,0,100,1,0,0,highrate
tcp,S3,374,141,1,0,100,1,0,0,highrate
tcp,S3,377,512,0.41,0.41,100,1,0,0,highrate
tcp,S3,464,104,1,0,100,1,0,0,highrate
tcp,S3,374,149,1,0,100,1,0,0,highrate
tcp,S3,380,730,1,0,100,1,0,0,highrate
tcp,S3,374,167,1,0,100,1,0,0,highrate
tcp,OTH,60,132,1,0,36,1,0.97,0,highrate
tcp,S3,374,242,1,0,100,1,0,0,highrate
tcp,S3,374,137,1,0,100,1,0,0,highrate
tcp,S1,242,175,1,0,100,1,0,0,highrate
tcp,S3,374,129,1,0,100,1,0,0,highrate
tcp,S3,377,555,0.45,0.36,100,1,0,0,highrate
tcp,S3,380,756,1,0,100,1,0,0,highrate
tcp,S3,386,370,1,0,100,1,0,0,highrate
tcp,OTH,60,136,1,0.22,33,1,0.97,0,highrate
tcp,S3,392,749,1,0,100,1,0,0,highrate
tcp,S3,374,84,1,0,84,1,0,0,highrate
tcp,S3,377,786,0.61,0.23,99,1,0,0,highrate
tcp,OTH,66,62,1,0,42,1,0,0,highrate
tcp,S3,374,21,1,0,98,1,0,0,highrate
udp,OTH,60,19,1,0,19,1,0.95,0,highrate
tcp,S3,374,214,1,0,100,1,0,0,highrate
tcp,S3,374,247,1,0,100,1,0,0,highrate
tcp,RSTO,446,804,1,0,100,1,0,0,highrate
tcp,S3,374,159,1,0,100,1,0,0,highrate
tcp,OTH,66,46,1,0,39,1,0,0,highrate
udp,OTH,60,122,1,0,33,1,0.97,0,highrate
tcp,S3,380,135,1,0,100,1,0,0,highrate
tcp,S3,374,152,1,0,100,1,0,0,highrate
tcp,S3,377,305,0,0.99,33,0.01,0,0.97,highrate
tcp,OTH,60,180,1,0,33,1,0.97,0,highrate
tcp,S3,374,164,1,0,100,1,0,0,highrate
tcp,S3,464,121,1,0,100,1,0,0,highrate
tcp,S3,374,115,1,0,100,1,0,0,highrate
tcp,OTH,66,275,1,0,99,1,0,0,highrate
tcp,OTH,66,274,1,0,99,1,0,0,highrate
tcp,RSTO,446,539,1,0,100,1,0,0,highrate
tcp,S3,374,161,1,0,100,1,0,0,highrate
tcp,S3,374,134,1,0,100,1,0,0,highrate
tcp,OTH,60,174,1,0,33,1,0.97,0,highrate
tcp,RSTO,446,529,1,0,100,1,0,0,highrate
tcp,S3,377,843,0.64,0.21,99,1,0,0,highrate
tcp,RSTO,446,510,1,0,100,1,0,0,highrate
tcp,S3,374,133,1,0,100,1,0,0,highrate
tcp,S3,386,201,1,0,100,1,0,0,highrate
tcp,S3,377,395,0.23,0.61,94,0.94,0,0.03,highrate
tcp,S3,374,373,1,0,100,1,0,0,highrate
tcp,S3,386,123,1,0,100,1,0,0,highrate
tcp,OTH,66,111,1,0,100,1,0,0,highrate
tcp,S3,374,174,1,0,100,1,0,0,highrate
tcp,RSTO,446,542,1,0,100,1,0,0,highrate
tcp,S3,374,119,1,0,100,1,0,0,highrate
tcp,S3,377,913,0.67,0.19,100,1,0,0,highrate
tcp,OTH,66,110,0.05,0.9,33,0.1,0,0.82,highrate
tcp,OTH,60,180,1,0,33,1,0.97,0,highrate
tcp,OTH,60,171,1,0,33,1,0.97,0,highrate
tcp,S3,374,150,1,0,100,1,0,0,highrate
tcp,S3,374,133,1,0,100,1,0,0,highrate
udp,OTH,60,110,1,0,33,1,0.97,0,highrate
tcp,S3,377,989,0.69,0.17,100,1,0,0,highrate
tcp,RSTO,446,708,1,0,100,1,0,0,highrate
tcp,RSTO,446,630,1,0,100,1,0,0,highrate
tcp,S3,374,106,1,0,100,1,0,0,highrate
tcp,RSTO,446,416,1,0,100,1,0,0,highrate
tcp,S3,374,118,1,0,100,1,0,0,highrate
tcp,S3,377,568,0.46,0.35,100,1,0,0,highrate
tcp,S3,374,233,1,0,100,1,0,0,highrate
tcp,S3,374,142,1,0,100,1,0,0,highrate
tcp,S3,380,728,1,0,100,1,0,0,highrate
tcp,OTH,60,180,1,0,33,1,0.97,0,highrate
tcp,S3,374,58,1,0,98,1,0,0,highrate
tcp,OTH,66,118,0.11,0.8,29,0.28,0,0.55,highrate
tcp,OTH,66,56,1,0,46,1,0.02,0,highrate
tcp,RSTO,446,624,1,0,100,1,0,0,highrate
tcp,OTH,60,137,1,0.22,33,1,0.97,0,highrate
tcp,S3,374,160,1,0,100,1,0,0,highrate
