@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-V-R2-3,8,12,18,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute count numeric
@attribute rerror_rate numeric
@attribute dst_host_srv_count numeric
@attribute isAttack {tcpFlood,normal,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
tcp,OTH,3218,0,41,normal
tcp,SF,1991,0,100,normal
tcp,SF,2389,0,100,normal
tcp,OTH,5043,0,45,normal
tcp,RSTR,1896,0,100,normal
tcp,OTH,3005,0,73,normal
tcp,OTH,3814,0,41,normal
tcp,OTH,3536,0,35,normal
tcp,S1,2348,0,100,normal
tcp,SF,2104,0,100,normal
tcp,SF,2118,0,100,normal
tcp,OTH,2767,0,42,normal
tcp,SF,3883,0,100,normal
tcp,OTH,3262,0,47,normal
tcp,SF,3006,0,74,normal
tcp,SF,1944,0,100,normal
tcp,OTH,3140,0,49,normal
tcp,SF,3890,0,100,normal
tcp,SF,3387,0,100,normal
tcp,SF,3859,0,100,normal
tcp,OTH,4954,0,57,normal
tcp,OTH,2433,0,39,normal
tcp,OTH,3349,0,53,normal
tcp,S3,2191,0,100,normal
tcp,S3,3094,0,100,normal
tcp,SF,2276,0,100,normal
tcp,S3,1969,0,100,normal
tcp,SF,2082,0,100,normal
tcp,OTH,2855,0,50,normal
tcp,SF,2126,0,100,normal
tcp,OTH,5272,0,92,normal
tcp,SF,2265,0,100,normal
tcp,SF,3170,0,100,normal
tcp,OTH,3542,0,48,normal
tcp,OTH,4848,0,48,normal
tcp,OTH,3518,0,46,normal
tcp,SF,2274,0,100,normal
tcp,SF,2761,0,52,normal
tcp,SF,2049,0,100,normal
tcp,SF,1983,0,100,normal
tcp,OTH,5904,0,40,normal
tcp,OTH,3291,0,68,normal
tcp,SF,2194,0,100,normal
tcp,SF,3876,0,100,normal
tcp,SF,1945,0,100,normal
tcp,OTH,3312,0,47,normal
tcp,SF,3347,0,96,normal
tcp,OTH,5385,0,98,normal
tcp,OTH,5181,0,22,normal
tcp,SF,2524,0,99,normal
tcp,SF,3367,0,100,normal
tcp,SF,2067,0,100,normal
tcp,OTH,2857,0,37,normal
tcp,SF,2206,0,100,normal
tcp,SF,1953,0,93,normal
tcp,OTH,5234,0,65,normal
tcp,OTH,5744,0,59,normal
tcp,SF,2008,0,100,normal
tcp,SF,1,0,255,normal
tcp,SF,8,0,255,normal
tcp,SF,3,0,255,normal
tcp,SF,1,0,119,normal
tcp,SF,11,0,255,normal
tcp,SF,3,0,255,normal
tcp,SF,17,0,255,normal
tcp,SF,9,0,255,normal
tcp,SF,2,0,255,normal
tcp,SF,9,0,214,normal
tcp,SF,8,0,255,normal
tcp,SF,4,0,255,normal
tcp,SF,2,0,255,normal
tcp,SF,2,0,255,normal
tcp,SF,4,0,255,normal
tcp,SF,15,0,255,normal
tcp,SF,11,0,255,normal
tcp,SF,14,0,255,normal
tcp,SF,2,0,255,normal
tcp,SF,9,0,255,normal
tcp,SF,4,0,80,normal
tcp,SF,19,0,255,normal
tcp,SF,1,0,247,normal
tcp,SF,1,0,255,normal
tcp,SF,1,0,255,normal
tcp,SF,3,0,255,normal
tcp,SF,5,0,255,normal
tcp,SF,1,0,255,normal
tcp,SF,18,0,255,normal
tcp,SF,2,0,255,normal
tcp,REJ,1,1,231,normal
tcp,SF,3,0,255,normal
tcp,SF,7,0,255,normal
tcp,SF,3,0,255,normal
tcp,SF,9,0,255,normal
tcp,SF,3,0,255,normal
tcp,SF,17,0,255,normal
tcp,SF,1,0,255,normal
tcp,SF,12,0,255,normal
tcp,SF,6,0,255,normal
tcp,SF,30,0,255,normal
tcp,SF,9,0,255,normal
tcp,SF,2,0,255,normal
tcp,SF,2,0,255,normal
tcp,SF,3,0,255,normal
tcp,SF,8,0,255,normal
tcp,SF,16,0,255,normal
tcp,SF,1,0,255,normal
tcp,SF,3,0,255,normal
tcp,SF,3,0,251,normal
tcp,SF,8,0,255,normal
tcp,SF,31,0,255,normal
tcp,SF,14,0,255,normal
tcp,S0,1,0,126,normal
tcp,REJ,4,0.75,245,normal
tcp,SF,14,0,255,normal
tcp,SF,6,0,255,normal
tcp,REJ,1,1,250,normal
tcp,REJ,1,1,207,normal
tcp,SF,10,0,63,normal
tcp,SF,3,0,255,normal
tcp,SF,12,0,255,normal
tcp,SF,10,0,255,normal
tcp,SF,8,0,255,normal
tcp,S0,2,0,255,normal
tcp,SF,1,0,255,normal
tcp,REJ,1,1,255,normal
tcp,SF,9,0,67,normal
tcp,SF,3,0,255,normal
tcp,SF,1,0,255,normal
tcp,SF,22,0,255,normal
tcp,SF,2,0,255,normal
tcp,SF,6,0,255,normal
tcp,SF,12,0,255,normal
tcp,SF,10,0,255,normal
tcp,SF,21,0,255,normal
tcp,SF,9,0,255,normal
tcp,SF,11,0,255,normal
tcp,SF,4,0,255,normal
tcp,SF,7,0,255,normal
tcp,SF,7,0,255,normal
tcp,SF,19,0,255,normal
tcp,SF,2,0,255,normal
tcp,SF,9,0,255,normal
tcp,SF,2,0,255,normal
tcp,REJ,1,1,12,normal
tcp,SF,3,0,255,normal
tcp,SF,10,0,255,normal
tcp,SF,8,0,255,normal
tcp,SF,15,0,255,normal
tcp,SF,30,0,255,normal
tcp,SF,15,0,255,normal
tcp,SF,10,0,255,normal
tcp,SF,10,0,255,normal
tcp,SF,5,0,255,normal
tcp,SF,10,0,247,normal
tcp,SF,11,0,255,normal
tcp,SF,4,0,255,normal
tcp,SF,2,0,255,normal
tcp,SF,27,0,29,normal
tcp,SF,2,0,11,normal
tcp,SF,5,0,255,normal
tcp,SF,1,0,255,normal
tcp,SF,3,0,255,normal
tcp,SF,5,0,72,normal
tcp,SF,16,0,255,normal
tcp,SF,17,0,255,normal
tcp,SF,2,0,47,normal
tcp,SF,5,0,255,normal
tcp,SF,4,0,255,normal
tcp,SF,23,0,255,normal
tcp,SF,2,0,255,normal
tcp,SF,5,0,255,normal
tcp,SF,5,0,255,normal
tcp,SF,3,0,193,normal
tcp,SF,9,0,255,normal
tcp,SF,2,0,127,normal
tcp,SF,4,0,255,normal
tcp,SF,26,0,255,normal
tcp,SF,7,0,255,normal
tcp,SF,2,0,255,normal
tcp,SF,8,0,255,normal
tcp,SF,10,0,153,normal
tcp,SF,5,0,255,normal
tcp,SF,3,0,255,normal
tcp,SF,27,0,255,normal
tcp,SF,4,0,255,normal
tcp,SF,44,0,255,normal
tcp,SF,21,0,255,normal
tcp,REJ,1,1,22,normal
tcp,REJ,1,1,219,normal
tcp,SF,12,0,255,normal
tcp,SF,6,0,255,normal
tcp,SF,5,0,255,normal
tcp,SF,5,0,255,normal
tcp,SF,10,0,255,normal
tcp,SF,5,0,255,normal
tcp,SF,37,0,255,normal
tcp,SF,5,0,255,normal
tcp,SF,2,0,255,normal
tcp,SF,21,0,255,normal
tcp,SF,8,0,255,normal
tcp,REJ,1,1,255,normal
tcp,SF,4,0,255,normal
tcp,SF,1,0,246,normal
tcp,S0,2,0,254,normal
tcp,SF,9,0.11,255,normal
tcp,SF,3,0,255,normal
tcp,SF,2,0,237,normal
tcp,SF,19,0,255,normal
tcp,SF,19,0,255,normal
tcp,SF,6,0,255,normal
tcp,SF,15,0,255,normal
tcp,SF,3,0,255,normal
tcp,SF,19,0,255,normal
tcp,SF,8,0,255,normal
tcp,SF,29,0,255,normal
tcp,SF,3,0,255,normal
tcp,RSTO,1,1,255,normal
tcp,SF,5,0,255,normal
tcp,SF,16,0,255,normal
tcp,SF,13,0,255,normal
tcp,SF,1,0,255,normal
tcp,SF,3,0,237,normal
tcp,SF,5,0,220,normal
tcp,SF,14,0,255,normal
tcp,SF,2,0,255,normal
tcp,SF,5,0,255,normal
tcp,SF,7,0,255,normal
tcp,SF,20,0,255,normal
tcp,REJ,1,1,238,normal
tcp,REJ,1,1,249,normal
tcp,SF,13,0,255,normal
tcp,SF,1,0,255,normal
tcp,SF,6,0,255,normal
tcp,SF,4,0,255,normal
tcp,SF,3,0,255,normal
tcp,SF,20,0,255,normal
tcp,SF,1,0,255,normal
tcp,SF,19,0,255,normal
tcp,SF,5,0,255,normal
tcp,REJ,1,1,255,normal
tcp,SF,22,0,255,normal
tcp,SF,9,0,255,normal
tcp,SF,8,0,255,normal
tcp,SF,5,0,255,normal
tcp,SF,17,0,255,normal
tcp,SF,5,0,255,normal
tcp,SF,6,0,255,normal
tcp,SF,15,0,255,normal
tcp,SF,14,0,255,normal
tcp,SF,2,0,240,normal
tcp,SF,26,0,255,normal
tcp,SF,2,0,255,normal
tcp,SF,5,0,255,normal
tcp,SF,1,0,61,normal
tcp,SF,1,0,255,normal
tcp,SF,1,0,255,normal
tcp,REJ,1,1,255,normal
tcp,SF,1,0,255,normal
tcp,SF,4,0,255,normal
tcp,SF,2,0,204,normal
tcp,SF,17,0,255,normal
tcp,REJ,1,1,255,normal
tcp,SF,28,0,255,normal
tcp,SF,12,0,255,normal
tcp,SF,1,0,255,normal
tcp,SF,26,0,255,normal
tcp,SF,10,0,255,normal
tcp,SF,4,0,255,normal
tcp,SF,7,0,255,normal
tcp,SF,10,0,255,normal
tcp,SF,2,0,255,normal
tcp,SF,2,0,255,normal
tcp,SF,3,0,255,normal
tcp,SF,3,0,255,normal
tcp,SF,3,0,255,normal
tcp,SF,1,0,255,normal
tcp,SF,13,0,255,normal
tcp,SF,29,0,255,normal
tcp,SF,1,0,251,normal
tcp,SF,17,0,255,normal
tcp,SF,3,0,255,normal
tcp,SF,18,0,255,normal
tcp,SF,4,0,255,normal
tcp,SF,3,0,255,normal
tcp,REJ,1,1,253,normal
tcp,SF,9,0,255,normal
tcp,SF,6,0,255,normal
tcp,SF,9,0,255,normal
tcp,SF,9,0,255,normal
tcp,SF,14,0,255,normal
tcp,SF,1,0,255,normal
tcp,SF,10,0,216,normal
tcp,SF,15,0,255,normal
tcp,SF,32,0,255,normal
tcp,REJ,1,1,251,normal
tcp,SF,2,0,255,normal
tcp,SF,3,0,255,normal
tcp,REJ,1,1,255,normal
tcp,SF,2,0,255,normal
tcp,SF,4,0,255,normal
tcp,SF,6,0,238,normal
tcp,SF,14,0,255,normal
tcp,REJ,1,1,157,normal
tcp,SF,15,0,255,normal
tcp,SF,6,0,255,normal
tcp,SF,17,0,255,normal
tcp,SF,8,0,255,normal
tcp,SF,4,0,255,normal
tcp,SF,2,0,249,normal
tcp,SF,12,0,255,normal
tcp,SF,35,0,255,normal
tcp,SF,20,0,255,normal
tcp,SF,5,0,255,normal
tcp,REJ,1,1,38,normal
tcp,SF,29,0,255,normal
tcp,SF,17,0,255,normal
tcp,SF,1,0,253,normal
tcp,SF,12,0,255,normal
tcp,SF,1,0,232,normal
tcp,SF,7,0,255,normal
tcp,SF,4,0,211,normal
tcp,SF,3,0,255,normal
tcp,SF,21,0,255,normal
tcp,REJ,1,1,255,normal
tcp,S0,2,0,255,normal
tcp,REJ,1,1,115,normal
tcp,SF,1,0,236,normal
tcp,SF,9,0,255,normal
tcp,SF,3,0,247,normal
tcp,SF,5,0,204,normal
tcp,SF,6,0,255,normal
tcp,SF,4,0,255,normal
tcp,SF,6,0,255,normal
tcp,SF,30,0,255,normal
tcp,SF,5,0,255,normal
tcp,SF,27,0,255,normal
tcp,S1,1,0,255,normal
tcp,SF,12,0,255,normal
tcp,SF,4,0,255,normal
tcp,SF,3,0,164,normal
tcp,SF,20,0,255,normal
tcp,SF,3,0,255,normal
tcp,SF,1,0,255,normal
tcp,SF,1,0,92,normal
tcp,SF,6,0,255,normal
tcp,SF,3,0,255,normal
tcp,S1,5,0,255,normal
tcp,SF,17,0,255,normal
tcp,SF,5,0,255,normal
tcp,SF,10,0,255,normal
tcp,SF,1,0,255,normal
tcp,SF,8,0,255,normal
tcp,SF,23,0,255,normal
tcp,SF,22,0,255,normal
tcp,SF,2,0,230,normal
tcp,SF,2,0,255,normal
tcp,SF,17,0,255,normal
tcp,SF,11,0,255,normal
tcp,REJ,1,1,253,normal
tcp,S0,2,0,255,normal
tcp,SF,1,0,255,normal
tcp,SF,20,0,255,normal
tcp,SF,2,0,255,normal
tcp,SF,4,0,231,normal
tcp,SF,2,0,255,normal
tcp,REJ,1,1,130,normal
tcp,SF,25,0,255,normal
tcp,REJ,27,0.85,231,normal
tcp,SF,2,0,255,normal
tcp,SF,7,0,255,normal
tcp,SF,2,0,255,normal
tcp,SF,2,0,255,normal
tcp,SF,1,0,255,normal
tcp,SF,10,0,255,normal
tcp,REJ,2,1,217,normal
tcp,SF,16,0,229,normal
tcp,SF,3,0,255,normal
tcp,SF,17,0,255,normal
tcp,REJ,1,1,152,normal
tcp,SF,1,0,255,normal
tcp,SF,1,0,255,normal
tcp,SF,14,0,255,normal
tcp,REJ,1,1,255,normal
tcp,SF,10,0,255,normal
tcp,SF,21,0,255,normal
tcp,SF,1,0,255,normal
tcp,SF,8,0,255,normal
tcp,SF,20,0,255,normal
tcp,REJ,1,1,255,normal
tcp,SF,1,0,255,normal
tcp,S0,5,0,255,normal
tcp,SF,4,0,255,normal
tcp,SF,6,0,255,normal
tcp,SF,12,0,255,normal
tcp,SF,17,0,255,normal
tcp,SF,10,0.1,255,normal
tcp,SF,16,0,255,normal
tcp,SF,4,0,255,normal
tcp,SF,2,0,255,normal
tcp,SF,2,0,255,normal
tcp,SF,18,0,255,normal
tcp,SF,1,0,231,normal
tcp,SF,5,0,255,normal
tcp,SF,11,0,255,normal
tcp,SF,3,0,255,normal
tcp,SF,8,0.12,255,normal
tcp,SF,4,0,255,normal
tcp,SF,6,0,255,normal
tcp,SF,7,0,255,normal
tcp,SF,3,0,255,normal
tcp,SF,5,0,255,normal
tcp,SF,2,0,255,normal
tcp,SF,5,0,255,normal
tcp,SF,9,0,255,normal
tcp,SF,4,0,255,normal
tcp,SF,17,0,255,normal
tcp,SF,9,0,255,normal
tcp,SF,3,0,231,normal
tcp,SF,5,0,255,normal
tcp,SF,25,0,255,normal
tcp,SF,7,0,255,normal
tcp,SF,1,0,255,normal
tcp,SF,1,0,255,normal
tcp,SF,3,0,255,normal
tcp,SF,4,0,255,normal
tcp,SF,10,0,255,normal
tcp,SF,13,0,255,normal
tcp,SF,5,0,255,normal
tcp,SF,1,0,255,normal
tcp,SF,1,0,255,normal
tcp,SF,23,0,255,normal
tcp,SF,27,0,255,normal
tcp,SF,10,0,255,normal
tcp,SF,12,0,255,normal
tcp,SF,15,0,255,normal
tcp,SF,9,0,26,normal
tcp,SF,6,0,255,normal
tcp,SF,1,0,255,normal
tcp,SF,3,0,255,normal
tcp,REJ,1,1,255,normal
tcp,SF,22,0,255,normal
tcp,SF,30,0,255,normal
tcp,SF,7,0,255,normal
tcp,SF,23,0,255,normal
tcp,SF,2,0,255,normal
tcp,SF,26,0,255,normal
tcp,SF,2,0,255,normal
tcp,S1,1,0,255,normal
tcp,SF,9,0,255,normal
tcp,REJ,1,1,253,normal
tcp,SF,24,0,255,normal
tcp,SF,16,0,255,normal
tcp,SF,1,0,255,normal
tcp,SF,1,0,255,normal
tcp,SF,2,0,255,normal
tcp,SF,7,0,255,normal
tcp,SF,1,0,255,normal
tcp,SF,8,0,255,normal
tcp,SF,35,0,255,normal
tcp,SF,39,0,255,normal
tcp,SF,13,0,255,normal
tcp,SF,23,0,255,normal
tcp,SF,3,0,255,normal
tcp,SF,2,0,255,normal
tcp,SF,2,0,255,normal
tcp,REJ,1,1,254,normal
tcp,SF,1,0,255,normal
tcp,SF,5,0,255,normal
tcp,SF,7,0,255,normal
tcp,SF,1,0,255,normal
tcp,SF,1,0,255,normal
tcp,SF,4,0,255,normal
tcp,SF,7,0,255,normal
tcp,REJ,1,1,255,normal
tcp,SF,7,0,255,normal
tcp,SF,7,0,255,normal
tcp,SF,3,0,255,normal
tcp,SF,8,0,255,normal
tcp,SF,16,0,206,normal
tcp,SF,6,0,255,normal
tcp,SF,2,0,241,normal
tcp,SF,9,0,238,normal
tcp,SF,1,0,255,normal
tcp,SF,5,0,211,normal
tcp,SF,2,0,255,normal
tcp,SF,2,0,58,normal
tcp,SF,5,0,255,normal
tcp,SF,42,0,255,normal
tcp,SF,11,0,255,normal
tcp,SF,7,0,255,normal
tcp,SF,1,0,255,normal
tcp,REJ,2,1,255,normal
tcp,SF,5,0,255,normal
tcp,SF,14,0,255,normal
tcp,SF,25,0,255,normal
tcp,SF,1,0,255,normal
tcp,SF,13,0,255,normal
tcp,SF,13,0,255,normal
tcp,SF,5,0,253,normal
tcp,SF,11,0,255,normal
tcp,SF,19,0,255,normal
tcp,REJ,1,1,229,normal
tcp,SF,1,0,255,normal
tcp,SF,11,0,255,normal
tcp,SF,23,0,255,normal
tcp,REJ,1,1,94,normal
tcp,SF,22,0,255,normal
tcp,SF,5,0,255,normal
tcp,SF,54,0,255,normal
tcp,SF,7,0,255,normal
tcp,SF,16,0,255,normal
tcp,SF,27,0,255,normal
tcp,SF,12,0,255,normal
tcp,SF,20,0,255,normal
tcp,REJ,1,1,253,normal
tcp,SF,4,0,255,normal
tcp,SF,3,0,255,normal
tcp,SF,7,0,255,normal
tcp,SF,6,0,255,normal
tcp,SF,8,0,255,normal
tcp,REJ,1,1,255,normal
tcp,REJ,1,1,255,normal
tcp,SF,19,0,255,normal
tcp,SF,4,0,252,normal
tcp,SF,5,0,255,normal
tcp,SF,11,0,255,normal
tcp,SF,7,0,255,normal
tcp,SF,7,0,232,normal
tcp,SF,21,0,255,normal
tcp,SF,11,0,255,normal
tcp,SF,12,0,255,normal
tcp,SF,1,0,255,normal
tcp,SF,3,0,229,normal
tcp,SF,2,0,1,normal
tcp,SF,38,0,255,normal
tcp,REJ,1,1,255,normal
tcp,SF,1,0,255,normal
tcp,SF,7,0,255,normal
tcp,SF,4,0,255,normal
tcp,SF,1,0,255,normal
tcp,SF,1,0,248,normal
tcp,SF,7,0,255,normal
tcp,SF,17,0,255,normal
tcp,SF,5,0,238,normal
tcp,SF,25,0,255,normal
tcp,SF,39,0,255,normal
tcp,SF,6,0,255,normal
tcp,SF,17,0,255,normal
tcp,REJ,1,1,253,normal
tcp,SF,32,0,255,normal
tcp,SF,8,0,255,normal
tcp,SF,5,0,249,normal
tcp,S1,3,0,255,normal
tcp,SF,10,0,255,normal
tcp,SF,8,0,239,normal
tcp,SF,7,0,255,normal
tcp,SF,7,0,255,normal
tcp,SF,4,0,234,normal
tcp,SF,17,0,255,normal
tcp,SF,1,0,241,normal
tcp,SF,7,0,255,normal
tcp,SF,16,0,255,normal
tcp,SF,6,0,255,normal
tcp,SF,13,0,255,normal
tcp,SF,7,0,255,normal
tcp,SF,1,0,255,normal
tcp,SF,9,0,255,normal
tcp,SF,4,0,255,normal
tcp,SF,19,0,255,normal
tcp,SF,6,0,255,normal
tcp,SF,22,0,255,normal
tcp,SF,21,0,255,normal
tcp,SF,13,0,239,normal
tcp,SF,6,0,255,normal
tcp,SF,8,0,255,normal
tcp,SF,38,0,255,normal
tcp,SF,4,0,255,normal
tcp,SF,3,0,255,normal
tcp,SF,14,0,255,normal
tcp,SF,2,0,25,normal
tcp,SF,6,0,246,normal
tcp,SF,3,0,255,normal
tcp,SF,1,0,255,normal
tcp,SF,1,0,255,normal
tcp,SF,4,0,255,normal
tcp,SF,11,0,255,normal
tcp,SF,19,0,255,normal
tcp,SF,15,0,255,normal
tcp,SF,10,0,255,normal
tcp,SF,10,0,255,normal
tcp,SF,4,0,83,normal
tcp,REJ,1,1,249,normal
tcp,S0,2,0,255,normal
tcp,REJ,1,1,60,normal
tcp,SF,5,0,255,normal
tcp,SF,10,0,255,normal
tcp,SF,3,0,255,normal
tcp,REJ,1,1,195,normal
tcp,SF,3,0,255,normal
tcp,REJ,1,1,243,normal
tcp,SF,4,0,255,normal
tcp,SF,17,0,255,normal
tcp,SF,2,0,180,normal
tcp,SF,23,0,109,normal
tcp,SF,7,0,237,normal
tcp,SF,1,0,255,normal
tcp,SF,1,0,209,normal
tcp,SF,12,0,255,normal
tcp,SF,8,0,255,normal
tcp,SF,6,0,255,normal
tcp,SF,1,0,255,normal
tcp,SF,2,0,255,normal
tcp,SF,1,0,255,normal
tcp,SF,10,0,255,normal
tcp,SF,1,0,255,normal
tcp,SF,24,0,255,normal
tcp,SF,3,0,225,normal
tcp,SF,4,0,255,normal
tcp,SF,1,0,255,normal
tcp,SF,1,0,255,normal
tcp,SF,2,0,139,normal
tcp,SF,20,0,255,normal
tcp,REJ,1,1,222,normal
tcp,SF,2,0,255,normal
tcp,REJ,1,1,255,normal
tcp,SF,7,0,255,normal
tcp,SF,5,0,255,normal
tcp,SF,5,0,255,normal
tcp,SF,4,0,255,normal
tcp,SF,5,0,255,normal
tcp,SF,38,0,255,normal
tcp,SF,1,0,255,normal
tcp,REJ,1,1,204,normal
tcp,SF,1,0,255,normal
tcp,SF,4,0,255,normal
tcp,SF,11,0,255,normal
tcp,SF,8,0,255,normal
tcp,SF,2,0,255,normal
tcp,SF,3,0,255,normal
tcp,SF,21,0,255,normal
tcp,SF,7,0,255,normal
tcp,SF,6,0,255,normal
tcp,SF,1,0,255,normal
tcp,SF,8,0,255,normal
tcp,REJ,1,1,255,normal
tcp,SF,17,0,255,normal
tcp,SF,2,0,255,normal
tcp,SF,24,0,255,normal
tcp,SF,12,0,255,normal
tcp,SF,13,0,255,normal
tcp,SF,7,0,255,normal
tcp,SF,4,0,255,normal
tcp,SF,6,0,255,normal
tcp,SF,7,0,255,normal
tcp,REJ,1,1,212,normal
tcp,SF,6,0,255,normal
tcp,SF,9,0,255,normal
tcp,SF,10,0,255,normal
tcp,SF,2,0,255,normal
tcp,SF,20,0,255,normal
tcp,SF,1,0,255,normal
tcp,SF,11,0,255,normal
tcp,SF,10,0,255,normal
tcp,S1,4,0,255,normal
tcp,SF,11,0,255,normal
tcp,SF,14,0,255,normal
tcp,SF,3,0,255,normal
tcp,SF,1,0,255,normal
tcp,SF,6,0,255,normal
tcp,SF,20,0,255,normal
tcp,REJ,1,1,255,normal
tcp,SF,8,0,255,normal
tcp,SF,9,0,255,normal
tcp,SF,5,0,255,normal
tcp,SF,29,0,255,normal
tcp,SF,15,0,255,normal
tcp,SF,16,0,255,normal
tcp,SF,2,0,255,normal
tcp,SF,7,0,255,normal
tcp,SF,15,0,255,normal
tcp,SF,19,0,255,normal
tcp,SF,2,0,255,normal
tcp,SF,4,0,255,normal
tcp,SF,9,0,255,normal
tcp,SF,1,0,255,normal
tcp,SF,1,0,255,normal
tcp,SF,10,0,255,normal
tcp,SF,15,0,255,normal
tcp,SF,10,0,255,normal
tcp,SF,1,0,255,normal
tcp,REJ,1,1,9,normal
tcp,SF,9,0,255,normal
tcp,SF,13,0,255,normal
tcp,SF,10,0,255,normal
tcp,SF,1,0,46,normal
tcp,SF,11,0,255,normal
tcp,SF,1,0,255,normal
tcp,SF,3,0,255,normal
tcp,SF,17,0,255,normal
tcp,SF,8,0,255,normal
tcp,SF,8,0,255,normal
tcp,SF,7,0,255,normal
tcp,SF,7,0,255,normal
tcp,SF,1,0,243,normal
tcp,SF,3,0,255,normal
tcp,SF,12,0,255,normal
tcp,SF,13,0,255,normal
tcp,SF,10,0,255,normal
tcp,SF,20,0,255,normal
tcp,SF,13,0,255,normal
tcp,SF,6,0,67,normal
tcp,SF,9,0,255,normal
tcp,SF,6,0,255,normal
tcp,SF,4,0,247,normal
tcp,SF,9,0,255,normal
tcp,SF,3,0,255,normal
tcp,SF,10,0,255,normal
tcp,SF,4,0,255,normal
tcp,SF,5,0,255,normal
tcp,REJ,1,1,250,normal
tcp,SF,14,0,255,normal
tcp,SF,22,0,255,normal
tcp,REJ,1,1,255,normal
tcp,REJ,1,1,255,normal
tcp,SF,16,0,255,normal
tcp,SF,25,0,255,normal
tcp,SF,18,0,255,normal
tcp,REJ,1,1,11,normal
tcp,SF,10,0,255,normal
tcp,SF,7,0,255,normal
tcp,SF,4,0,255,normal
tcp,SF,4,0,255,normal
tcp,SF,8,0,255,normal
tcp,SF,17,0,255,normal
tcp,SF,1,0,249,normal
tcp,SF,2,0,255,normal
tcp,SF,5,0,255,normal
tcp,SF,4,0,255,normal
tcp,SF,1,0,255,normal
tcp,SF,9,0,255,normal
tcp,SF,2,0,255,normal
tcp,SF,22,0,255,normal
tcp,SF,37,0,255,normal
tcp,SF,3,0,255,normal
tcp,REJ,1,1,250,normal
tcp,SF,3,0,255,normal
tcp,SF,4,0,255,normal
tcp,SF,4,0,255,normal
tcp,SF,2,0,255,normal
tcp,SF,5,0,255,normal
tcp,SF,1,0,255,normal
tcp,SF,1,0,255,normal
tcp,SF,14,0,255,normal
tcp,SF,3,0,255,normal
tcp,SF,9,0,255,normal
tcp,SF,1,0,255,normal
tcp,SF,16,0,255,normal
tcp,SF,1,0,255,normal
tcp,SF,13,0,255,normal
tcp,SF,10,0,255,normal
tcp,SF,3,0,255,normal
tcp,SF,7,0,250,normal
tcp,SF,1,0,255,normal
tcp,SF,6,0,255,normal
tcp,REJ,1,1,255,normal
tcp,SF,5,0.2,255,normal
tcp,SF,29,0,255,normal
tcp,SF,19,0,255,normal
tcp,SF,10,0,255,normal
tcp,SF,8,0,255,normal
tcp,SF,13,0,204,normal
tcp,SF,12,0,255,normal
tcp,SF,3,0,255,normal
tcp,SF,18,0,255,normal
tcp,SF,16,0,255,normal
tcp,SF,7,0,255,normal
tcp,SF,1,0,255,normal
tcp,REJ,1,1,255,normal
tcp,SF,6,0,255,normal
tcp,SF,51,0,255,normal
tcp,SF,9,0,255,normal
tcp,SF,12,0,255,normal
tcp,SF,5,0,255,normal
tcp,SF,1,0,255,normal
tcp,SF,1,0,255,normal
tcp,SF,34,0,255,normal
tcp,SF,19,0,255,normal
tcp,SF,24,0,253,normal
tcp,SF,4,0,255,normal
tcp,SF,27,0,255,normal
tcp,SF,5,0,255,normal
tcp,SF,21,0,255,normal
tcp,SF,13,0,255,normal
tcp,SF,6,0,255,normal
tcp,SF,2,0,255,normal
tcp,SF,6,0,255,normal
tcp,SF,5,0,255,normal
tcp,SF,1,0,255,normal
tcp,SF,4,0,255,normal
tcp,SF,3,0,255,normal
tcp,SF,32,0,255,normal
tcp,SF,4,0,255,normal
tcp,SF,12,0,255,normal
tcp,SF,25,0,255,normal
tcp,SF,3,0,255,normal
tcp,SF,7,0,255,normal
tcp,SF,7,0,255,normal
tcp,SF,11,0,255,normal
tcp,RSTO,7,0.43,255,normal
tcp,SF,16,0,255,normal
tcp,SF,10,0,255,normal
tcp,SF,10,0,255,normal
tcp,SF,3,0,255,normal
tcp,SF,13,0,235,normal
tcp,SF,17,0,255,normal
tcp,SF,13,0,255,normal
tcp,SF,3,0,237,normal
tcp,SF,66,0,255,normal
tcp,SF,37,0,255,normal
tcp,REJ,1,1,58,normal
tcp,SF,12,0,255,normal
tcp,SF,19,0,255,normal
tcp,SF,5,0,255,normal
tcp,SF,4,0,255,normal
tcp,SF,8,0,255,normal
tcp,SF,5,0,255,normal
tcp,SF,1,0,255,normal
tcp,SF,1,0,255,normal
tcp,SF,25,0,255,normal
tcp,SF,21,0,255,normal
tcp,SF,2,0,255,normal
tcp,SF,4,0,118,normal
tcp,REJ,1,1,242,normal
tcp,SF,8,0,255,normal
tcp,SF,15,0,255,normal
tcp,SF,23,0,255,normal
tcp,SF,4,0,255,normal
tcp,SF,7,0,255,normal
tcp,SF,2,0,255,normal
tcp,SF,4,0,255,normal
tcp,SF,11,0,255,normal
tcp,SF,2,0,255,normal
tcp,SF,6,0,255,normal
tcp,SF,28,0,255,normal
tcp,REJ,1,1,255,normal
tcp,SF,10,0,255,normal
