% isAttack tcpFlood:	667
% isAttack slowRead:	667
% isAttack httpFlood:	667
% isAttack slowHeaders:	667
% isAttack slowBody:	667
@relation 'tcpFlood-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R4-5,8-10,23,27'

@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute count numeric
@attribute srv_count numeric
@attribute serror_rate numeric
@attribute dst_host_serror_rate numeric
@attribute isAttack {tcpFlood,httpFlood,slowRead,slowHeaders,slowBody}

@data
78,0,5933,5933,0,0,tcpFlood
78,0,1068,1068,0,0,tcpFlood
78,0,5661,5661,0,0,tcpFlood
78,0,5973,5973,0,0,tcpFlood
78,0,1575,1575,0,0,tcpFlood
78,0,683,683,0,0,tcpFlood
78,0,5207,5207,0,0,tcpFlood
78,0,672,672,0,0,tcpFlood
78,0,4925,4925,0,0,tcpFlood
78,0,592,592,0,0,tcpFlood
78,0,5701,5701,0,0,tcpFlood
78,0,5226,5226,0,0,tcpFlood
78,0,3290,3290,0,0,tcpFlood
78,0,5388,5388,0,0,tcpFlood
78,0,2458,2458,0,0,tcpFlood
78,0,3989,3989,0,0,tcpFlood
78,0,1991,1991,0,0,tcpFlood
78,0,5645,5645,0,0,tcpFlood
78,0,3111,3111,0,0,tcpFlood
78,0,3080,3080,0,0,tcpFlood
78,0,2084,2084,0,0,tcpFlood
78,0,2958,2958,0,0,tcpFlood
78,0,2012,2012,0,0,tcpFlood
78,0,5766,5766,0,0,tcpFlood
78,0,3223,3223,0,0,tcpFlood
78,0,1069,1069,0,0,tcpFlood
78,0,2172,2172,0,0,tcpFlood
78,0,5384,5384,0,0,tcpFlood
78,0,134,134,0,0,tcpFlood
78,0,5459,5459,0,0,tcpFlood
78,0,404,404,0,0,tcpFlood
78,0,4574,4574,0,0,tcpFlood
78,0,346,346,0,0,tcpFlood
78,0,5442,5442,0,0,tcpFlood
78,0,2280,2280,0,0,tcpFlood
78,0,327,327,0,0,tcpFlood
78,0,5938,5938,0,0,tcpFlood
78,0,612,612,0,0,tcpFlood
78,0,3154,3154,0,0,tcpFlood
78,0,4881,4881,0,0,tcpFlood
78,0,3978,3978,0,0,tcpFlood
78,0,6106,6106,0,0,tcpFlood
78,0,224,224,0,0,tcpFlood
78,0,761,761,0,0,tcpFlood
78,0,3466,3466,0,0,tcpFlood
78,0,856,856,0,0,tcpFlood
78,0,3801,3801,0,0,tcpFlood
78,0,1100,1100,0,0,tcpFlood
78,0,5029,5029,0,0,tcpFlood
78,0,2470,2470,0,0,tcpFlood
78,0,2217,2217,0,0,tcpFlood
78,0,201,201,0,0,tcpFlood
78,0,5493,5493,0,0,tcpFlood
78,0,984,984,0,0,tcpFlood
78,0,439,439,0,0,tcpFlood
78,0,4551,4551,0,0,tcpFlood
78,0,4989,4989,0,0,tcpFlood
78,0,3509,3509,0,0,tcpFlood
78,0,5927,5927,0,0,tcpFlood
78,0,5614,5614,0,0,tcpFlood
78,0,2919,2919,0,0,tcpFlood
78,0,6152,6152,0,0,tcpFlood
78,0,1280,1280,0,0,tcpFlood
78,0,2758,2758,0,0,tcpFlood
78,0,4556,4556,0,0,tcpFlood
78,0,2971,2971,0,0,tcpFlood
78,0,4355,4355,0,0,tcpFlood
78,0,336,336,0,0,tcpFlood
78,0,3561,3561,0,0,tcpFlood
78,0,5711,5711,0,0,tcpFlood
78,0,4647,4647,0,0,tcpFlood
78,0,4342,4342,0,0,tcpFlood
78,0,4877,4877,0,0,tcpFlood
78,0,638,638,0,0,tcpFlood
78,0,6188,6188,0,0,tcpFlood
78,0,2103,2103,0,0,tcpFlood
78,0,5945,5945,0,0,tcpFlood
78,0,2275,2275,0,0,tcpFlood
78,0,2310,2310,0,0,tcpFlood
78,0,2795,2795,0,0,tcpFlood
78,0,731,731,0,0,tcpFlood
78,0,1554,1554,0,0,tcpFlood
78,0,3953,3953,0,0,tcpFlood
78,0,3408,3408,0,0,tcpFlood
78,0,277,277,0,0,tcpFlood
78,0,1513,1513,0,0,tcpFlood
78,0,1393,1393,0,0,tcpFlood
78,0,136,136,0,0,tcpFlood
78,0,2440,2440,0,0,tcpFlood
78,0,4607,4607,0,0,tcpFlood
78,0,5516,5516,0,0,tcpFlood
78,0,2461,2461,0,0,tcpFlood
78,0,3118,3118,0,0,tcpFlood
78,0,4691,4691,0,0,tcpFlood
78,0,3576,3576,0,0,tcpFlood
78,0,3108,3108,0,0,tcpFlood
78,0,5257,5257,0,0,tcpFlood
78,0,4506,4506,0,0,tcpFlood
78,0,236,236,0,0,tcpFlood
78,0,5508,5508,0,0,tcpFlood
78,0,3360,3360,0,0,tcpFlood
78,0,4931,4931,0,0,tcpFlood
78,0,67,67,0,0,tcpFlood
78,0,3690,3690,0,0,tcpFlood
78,0,1976,1976,0,0,tcpFlood
78,0,3288,3288,0,0,tcpFlood
78,0,4369,4369,0,0,tcpFlood
78,0,4399,4399,0,0,tcpFlood
78,0,2331,2331,0,0,tcpFlood
78,0,5988,5988,0,0,tcpFlood
78,0,3900,3900,0,0,tcpFlood
78,0,5214,5214,0,0,tcpFlood
78,0,2004,2004,0,0,tcpFlood
78,0,4058,4058,0,0,tcpFlood
78,0,5304,5304,0,0,tcpFlood
78,0,2008,2008,0,0,tcpFlood
78,0,3565,3565,0,0,tcpFlood
78,0,6193,6193,0,0,tcpFlood
78,0,3976,3976,0,0,tcpFlood
78,0,3505,3505,0,0,tcpFlood
66,0,798,798,0,0,httpFlood
374,755,925,925,0.83,1,httpFlood
374,755,68,68,0.78,0.78,httpFlood
374,755,1113,1113,0.86,1,httpFlood
66,0,554,554,0,0,httpFlood
374,755,329,329,0.52,0.68,httpFlood
66,0,116,116,0,0,httpFlood
374,755,131,131,1,1,httpFlood
440,755,578,578,0.76,0.76,httpFlood
374,755,145,145,1,1,httpFlood
66,0,20,20,0,0,httpFlood
374,755,385,385,0.56,0.71,httpFlood
374,755,657,657,0.76,0.77,httpFlood
374,755,1027,1027,0.85,1,httpFlood
374,755,829,829,0.81,1,httpFlood
66,0,276,276,0,0,httpFlood
66,0,177,177,0,0,httpFlood
66,0,761,761,0,0,httpFlood
66,0,917,917,0,0,httpFlood
440,755,456,456,0.76,0.78,httpFlood
66,0,447,447,0,0,httpFlood
66,0,341,341,0,0,httpFlood
374,755,735,735,0.78,1,httpFlood
374,755,18,18,0.83,0.77,httpFlood
374,755,720,720,0.78,0.93,httpFlood
440,755,30,30,0.77,0.76,httpFlood
374,755,950,950,0.83,1,httpFlood
66,0,21,21,0,0,httpFlood
66,0,336,336,0,0,httpFlood
374,755,1072,1072,0.85,1,httpFlood
440,755,402,402,0.76,0.74,httpFlood
374,755,271,271,0.49,0.72,httpFlood
440,755,264,264,0.48,0.68,httpFlood
670,755,2,2,0.5,0.74,httpFlood
66,0,157,157,0,0,httpFlood
374,755,340,340,0.76,0.77,httpFlood
66,0,127,127,0,0,httpFlood
374,755,546,546,0.75,0.71,httpFlood
66,0,122,122,0,0,httpFlood
66,0,106,106,0,0,httpFlood
374,755,424,424,0.57,0.75,httpFlood
374,755,662,662,0.76,0.77,httpFlood
374,755,1150,1150,0.86,1,httpFlood
66,0,538,538,0,0,httpFlood
66,0,63,63,0,0,httpFlood
66,0,650,650,0,0,httpFlood
66,0,768,768,0,0,httpFlood
374,755,173,173,0.77,0.77,httpFlood
66,0,740,740,0,0,httpFlood
242,140,171,171,1,1,httpFlood
440,755,104,104,0.18,0.19,httpFlood
374,755,610,610,0.76,0.77,httpFlood
374,755,819,819,0.81,1,httpFlood
374,755,1074,1074,0.85,1,httpFlood
66,0,889,889,0,0,httpFlood
374,755,419,419,0.57,0.73,httpFlood
66,0,246,246,0,0,httpFlood
374,755,956,956,0.83,1,httpFlood
374,755,150,150,1,1,httpFlood
1088,755,7,7,0.86,0.74,httpFlood
66,0,793,793,0,0,httpFlood
374,755,940,940,0.83,1,httpFlood
374,755,894,894,0.82,1,httpFlood
374,755,52,52,0.79,0.78,httpFlood
374,755,1209,1209,0.87,1,httpFlood
374,755,538,538,0.61,0.76,httpFlood
374,755,156,156,1,1,httpFlood
374,755,149,149,1,1,httpFlood
66,0,89,89,0,0,httpFlood
66,0,57,57,0,0,httpFlood
374,755,139,139,1,1,httpFlood
440,755,48,48,0.79,0.77,httpFlood
374,755,428,428,0.76,0.76,httpFlood
66,0,343,343,0,0,httpFlood
374,755,134,134,0.29,0.39,httpFlood
374,755,202,202,0.76,0.77,httpFlood
440,755,197,197,0.41,0.66,httpFlood
374,755,331,331,0.76,0.78,httpFlood
374,755,864,864,0.82,1,httpFlood
374,755,112,112,1,1,httpFlood
66,0,395,395,0,0,httpFlood
374,755,383,383,0.75,0.76,httpFlood
374,755,330,330,0.52,0.69,httpFlood
374,755,39,39,0.79,0.76,httpFlood
66,0,373,373,0,0,httpFlood
374,755,97,97,0.73,0.74,httpFlood
66,0,826,826,0,0,httpFlood
440,755,354,354,0.54,0.71,httpFlood
440,755,233,233,0.44,0.65,httpFlood
66,0,88,88,0,0,httpFlood
66,0,228,228,0,0,httpFlood
440,755,402,402,0.57,0.72,httpFlood
66,0,818,818,0,0,httpFlood
440,755,535,535,0.76,0.74,httpFlood
374,755,263,263,0.75,0.74,httpFlood
374,755,557,557,0.61,0.72,httpFlood
440,755,257,257,0.75,0.76,httpFlood
374,755,158,158,1,1,httpFlood
66,0,888,888,0,0,httpFlood
374,755,1176,1176,0.86,1,httpFlood
66,0,386,386,0,0,httpFlood
374,755,72,72,0.76,0.77,httpFlood
242,140,189,189,1,1,httpFlood
374,755,94,94,0.12,0.11,httpFlood
66,0,566,566,0,0,httpFlood
440,755,124,124,0.75,0.76,httpFlood
440,755,403,403,0.57,0.71,httpFlood
66,0,107,107,0,0,httpFlood
374,755,637,637,0.75,0.73,httpFlood
374,755,1049,1049,0.85,1,httpFlood
374,755,804,804,0.8,1,httpFlood
66,0,439,439,0,0,httpFlood
440,755,241,241,0.75,0.78,httpFlood
374,755,147,147,1,1,httpFlood
242,140,211,211,1,1,httpFlood
374,755,1020,1020,0.84,1,httpFlood
440,755,192,192,0.78,0.82,httpFlood
66,0,437,437,0,0,httpFlood
374,755,432,432,0.76,0.76,httpFlood
66,0,732,732,0,0,httpFlood
242,140,210,210,1,1,httpFlood
374,755,254,254,0.47,0.66,httpFlood
242,140,174,174,1,1,httpFlood
374,755,134,134,1,1,httpFlood
66,0,813,813,0,0,httpFlood
374,755,150,150,0.74,0.72,httpFlood
440,755,553,553,0.61,0.75,httpFlood
374,755,314,314,0.53,0.7,httpFlood
374,755,1186,1186,0.87,1,httpFlood
66,0,264,264,0,0,httpFlood
66,0,800,800,0,0,httpFlood
66,0,416,416,0,0,httpFlood
374,755,301,301,0.76,0.76,httpFlood
374,755,1199,1199,0.87,1,httpFlood
374,755,395,395,0.57,0.74,httpFlood
242,140,183,183,1,1,httpFlood
440,755,494,494,0.75,0.75,httpFlood
66,0,959,959,0,0,httpFlood
66,0,609,609,0,0,httpFlood
374,755,792,792,0.8,1,httpFlood
66,0,977,977,0,0,httpFlood
374,755,1092,1092,0.85,1,httpFlood
374,755,803,803,0.8,1,httpFlood
440,755,408,408,0.56,0.67,httpFlood
66,0,383,383,0,0,httpFlood
66,0,91,91,0,0,httpFlood
374,755,505,505,0.6,0.74,httpFlood
374,755,426,426,0.76,0.75,httpFlood
374,755,948,948,0.83,1,httpFlood
66,0,209,209,0,0,httpFlood
66,0,18,18,0,0,httpFlood
440,755,353,353,0.75,0.75,httpFlood
374,755,727,727,0.78,0.98,httpFlood
374,755,263,263,0.48,0.68,httpFlood
374,755,514,514,0.75,0.76,httpFlood
66,0,919,919,0,0,httpFlood
374,755,259,259,0.75,0.74,httpFlood
66,0,444,444,0,0,httpFlood
66,0,197,197,0,0,httpFlood
66,0,731,731,0,0,httpFlood
374,755,148,148,1,1,httpFlood
374,755,1256,1256,0.87,1,httpFlood
374,755,141,141,1,1,httpFlood
440,755,400,400,0.57,0.74,httpFlood
66,0,384,384,0,0,httpFlood
66,0,309,309,0,0,httpFlood
66,0,189,189,0,0,httpFlood
66,0,406,406,0,0,httpFlood
66,0,518,518,0,0,httpFlood
66,0,68,68,0,0,httpFlood
374,755,152,152,1,1,httpFlood
66,0,756,756,0,0,httpFlood
374,755,151,151,0.74,0.72,httpFlood
66,0,805,805,0,0,httpFlood
66,0,932,932,0,0,httpFlood
374,755,10,10,0.9,0.74,httpFlood
374,755,299,299,0.52,0.74,httpFlood
440,755,362,362,0.74,0.72,httpFlood
374,755,509,509,0.75,0.76,httpFlood
374,755,552,552,0.75,0.72,httpFlood
374,755,1004,1004,0.84,1,httpFlood
66,0,391,391,0,0,httpFlood
374,755,873,873,0.82,1,httpFlood
374,755,1091,1091,0.85,1,httpFlood
66,0,641,641,0,0,httpFlood
66,0,998,998,0,0,httpFlood
374,755,276,276,0.74,0.69,httpFlood
66,0,24,24,0,0,httpFlood
66,0,297,297,0,0,httpFlood
242,140,158,158,1,1,httpFlood
440,755,485,485,0.76,0.77,httpFlood
374,755,1149,1149,0.86,1,httpFlood
374,755,341,341,0.53,0.72,httpFlood
374,755,331,331,0.52,0.7,httpFlood
66,0,881,881,0,0,httpFlood
374,755,648,648,0.75,0.77,httpFlood
66,0,859,859,0,0,httpFlood
374,755,50,50,0.78,0.77,httpFlood
374,755,532,532,0.75,0.73,httpFlood
374,755,148,148,1,1,httpFlood
66,0,10,10,0,0,httpFlood
66,0,851,851,0,0,httpFlood
66,0,106,106,0,0,httpFlood
374,755,127,127,1,1,httpFlood
374,755,446,446,0.58,0.72,httpFlood
374,755,359,359,0.75,0.74,httpFlood
66,0,227,227,0,0,httpFlood
986,755,155,155,0.75,0.72,httpFlood
440,755,378,378,0.75,0.77,httpFlood
440,755,570,570,0.62,0.75,httpFlood
374,755,255,255,0.47,0.66,httpFlood
374,755,144,144,1,1,httpFlood
440,755,125,125,0.74,0.75,httpFlood
374,755,1275,1275,0.88,1,httpFlood
66,0,401,401,0,0,httpFlood
374,755,473,473,0.59,0.73,httpFlood
66,0,21,21,0,0,httpFlood
66,0,922,922,0,0,httpFlood
374,755,1229,1229,0.87,1,httpFlood
374,755,149,149,1,1,httpFlood
374,755,471,471,0.59,0.72,httpFlood
66,0,741,741,0,0,httpFlood
66,0,866,866,0,0,httpFlood
66,0,190,190,0,0,httpFlood
374,755,926,926,0.83,1,httpFlood
440,755,440,440,0.57,0.73,httpFlood
66,0,890,890,0,0,httpFlood
66,0,995,995,0,0,httpFlood
66,0,948,948,0,0,httpFlood
374,755,814,814,0.8,1,httpFlood
66,0,833,833,0,0,httpFlood
66,0,199,199,0,0,httpFlood
374,755,130,130,1,1,httpFlood
374,755,1118,1118,0.86,1,httpFlood
440,755,613,613,0.76,0.76,httpFlood
374,755,668,668,0.76,0.77,httpFlood
374,755,273,273,0.49,0.72,httpFlood
374,755,125,125,0.25,0.31,httpFlood
374,755,1240,1240,0.87,1,httpFlood
374,755,559,559,0.61,0.72,httpFlood
440,755,105,105,0.18,0.19,httpFlood
374,755,140,140,1,1,httpFlood
374,755,246,246,0.75,0.78,httpFlood
374,755,297,297,0.51,0.72,httpFlood
374,755,148,148,1,1,httpFlood
374,755,698,698,0.77,0.87,httpFlood
440,755,388,388,0.75,0.75,httpFlood
66,0,431,431,0,0,httpFlood
66,0,398,398,0,0,httpFlood
440,755,47,47,0.81,0.78,httpFlood
440,755,138,138,0.75,0.73,httpFlood
66,0,389,389,0,0,httpFlood
374,755,139,139,1,1,httpFlood
374,755,134,134,1,1,httpFlood
374,755,1241,1241,0.87,1,httpFlood
66,0,470,470,0,0,httpFlood
374,755,1163,1163,0.86,1,httpFlood
374,755,143,143,1,1,httpFlood
374,755,843,843,0.81,1,httpFlood
374,755,1105,1105,0.86,1,httpFlood
374,755,447,447,0.58,0.72,httpFlood
66,0,427,427,0,0,httpFlood
374,755,754,754,0.79,1,httpFlood
374,755,126,126,1,1,httpFlood
66,0,248,248,0,0,httpFlood
374,755,302,302,0.52,0.74,httpFlood
374,755,681,681,0.77,0.8,httpFlood
374,755,1274,1274,0.88,1,httpFlood
66,0,700,700,0,0,httpFlood
374,755,314,314,0.76,0.76,httpFlood
66,0,925,925,0,0,httpFlood
66,0,254,254,0,0,httpFlood
374,755,1054,1054,0.85,1,httpFlood
374,755,1083,1083,0.85,1,httpFlood
374,755,1246,1246,0.87,1,httpFlood
374,755,445,445,0.76,0.77,httpFlood
66,0,49,49,0,0,httpFlood
66,0,479,479,0,0,httpFlood
1134,755,154,154,0.75,0.72,httpFlood
66,0,50,50,0,0,httpFlood
374,755,147,147,1,1,httpFlood
374,755,418,418,0.75,0.72,httpFlood
374,755,278,278,0.74,0.69,httpFlood
374,755,78,78,0.01,0.01,httpFlood
374,755,384,384,0.75,0.76,httpFlood
374,755,143,143,0.73,0.69,httpFlood
374,755,179,179,0.37,0.65,httpFlood
374,755,147,147,0.34,0.5,httpFlood
374,755,134,134,1,1,httpFlood
440,755,373,373,0.55,0.71,httpFlood
374,755,564,564,0.61,0.72,httpFlood
66,0,110,110,0,0,httpFlood
374,755,815,815,0.8,1,httpFlood
374,755,177,177,0.77,0.79,httpFlood
374,755,724,724,0.78,0.95,httpFlood
66,0,674,674,0,0,httpFlood
374,755,1273,1273,0.88,1,httpFlood
374,755,793,793,0.8,1,httpFlood
374,755,582,582,0.76,0.77,httpFlood
440,755,312,312,0.77,0.77,httpFlood
374,755,41,41,0.8,0.76,httpFlood
440,755,324,324,0.52,0.68,httpFlood
66,0,476,476,0,0,httpFlood
374,755,63,63,0.78,0.78,httpFlood
374,755,111,111,1,1,httpFlood
374,755,146,146,0.73,0.69,httpFlood
374,755,37,37,0.78,0.76,httpFlood
440,755,272,272,0.75,0.71,httpFlood
374,755,1205,1205,0.87,1,httpFlood
242,140,203,203,1,1,httpFlood
374,755,588,588,0.62,0.74,httpFlood
66,0,128,128,0,0,httpFlood
374,755,160,160,1,1,httpFlood
66,0,388,388,0,0,httpFlood
66,0,359,359,0,0,httpFlood
374,755,491,491,0.59,0.71,httpFlood
66,0,647,647,0,0,httpFlood
374,755,285,285,0.5,0.71,httpFlood
374,755,767,767,0.79,1,httpFlood
66,0,334,334,0,0,httpFlood
374,755,250,250,0.46,0.63,httpFlood
66,0,75,75,0,0,httpFlood
374,755,1050,1050,0.85,1,httpFlood
374,755,86,86,0.73,0.75,httpFlood
374,755,15,15,0.93,0.77,httpFlood
66,0,11,11,0,0,httpFlood
440,755,469,469,0.59,0.72,httpFlood
66,0,837,837,0,0,httpFlood
374,755,261,261,0.48,0.67,httpFlood
374,755,3,3,0.67,0.74,httpFlood
374,755,116,116,1,1,httpFlood
66,0,436,436,0,0,httpFlood
374,755,139,139,1,1,httpFlood
374,755,932,932,0.83,1,httpFlood
374,755,394,394,0.75,0.73,httpFlood
374,755,208,208,0.43,0.7,httpFlood
374,755,511,511,0.75,0.77,httpFlood
374,755,649,649,0.76,0.77,httpFlood
374,755,915,915,0.83,1,httpFlood
374,755,508,508,0.6,0.77,httpFlood
374,755,149,149,1,1,httpFlood
66,0,1010,1010,0,0,httpFlood
374,755,425,425,0.57,0.76,httpFlood
66,0,946,946,0,0,httpFlood
374,755,537,537,0.75,0.73,httpFlood
374,755,127,127,1,1,httpFlood
66,0,13,13,0,0,httpFlood
374,755,131,131,1,1,httpFlood
66,0,159,159,0,0,httpFlood
66,0,115,115,0,0,httpFlood
440,755,276,276,0.5,0.74,httpFlood
66,0,891,891,0,0,httpFlood
374,755,366,366,0.74,0.71,httpFlood
374,755,572,572,0.62,0.74,httpFlood
374,755,1208,1208,0.87,1,httpFlood
374,755,128,128,0.27,0.34,httpFlood
66,0,134,134,0,0,httpFlood
374,755,150,150,0.35,0.53,httpFlood
66,0,69,69,0,0,httpFlood
66,0,748,748,0,0,httpFlood
374,755,833,833,0.81,1,httpFlood
374,755,747,747,0.79,1,httpFlood
374,755,952,952,0.83,1,httpFlood
66,0,238,238,0,0,httpFlood
374,755,982,982,0.84,1,httpFlood
374,755,339,339,0.53,0.72,httpFlood
66,0,810,810,0,0,httpFlood
66,0,385,385,0,0,httpFlood
66,0,468,468,0,0,httpFlood
374,755,1231,1231,0.87,1,httpFlood
374,755,521,521,0.75,0.75,httpFlood
66,0,171,171,0,0,httpFlood
66,0,872,872,0,0,httpFlood
66,0,521,521,0,0,httpFlood
374,755,145,145,0.33,0.48,httpFlood
440,755,156,156,0.35,0.55,httpFlood
374,755,156,156,1,1,httpFlood
374,755,260,260,0.75,0.74,httpFlood
66,0,497,497,0,0,httpFlood
66,0,405,405,0,0,httpFlood
66,0,605,605,0,0,httpFlood
374,755,782,782,0.8,1,httpFlood
374,755,817,817,0.81,1,httpFlood
374,755,339,339,0.76,0.76,httpFlood
374,755,57,57,0.81,0.81,httpFlood
66,0,25,25,0,0,httpFlood
66,0,37,37,0,0,httpFlood
374,755,96,96,0.14,0.13,httpFlood
374,755,907,907,0.82,1,httpFlood
374,755,951,951,0.83,1,httpFlood
440,755,530,530,0.75,0.74,httpFlood
440,755,568,568,0.76,0.77,httpFlood
374,755,968,968,0.84,1,httpFlood
66,0,139,139,0,0,httpFlood
66,0,915,915,0,0,httpFlood
66,0,1,1,0,0,httpFlood
66,0,459,459,0,0,httpFlood
440,755,483,483,0.76,0.79,httpFlood
66,0,314,314,0,0,httpFlood
66,0,739,739,0,0,httpFlood
374,755,104,104,0.75,0.75,httpFlood
66,0,493,493,0,0,httpFlood
66,0,59,59,0,0,httpFlood
66,0,342,342,0,0,httpFlood
440,755,350,350,0.76,0.76,httpFlood
66,0,200,200,0,0,httpFlood
66,0,119,119,0,0,httpFlood
66,0,315,315,0,0,httpFlood
66,0,88,88,0,0,httpFlood
374,755,901,901,0.82,1,httpFlood
374,755,1104,1104,0.86,1,httpFlood
374,755,1171,1171,0.86,1,httpFlood
66,0,455,455,0,0,httpFlood
66,0,862,862,0,0,httpFlood
66,0,842,842,0,0,httpFlood
66,0,425,425,0,0,httpFlood
66,0,785,785,0,0,httpFlood
374,755,232,232,0.75,0.75,httpFlood
374,755,1090,1090,0.85,1,httpFlood
374,755,157,157,1,1,httpFlood
374,755,1127,1127,0.86,1,httpFlood
66,0,434,434,0,0,httpFlood
374,755,408,408,0.75,0.7,httpFlood
66,0,237,237,0,0,httpFlood
374,755,147,147,1,1,httpFlood
66,0,646,646,0,0,httpFlood
374,755,1191,1191,0.87,1,httpFlood
374,755,992,992,0.84,1,httpFlood
374,755,237,237,0.76,0.77,httpFlood
374,755,199,199,0.76,0.79,httpFlood
66,0,821,821,0,0,httpFlood
374,755,153,153,1,1,httpFlood
66,0,136,136,0,0,httpFlood
374,755,575,575,0.76,0.76,httpFlood
66,0,625,625,0,0,httpFlood
374,755,772,772,0.79,1,httpFlood
374,755,112,112,0.2,0.22,httpFlood
66,0,464,464,0,0,httpFlood
66,0,44,44,0,0,httpFlood
66,0,441,441,0,0,httpFlood
66,0,142,142,0,0,httpFlood
66,0,319,319,0,0,httpFlood
374,755,1085,1085,0.85,1,httpFlood
66,0,411,411,0,0,httpFlood
374,755,29,29,0.76,0.76,httpFlood
66,0,806,806,0,0,httpFlood
374,755,834,834,0.81,1,httpFlood
440,755,401,401,0.57,0.73,httpFlood
374,755,113,113,0.2,0.23,httpFlood
374,755,742,742,0.79,1,httpFlood
242,140,172,172,1,1,httpFlood
374,755,1221,1221,0.87,1,httpFlood
374,755,542,542,0.61,0.78,httpFlood
374,755,842,842,0.81,1,httpFlood
242,140,200,200,1,1,httpFlood
242,140,195,195,1,1,httpFlood
66,0,99,99,0,0,httpFlood
440,755,113,113,0.77,0.75,httpFlood
66,0,357,357,0,0,httpFlood
374,755,1122,1122,0.86,1,httpFlood
374,755,885,885,0.82,1,httpFlood
66,0,364,364,0,0,httpFlood
374,755,1039,1039,0.85,1,httpFlood
374,755,1158,1158,0.86,1,httpFlood
66,0,92,92,0,0,httpFlood
66,0,387,387,0,0,httpFlood
242,140,165,165,1,1,httpFlood
374,755,1250,1250,0.87,1,httpFlood
66,0,1,1,0,0,httpFlood
66,0,653,653,0,0,httpFlood
374,755,129,129,1,1,httpFlood
374,755,137,137,1,1,httpFlood
66,0,1,1,0,0,httpFlood
66,0,250,250,0,0,httpFlood
374,755,150,150,1,1,httpFlood
66,0,104,104,0,0,httpFlood
66,0,102,102,0,0,httpFlood
374,755,154,154,1,1,httpFlood
66,0,46,46,0,0,httpFlood
242,140,226,226,1,1,httpFlood
66,0,560,560,0,0,httpFlood
374,755,449,449,0.76,0.77,httpFlood
440,755,483,483,0.6,0.77,httpFlood
66,0,355,355,0,0,httpFlood
440,755,612,612,0.76,0.77,httpFlood
374,755,718,718,0.78,0.93,httpFlood
66,0,42,42,0,0,httpFlood
374,755,128,128,0.74,0.74,httpFlood
66,0,487,487,0,0,httpFlood
66,0,402,402,0,0,httpFlood
66,0,33,33,0,0,httpFlood
66,0,132,132,0,0,httpFlood
66,0,30,30,0,0,httpFlood
374,755,175,175,0.36,0.63,httpFlood
374,755,1223,1223,0.87,1,httpFlood
374,755,126,126,1,1,httpFlood
374,755,360,360,0.54,0.71,httpFlood
66,0,57,57,0,0,httpFlood
66,0,586,586,0,0,httpFlood
374,755,313,313,0.52,0.7,httpFlood
66,0,486,486,0,0,httpFlood
374,755,130,130,0.75,0.74,httpFlood
66,0,253,253,0,0,httpFlood
66,0,201,201,0,0,httpFlood
374,755,366,366,0.55,0.74,httpFlood
440,755,517,517,0.6,0.74,httpFlood
242,140,194,194,1,1,httpFlood
66,0,473,473,0,0,httpFlood
374,755,144,144,1,1,httpFlood
374,755,137,137,1,1,httpFlood
66,0,101,101,0,0,httpFlood
374,755,174,174,0.77,0.77,httpFlood
374,755,148,148,1,1,httpFlood
66,0,797,797,0,0,httpFlood
374,755,1228,1228,0.87,1,httpFlood
374,755,399,399,0.57,0.74,httpFlood
374,755,1188,1188,0.87,1,httpFlood
66,0,219,219,0,0,httpFlood
374,755,994,994,0.84,1,httpFlood
374,755,98,98,0.73,0.74,httpFlood
374,755,325,325,0.52,0.68,httpFlood
66,0,716,716,0,0,httpFlood
374,755,518,518,0.6,0.73,httpFlood
66,0,41,41,0,0,httpFlood
66,0,780,780,0,0,httpFlood
374,755,140,140,0.31,0.43,httpFlood
374,755,140,140,1,1,httpFlood
374,755,148,148,1,1,httpFlood
66,0,997,997,0,0,httpFlood
66,0,212,212,0,0,httpFlood
66,0,202,202,0,0,httpFlood
66,0,936,936,0,0,httpFlood
374,755,897,897,0.82,1,httpFlood
374,755,77,77,0,0,httpFlood
440,755,320,320,0.53,0.69,httpFlood
374,755,412,412,0.75,0.7,httpFlood
374,755,765,765,0.79,1,httpFlood
66,0,293,293,0,0,httpFlood
374,755,872,872,0.82,1,httpFlood
66,0,71,71,0,0,httpFlood
374,755,988,988,0.84,1,httpFlood
66,0,620,620,0,0,httpFlood
374,755,141,141,0.31,0.44,httpFlood
374,755,358,358,0.54,0.7,httpFlood
374,755,1071,1071,0.85,1,httpFlood
66,0,18,18,0,0,httpFlood
374,755,529,529,0.75,0.74,httpFlood
66,0,56,56,0,0,httpFlood
440,755,267,267,0.75,0.74,httpFlood
374,755,167,167,0.76,0.75,httpFlood
66,0,230,230,0,0,httpFlood
66,0,490,490,0,0,httpFlood
66,0,255,255,0,0,httpFlood
66,0,802,802,0,0,httpFlood
66,0,42,42,0,0,httpFlood
374,755,485,485,0.6,0.75,httpFlood
374,755,116,116,0.75,0.72,httpFlood
440,755,259,259,0.48,0.69,httpFlood
440,755,198,198,0.4,0.65,httpFlood
374,755,1028,1028,0.85,1,httpFlood
66,0,736,736,0,0,httpFlood
