@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:attack, udpFlood:attack, httpFlood:attack, slowBody:attack, slowHeaders:attack, slowRead:attack-weka.filters.unsupervised.attribute.Remove-V-R3-4,8,17,27'

@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute count numeric
@attribute dst_host_count numeric
@attribute isAttack {normal,attack}

@data
OTH,60,891,24,attack
S1,296,282,100,attack
S1,370,229,100,attack
S1,296,367,100,attack
OTH,60,706,48,attack
S1,370,681,100,attack
S1,370,313,100,attack
S1,370,813,100,attack
OTH,105,248,50,attack
OTH,60,712,48,attack
OTH,97,23,37,attack
S1,296,507,100,attack
OTH,60,428,89,attack
S1,296,182,100,attack
OTH,60,1079,50,attack
S1,74,732,100,attack
S1,971,36,51,attack
OTH,81,98,50,attack
OTH,60,605,28,attack
S1,296,112,100,attack
S1,3889,215,100,attack
S1,661,105,100,attack
S1,774,54,74,attack
OTH,60,1080,51,attack
OTH,112,188,50,attack
S1,370,273,99,attack
OTH,66,628,74,attack
S1,370,330,100,attack
OTH,111,38,53,attack
S1,222,769,100,attack
OTH,84,42,53,attack
S1,296,733,100,attack
OTH,60,984,48,attack
S1,370,591,100,attack
S1,296,672,100,attack
S1,74,259,100,attack
RSTO,1300,250,100,attack
OTH,83,260,50,attack
OTH,194,197,100,attack
S1,370,231,100,attack
OTH,91,6,20,attack
S1,787,60,76,attack
S1,296,457,100,attack
OTH,75,203,50,attack
OTH,60,960,32,attack
RSTO,890,83,93,attack
S1,296,895,100,attack
S1,296,230,100,attack
S1,296,642,100,attack
S1,370,75,100,attack
S1,296,598,100,attack
S1,296,133,100,attack
OTH,109,203,50,attack
OTH,66,370,89,attack
OTH,66,521,83,attack
OTH,127,223,100,attack
RSTO,1127,156,99,attack
OTH,60,1078,53,attack
OTH,66,501,84,attack
S1,296,623,100,attack
S1,74,770,100,attack
S1,979,97,97,attack
OTH,66,366,88,attack
S1,296,359,100,attack
RSTO,1308,499,100,attack
OTH,94,42,50,attack
OTH,60,1049,51,attack
RSTO,1034,135,100,attack
OTH,75,104,50,attack
S1,370,271,100,attack
S1,370,800,100,attack
S1,296,16,17,attack
OTH,66,331,73,attack
S1,296,259,100,attack
OTH,103,87,50,attack
OTH,66,609,90,attack
S1,296,105,100,attack
S1,296,686,100,attack
OTH,80,170,50,attack
S1,296,217,100,attack
OTH,60,871,51,attack
S1,665,484,94,attack
OTH,60,620,89,attack
S1,710,113,99,attack
S1,148,224,100,attack
S1,296,343,100,attack
OTH,60,938,29,attack
S1,296,546,100,attack
OTH,650,4,29,attack
S1,370,563,100,attack
OTH,60,597,20,attack
OTH,60,851,47,attack
S1,370,60,100,attack
S1,370,776,100,attack
S1,370,481,100,attack
S1,621,781,99,attack
OTH,66,424,85,attack
OTH,116,161,50,attack
S1,148,68,89,attack
S1,370,228,100,attack
OTH,60,764,38,attack
OTH,60,844,49,attack
S1,296,476,100,attack
S1,74,333,100,attack
S1,296,389,100,attack
S1,74,51,82,attack
OTH,117,178,50,attack
OTH,66,604,89,attack
S1,370,197,100,attack
S1,370,34,100,attack
S1,296,300,100,attack
S1,222,613,100,attack
OTH,99,230,50,attack
OTH,60,1050,49,attack
OTH,85,45,69,attack
OTH,60,719,51,attack
OTH,85,54,50,attack
OTH,100,282,50,attack
S1,148,498,100,attack
RSTO,1105,97,99,attack
S1,74,503,100,attack
S1,665,101,97,attack
OTH,95,25,85,attack
S1,296,480,100,attack
S1,707,190,100,attack
S1,148,398,100,attack
OTH,66,596,90,attack
S1,296,227,100,attack
OTH,60,501,87,attack
OTH,117,269,50,attack
S1,370,250,100,attack
S1,296,234,100,attack
RSTO,1020,9,10,attack
S1,296,376,100,attack
S1,370,306,100,attack
RSTO,1306,279,100,attack
OTH,66,340,75,attack
OTH,60,955,34,attack
S1,296,773,100,attack
RSTO,912,707,100,attack
RSTO,1137,160,100,attack
S1,370,444,100,attack
S1,222,886,100,attack
OTH,66,522,83,attack
S1,370,234,100,attack
S1,370,568,100,attack
RSTO,2822,359,100,attack
OTH,66,541,100,attack
RSTO,1034,192,100,attack
OTH,66,382,85,attack
S1,370,566,100,attack
OTH,97,254,50,attack
S1,296,547,100,attack
S1,222,947,100,attack
S1,222,668,100,attack
S1,222,134,100,attack
S1,770,182,100,attack
OTH,60,970,29,attack
RSTO,1308,510,100,attack
OTH,60,913,40,attack
S1,222,880,100,attack
OTH,60,945,37,attack
OTH,60,668,70,attack
OTH,60,640,48,attack
S1,222,396,100,attack
S1,370,465,100,attack
OTH,85,266,50,attack
S1,761,102,99,attack
OTH,60,750,51,attack
S1,148,162,100,attack
S1,296,164,100,attack
OTH,112,178,50,attack
S1,222,661,100,attack
S1,370,912,100,attack
S1,718,76,85,attack
OTH,60,350,75,attack
S1,296,510,100,attack
S1,148,235,100,attack
S1,296,127,100,attack
S1,296,244,100,attack
OTH,107,19,61,attack
S1,370,282,100,attack
S1,148,173,100,attack
S1,296,307,100,attack
S1,296,657,100,attack
OTH,60,952,53,attack
S1,296,562,100,attack
RSTO,1002,168,100,attack
S1,296,84,100,attack
OTH,183,603,93,attack
S1,296,611,100,attack
S1,222,102,100,attack
OTH,408,300,50,attack
S1,296,380,100,attack
RSTO,2321,592,100,attack
S1,148,122,100,attack
S1,296,635,100,attack
S1,296,109,100,attack
RSTO,946,58,84,attack
OTH,66,536,71,attack
RSTO,3504,586,100,attack
RSTO,1087,113,100,attack
OTH,66,290,53,attack
S1,296,343,100,attack
OTH,66,338,75,attack
S1,370,239,100,attack
S1,296,398,100,attack
OTH,92,98,50,attack
RSTO,1123,60,75,attack
OTH,60,869,47,attack
S1,296,627,100,attack
S1,370,278,100,attack
OTH,125,201,50,attack
S1,296,855,100,attack
RSTO,1145,165,99,attack
RSTO,1256,233,100,attack
S1,74,731,100,attack
RSTO,1144,134,100,attack
OTH,60,837,49,attack
S1,296,89,100,attack
RSTO,1069,368,100,attack
OTH,93,163,50,attack
OTH,60,646,55,attack
S1,74,143,100,attack
S2,1379,48,60,attack
S1,548,524,89,attack
S1,734,26,68,attack
OTH,115,238,50,attack
OTH,60,956,46,attack
OTH,60,629,47,attack
S1,74,521,100,attack
OTH,60,1121,55,attack
OTH,66,420,89,attack
S1,370,316,100,attack
S2,3954,894,100,attack
S1,370,177,100,attack
RSTO,919,75,90,attack
OTH,60,783,44,attack
RSTO,1131,250,100,attack
RSTO,1169,71,85,attack
OTH,60,1117,54,attack
S1,370,314,100,attack
OTH,408,0,0,attack
OTH,102,73,50,attack
S1,222,85,98,attack
S1,296,428,100,attack
S1,370,318,100,attack
RSTO,1011,83,84,attack
S1,296,436,100,attack
S1,370,225,100,attack
OTH,60,672,91,attack
OTH,85,263,50,attack
OTH,60,642,66,attack
OTH,60,911,31,attack
S1,296,433,100,attack
S1,548,505,100,attack
S1,222,853,100,attack
OTH,60,905,46,attack
OTH,60,1035,53,attack
S1,665,89,94,attack
OTH,486,1,5,attack
S1,370,313,100,attack
OTH,180,202,100,attack
S1,1129,204,99,attack
OTH,132,604,93,attack
OTH,66,573,72,attack
RSTO,1019,46,47,attack
S1,370,332,100,attack
OTH,66,368,82,attack
OTH,109,169,50,attack
S1,370,237,100,attack
S1,296,185,100,attack
S1,148,143,100,attack
RSTO,966,194,100,attack
S1,222,582,100,attack
OTH,60,917,17,attack
S1,370,327,100,attack
S1,74,175,100,attack
RSTO,1157,70,88,attack
OTH,78,188,50,attack
OTH,54,17,17,attack
RSTO,975,106,100,attack
S1,370,290,100,attack
RSTO,945,420,100,attack
S1,296,350,100,attack
OTH,66,581,81,attack
S1,370,299,100,attack
S1,370,233,100,attack
OTH,60,649,53,attack
S1,296,326,100,attack
OTH,60,938,37,attack
RSTO,1041,419,100,attack
S1,370,298,100,attack
OTH,115,523,89,attack
RSTO,934,705,100,attack
S1,296,606,100,attack
S1,148,134,100,attack
OTH,60,1080,48,attack
OTH,113,16,30,attack
S1,222,397,100,attack
S1,296,327,100,attack
OTH,60,914,47,attack
OTH,106,182,50,attack
S1,370,265,100,attack
S1,370,820,100,attack
S1,370,681,100,attack
S1,296,41,100,attack
S1,760,179,100,attack
OTH,66,293,56,attack
OTH,60,1064,50,attack
OTH,643,1,20,attack
S1,370,225,100,attack
S1,148,82,94,attack
S1,296,634,100,attack
OTH,60,682,49,attack
S1,370,250,100,attack
S1,370,723,100,attack
S1,296,645,100,attack
OTH,60,765,39,attack
OTH,96,128,50,attack
S1,370,260,100,attack
OTH,60,3,54,attack
S1,665,496,94,attack
OTH,60,936,35,attack
OTH,120,193,50,attack
OTH,100,102,50,attack
OTH,66,577,83,attack
OTH,83,242,50,attack
S1,370,350,100,attack
S1,296,283,100,attack
OTH,158,227,100,attack
OTH,66,337,79,attack
S1,771,515,100,attack
S1,222,626,100,attack
OTH,637,7,32,attack
OTH,66,370,95,attack
S1,148,114,100,attack
S1,772,368,100,attack
OTH,60,788,37,attack
S1,222,566,100,attack
OTH,88,520,83,attack
RSTO,1168,362,100,attack
OTH,60,347,79,attack
RSTO,947,220,100,attack
OTH,97,193,50,attack
OTH,60,1046,49,attack
S1,611,116,100,attack
RSTO,1114,143,100,attack
S1,720,183,99,attack
OTH,54,5,18,attack
OTH,66,504,84,attack
OTH,112,144,50,attack
OTH,103,220,50,attack
OTH,60,881,34,attack
S1,296,496,100,attack
S1,74,231,100,attack
OTH,66,120,59,attack
S2,1393,431,100,attack
S1,222,730,100,attack
S1,370,465,100,attack
OTH,66,536,80,attack
OTH,60,800,47,attack
S1,296,663,100,attack
OTH,97,187,50,attack
OTH,94,120,50,attack
OTH,66,492,91,attack
S1,370,264,100,attack
OTH,60,981,45,attack
OTH,108,71,50,attack
S1,222,520,100,attack
OTH,107,73,50,attack
S1,74,459,100,attack
S1,222,693,100,attack
S1,370,668,100,attack
OTH,66,600,74,attack
S1,296,199,100,attack
S1,934,741,100,attack
OTH,89,132,50,attack
S1,548,473,89,attack
S1,296,81,82,attack
RSTO,1078,459,100,attack
RSTO,873,44,79,attack
S1,222,837,100,attack
S1,370,246,100,attack
S2,1268,47,59,attack
RSTO,1006,226,100,attack
S1,617,135,99,attack
RSTO,1148,62,77,attack
RSTO,1141,705,100,attack
S1,370,357,100,attack
S1,649,57,79,attack
OTH,60,884,47,attack
S1,222,801,100,attack
S1,548,594,100,attack
S1,370,435,100,attack
OTH,60,7,29,attack
OTH,106,246,50,attack
OTH,60,860,41,attack
S1,296,612,100,attack
OTH,121,92,50,attack
OTH,66,443,88,attack
S1,617,96,95,attack
S1,74,367,100,attack
OTH,66,591,86,attack
OTH,60,786,50,attack
RSTO,5275,12,65,attack
OTH,97,247,50,attack
S1,74,253,100,attack
RSTO,896,57,83,attack
RSTO,1144,116,100,attack
S1,296,824,100,attack
S2,1578,429,100,attack
S2,4735,619,100,attack
OTH,60,339,72,attack
S1,148,292,99,attack
S1,296,391,100,attack
S1,222,726,99,attack
OTH,60,656,42,attack
RSTO,923,156,99,attack
RSTO,1300,362,100,attack
S1,74,281,100,attack
S1,148,318,100,attack
S1,370,679,100,attack
OTH,85,182,50,attack
OTH,60,841,57,attack
OTH,60,1086,51,attack
RSTO,1100,44,75,attack
S1,665,462,97,attack
RSTO,3611,573,100,attack
OTH,85,67,50,attack
OTH,60,909,29,attack
S1,370,632,100,attack
S1,370,271,100,attack
S1,370,630,100,attack
S1,222,718,100,attack
OTH,66,293,55,attack
S1,148,163,100,attack
OTH,60,699,50,attack
RSTO,986,129,100,attack
S1,296,326,100,attack
S1,548,488,89,attack
OTH,123,198,50,attack
OTH,60,491,78,attack
S1,296,651,100,attack
S1,370,29,100,attack
S1,296,621,100,attack
OTH,79,44,55,attack
OTH,410,85,60,attack
OTH,79,119,50,attack
OTH,75,63,50,attack
S1,548,510,89,attack
S1,296,135,100,attack
S1,148,95,99,attack
OTH,484,280,52,attack
OTH,60,880,19,attack
RSTO,898,30,55,attack
RSTO,975,96,100,attack
S1,370,228,100,attack
RSTO,877,196,99,attack
OTH,96,244,50,attack
RSTO,894,113,100,attack
S1,370,400,100,attack
RSTO,878,8,43,attack
RSTO,1058,126,100,attack
OTH,60,1024,49,attack
OTH,66,529,94,attack
RSTO,1081,176,100,attack
S1,370,244,100,attack
RSTO,1103,168,100,attack
S1,296,750,100,attack
S1,296,509,100,attack
S1,74,351,100,attack
S1,148,243,100,attack
S1,296,387,100,attack
S1,370,258,100,attack
OTH,106,96,50,attack
S1,148,438,100,attack
S1,296,322,100,attack
S1,296,116,100,attack
S1,296,53,100,attack
S1,296,456,100,attack
S1,370,314,100,attack
S1,370,31,100,attack
RSTO,1078,448,100,attack
OTH,60,14,57,attack
S1,370,289,100,attack
OTH,60,973,31,attack
OTH,89,198,50,attack
S1,681,341,100,attack
S1,370,260,100,attack
S1,296,399,100,attack
OTH,60,575,72,attack
OTH,60,1084,50,attack
S1,222,329,99,attack
S1,370,766,100,attack
S1,370,235,100,attack
OTH,60,659,58,attack
S1,148,72,91,attack
S1,370,663,100,attack
S1,222,920,100,attack
OTH,100,224,50,attack
S1,616,57,79,attack
OTH,102,23,85,attack
RSTO,2321,586,100,attack
S1,296,79,100,attack
S1,222,780,100,attack
S1,296,910,100,attack
OTH,118,272,50,attack
OTH,95,157,50,attack
S1,370,627,100,attack
OTH,120,19,85,attack
S1,148,166,100,attack
S1,222,724,100,attack
OTH,60,694,55,attack
S1,370,211,100,attack
S1,370,255,99,attack
OTH,105,287,50,attack
S1,296,62,100,attack
S1,370,115,100,attack
S1,296,344,100,attack
RSTO,1044,447,100,attack
OTH,60,724,47,attack
S1,370,384,100,attack
S1,370,17,100,attack
S1,74,757,100,attack
S1,370,246,100,attack
RSTO,1100,40,72,attack
S1,296,416,100,attack
OTH,84,231,50,attack
S1,370,509,100,attack
S1,370,733,100,attack
S1,296,86,100,attack
OTH,91,238,50,attack
S1,370,726,100,attack
S1,148,37,79,attack
RSTO,986,13,41,attack
OTH,410,6,6,attack
S1,148,146,100,attack
S1,370,701,100,attack
RSTO,969,1,3,attack
S1,222,798,100,attack
S1,296,383,100,attack
OTH,66,490,90,attack
S1,370,423,100,attack
S1,296,663,100,attack
S1,74,668,100,attack
OTH,97,47,53,attack
S1,370,83,100,attack
OTH,366,6,11,attack
OTH,66,336,75,attack
OTH,60,942,50,attack
RSTO,1075,155,100,attack
RSTO,1136,101,100,attack
S1,370,872,100,attack
S1,296,308,100,attack
OTH,60,61,52,attack
S1,902,179,100,attack
OTH,106,39,53,attack
S1,370,344,100,attack
OTH,60,707,51,attack
S1,296,52,53,attack
OTH,88,239,50,attack
S1,705,81,89,attack
OTH,60,1108,54,attack
S1,980,389,100,attack
OTH,98,8,40,attack
S1,296,417,100,attack
RSTO,1045,43,44,attack
S1,370,119,100,attack
S1,296,606,100,attack
S1,370,82,100,attack
S1,296,16,100,attack
S1,370,939,100,attack
RSTO,2822,362,100,attack
RSTO,1034,163,100,attack
S1,296,389,100,attack
OTH,66,450,80,attack
S1,296,733,100,attack
S1,370,558,100,attack
OTH,103,248,50,attack
S1,4062,227,100,attack
OTH,82,68,50,attack
OTH,60,753,52,attack
S1,148,156,100,attack
S1,370,422,100,attack
RSTO,1016,23,24,attack
OTH,575,4,71,attack
OTH,177,99,100,attack
OTH,201,79,87,attack
OTH,125,119,50,attack
OTH,66,450,100,attack
RSTO,1059,56,82,attack
OTH,60,703,49,attack
S1,296,181,100,attack
OTH,96,205,50,attack
OTH,70,251,50,attack
RSTO,1100,105,100,attack
OTH,60,286,48,attack
S1,74,46,79,attack
S1,148,402,100,attack
S1,997,67,82,attack
OTH,60,665,49,attack
OTH,60,1109,56,attack
S1,370,10,100,attack
S1,370,288,100,attack
OTH,94,93,50,attack
OTH,112,159,50,attack
OTH,60,1121,51,attack
S1,296,112,100,attack
S1,296,27,100,attack
S1,296,185,100,attack
S1,296,490,100,attack
OTH,60,687,59,attack
S1,370,27,100,attack
S1,370,564,100,attack
OTH,66,570,77,attack
OTH,60,887,47,attack
OTH,66,347,80,attack
OTH,102,109,50,attack
OTH,86,175,50,attack
OTH,60,803,46,attack
OTH,119,80,50,attack
OTH,60,615,90,attack
OTH,102,90,50,attack
S1,296,309,100,attack
OTH,115,49,55,attack
S1,370,820,100,attack
OTH,66,591,90,attack
RSTO,1107,105,100,attack
S1,148,300,99,attack
RSTO,935,125,99,attack
S1,148,415,100,attack
S1,74,501,99,attack
RSTO,1087,139,100,attack
OTH,99,256,50,attack
OTH,99,283,50,attack
OTH,66,559,94,attack
S1,665,77,94,attack
OTH,113,277,50,attack
S1,296,87,100,attack
OTH,98,214,50,attack
OTH,66,214,59,attack
OTH,60,5,65,attack
OTH,525,5,5,attack
S1,768,126,100,attack
S1,400,135,99,attack
S1,370,635,100,attack
RSTO,1056,167,100,attack
RSTO,1147,483,100,attack
S1,296,491,100,attack
S1,74,487,99,attack
OTH,60,923,29,attack
OTH,126,237,50,attack
S1,296,659,100,attack
S1,222,772,100,attack
S1,296,49,100,attack
OTH,60,1103,51,attack
OTH,60,808,36,attack
OTH,60,692,85,attack
S1,370,231,100,attack
S1,296,643,100,attack
S1,777,42,77,attack
S1,370,318,100,attack
OTH,60,437,88,attack
OTH,66,512,86,attack
S1,735,130,100,attack
OTH,107,189,50,attack
OTH,60,688,48,attack
OTH,60,953,45,attack
S1,296,679,100,attack
S1,370,167,100,attack
OTH,60,476,82,attack
S1,222,710,100,attack
S1,370,478,100,attack
S1,222,622,100,attack
OTH,60,848,50,attack
OTH,66,328,72,attack
OTH,60,1122,48,attack
RSTO,1256,289,100,attack
S1,222,725,100,attack
S1,370,248,100,attack
OTH,66,379,86,attack
S1,296,464,100,attack
S1,296,82,100,attack
RSTO,867,90,96,attack
S1,370,581,100,attack
OTH,66,375,98,attack
S1,296,414,100,attack
S1,3889,210,100,attack
S1,370,432,100,attack
RSTO,940,369,100,attack
