% isAttack HIGH_RATE:	1333
% isAttack LOW_RATE:	2000
@relation 'tcpFlood-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:HIGH_RATE, udpFlood:HIGH_RATE, httpFlood:HIGH_RATE, slowBody:LOW_RATE, slowHeaders:LOW_RATE, slowRead:LOW_RATE-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R1,27'

@attribute duration numeric
@attribute isAttack {HIGH_RATE,LOW_RATE}

@data
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
1,HIGH_RATE
2,HIGH_RATE
1,HIGH_RATE
0,HIGH_RATE
2,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
3,HIGH_RATE
2,HIGH_RATE
0,HIGH_RATE
2,HIGH_RATE
1,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
5,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
9,HIGH_RATE
1,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
1,HIGH_RATE
5,HIGH_RATE
0,HIGH_RATE
13,HIGH_RATE
16,HIGH_RATE
0,HIGH_RATE
2,HIGH_RATE
0,HIGH_RATE
2,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
1,HIGH_RATE
1,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
15,HIGH_RATE
2,HIGH_RATE
1,HIGH_RATE
1,HIGH_RATE
0,HIGH_RATE
1,HIGH_RATE
0,HIGH_RATE
1,HIGH_RATE
1,HIGH_RATE
14,HIGH_RATE
0,HIGH_RATE
1,HIGH_RATE
0,HIGH_RATE
2,HIGH_RATE
0,HIGH_RATE
2,HIGH_RATE
0,HIGH_RATE
1,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
1,HIGH_RATE
9,HIGH_RATE
2,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
2,HIGH_RATE
15,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
2,HIGH_RATE
1,HIGH_RATE
2,HIGH_RATE
0,HIGH_RATE
2,HIGH_RATE
0,HIGH_RATE
13,HIGH_RATE
15,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
13,HIGH_RATE
0,HIGH_RATE
3,HIGH_RATE
2,HIGH_RATE
2,HIGH_RATE
7,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
2,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
9,HIGH_RATE
13,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
1,HIGH_RATE
0,HIGH_RATE
7,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
7,HIGH_RATE
0,HIGH_RATE
2,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
2,HIGH_RATE
11,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
2,HIGH_RATE
0,HIGH_RATE
2,HIGH_RATE
0,HIGH_RATE
3,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
1,HIGH_RATE
0,HIGH_RATE
1,HIGH_RATE
1,HIGH_RATE
13,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
2,HIGH_RATE
2,HIGH_RATE
1,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
5,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
2,HIGH_RATE
0,HIGH_RATE
2,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
1,HIGH_RATE
1,HIGH_RATE
13,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
2,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
5,HIGH_RATE
2,HIGH_RATE
2,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
1,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
2,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
3,HIGH_RATE
0,HIGH_RATE
2,HIGH_RATE
1,HIGH_RATE
0,HIGH_RATE
1,HIGH_RATE
0,HIGH_RATE
2,HIGH_RATE
2,HIGH_RATE
1,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
1,HIGH_RATE
0,HIGH_RATE
2,HIGH_RATE
0,HIGH_RATE
8,HIGH_RATE
5,HIGH_RATE
11,HIGH_RATE
0,HIGH_RATE
0,HIGH_RATE
9,HIGH_RATE
2,HIGH_RATE
0,HIGH_RATE
1,HIGH_RATE
0,HIGH_RATE
