@relation ,normal
@attribute src_ip string
@attribute src_port numeric
@attribute dst_ip string
@attribute dst_port numeric
@attribute proto_number numeric
@attribute duration numeric
@attribute cof {N/A,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127}
@attribute total_f_packets numeric
@attribute total_b_packets numeric
@attribute total_f_bytes numeric
@attribute total_b_bytes numeric
@attribute pps_f numeric
@attribute pps_b numeric
@attribute bps_f numeric
@attribute bps_b numeric
@attribute rfb_packets numeric
@attribute rfb_bytes numeric
@attribute min_f_pkt numeric
@attribute mean_f_pkt numeric
@attribute max_f_pkt numeric
@attribute std_f_pkt numeric
@attribute min_b_pkt numeric
@attribute mean_b_pkt numeric
@attribute max_b_pkt numeric
@attribute std_b_pkt numeric
@attribute min_f_time numeric
@attribute mean_f_time numeric
@attribute max_f_time numeric
@attribute std_f_time numeric
@attribute min_b_time numeric
@attribute mean_b_time numeric
@attribute max_b_time numeric
@attribute std_b_time numeric
@attribute psh_f_cnt numeric
@attribute urg_f_cnt numeric
@attribute psh_b_cnt numeric
@attribute urg_b_cnt numeric
@attribute isAttack {normal,slowHeaders,slowRead,tcpFlood,udpFlood,httpFlood}
@data
% /home/jed/Documents/finalDataset/Feb19_2018/Noise/GET/B/200Connection.pcapng
192.168.1.111,44656,192.168.2.100,80,6,1.5735626220703125e-05,18,1,1,60,60,0.0,0.0,0.0,0.0,1.0,1.0,60,60.0,60,0.0,60,60.0,60,0.0,0,0,0,0,0,0,0,0,0,0,0,0,normal
192.168.1.110,56104,192.168.2.100,80,6,5.024808168411255,18,3,5,180,300,0.9920539729071106,0.9950757049685791,59.52323837442663,59.704542298114745,0.6,0.6,60,60.0,60,0.0,60,60.0,60,0.0,1.007253646850586,1.5120145082473755,2.016775369644165,0.5047608613967896,1.007187843322754,1.2561858296394348,2.0007667541503906,0.4298850967534887,0,0,0,0,normal
192.168.1.111,44678,192.168.2.100,80,6,1.6689300537109375e-05,18,1,1,60,60,0.0,0.0,0.0,0.0,1.0,1.0,60,60.0,60,0.0,60,60.0,60,0.0,0,0,0,0,0,0,0,0,0,0,0,0,normal
192.168.1.100,43324,192.168.2.100,80,6,60.52860236167908,31,16,10,2241,1015,0.26433783989252774,0.17392256992650543,37.023818699947164,17.6531408475403,1.6,2.2078817733990146,46,140.0625,467,157.56406187246506,52,101.5,539,145.8528367910614,1.5020370483398438e-05,4.035240157445272,10.007418632507324,4.462822977388165,0.00020742416381835938,6.388538943396674,10.00741982460022,4.354992056931733,9,0,1,0,normal
192.168.1.110,56384,192.168.2.100,80,6,1.025756597518921,2,2,0,120,0,1.949780293724222,0.0,116.9868176234533,0.0,0.0,0.0,60,60.0,60,0.0,0,0,0,0,1.025756597518921,1.025756597518921,1.025756597518921,0.0,0,0,0,0,0,0,-1,-1,normal
192.168.1.110,56150,192.168.2.100,80,6,33.56395983695984,18,3,8,180,480,0.9939385360477637,0.23835133748086124,59.63631216286582,14.301080248851674,0.375,0.375,60,60.0,60,0.0,60,60.0,60,0.0,1.0012807846069336,1.5091476440429688,2.017014503479004,0.5078668594360352,1.001272439956665,4.79484258379255,16.129647970199585,5.226459753488997,0,0,0,0,normal
192.168.1.102,41846,192.168.2.100,80,6,60.52361845970154,31,15,9,2195,963,0.24783713171391852,0.15654168229803253,36.266833607470076,16.74996000588948,1.6666666666666667,2.2793354101765315,46,146.33333333333334,467,160.7866771705776,52,107.0,539,152.7554327093548,0.000990152359008789,4.3231156042643955,10.003688097000122,4.481092646404278,0.4324924945831299,7.186584323644638,10.003690481185913,3.9468680045225866,9,0,1,0,normal
192.168.1.110,56336,192.168.2.100,80,6,1.0041229724884033,18,2,1,120,60,1.991860747017115,0.0,119.5116448210269,0.0,2.0,2.0,60,60.0,60,0.0,60,60.0,60,0.0,1.0040862560272217,1.0040862560272217,1.0040862560272217,0.0,0,0,0,0,0,0,0,0,normal
192.168.1.100,43014,192.168.2.100,80,6,60.98784923553467,31,12,10,1253,1015,0.19676050476310583,0.16396969426360294,20.5450760390143,16.6429239677557,1.2,1.2344827586206897,46,104.41666666666667,467,111.15114209439726,52,101.5,539,145.8528367910614,2.6226043701171875e-06,5.544349930503151,10.006652116775513,4.8821817072005045,3.5762786865234375e-06,6.7763199541303845,10.006645679473877,4.559777751955642,7,0,1,0,normal
192.168.1.111,44636,192.168.2.100,80,6,1.71661376953125e-05,18,1,1,60,60,0.0,0.0,0.0,0.0,1.0,1.0,60,60.0,60,0.0,60,60.0,60,0.0,0,0,0,0,0,0,0,0,0,0,0,0,normal
192.168.1.100,43086,192.168.2.100,80,6,60.87097430229187,31,11,9,1191,963,0.1807101024105973,0.14786838239166647,19.565975633729217,15.821916915908313,1.2222222222222223,1.236760124610592,46,108.27272727272727,467,114.85333802810587,52,107.0,539,152.7554327093548,0.0014290809631347656,6.087097430229187,10.007834196090698,4.772724406948904,0.002891063690185547,7.608117312192917,10.007830381393433,4.112061872756847,7,0,1,0,normal
192.168.1.111,44702,192.168.2.100,80,6,31.3971004486084,18,1,6,60,360,0.0,0.19110063642059916,0.0,11.466038185235949,0.16666666666666666,0.16666666666666666,60,60.0,60,0.0,60,60.0,60,0.0,0,0,0,0,1.0290806293487549,6.279413938522339,16.12770962715149,5.503434035293267,0,0,0,0,normal
192.168.1.100,43170,192.168.2.100,80,6,60.745558738708496,31,13,9,1280,963,0.21400741502631196,0.15597321600228872,21.071499325667638,16.689134112244894,1.4444444444444444,1.3291796469366564,46,98.46153846153847,467,107.35391890995618,52,107.0,539,152.7554327093548,0.002158641815185547,5.062129894892375,10.005216598510742,4.505212302054926,0.005116701126098633,7.212776839733124,10.005221366882324,4.02753237612824,7,0,1,0,normal
