% isAttack tcpFlood:	444
% isAttack normal:	1333
% isAttack slowRead:	444
% isAttack httpFlood:	444
% isAttack slowHeaders:	444
% isAttack udpFlood:	372
% isAttack slowBody:	444
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R1-5,8,11,14-15,17-18,27'

@attribute duration numeric
@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute count numeric
@attribute srv_serror_rate numeric
@attribute same_srv_rate numeric
@attribute diff_srv_rate numeric
@attribute dst_host_count numeric
@attribute dst_host_srv_count numeric
@attribute isAttack {tcpFlood,normal,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
0,tcp,RSTO,446,755,804,0,1,0,100,100,httpFlood
0,tcp,S3,374,755,159,1,1,0,100,100,httpFlood
0,tcp,OTH,66,0,46,0,1,0,39,39,httpFlood
0,tcp,S3,380,755,135,1,1,0,100,100,httpFlood
0,tcp,S3,374,755,152,1,1,0,100,100,httpFlood
0,tcp,S3,377,755,305,0.01,0,1,68,33,httpFlood
0,tcp,OTH,60,0,180,0,1,0,33,33,httpFlood
1,tcp,S3,374,755,164,1,1,0,100,100,httpFlood
1,tcp,S3,464,1370,121,1,1,0,100,100,httpFlood
0,tcp,S3,374,755,115,1,1,0,100,100,httpFlood
0,tcp,OTH,66,0,275,0,1,0,99,99,httpFlood
0,tcp,OTH,66,0,274,0,1,0,99,99,httpFlood
4,tcp,RSTO,446,755,539,0,1,0,100,100,httpFlood
1,tcp,S3,374,755,161,1,1,0,100,100,httpFlood
0,tcp,S3,374,755,134,1,1,0,100,100,httpFlood
0,tcp,OTH,60,0,174,0,1,0,33,33,httpFlood
4,tcp,RSTO,446,755,529,0,1,0,100,100,httpFlood
0,tcp,S3,377,755,843,0.79,0.64,0.36,99,99,httpFlood
4,tcp,RSTO,446,755,510,0,1,0,100,100,httpFlood
0,tcp,S3,374,755,133,1,1,0,100,100,httpFlood
0,tcp,S3,386,821,201,1,1,0,100,100,httpFlood
0,tcp,S3,377,755,395,0.39,0.23,0.77,97,94,httpFlood
0,tcp,S3,374,755,373,1,1,0,100,100,httpFlood
1,tcp,S3,386,821,123,1,1,0,100,100,httpFlood
0,tcp,OTH,66,0,111,0,1,0,100,100,httpFlood
1,tcp,S3,374,755,174,0.43,1,0,100,100,httpFlood
4,tcp,RSTO,446,755,542,0,1,0,100,100,httpFlood
0,tcp,S3,374,755,119,1,1,0,100,100,httpFlood
0,tcp,S3,377,755,913,0.81,0.67,0.33,100,100,httpFlood
0,tcp,OTH,66,0,110,0,0.05,0.95,58,33,httpFlood
0,tcp,OTH,60,0,180,0,1,0,33,33,httpFlood
0,tcp,OTH,60,0,171,0,1,0,33,33,httpFlood
1,tcp,S3,374,755,150,1,1,0,100,100,httpFlood
0,tcp,S3,374,755,133,1,1,0,100,100,httpFlood
0,tcp,S3,377,755,989,0.83,0.69,0.31,100,100,httpFlood
2,tcp,RSTO,446,755,708,0,1,0,100,100,httpFlood
3,tcp,RSTO,446,755,630,0,1,0,100,100,httpFlood
0,tcp,S3,374,755,106,1,1,0,100,100,httpFlood
6,tcp,RSTO,446,755,416,0,1,0,100,100,httpFlood
0,tcp,S3,374,755,118,1,1,0,100,100,httpFlood
0,tcp,S3,377,755,568,0.65,0.46,0.54,100,100,httpFlood
0,tcp,S3,374,755,233,1,1,0,100,100,httpFlood
0,tcp,S3,374,755,142,1,1,0,100,100,httpFlood
1,tcp,S3,380,755,728,0.2,1,0,100,100,httpFlood
0,tcp,OTH,60,0,180,0,1,0,33,33,httpFlood
0,tcp,S3,374,755,58,1,1,0,98,98,httpFlood
0,tcp,OTH,66,0,118,0,0.11,0.89,46,29,httpFlood
0,tcp,OTH,66,0,56,0,1,0,46,46,httpFlood
3,tcp,RSTO,446,755,624,0,1,0,100,100,httpFlood
0,tcp,OTH,60,0,137,0,1,0,33,33,httpFlood
0,tcp,S3,374,755,160,1,1,0,100,100,httpFlood
0,tcp,S3,374,755,67,1,1,0,67,67,httpFlood
0,tcp,OTH,60,0,170,0,1,0,33,33,httpFlood
0,tcp,S1,242,140,171,1,1,0,100,100,httpFlood
0,tcp,S3,374,755,33,1,1,0,33,33,httpFlood
0,tcp,OTH,60,0,179,0,1,0,33,33,httpFlood
0,tcp,S3,374,755,139,1,1,0,100,100,httpFlood
4,tcp,RSTO,446,755,545,0,1,0,100,100,httpFlood
0,tcp,S1,245,140,1044,0.84,0.71,0.29,100,100,httpFlood
5,tcp,RSTO,446,755,457,0,1,0,100,100,httpFlood
0,tcp,OTH,60,0,117,0,1,0,33,33,httpFlood
1,tcp,S3,374,755,154,1,1,0,100,100,httpFlood
0,tcp,OTH,66,0,135,0,0.19,0.81,50,38,httpFlood
0,tcp,S3,374,755,151,1,1,0,100,100,httpFlood
6,tcp,RSTO,446,755,341,0,1,0,100,100,httpFlood
3,tcp,RSTO,446,755,626,0,1,0,100,100,httpFlood
6,tcp,RSTO,446,755,390,0,1,0,100,100,httpFlood
0,tcp,S3,374,755,81,1,1,0,81,81,httpFlood
5,tcp,RSTO,446,755,473,0,1,0,100,100,httpFlood
0,tcp,OTH,66,0,151,0,1,0,100,100,httpFlood
0,tcp,S3,374,755,161,1,1,0,100,100,httpFlood
0,tcp,S3,380,755,869,0.02,1,0,100,100,httpFlood
2,tcp,RSTO,446,755,699,0,1,0,100,100,httpFlood
0,tcp,S3,374,755,417,1,1,0,100,100,httpFlood
0,tcp,OTH,66,0,41,0,1,0,92,92,httpFlood
0,tcp,OTH,60,0,179,0,1,0,33,33,httpFlood
0,tcp,S3,380,755,157,1,1,0,100,100,httpFlood
0,tcp,S3,374,755,269,1,1,0,100,100,httpFlood
0,tcp,S3,374,755,270,1,1,0,100,100,httpFlood
0,tcp,S1,242,140,172,1,1,0,100,100,httpFlood
0,tcp,S3,374,755,150,1,1,0,100,100,httpFlood
0,tcp,S3,377,755,869,0.8,0.65,0.35,100,100,httpFlood
0,tcp,S3,374,755,7,1,1,0,7,7,httpFlood
0,tcp,S3,386,821,315,1,1,0,100,100,httpFlood
1,tcp,S3,374,755,148,0.69,1,0,100,100,httpFlood
0,tcp,S3,374,755,153,1,1,0,100,100,httpFlood
0,tcp,OTH,60,0,138,0,1,0,33,33,httpFlood
0,tcp,OTH,66,0,146,0,0.25,0.75,54,45,httpFlood
0,tcp,S3,374,755,352,1,1,0,100,100,httpFlood
4,tcp,RSTO,446,755,587,0,1,0,100,100,httpFlood
1,tcp,S3,392,821,761,0.24,1,0,100,100,httpFlood
0,tcp,S3,374,755,18,1,1,0,18,18,httpFlood
0,tcp,OTH,60,0,41,0,1,0,33,33,httpFlood
0,tcp,S3,374,755,101,1,1,0,100,100,httpFlood
0,tcp,OTH,60,0,165,0,1,0,33,33,httpFlood
0,tcp,S3,377,755,909,0.81,0.67,0.33,100,100,httpFlood
0,tcp,OTH,60,0,140,0,1,0,31,31,httpFlood
0,tcp,OTH,66,0,48,0,1,0,40,40,httpFlood
0,tcp,S3,377,755,951,0.82,0.68,0.32,100,100,httpFlood
0,tcp,OTH,60,0,179,0,1,0,33,33,httpFlood
0,tcp,OTH,66,0,50,0,1,0,34,34,httpFlood
0,tcp,S3,380,755,145,1,1,0,100,100,httpFlood
0,tcp,S3,374,755,165,1,1,0,100,100,httpFlood
0,tcp,S3,380,755,864,0.01,1,0,100,100,httpFlood
1,tcp,S3,374,755,102,1,1,0,100,100,httpFlood
4,tcp,RSTO,446,755,571,0,1,0,100,100,httpFlood
0,tcp,S3,374,755,295,1,1,0,100,100,httpFlood
0,tcp,RSTO,446,755,819,0,1,0,100,100,httpFlood
0,tcp,S3,380,755,759,0.29,1,0,100,100,httpFlood
0,tcp,S3,374,755,150,1,1,0,100,100,httpFlood
0,tcp,S3,374,755,68,1,1,0,98,98,httpFlood
0,tcp,S3,377,755,910,0.81,0.67,0.33,100,100,httpFlood
0,tcp,S3,374,755,126,1,1,0,100,100,httpFlood
0,tcp,S3,374,755,128,1,1,0,100,100,httpFlood
0,tcp,OTH,60,0,179,0,1,0,33,33,httpFlood
0,tcp,OTH,66,0,134,0,1,0,100,100,httpFlood
0,tcp,S3,374,755,244,1,1,0,100,100,httpFlood
0,tcp,S3,374,755,159,1,1,0,100,100,httpFlood
1,tcp,S3,380,755,731,0.21,1,0,100,100,httpFlood
2,tcp,RSTO,446,755,655,0,1,0,100,100,httpFlood
0,tcp,OTH,60,0,164,0,1,0,33,33,httpFlood
0,tcp,S3,380,755,960,0.11,1,0,100,100,httpFlood
1,tcp,S3,374,755,151,1,1,0,100,100,httpFlood
0,tcp,S3,374,755,182,1,1,0,100,100,httpFlood
0,tcp,OTH,66,0,11,0,1,0,69,69,httpFlood
0,tcp,OTH,66,0,38,0,1,0,35,35,httpFlood
1,tcp,S3,374,755,175,0.43,1,0,100,100,httpFlood
2,tcp,RSTO,446,755,693,0,1,0,100,100,httpFlood
1,tcp,S3,374,755,167,1,1,0,100,100,httpFlood
1,tcp,S3,374,755,169,1,1,0,100,100,httpFlood
0,tcp,S3,374,755,109,1,1,0,100,100,httpFlood
0,tcp,OTH,60,0,135,0,1,0,29,29,httpFlood
0,tcp,OTH,66,0,122,0,1,0,100,100,httpFlood
0,tcp,OTH,66,0,180,0,1,0,99,99,httpFlood
1,tcp,S3,374,755,160,1,1,0,100,100,httpFlood
0,tcp,S3,386,821,317,1,1,0,100,100,httpFlood
0,tcp,OTH,66,0,98,0,1,0,100,100,httpFlood
0,tcp,OTH,66,0,40,0,1,0,92,92,httpFlood
0,tcp,S3,374,755,96,1,1,0,98,98,httpFlood
0,tcp,S3,377,755,1010,0.83,0.7,0.3,100,100,httpFlood
4,tcp,RSTO,446,755,564,0,1,0,100,100,httpFlood
2,tcp,RSTO,446,755,688,0,1,0,100,100,httpFlood
0,tcp,S3,374,755,139,1,1,0,100,100,httpFlood
0,tcp,OTH,66,0,37,0,1,0,31,31,httpFlood
0,tcp,S3,380,755,871,0.02,1,0,100,100,httpFlood
0,tcp,OTH,66,0,23,0,1,0,23,23,httpFlood
0,tcp,S3,377,755,915,0.81,0.67,0.33,100,100,httpFlood
0,tcp,OTH,60,0,143,0,1,0,31,31,httpFlood
0,tcp,S3,377,755,464,0.53,0.34,0.66,100,100,httpFlood
0,tcp,S1,242,140,177,1,1,0,100,100,httpFlood
0,tcp,OTH,60,0,180,0,1,0,33,33,httpFlood
0,tcp,S3,374,755,114,1,1,0,100,100,httpFlood
0,tcp,OTH,60,0,143,0,1,0,31,31,httpFlood
0,tcp,OTH,66,0,133,0,0.18,0.82,49,37,httpFlood
0,tcp,S3,380,755,959,0.11,1,0,100,100,httpFlood
6,tcp,RSTO,446,755,448,0,1,0,100,100,httpFlood
1,tcp,S3,377,755,597,0.67,0.49,0.51,100,100,httpFlood
0,tcp,S3,374,755,13,1,1,0,13,13,httpFlood
0,tcp,S1,248,140,177,1,1,0,100,100,httpFlood
1,tcp,S3,386,821,136,1,1,0,100,100,httpFlood
0,tcp,S1,242,140,174,1,1,0,100,100,httpFlood
0,tcp,S3,374,755,123,1,1,0,100,100,httpFlood
0,tcp,S3,377,755,728,0.75,0.58,0.42,100,100,httpFlood
0,tcp,S3,377,755,563,0.64,0.46,0.54,100,100,httpFlood
1,tcp,S3,386,821,143,1,1,0,100,100,httpFlood
0,tcp,S3,374,755,149,1,1,0,100,100,httpFlood
0,tcp,S3,374,755,132,1,1,0,100,100,httpFlood
0,tcp,S3,374,755,228,1,1,0,100,100,httpFlood
0,tcp,S3,374,755,152,1,1,0,100,100,httpFlood
2,tcp,RSTO,446,755,652,0,1,0,100,100,httpFlood
0,tcp,S3,377,755,933,0.81,0.67,0.33,100,100,httpFlood
0,tcp,OTH,66,0,5,0,1,0,5,5,httpFlood
0,tcp,S3,374,755,83,1,1,0,83,83,httpFlood
0,tcp,OTH,60,0,180,0,1,0,33,33,httpFlood
0,tcp,OTH,66,0,319,0,1,0,100,100,httpFlood
0,tcp,S3,374,755,145,1,1,0,100,100,httpFlood
0,tcp,S3,374,755,100,1,1,0,100,100,httpFlood
3,tcp,RSTO,446,755,627,0,1,0,100,100,httpFlood
0,tcp,S3,377,755,646,0.7,0.53,0.47,100,100,httpFlood
0,tcp,OTH,60,0,174,0,1,0,33,33,httpFlood
0,tcp,S3,374,755,146,0.8,1,0,100,100,httpFlood
0,tcp,S3,374,755,157,1,1,0,100,100,httpFlood
0,tcp,S3,377,755,388,0.37,0.22,0.78,94,90,httpFlood
0,tcp,S3,374,755,79,1,1,0,79,79,httpFlood
1,tcp,S3,374,755,134,1,1,0,100,100,httpFlood
0,tcp,S3,380,755,895,0.05,1,0,100,100,httpFlood
0,tcp,S3,374,755,147,1,1,0,100,100,httpFlood
1,tcp,S3,374,755,158,0.37,1,0,100,100,httpFlood
0,tcp,S3,374,755,181,1,1,0,100,100,httpFlood
0,tcp,S3,386,821,335,1,1,0,100,100,httpFlood
0,tcp,S3,377,755,476,0.54,0.36,0.64,100,100,httpFlood
0,tcp,S3,374,755,134,1,1,0,100,100,httpFlood
0,tcp,S3,374,755,156,1,1,0,100,100,httpFlood
1,tcp,S3,377,755,901,0.81,0.66,0.34,100,100,httpFlood
0,tcp,S3,374,755,94,1,1,0,94,94,httpFlood
1,tcp,S3,374,755,171,1,1,0,100,100,httpFlood
0,tcp,S3,374,755,55,1,1,0,98,98,httpFlood
0,tcp,OTH,60,0,177,0,1,0,33,33,httpFlood
1,tcp,S3,380,755,773,0.25,1,0,100,100,httpFlood
0,tcp,OTH,66,0,29,0,1,0,29,29,httpFlood
1,tcp,S3,374,755,154,1,1,0,100,100,httpFlood
0,tcp,S3,374,755,145,0.77,1,0,100,100,httpFlood
0,tcp,OTH,66,0,203,0,1,0,98,98,httpFlood
0,tcp,OTH,60,0,163,0,1,0,33,33,httpFlood
0,tcp,S3,374,755,176,1,1,0,100,100,httpFlood
1,tcp,S3,377,755,903,0.81,0.66,0.34,100,100,httpFlood
0,tcp,OTH,60,0,177,0,1,0,33,33,httpFlood
1,tcp,S3,374,755,164,1,1,0,100,100,httpFlood
0,tcp,OTH,60,0,170,0,1,0,33,33,httpFlood
0,tcp,OTH,60,0,136,0,1,0,33,33,httpFlood
0,tcp,S3,374,755,137,1,1,0,100,100,httpFlood
0,tcp,S3,377,755,918,0.81,0.67,0.33,100,100,httpFlood
0,tcp,S3,380,755,146,1,1,0,100,100,httpFlood
0,tcp,S3,374,755,151,1,1,0,100,100,httpFlood
0,tcp,OTH,66,0,36,0,1,0,88,88,httpFlood
1,tcp,S3,374,755,162,1,1,0,100,100,httpFlood
1,tcp,S3,374,755,152,1,1,0,100,100,httpFlood
6,tcp,RSTO,446,755,340,0,1,0,100,100,httpFlood
0,tcp,S1,242,140,454,1,1,0,100,100,httpFlood
0,tcp,S3,374,755,306,1,1,0,100,100,httpFlood
0,tcp,S3,380,755,992,0.14,1,0,100,100,httpFlood
0,tcp,S3,374,755,15,1,1,0,98,98,httpFlood
1,tcp,S3,374,755,154,1,1,0,100,100,httpFlood
0,tcp,S3,377,755,406,0.41,0.25,0.75,100,100,httpFlood
0,tcp,S1,242,140,447,1,1,0,100,100,httpFlood
0,tcp,OTH,60,0,177,0,1,0,33,33,httpFlood
0,tcp,S3,380,755,141,1,1,0,100,100,httpFlood
0,tcp,OTH,66,0,31,0,1,0,31,31,httpFlood
0,tcp,OTH,60,0,47,0,1,0,33,33,httpFlood
0,tcp,S3,374,755,20,1,1,0,20,20,httpFlood
0,tcp,S3,374,755,43,1,1,0,98,98,httpFlood
0,tcp,OTH,66,0,199,0,1,0,98,98,httpFlood
0,tcp,S3,374,755,166,1,1,0,100,100,httpFlood
0,tcp,S3,377,755,566,0.65,0.46,0.54,100,100,httpFlood
0,tcp,S3,374,755,148,1,1,0,100,100,httpFlood
6,tcp,RSTO,446,755,371,0,1,0,100,100,httpFlood
2,tcp,RSTO,446,755,676,0,1,0,100,100,httpFlood
0,tcp,S3,374,755,165,1,1,0,100,100,httpFlood
0,tcp,OTH,66,0,21,0,1,0,21,21,httpFlood
1,tcp,S3,392,821,778,0.25,1,0,100,100,httpFlood
0,tcp,OTH,66,0,204,0,1,0,98,98,httpFlood
0,tcp,S3,374,755,140,1,1,0,100,100,httpFlood
0,tcp,RSTO,446,755,787,0,1,0,100,100,httpFlood
0,tcp,S3,374,755,174,1,1,0,100,100,httpFlood
0,tcp,S3,374,755,112,0.11,1,0,75,75,httpFlood
0,tcp,OTH,66,0,227,0,1,0,98,98,httpFlood
0,tcp,OTH,60,0,166,0,1,0,33,33,httpFlood
0,tcp,S3,377,755,926,0.81,0.67,0.33,100,100,httpFlood
0,tcp,S3,374,755,222,1,1,0,100,100,httpFlood
0,tcp,S3,374,755,395,1,1,0,100,100,httpFlood
0,tcp,S3,374,755,141,1,1,0,100,100,httpFlood
0,tcp,S3,377,755,514,0.59,0.41,0.59,100,100,httpFlood
4,tcp,RSTO,446,755,598,0,1,0,100,100,httpFlood
0,tcp,S3,377,755,777,0.77,0.61,0.39,99,99,httpFlood
0,tcp,S3,374,755,52,1,1,0,52,52,httpFlood
0,tcp,S3,374,755,133,0.93,1,0,100,100,httpFlood
2,tcp,RSTO,446,755,649,0,1,0,100,100,httpFlood
0,tcp,S3,377,755,486,0.56,0.37,0.63,100,100,httpFlood
0,tcp,S3,374,755,34,1,1,0,98,98,httpFlood
0,tcp,OTH,66,0,77,0,1,0,58,58,httpFlood
4,tcp,RSTO,446,755,589,0,1,0,100,100,httpFlood
0,tcp,S3,374,755,149,1,1,0,100,100,httpFlood
0,tcp,S3,374,755,139,1,1,0,100,100,httpFlood
4,tcp,RSTO,446,755,484,0,1,0,100,100,httpFlood
1,tcp,S3,374,755,150,1,1,0,100,100,httpFlood
2,tcp,RSTO,446,755,695,0,1,0,100,100,httpFlood
0,tcp,OTH,60,0,136,0,1,0,33,33,httpFlood
0,tcp,OTH,60,0,125,0,1,0,33,33,httpFlood
0,tcp,S3,374,755,3,1,1,0,3,3,httpFlood
0,tcp,S3,377,755,363,0.29,0.16,0.84,86,73,httpFlood
4,tcp,RSTO,446,755,522,0,1,0,100,100,httpFlood
4,tcp,RSTO,446,755,501,0,1,0,100,100,httpFlood
0,tcp,S3,377,755,431,0.47,0.29,0.71,100,100,httpFlood
6,tcp,RSTO,446,755,359,0,1,0,100,100,httpFlood
0,tcp,S3,374,755,103,0.03,1,0,71,71,httpFlood
1,tcp,S3,374,755,155,0.35,1,0,100,100,httpFlood
0,tcp,OTH,60,0,136,0,1,0,33,33,httpFlood
1,tcp,S3,374,755,128,1,1,0,100,100,httpFlood
1,tcp,S3,377,755,441,0.49,0.31,0.69,100,100,httpFlood
0,tcp,S3,374,755,106,1,1,0,100,100,httpFlood
0,tcp,S3,374,755,137,1,1,0,100,100,httpFlood
0,tcp,OTH,60,0,176,0,1,0,33,33,httpFlood
0,tcp,OTH,60,0,177,0,1,0,33,33,httpFlood
0,tcp,OTH,66,0,145,0,1,0,100,100,httpFlood
0,tcp,S3,374,755,120,1,1,0,100,100,httpFlood
1,tcp,S3,392,821,764,0.24,1,0,100,100,httpFlood
0,tcp,S3,374,755,118,1,1,0,100,100,httpFlood
0,tcp,S3,377,755,820,0.78,0.63,0.37,99,99,httpFlood
0,tcp,S3,377,755,540,0.62,0.44,0.56,100,100,httpFlood
0,tcp,OTH,66,0,279,0,1,0,99,99,httpFlood
0,tcp,S3,374,755,167,1,1,0,100,100,httpFlood
0,tcp,S3,374,755,298,1,1,0,100,100,httpFlood
0,tcp,S3,380,755,898,0.05,1,0,100,100,httpFlood
0,tcp,S3,374,755,65,1,1,0,65,65,httpFlood
0,tcp,S3,374,755,75,1,1,0,75,75,httpFlood
0,tcp,OTH,66,0,16,0,1,0,16,16,httpFlood
0,tcp,S3,374,755,147,1,1,0,100,100,httpFlood
0,tcp,S3,377,755,874,0.8,0.65,0.35,100,100,httpFlood
1,tcp,S3,374,755,147,1,1,0,100,100,httpFlood
0,tcp,S3,374,755,97,1,1,0,100,100,httpFlood
0,tcp,S3,374,755,70,1,1,0,70,70,httpFlood
0,tcp,OTH,60,0,136,0,1,0,33,33,httpFlood
0,tcp,S3,377,755,323,0.12,0.06,0.94,74,45,httpFlood
2,tcp,RSTO,446,755,740,0,1,0,100,100,httpFlood
0,tcp,S3,374,755,149,1,1,0,100,100,httpFlood
0,tcp,S3,377,755,1020,0.83,0.7,0.3,100,100,httpFlood
0,tcp,S3,374,755,133,1,1,0,100,100,httpFlood
0,tcp,S3,374,755,151,1,1,0,100,100,httpFlood
0,tcp,S3,374,755,15,1,1,0,15,15,httpFlood
0,tcp,S3,377,755,1006,0.83,0.7,0.3,100,100,httpFlood
0,tcp,S3,377,755,715,0.74,0.57,0.43,100,100,httpFlood
0,tcp,S3,377,755,772,0.76,0.61,0.39,99,99,httpFlood
1,tcp,S3,374,755,147,1,1,0,100,100,httpFlood
0,tcp,OTH,66,0,94,0,1,0,65,65,httpFlood
0,tcp,S3,374,755,153,1,1,0,100,100,httpFlood
0,tcp,OTH,60,0,4,0,1,0,4,4,httpFlood
0,tcp,S1,242,140,449,1,1,0,100,100,httpFlood
0,tcp,S3,374,755,159,1,1,0,100,100,httpFlood
6,tcp,RSTO,446,755,413,0,1,0,100,100,httpFlood
0,tcp,S3,377,755,673,0.72,0.55,0.45,100,100,httpFlood
0,tcp,OTH,66,0,73,0,1,0,94,94,httpFlood
0,tcp,OTH,60,0,130,0,1,0,32,32,httpFlood
1,tcp,S3,377,755,749,0.76,0.59,0.41,100,100,httpFlood
0,tcp,S3,380,755,165,1,1,0,100,100,httpFlood
0,tcp,OTH,66,0,37,0,1,0,89,89,httpFlood
0,tcp,S3,374,755,64,1,1,0,64,64,httpFlood
0,tcp,OTH,60,0,84,0,1,0,27,27,httpFlood
0,tcp,OTH,60,0,119,0,1,0,31,31,httpFlood
0,tcp,S3,377,755,657,0.71,0.54,0.46,100,100,httpFlood
0,tcp,S3,374,755,145,0.31,1,0,97,97,httpFlood
0,tcp,S3,377,755,800,0.78,0.62,0.38,99,99,httpFlood
0,tcp,S3,374,755,142,0.94,1,0,100,100,httpFlood
1,tcp,S3,377,755,736,0.75,0.59,0.41,100,100,httpFlood
0,tcp,S3,377,755,333,0.17,0.09,0.91,76,53,httpFlood
1,tcp,S3,374,755,141,1,1,0,100,100,httpFlood
1,tcp,S3,374,755,145,1,1,0,100,100,httpFlood
1,tcp,S3,374,755,138,1,1,0,100,100,httpFlood
0,tcp,S3,374,755,302,1,1,0,100,100,httpFlood
1,tcp,RSTO,446,755,759,0,1,0,100,100,httpFlood
0,tcp,S3,374,755,110,1,1,0,100,100,httpFlood
0,tcp,OTH,60,0,179,0,1,0,33,33,httpFlood
0,tcp,S1,242,140,452,1,1,0,100,100,httpFlood
0,tcp,S3,377,755,697,0.73,0.56,0.44,100,100,httpFlood
0,tcp,OTH,60,0,177,0,1,0,33,33,httpFlood
0,tcp,S3,377,755,812,0.78,0.63,0.37,99,99,httpFlood
0,tcp,S3,374,755,134,0.25,1,0,93,93,httpFlood
0,tcp,S3,386,821,142,1,1,0,100,100,httpFlood
0,tcp,OTH,60,0,129,0,1,0,32,32,httpFlood
0,tcp,RSTO,446,755,844,0,1,0,100,100,httpFlood
0,tcp,S3,377,755,420,0.45,0.28,0.72,100,100,httpFlood
0,tcp,S3,374,755,130,1,1,0,100,100,httpFlood
0,tcp,S3,377,755,574,0.65,0.47,0.53,100,100,httpFlood
1,tcp,S3,377,755,449,0.5,0.32,0.68,100,100,httpFlood
6,tcp,RSTO,446,755,396,0,1,0,100,100,httpFlood
0,tcp,S3,374,755,156,1,1,0,100,100,httpFlood
0,tcp,S3,377,755,975,0.82,0.69,0.31,100,100,httpFlood
0,tcp,S3,377,755,386,0.36,0.21,0.79,94,88,httpFlood
0,tcp,S3,374,755,44,1,1,0,44,44,httpFlood
0,tcp,OTH,60,0,69,0,1,0,15,28,httpFlood
0,tcp,OTH,66,0,85,0,1,0,96,96,httpFlood
0,tcp,OTH,60,0,179,0,1,0,33,33,httpFlood
0,tcp,OTH,66,0,56,0,1,0,94,94,httpFlood
0,tcp,S3,377,755,623,0.69,0.51,0.49,100,100,httpFlood
0,tcp,S3,374,755,197,1,1,0,100,100,httpFlood
0,tcp,OTH,60,0,179,0,1,0,33,33,httpFlood
6,tcp,RSTO,446,755,329,0,1,0,100,100,httpFlood
0,tcp,S3,374,755,248,1,1,0,100,100,httpFlood
0,tcp,OTH,66,0,19,0,1,0,19,19,httpFlood
0,tcp,OTH,60,0,80,0,1,0,24,24,httpFlood
0,tcp,OTH,60,0,177,0,1,0,33,33,httpFlood
0,tcp,OTH,60,0,178,0,1,0,33,33,httpFlood
0,tcp,S3,377,755,722,0.74,0.58,0.42,100,100,httpFlood
0,tcp,S3,374,755,145,1,1,0,100,100,httpFlood
0,tcp,S3,374,755,38,1,1,0,38,38,httpFlood
0,tcp,OTH,60,0,179,0,1,0,33,33,httpFlood
0,tcp,S3,374,755,72,1,1,0,72,72,httpFlood
1,tcp,S3,374,755,145,1,1,0,100,100,httpFlood
0,tcp,OTH,60,0,180,0,1,0,33,33,httpFlood
1,tcp,S3,374,755,144,1,1,0,100,100,httpFlood
0,tcp,S3,374,755,81,1,1,0,81,81,httpFlood
0,tcp,S3,377,755,520,0.6,0.42,0.58,100,100,httpFlood
0,tcp,S3,374,755,95,1,1,0,100,100,httpFlood
0,tcp,OTH,60,0,140,0,1,0,31,31,httpFlood
6,tcp,RSTO,446,755,404,0,1,0,100,100,httpFlood
0,tcp,RSTO,446,755,846,0,1,0,100,100,httpFlood
0,tcp,S3,377,755,676,0.72,0.55,0.45,100,100,httpFlood
0,tcp,S3,374,755,150,1,1,0,100,100,httpFlood
0,tcp,S3,377,755,961,0.82,0.68,0.32,100,100,httpFlood
0,tcp,S3,380,755,141,1,1,0,100,100,httpFlood
0,tcp,S3,374,755,10,1,1,0,98,98,httpFlood
0,tcp,OTH,66,0,309,0,1,0,100,100,httpFlood
0,tcp,S3,374,755,39,1,1,0,98,98,httpFlood
6,tcp,RSTO,446,755,332,0,1,0,100,100,httpFlood
0,tcp,OTH,60,0,179,0,1,0,33,33,httpFlood
0,tcp,S3,374,755,138,1,1,0,100,100,httpFlood
0,tcp,OTH,60,0,136,0,1,0,33,33,httpFlood
0,tcp,S3,374,755,155,1,1,0,100,100,httpFlood
0,tcp,S3,374,755,196,1,1,0,100,100,httpFlood
0,tcp,S3,377,755,572,0.65,0.47,0.53,100,100,httpFlood
6,tcp,RSTO,446,755,346,0,1,0,100,100,httpFlood
0,tcp,S3,374,755,135,1,1,0,100,100,httpFlood
0,tcp,S3,374,755,72,1,1,0,98,98,httpFlood
0,tcp,S1,248,140,215,1,1,0,100,100,httpFlood
0,tcp,S3,374,755,131,1,1,0,100,100,httpFlood
0,tcp,S3,374,755,138,1,1,0,100,100,httpFlood
0,tcp,S3,374,755,104,0.04,1,0,71,71,httpFlood
1,tcp,S3,374,755,146,1,1,0,100,100,httpFlood
0,tcp,OTH,60,0,177,0,1,0,33,33,httpFlood
0,tcp,S3,374,755,396,1,1,0,100,100,httpFlood
0,tcp,S3,374,755,135,1,1,0,100,100,httpFlood
4,tcp,RSTO,446,755,502,0,1,0,100,100,httpFlood
0,tcp,S3,374,755,97,1,1,0,100,100,httpFlood
0,tcp,OTH,60,0,28,0,1,0,28,28,httpFlood
0,tcp,S3,377,755,966,0.82,0.69,0.31,100,100,httpFlood
