% isAttack tcpFlood:	667
% isAttack slowRead:	667
% isAttack httpFlood:	667
% isAttack slowHeaders:	667
% isAttack udpFlood:	372
% isAttack slowBody:	667
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2-4,8,17,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute count numeric
@attribute dst_host_count numeric
@attribute isAttack {tcpFlood,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
tcp,OTH,60,466,88,slowBody
tcp,OTH,66,446,100,slowHeaders
tcp,S1,781,50,72,slowBody
tcp,OTH,60,354,82,slowBody
tcp,RSTO,1127,160,100,slowBody
tcp,OTH,66,539,91,slowHeaders
tcp,S1,296,400,100,slowBody
tcp,S1,296,443,100,slowRead
tcp,OTH,60,731,51,slowHeaders
tcp,S1,370,504,99,slowBody
tcp,S1,370,696,100,slowBody
tcp,S1,296,80,81,slowRead
tcp,OTH,150,198,100,slowBody
tcp,S1,148,169,100,slowBody
tcp,OTH,95,122,50,slowHeaders
tcp,OTH,101,89,50,slowHeaders
tcp,OTH,60,693,47,slowBody
tcp,S1,370,214,100,slowHeaders
tcp,RSTO,1131,386,100,slowRead
tcp,OTH,66,518,100,slowHeaders
tcp,OTH,60,976,44,slowBody
tcp,S1,370,396,100,slowHeaders
tcp,OTH,60,670,49,slowBody
tcp,RSTO,808,124,99,slowBody
tcp,OTH,66,613,92,slowBody
tcp,OTH,525,14,32,slowRead
tcp,RSTO,1034,191,100,slowRead
tcp,S1,370,245,100,slowBody
tcp,OTH,60,841,48,slowHeaders
tcp,RSTO,947,61,84,slowRead
tcp,OTH,105,263,50,slowHeaders
tcp,OTH,60,902,29,slowBody
tcp,OTH,94,169,50,slowHeaders
tcp,RSTO,1040,96,97,slowHeaders
tcp,RSTO,5345,11,65,slowRead
tcp,S1,74,190,100,slowBody
tcp,OTH,114,57,52,slowRead
tcp,S1,762,35,75,slowHeaders
tcp,S1,296,810,100,slowBody
tcp,OTH,60,869,38,slowBody
tcp,S1,296,663,100,slowHeaders
tcp,S1,296,407,100,slowRead
tcp,OTH,60,863,49,slowRead
tcp,OTH,105,274,50,slowBody
tcp,RSTO,1308,508,100,slowRead
tcp,S1,370,445,100,slowRead
tcp,OTH,78,76,50,slowBody
tcp,S1,148,362,100,slowBody
tcp,OTH,89,172,50,slowHeaders
tcp,S1,370,575,100,slowRead
tcp,RSTO,1119,156,100,slowHeaders
tcp,OTH,60,644,81,slowBody
tcp,S1,296,352,100,slowRead
tcp,OTH,66,408,84,slowHeaders
tcp,S1,148,63,99,slowRead
tcp,RSTO,1176,409,100,slowBody
tcp,S1,370,137,100,slowHeaders
tcp,OTH,66,518,94,slowRead
tcp,S1,148,258,99,slowRead
tcp,S1,222,98,100,slowRead
tcp,S1,296,282,100,slowRead
tcp,OTH,118,14,17,slowRead
tcp,OTH,60,1011,50,slowHeaders
tcp,S1,370,181,100,slowHeaders
tcp,S1,370,274,100,slowHeaders
tcp,S1,296,484,100,slowRead
tcp,RSTO,1131,518,100,slowBody
tcp,OTH,60,949,31,slowRead
tcp,OTH,81,100,50,slowRead
tcp,S1,296,166,100,slowRead
tcp,S1,370,594,100,slowBody
tcp,RSTO,1139,2,27,slowBody
tcp,S1,222,455,100,slowBody
tcp,S1,370,156,100,slowHeaders
tcp,OTH,60,1108,56,slowHeaders
tcp,S1,370,969,100,slowRead
tcp,RSTO,2356,501,98,slowHeaders
tcp,OTH,60,756,44,slowRead
tcp,OTH,60,932,50,slowHeaders
tcp,OTH,75,217,50,slowHeaders
tcp,RSTO,1034,411,100,slowRead
tcp,OTH,114,178,50,slowBody
tcp,OTH,66,592,89,slowRead
tcp,S1,148,296,100,slowRead
tcp,S1,296,259,100,slowRead
tcp,RSTO,2321,598,100,slowRead
tcp,OTH,120,240,50,slowHeaders
tcp,S1,370,336,100,slowBody
tcp,S1,370,747,100,slowRead
tcp,S1,296,653,100,slowRead
tcp,S1,296,589,100,slowRead
tcp,RSTO,1078,214,100,slowRead
tcp,S1,296,483,100,slowRead
tcp,OTH,60,637,76,slowRead
tcp,S1,722,24,66,slowRead
tcp,S1,296,744,100,slowBody
tcp,S1,370,233,100,slowBody
tcp,S1,296,201,100,slowRead
tcp,S1,370,250,100,slowHeaders
tcp,OTH,66,380,84,slowBody
tcp,S1,370,64,100,slowBody
tcp,S1,296,151,100,slowRead
tcp,OTH,102,42,56,slowHeaders
tcp,S2,1424,438,100,slowBody
tcp,S1,148,132,100,slowRead
tcp,OTH,66,298,58,slowRead
tcp,S1,296,486,100,slowRead
tcp,S2,3760,576,100,slowRead
tcp,S1,370,497,99,slowRead
tcp,RSTO,919,53,78,slowHeaders
tcp,OTH,88,130,50,slowBody
tcp,OTH,525,8,56,slowRead
tcp,S1,74,424,98,slowRead
tcp,S1,370,304,100,slowBody
tcp,S1,296,159,100,slowBody
tcp,OTH,66,356,83,slowBody
tcp,OTH,628,15,64,slowBody
tcp,RSTO,1157,124,100,slowBody
tcp,S1,74,68,89,slowHeaders
tcp,OTH,81,87,50,slowHeaders
tcp,S1,930,78,88,slowRead
tcp,OTH,60,770,23,slowBody
tcp,OTH,60,78,51,slowRead
tcp,OTH,60,421,85,slowHeaders
tcp,OTH,102,38,46,slowHeaders
tcp,S1,370,709,100,slowBody
tcp,S1,628,64,83,slowHeaders
tcp,OTH,60,996,51,slowBody
tcp,OTH,60,887,19,slowBody
tcp,S1,400,695,99,slowHeaders
tcp,OTH,66,467,88,slowBody
tcp,S1,148,211,100,slowBody
tcp,S1,370,548,100,slowHeaders
tcp,RSTO,1039,40,68,slowHeaders
tcp,OTH,74,65,50,slowRead
tcp,OTH,108,278,50,slowRead
tcp,OTH,111,82,50,slowRead
tcp,OTH,107,179,50,slowHeaders
tcp,S1,296,72,73,slowBody
tcp,S1,296,554,100,slowBody
tcp,S1,370,532,99,slowRead
tcp,RSTO,909,221,100,slowRead
tcp,S1,653,183,100,slowBody
tcp,OTH,60,789,33,slowBody
tcp,S1,370,126,100,slowBody
tcp,OTH,126,105,50,slowBody
tcp,OTH,103,241,50,slowBody
tcp,S1,296,987,100,slowBody
tcp,S1,296,304,100,slowRead
tcp,OTH,112,271,50,slowBody
tcp,OTH,66,335,69,slowRead
tcp,RSTO,1151,142,100,slowBody
tcp,OTH,80,111,50,slowHeaders
tcp,S1,222,850,100,slowBody
tcp,S1,370,140,100,slowRead
tcp,S1,296,421,100,slowBody
tcp,OTH,60,21,21,slowHeaders
tcp,OTH,112,212,50,slowBody
tcp,S1,222,526,100,slowHeaders
tcp,OTH,66,287,53,slowRead
tcp,OTH,66,284,51,slowHeaders
tcp,OTH,125,7,60,slowRead
tcp,OTH,60,873,51,slowHeaders
tcp,RSTO,1066,450,100,slowHeaders
tcp,OTH,66,532,87,slowHeaders
tcp,S1,370,158,100,slowHeaders
tcp,S1,370,295,100,slowBody
tcp,S1,370,58,100,slowHeaders
tcp,OTH,66,314,66,slowRead
tcp,OTH,151,126,100,slowBody
tcp,S1,296,188,100,slowRead
tcp,S1,74,419,100,slowBody
tcp,S1,370,592,100,slowRead
tcp,S1,370,718,100,slowRead
tcp,S1,370,607,100,slowBody
tcp,RSTO,847,78,93,slowBody
tcp,S1,148,25,73,slowRead
tcp,S1,728,58,79,slowRead
tcp,OTH,87,126,50,slowRead
tcp,S1,370,114,100,slowHeaders
tcp,OTH,60,990,46,slowBody
tcp,S1,296,531,100,slowRead
tcp,S1,222,488,100,slowBody
tcp,OTH,108,81,50,slowRead
tcp,OTH,66,521,94,slowRead
tcp,OTH,94,132,50,slowHeaders
tcp,S1,370,344,100,slowBody
tcp,S1,296,118,100,slowBody
tcp,OTH,60,822,46,slowRead
tcp,RSTO,1178,151,100,slowBody
tcp,S1,148,184,100,slowBody
tcp,S1,370,602,100,slowRead
tcp,S1,370,511,100,slowBody
tcp,S1,222,541,100,slowHeaders
tcp,OTH,66,532,70,slowBody
tcp,S1,148,370,100,slowRead
tcp,OTH,60,959,48,slowRead
tcp,S1,296,381,100,slowRead
tcp,S1,296,657,100,slowBody
tcp,S1,370,231,100,slowRead
tcp,RSTO,3430,406,100,slowRead
tcp,SF,1062,12,65,slowHeaders
tcp,S1,665,119,100,slowBody
tcp,S1,370,316,99,slowBody
tcp,S1,296,203,100,slowBody
tcp,OTH,612,11,56,slowRead
tcp,S1,370,259,100,slowHeaders
tcp,OTH,60,953,45,slowRead
tcp,S1,148,321,100,slowBody
tcp,S1,370,248,100,slowRead
tcp,OTH,167,104,100,slowBody
tcp,OTH,60,807,30,slowBody
tcp,S1,222,574,100,slowBody
tcp,OTH,60,623,77,slowHeaders
tcp,S1,370,268,100,slowHeaders
tcp,S1,370,511,99,slowRead
tcp,S1,296,603,100,slowRead
tcp,S1,296,606,100,slowRead
tcp,OTH,117,257,50,slowBody
tcp,S1,370,738,99,slowHeaders
tcp,S1,370,295,100,slowHeaders
tcp,OTH,66,583,90,slowBody
tcp,S1,370,91,100,slowHeaders
tcp,S1,296,613,100,slowRead
tcp,OTH,467,7,7,slowBody
tcp,S1,296,667,100,slowRead
tcp,S1,296,29,100,slowBody
tcp,S1,222,100,100,slowRead
tcp,RSTO,866,146,100,slowHeaders
tcp,S1,74,535,99,slowHeaders
tcp,S1,775,190,100,slowBody
tcp,RSTO,1078,184,99,slowHeaders
tcp,S1,370,234,100,slowHeaders
tcp,S1,296,724,100,slowBody
tcp,OTH,60,672,59,slowRead
tcp,S1,370,232,100,slowHeaders
tcp,S1,370,499,100,slowBody
tcp,OTH,60,696,49,slowBody
tcp,S1,74,187,100,slowBody
tcp,S1,296,443,100,slowBody
tcp,OTH,60,600,29,slowHeaders
tcp,S1,148,185,100,slowRead
tcp,S1,296,340,100,slowBody
tcp,RSTO,1131,63,84,slowBody
tcp,S1,74,499,99,slowHeaders
tcp,S1,222,643,100,slowBody
tcp,OTH,60,774,39,slowBody
tcp,RSTO,1036,25,26,slowHeaders
tcp,S1,296,670,100,slowRead
tcp,S1,148,237,100,slowRead
tcp,RSTO,975,48,52,slowRead
tcp,RSTO,1162,113,100,slowBody
tcp,S1,370,329,100,slowHeaders
tcp,S1,296,48,49,slowRead
tcp,RSTO,1100,51,78,slowRead
tcp,S1,370,103,100,slowHeaders
tcp,OTH,66,392,86,slowHeaders
tcp,S1,600,14,63,slowHeaders
tcp,RSTO,1105,69,89,slowHeaders
tcp,S1,296,122,100,slowBody
tcp,OTH,66,549,93,slowRead
tcp,OTH,481,2,10,slowHeaders
tcp,S1,370,415,100,slowBody
tcp,RSTO,934,22,59,slowBody
tcp,S1,296,430,100,slowRead
tcp,OTH,99,120,50,slowBody
tcp,OTH,66,446,80,slowBody
tcp,RSTO,926,140,100,slowHeaders
tcp,OTH,66,397,84,slowRead
tcp,OTH,94,205,50,slowBody
tcp,OTH,80,232,50,slowRead
tcp,RSTO,900,27,64,slowBody
tcp,OTH,102,66,50,slowBody
tcp,S1,370,828,100,slowRead
tcp,S1,296,296,100,slowRead
tcp,OTH,111,159,50,slowHeaders
tcp,S1,296,667,100,slowRead
tcp,OTH,113,49,53,slowBody
tcp,S1,148,185,100,slowHeaders
tcp,S1,222,450,100,slowHeaders
tcp,RSTO,1068,36,76,slowHeaders
tcp,S1,370,134,100,slowBody
tcp,S1,370,272,100,slowBody
tcp,RSTO,856,170,99,slowBody
tcp,S1,548,167,100,slowBody
tcp,S1,148,338,100,slowRead
tcp,OTH,66,296,58,slowHeaders
tcp,S1,296,146,100,slowRead
tcp,S1,222,941,100,slowRead
tcp,S1,222,94,100,slowRead
tcp,S1,296,642,100,slowBody
tcp,S1,370,244,99,slowHeaders
tcp,RSTO,2076,522,100,slowHeaders
tcp,OTH,60,1021,47,slowRead
tcp,OTH,60,1001,49,slowHeaders
tcp,RSTO,1039,132,100,slowHeaders
tcp,OTH,60,923,44,slowRead
tcp,OTH,122,261,50,slowRead
tcp,OTH,66,623,92,slowBody
tcp,OTH,60,842,26,slowRead
tcp,RSTO,1151,376,100,slowBody
tcp,S1,296,265,100,slowRead
tcp,S1,370,575,100,slowBody
tcp,S1,74,719,100,slowRead
tcp,S1,222,226,100,slowHeaders
tcp,S1,370,227,100,slowHeaders
tcp,OTH,60,857,38,slowBody
tcp,S1,728,399,100,slowRead
tcp,S1,296,1016,100,slowBody
tcp,S1,370,596,100,slowBody
tcp,OTH,95,132,50,slowHeaders
tcp,S1,370,254,100,slowRead
tcp,OTH,60,890,51,slowHeaders
tcp,OTH,125,101,50,slowRead
tcp,S1,296,28,100,slowRead
tcp,OTH,111,173,50,slowHeaders
tcp,S1,370,786,100,slowRead
tcp,RSTO,1144,76,80,slowRead
tcp,S1,74,516,100,slowRead
tcp,OTH,60,1062,51,slowHeaders
tcp,S1,148,242,99,slowRead
tcp,S1,296,480,100,slowRead
tcp,S1,148,376,100,slowBody
tcp,RSTO,1140,14,39,slowBody
tcp,OTH,107,258,50,slowHeaders
tcp,S1,296,23,100,slowBody
tcp,S1,296,525,100,slowBody
tcp,S1,400,364,100,slowHeaders
tcp,OTH,101,260,50,slowRead
tcp,S1,296,365,100,slowBody
tcp,S1,370,465,100,slowBody
tcp,RSTO,1256,229,100,slowRead
tcp,S1,222,469,100,slowHeaders
tcp,S1,370,348,100,slowHeaders
tcp,OTH,105,267,50,slowRead
tcp,RSTO,1034,75,76,slowHeaders
tcp,OTH,60,399,84,slowHeaders
tcp,S1,296,502,99,slowHeaders
tcp,OTH,525,629,86,slowBody
tcp,S1,74,616,100,slowRead
tcp,OTH,60,957,54,slowHeaders
tcp,OTH,60,592,21,slowHeaders
tcp,S1,222,700,100,slowRead
tcp,S1,610,163,99,slowHeaders
tcp,S1,370,333,100,slowHeaders
tcp,S1,296,794,100,slowBody
tcp,RSTO,1012,102,100,slowHeaders
tcp,OTH,60,1070,53,slowBody
tcp,OTH,117,198,50,slowHeaders
tcp,S1,74,721,100,slowBody
tcp,S1,370,265,100,slowHeaders
tcp,S1,370,84,100,slowBody
tcp,OTH,60,983,34,slowRead
tcp,OTH,66,422,83,slowRead
tcp,RSTO,975,34,38,slowRead
tcp,OTH,121,274,50,slowRead
tcp,S1,636,163,100,slowBody
tcp,S1,296,361,100,slowBody
tcp,S1,370,19,100,slowHeaders
tcp,OTH,107,79,50,slowHeaders
tcp,RSTO,975,59,63,slowRead
tcp,S1,296,493,100,slowRead
tcp,S1,370,690,100,slowBody
tcp,S1,370,380,100,slowHeaders
tcp,RSTO,975,33,37,slowRead
tcp,RSTO,1153,87,94,slowBody
tcp,OTH,60,1077,49,slowBody
tcp,OTH,101,244,50,slowBody
tcp,RSTO,1300,262,100,slowRead
tcp,RSTO,948,132,100,slowRead
tcp,S1,784,96,96,slowHeaders
tcp,S1,370,782,100,slowRead
tcp,S1,370,255,100,slowRead
tcp,S1,370,384,100,slowHeaders
tcp,S1,296,521,99,slowHeaders
tcp,RSTO,946,40,71,slowHeaders
tcp,OTH,66,333,73,slowBody
tcp,S1,296,595,100,slowBody
tcp,OTH,110,159,50,slowBody
tcp,OTH,60,747,54,slowHeaders
tcp,OTH,66,393,85,slowHeaders
tcp,RSTO,953,67,84,slowRead
tcp,S1,296,323,100,slowBody
tcp,RSTO,975,89,93,slowRead
tcp,S1,296,210,100,slowRead
tcp,OTH,60,658,50,slowHeaders
tcp,OTH,66,19,60,slowRead
tcp,S1,148,178,100,slowRead
tcp,OTH,60,1043,51,slowHeaders
tcp,OTH,60,551,78,slowRead
tcp,OTH,116,52,60,slowRead
tcp,S1,370,284,100,slowHeaders
tcp,OTH,66,484,86,slowRead
tcp,S1,635,519,100,slowBody
tcp,OTH,79,34,34,slowRead
tcp,S1,296,583,100,slowRead
tcp,OTH,100,16,85,slowRead
tcp,OTH,54,9,9,slowBody
tcp,S1,370,262,100,slowHeaders
tcp,OTH,60,425,83,slowRead
tcp,S1,1226,285,100,slowRead
tcp,S1,296,96,100,slowBody
tcp,S1,370,688,100,slowHeaders
tcp,S1,74,794,100,slowRead
tcp,S1,370,79,100,slowHeaders
tcp,OTH,60,797,32,slowBody
tcp,OTH,66,575,79,slowBody
tcp,S1,370,996,100,slowRead
tcp,S2,1501,193,100,slowBody
tcp,OTH,66,553,93,slowHeaders
tcp,OTH,60,3,62,slowHeaders
tcp,OTH,60,748,23,slowBody
tcp,S1,670,29,68,slowBody
tcp,S1,296,70,71,slowBody
tcp,OTH,66,371,85,slowRead
tcp,S1,622,94,94,slowHeaders
tcp,S1,296,102,100,slowBody
tcp,S2,4132,183,100,slowHeaders
tcp,OTH,60,908,28,slowBody
tcp,OTH,66,302,61,slowHeaders
tcp,S1,370,132,100,slowBody
tcp,S1,754,175,100,slowBody
tcp,RSTO,878,165,100,slowHeaders
tcp,S1,296,712,100,slowBody
tcp,S1,296,679,100,slowRead
tcp,S1,74,524,100,slowRead
tcp,RSTO,908,125,100,slowHeaders
tcp,S1,370,607,100,slowHeaders
tcp,OTH,124,70,78,slowBody
tcp,S1,296,438,100,slowRead
tcp,S1,148,660,100,slowBody
tcp,S1,691,184,100,slowRead
tcp,S1,370,285,100,slowHeaders
tcp,OTH,525,9,81,slowRead
tcp,S1,902,104,96,slowRead
tcp,OTH,107,128,50,slowHeaders
tcp,OTH,89,194,50,slowHeaders
tcp,OTH,86,81,50,slowBody
tcp,RSTO,1078,147,99,slowHeaders
tcp,S1,296,176,100,slowRead
tcp,S1,370,108,100,slowBody
tcp,S1,1996,493,100,slowHeaders
tcp,S1,370,245,100,slowBody
tcp,OTH,60,730,45,slowBody
tcp,RSTO,1424,212,100,slowBody
tcp,S1,222,764,100,slowRead
tcp,OTH,66,310,63,slowHeaders
tcp,S1,665,149,100,slowHeaders
tcp,OTH,80,88,50,slowRead
tcp,OTH,66,308,63,slowBody
tcp,OTH,60,887,56,slowHeaders
tcp,S1,296,678,100,slowHeaders
tcp,OTH,60,513,83,slowRead
tcp,S1,370,618,100,slowHeaders
tcp,S1,370,476,100,slowBody
tcp,RSTO,2321,589,100,slowRead
tcp,S1,296,222,100,slowRead
tcp,OTH,99,175,50,slowHeaders
tcp,OTH,60,831,43,slowRead
tcp,OTH,60,1071,49,slowRead
tcp,OTH,117,149,50,slowRead
tcp,S1,370,308,99,slowHeaders
tcp,OTH,60,764,30,slowBody
tcp,S1,370,43,100,slowHeaders
tcp,S1,370,424,100,slowRead
tcp,OTH,129,41,55,slowBody
tcp,S1,222,255,99,slowHeaders
tcp,OTH,60,669,71,slowRead
tcp,OTH,94,214,50,slowHeaders
tcp,S1,222,808,100,slowRead
tcp,OTH,87,35,60,slowBody
tcp,S1,370,115,100,slowHeaders
tcp,S1,370,237,100,slowHeaders
tcp,OTH,60,505,83,slowRead
tcp,S1,370,396,100,slowHeaders
tcp,OTH,60,807,34,slowBody
tcp,S1,296,62,63,slowRead
tcp,OTH,60,899,45,slowRead
tcp,S1,222,660,100,slowBody
tcp,OTH,93,60,50,slowHeaders
tcp,OTH,114,244,50,slowRead
tcp,S1,370,90,100,slowHeaders
tcp,RSTO,1134,138,100,slowBody
tcp,OTH,96,205,52,slowRead
tcp,OTH,94,52,52,slowBody
tcp,S1,296,817,100,slowBody
tcp,OTH,189,73,81,slowBody
tcp,OTH,60,695,48,slowHeaders
tcp,S1,964,715,100,slowRead
tcp,S1,296,592,100,slowHeaders
tcp,S1,370,253,100,slowBody
tcp,OTH,116,49,56,slowBody
tcp,RSTO,972,56,57,slowHeaders
tcp,OTH,60,691,57,slowRead
tcp,OTH,260,285,50,slowBody
tcp,S1,773,108,96,slowBody
tcp,OTH,60,585,14,slowHeaders
tcp,S1,296,176,100,slowRead
tcp,S1,74,463,100,slowBody
tcp,RSTO,995,392,100,slowHeaders
tcp,S1,370,284,100,slowHeaders
tcp,S1,148,120,100,slowBody
tcp,RSTO,910,344,100,slowBody
tcp,RSTO,1644,284,100,slowRead
tcp,S1,370,331,100,slowHeaders
tcp,OTH,60,926,50,slowHeaders
tcp,S1,370,633,100,slowHeaders
tcp,S1,583,77,89,slowHeaders
tcp,S1,370,250,100,slowRead
tcp,OTH,95,194,50,slowHeaders
tcp,OTH,66,295,58,slowBody
tcp,S2,5053,520,100,slowBody
tcp,OTH,525,6,80,slowRead
tcp,S1,296,135,100,slowBody
tcp,S1,296,683,100,slowBody
tcp,RSTO,906,82,92,slowHeaders
tcp,S1,222,905,100,slowRead
tcp,OTH,102,79,50,slowRead
tcp,S1,400,124,99,slowHeaders
tcp,S1,370,141,100,slowRead
tcp,OTH,82,205,50,slowBody
tcp,OTH,525,5,52,slowRead
tcp,S1,370,539,100,slowRead
tcp,S1,370,294,100,slowHeaders
tcp,OTH,86,157,50,slowBody
tcp,OTH,66,455,86,slowRead
tcp,S1,370,631,100,slowHeaders
tcp,S1,148,320,99,slowRead
tcp,OTH,66,605,89,slowRead
tcp,S1,222,924,100,slowBody
tcp,OTH,96,162,50,slowRead
tcp,OTH,170,87,95,slowBody
tcp,S1,665,194,100,slowHeaders
tcp,S1,370,43,100,slowBody
tcp,OTH,60,894,47,slowHeaders
tcp,S1,370,32,100,slowBody
tcp,OTH,60,730,47,slowRead
tcp,S1,148,172,100,slowRead
tcp,OTH,60,990,50,slowRead
tcp,S1,621,595,99,slowRead
tcp,OTH,106,270,50,slowHeaders
tcp,S1,296,4,100,slowBody
tcp,RSTO,1139,534,100,slowRead
tcp,S1,370,968,100,slowRead
tcp,RSTO,1028,121,100,slowHeaders
tcp,OTH,60,8,57,slowBody
tcp,OTH,60,482,81,slowBody
tcp,S1,370,302,100,slowHeaders
tcp,S1,296,623,100,slowRead
tcp,S1,370,338,100,slowHeaders
tcp,OTH,60,1028,49,slowBody
tcp,OTH,60,386,89,slowRead
tcp,S1,774,124,100,slowHeaders
tcp,OTH,461,3,34,slowBody
tcp,S1,370,239,100,slowBody
tcp,OTH,60,741,47,slowBody
tcp,S1,400,144,99,slowHeaders
tcp,S1,74,767,100,slowRead
tcp,OTH,60,921,15,slowRead
tcp,OTH,60,860,48,slowHeaders
tcp,OTH,60,951,32,slowRead
tcp,OTH,107,31,39,slowRead
tcp,S1,665,379,100,slowHeaders
tcp,OTH,410,25,66,slowHeaders
tcp,RSTO,1051,56,83,slowHeaders
tcp,OTH,66,409,84,slowRead
tcp,OTH,66,422,100,slowHeaders
tcp,OTH,60,738,51,slowHeaders
tcp,OTH,353,7,7,slowHeaders
tcp,RSTO,3430,409,100,slowRead
tcp,OTH,119,64,50,slowRead
tcp,OTH,54,31,51,slowRead
tcp,S1,836,428,100,slowRead
tcp,OTH,80,53,50,slowBody
tcp,S1,296,651,100,slowBody
tcp,OTH,113,128,50,slowRead
tcp,OTH,66,342,77,slowBody
tcp,S1,370,230,100,slowHeaders
tcp,S1,370,184,100,slowHeaders
tcp,OTH,116,275,50,slowBody
tcp,S1,296,540,100,slowRead
tcp,OTH,102,89,50,slowRead
tcp,S1,296,679,100,slowBody
tcp,OTH,54,3,3,slowHeaders
tcp,RSTO,911,68,85,slowRead
tcp,RSTO,1069,1,45,slowHeaders
tcp,S1,296,618,100,slowHeaders
tcp,RSTO,909,422,100,slowRead
tcp,OTH,60,922,46,slowRead
tcp,OTH,114,66,50,slowBody
tcp,OTH,525,280,50,slowBody
tcp,S1,796,222,100,slowRead
tcp,OTH,66,454,89,slowRead
tcp,OTH,60,1187,57,slowRead
tcp,S1,148,14,99,slowRead
tcp,RSTO,1131,337,100,slowRead
tcp,S1,370,568,100,slowBody
tcp,S1,370,927,100,slowRead
tcp,S1,370,532,99,slowBody
tcp,S1,665,197,100,slowHeaders
tcp,RSTO,932,163,100,slowHeaders
tcp,S1,370,127,100,slowHeaders
tcp,S1,74,427,100,slowHeaders
tcp,S1,148,238,99,slowRead
tcp,OTH,66,301,61,slowBody
tcp,S1,148,342,100,slowBody
tcp,S1,74,281,100,slowBody
tcp,S1,370,430,100,slowBody
tcp,OTH,66,466,80,slowBody
tcp,RSTO,940,138,100,slowHeaders
tcp,OTH,94,125,50,slowRead
tcp,OTH,89,7,10,slowBody
tcp,OTH,117,65,50,slowHeaders
tcp,OTH,105,264,50,slowHeaders
tcp,RSTO,1308,544,100,slowRead
tcp,RSTO,1131,294,100,slowRead
tcp,S1,296,414,100,slowBody
tcp,OTH,60,904,45,slowRead
tcp,S1,74,169,100,slowHeaders
tcp,OTH,60,658,52,slowBody
tcp,S1,296,418,100,slowBody
tcp,OTH,60,1026,50,slowBody
tcp,RSTO,1095,128,100,slowBody
tcp,S1,370,224,100,slowBody
tcp,RSTO,1132,146,100,slowHeaders
tcp,S1,148,655,100,slowBody
tcp,OTH,66,445,86,slowRead
tcp,OTH,108,82,50,slowHeaders
tcp,S1,370,6,100,slowBody
tcp,S1,370,593,100,slowHeaders
tcp,RSTO,1131,246,100,slowRead
tcp,S1,296,472,100,slowBody
tcp,OTH,60,608,37,slowHeaders
tcp,S1,370,22,100,slowHeaders
tcp,RSTO,1120,137,100,slowBody
tcp,S1,74,548,99,slowHeaders
tcp,S1,296,476,100,slowHeaders
tcp,S1,296,341,100,slowBody
tcp,RSTO,1300,361,100,slowRead
tcp,S1,296,28,29,slowRead
tcp,S1,757,149,100,slowHeaders
tcp,S1,296,358,100,slowRead
tcp,S1,148,215,100,slowHeaders
tcp,OTH,66,384,84,slowRead
tcp,RSTO,896,298,99,slowBody
tcp,S1,296,311,100,slowBody
tcp,OTH,60,742,55,slowHeaders
tcp,RSTO,1055,93,97,slowHeaders
tcp,S1,74,68,89,slowBody
tcp,S1,578,123,99,slowHeaders
tcp,S1,370,305,100,slowBody
tcp,RSTO,1011,6,6,slowBody
tcp,OTH,60,612,87,slowHeaders
tcp,OTH,60,1057,53,slowHeaders
tcp,S1,370,235,99,slowBody
tcp,S1,370,348,100,slowHeaders
tcp,OTH,87,139,50,slowRead
tcp,OTH,60,595,18,slowHeaders
tcp,OTH,104,286,50,slowRead
tcp,OTH,88,245,50,slowRead
tcp,OTH,100,136,50,slowHeaders
tcp,OTH,60,901,35,slowRead
tcp,S1,148,363,100,slowRead
tcp,OTH,66,286,52,slowBody
tcp,RSTO,1139,529,100,slowRead
tcp,RSTO,1076,7,8,slowHeaders
tcp,S1,74,86,96,slowBody
tcp,S1,296,80,100,slowBody
tcp,OTH,60,1139,47,slowRead
tcp,S1,296,89,90,slowRead
tcp,S1,370,489,100,slowHeaders
tcp,S1,370,771,100,slowHeaders
tcp,OTH,54,4,4,slowBody
tcp,S1,296,731,100,slowBody
tcp,OTH,95,143,50,slowRead
tcp,S1,370,699,100,slowRead
tcp,OTH,104,59,50,slowRead
tcp,S1,296,409,100,slowBody
tcp,S1,621,781,100,slowRead
tcp,S1,773,176,100,slowBody
tcp,RSTO,1131,249,100,slowRead
tcp,OTH,89,18,26,slowRead
tcp,S1,296,658,100,slowBody
tcp,OTH,94,110,50,slowBody
tcp,S1,74,434,98,slowRead
tcp,S1,370,253,100,slowBody
tcp,OTH,111,51,50,slowHeaders
tcp,RSTO,1078,170,100,slowRead
tcp,S1,370,666,100,slowBody
tcp,OTH,112,166,50,slowBody
tcp,S1,370,23,100,slowRead
tcp,S1,148,206,100,slowBody
tcp,RSTO,874,130,100,slowHeaders
tcp,OTH,83,76,50,slowHeaders
tcp,S1,296,187,100,slowBody
tcp,S1,296,39,100,slowRead
tcp,RSTO,882,166,99,slowBody
tcp,OTH,60,1094,51,slowBody
tcp,S1,296,173,100,slowRead
tcp,OTH,60,864,50,slowRead
tcp,S1,370,327,99,slowBody
tcp,S1,370,397,100,slowHeaders
tcp,OTH,96,50,57,slowHeaders
