% isAttack tcpFlood:	444
% isAttack normal:	1332
% isAttack slowRead:	444
% isAttack httpFlood:	444
% isAttack slowHeaders:	444
% isAttack udpFlood:	372
% isAttack slowBody:	444
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2-3,8,17,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute count numeric
@attribute dst_host_count numeric
@attribute isAttack {tcpFlood,normal,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
tcp,S3,152,100,httpFlood
tcp,S3,305,68,httpFlood
tcp,OTH,180,33,httpFlood
tcp,S3,164,100,httpFlood
tcp,S3,121,100,httpFlood
tcp,S3,115,100,httpFlood
tcp,OTH,275,99,httpFlood
tcp,OTH,274,99,httpFlood
tcp,RSTO,539,100,httpFlood
tcp,S3,161,100,httpFlood
tcp,S3,134,100,httpFlood
tcp,OTH,174,33,httpFlood
tcp,RSTO,529,100,httpFlood
tcp,S3,843,99,httpFlood
tcp,RSTO,510,100,httpFlood
tcp,S3,133,100,httpFlood
tcp,S3,201,100,httpFlood
tcp,S3,395,97,httpFlood
tcp,S3,373,100,httpFlood
tcp,S3,123,100,httpFlood
tcp,OTH,111,100,httpFlood
tcp,S3,174,100,httpFlood
tcp,RSTO,542,100,httpFlood
tcp,S3,119,100,httpFlood
tcp,S3,913,100,httpFlood
tcp,OTH,110,58,httpFlood
tcp,OTH,180,33,httpFlood
tcp,OTH,171,33,httpFlood
tcp,S3,150,100,httpFlood
tcp,S3,133,100,httpFlood
tcp,S3,989,100,httpFlood
tcp,RSTO,708,100,httpFlood
tcp,RSTO,630,100,httpFlood
tcp,S3,106,100,httpFlood
tcp,RSTO,416,100,httpFlood
tcp,S3,118,100,httpFlood
tcp,S3,568,100,httpFlood
tcp,S3,233,100,httpFlood
tcp,S3,142,100,httpFlood
tcp,S3,728,100,httpFlood
tcp,OTH,180,33,httpFlood
tcp,S3,58,98,httpFlood
tcp,OTH,118,46,httpFlood
tcp,OTH,56,46,httpFlood
tcp,RSTO,624,100,httpFlood
tcp,OTH,137,33,httpFlood
tcp,S3,160,100,httpFlood
tcp,S3,67,67,httpFlood
tcp,OTH,170,33,httpFlood
tcp,S1,171,100,httpFlood
tcp,S3,33,33,httpFlood
tcp,OTH,179,33,httpFlood
tcp,S3,139,100,httpFlood
tcp,RSTO,545,100,httpFlood
tcp,S1,1044,100,httpFlood
tcp,RSTO,457,100,httpFlood
tcp,OTH,117,33,httpFlood
tcp,S3,154,100,httpFlood
tcp,OTH,135,50,httpFlood
tcp,S3,151,100,httpFlood
tcp,RSTO,341,100,httpFlood
tcp,RSTO,626,100,httpFlood
tcp,RSTO,390,100,httpFlood
tcp,S3,81,81,httpFlood
tcp,RSTO,473,100,httpFlood
tcp,OTH,151,100,httpFlood
tcp,S3,161,100,httpFlood
tcp,S3,869,100,httpFlood
tcp,RSTO,699,100,httpFlood
tcp,S3,417,100,httpFlood
tcp,OTH,41,92,httpFlood
tcp,OTH,179,33,httpFlood
tcp,S3,157,100,httpFlood
tcp,S3,269,100,httpFlood
tcp,S3,270,100,httpFlood
tcp,S1,172,100,httpFlood
tcp,S3,150,100,httpFlood
tcp,S3,869,100,httpFlood
tcp,S3,7,7,httpFlood
tcp,S3,315,100,httpFlood
tcp,S3,148,100,httpFlood
tcp,S3,153,100,httpFlood
tcp,OTH,138,33,httpFlood
tcp,OTH,146,54,httpFlood
tcp,S3,352,100,httpFlood
tcp,RSTO,587,100,httpFlood
tcp,S3,761,100,httpFlood
tcp,S3,18,18,httpFlood
tcp,OTH,41,33,httpFlood
tcp,S3,101,100,httpFlood
tcp,OTH,165,33,httpFlood
tcp,S3,909,100,httpFlood
tcp,OTH,140,31,httpFlood
tcp,OTH,48,40,httpFlood
tcp,S3,951,100,httpFlood
tcp,OTH,179,33,httpFlood
tcp,OTH,50,34,httpFlood
tcp,S3,145,100,httpFlood
tcp,S3,165,100,httpFlood
tcp,S3,864,100,httpFlood
tcp,S3,102,100,httpFlood
tcp,RSTO,571,100,httpFlood
tcp,S3,295,100,httpFlood
tcp,RSTO,819,100,httpFlood
tcp,S3,759,100,httpFlood
tcp,S3,150,100,httpFlood
tcp,S3,68,98,httpFlood
tcp,S3,910,100,httpFlood
tcp,S3,126,100,httpFlood
tcp,S3,128,100,httpFlood
tcp,OTH,179,33,httpFlood
tcp,OTH,134,100,httpFlood
tcp,S3,244,100,httpFlood
tcp,S3,159,100,httpFlood
tcp,S3,731,100,httpFlood
tcp,RSTO,655,100,httpFlood
tcp,OTH,164,33,httpFlood
tcp,S3,960,100,httpFlood
tcp,S3,151,100,httpFlood
tcp,S3,182,100,httpFlood
tcp,OTH,11,69,httpFlood
tcp,OTH,38,35,httpFlood
tcp,S3,175,100,httpFlood
tcp,RSTO,693,100,httpFlood
tcp,S3,167,100,httpFlood
tcp,S3,169,100,httpFlood
tcp,S3,109,100,httpFlood
tcp,OTH,135,29,httpFlood
tcp,OTH,122,100,httpFlood
tcp,OTH,180,99,httpFlood
tcp,S3,160,100,httpFlood
tcp,S3,317,100,httpFlood
tcp,OTH,98,100,httpFlood
tcp,OTH,40,92,httpFlood
tcp,S3,96,98,httpFlood
tcp,S3,1010,100,httpFlood
tcp,RSTO,564,100,httpFlood
tcp,RSTO,688,100,httpFlood
tcp,S3,139,100,httpFlood
tcp,OTH,37,31,httpFlood
tcp,S3,871,100,httpFlood
tcp,OTH,23,23,httpFlood
tcp,S3,915,100,httpFlood
tcp,OTH,143,31,httpFlood
tcp,S3,464,100,httpFlood
tcp,S1,177,100,httpFlood
tcp,OTH,180,33,httpFlood
tcp,S3,114,100,httpFlood
tcp,OTH,143,31,httpFlood
tcp,OTH,133,49,httpFlood
tcp,S3,959,100,httpFlood
tcp,RSTO,448,100,httpFlood
tcp,S3,597,100,httpFlood
tcp,S3,13,13,httpFlood
tcp,S1,177,100,httpFlood
tcp,S3,136,100,httpFlood
tcp,S1,174,100,httpFlood
tcp,S3,123,100,httpFlood
tcp,S3,728,100,httpFlood
tcp,S3,563,100,httpFlood
tcp,S3,143,100,httpFlood
tcp,S3,149,100,httpFlood
tcp,S3,132,100,httpFlood
tcp,S3,228,100,httpFlood
tcp,S3,152,100,httpFlood
tcp,RSTO,652,100,httpFlood
tcp,S3,933,100,httpFlood
tcp,OTH,5,5,httpFlood
tcp,S3,83,83,httpFlood
tcp,OTH,180,33,httpFlood
tcp,OTH,319,100,httpFlood
tcp,S3,145,100,httpFlood
tcp,S3,100,100,httpFlood
tcp,RSTO,627,100,httpFlood
tcp,S3,646,100,httpFlood
tcp,OTH,174,33,httpFlood
tcp,S3,146,100,httpFlood
tcp,S3,157,100,httpFlood
tcp,S3,388,94,httpFlood
tcp,S3,79,79,httpFlood
tcp,S3,134,100,httpFlood
tcp,S3,895,100,httpFlood
tcp,S3,147,100,httpFlood
tcp,S3,158,100,httpFlood
tcp,S3,181,100,httpFlood
tcp,S3,335,100,httpFlood
tcp,S3,476,100,httpFlood
tcp,S3,134,100,httpFlood
tcp,S3,156,100,httpFlood
tcp,S3,901,100,httpFlood
tcp,S3,94,94,httpFlood
tcp,S3,171,100,httpFlood
tcp,S3,55,98,httpFlood
tcp,OTH,177,33,httpFlood
tcp,S3,773,100,httpFlood
tcp,OTH,29,29,httpFlood
tcp,S3,154,100,httpFlood
tcp,S3,145,100,httpFlood
tcp,OTH,203,98,httpFlood
tcp,OTH,163,33,httpFlood
tcp,S3,176,100,httpFlood
tcp,S3,903,100,httpFlood
tcp,OTH,177,33,httpFlood
tcp,S3,164,100,httpFlood
tcp,OTH,170,33,httpFlood
tcp,OTH,136,33,httpFlood
tcp,S3,137,100,httpFlood
tcp,S3,918,100,httpFlood
tcp,S3,146,100,httpFlood
tcp,S3,151,100,httpFlood
tcp,OTH,36,88,httpFlood
tcp,S3,162,100,httpFlood
tcp,S3,152,100,httpFlood
tcp,RSTO,340,100,httpFlood
tcp,S1,454,100,httpFlood
tcp,S3,306,100,httpFlood
tcp,S3,992,100,httpFlood
tcp,S3,15,98,httpFlood
tcp,S3,154,100,httpFlood
tcp,S3,406,100,httpFlood
tcp,S1,447,100,httpFlood
tcp,OTH,177,33,httpFlood
tcp,S3,141,100,httpFlood
tcp,OTH,31,31,httpFlood
tcp,OTH,47,33,httpFlood
tcp,S3,20,20,httpFlood
tcp,S3,43,98,httpFlood
tcp,OTH,199,98,httpFlood
tcp,S3,166,100,httpFlood
tcp,S3,566,100,httpFlood
tcp,S3,148,100,httpFlood
tcp,RSTO,371,100,httpFlood
tcp,RSTO,676,100,httpFlood
tcp,S3,165,100,httpFlood
tcp,OTH,21,21,httpFlood
tcp,S3,778,100,httpFlood
tcp,OTH,204,98,httpFlood
tcp,S3,140,100,httpFlood
tcp,RSTO,787,100,httpFlood
tcp,S3,174,100,httpFlood
tcp,S3,112,75,httpFlood
tcp,OTH,227,98,httpFlood
tcp,OTH,166,33,httpFlood
tcp,S3,926,100,httpFlood
tcp,S3,222,100,httpFlood
tcp,S3,395,100,httpFlood
tcp,S3,141,100,httpFlood
tcp,S3,514,100,httpFlood
tcp,RSTO,598,100,httpFlood
tcp,S3,777,99,httpFlood
tcp,S3,52,52,httpFlood
tcp,S3,133,100,httpFlood
tcp,RSTO,649,100,httpFlood
tcp,S3,486,100,httpFlood
tcp,S3,34,98,httpFlood
tcp,OTH,77,58,httpFlood
tcp,RSTO,589,100,httpFlood
tcp,S3,149,100,httpFlood
tcp,S3,139,100,httpFlood
tcp,RSTO,484,100,httpFlood
tcp,S3,150,100,httpFlood
tcp,RSTO,695,100,httpFlood
tcp,OTH,136,33,httpFlood
tcp,OTH,125,33,httpFlood
tcp,S3,3,3,httpFlood
tcp,S3,363,86,httpFlood
tcp,RSTO,522,100,httpFlood
tcp,RSTO,501,100,httpFlood
tcp,S3,431,100,httpFlood
tcp,RSTO,359,100,httpFlood
tcp,S3,103,71,httpFlood
tcp,S3,155,100,httpFlood
tcp,OTH,136,33,httpFlood
tcp,S3,128,100,httpFlood
tcp,S3,441,100,httpFlood
tcp,S3,106,100,httpFlood
tcp,S3,137,100,httpFlood
tcp,OTH,176,33,httpFlood
tcp,OTH,177,33,httpFlood
tcp,OTH,145,100,httpFlood
tcp,S3,120,100,httpFlood
tcp,S3,764,100,httpFlood
tcp,S3,118,100,httpFlood
tcp,S3,820,99,httpFlood
tcp,S3,540,100,httpFlood
tcp,OTH,279,99,httpFlood
tcp,S3,167,100,httpFlood
tcp,S3,298,100,httpFlood
tcp,S3,898,100,httpFlood
tcp,S3,65,65,httpFlood
tcp,S3,75,75,httpFlood
tcp,OTH,16,16,httpFlood
tcp,S3,147,100,httpFlood
tcp,S3,874,100,httpFlood
tcp,S3,147,100,httpFlood
tcp,S3,97,100,httpFlood
tcp,S3,70,70,httpFlood
tcp,OTH,136,33,httpFlood
tcp,S3,323,74,httpFlood
tcp,RSTO,740,100,httpFlood
tcp,S3,149,100,httpFlood
tcp,S3,1020,100,httpFlood
tcp,S3,133,100,httpFlood
tcp,S3,151,100,httpFlood
tcp,S3,15,15,httpFlood
tcp,S3,1006,100,httpFlood
tcp,S3,715,100,httpFlood
tcp,S3,772,99,httpFlood
tcp,S3,147,100,httpFlood
tcp,OTH,94,65,httpFlood
tcp,S3,153,100,httpFlood
tcp,OTH,4,4,httpFlood
tcp,S1,449,100,httpFlood
tcp,S3,159,100,httpFlood
tcp,RSTO,413,100,httpFlood
tcp,S3,673,100,httpFlood
tcp,OTH,73,94,httpFlood
tcp,OTH,130,32,httpFlood
tcp,S3,749,100,httpFlood
tcp,S3,165,100,httpFlood
tcp,OTH,37,89,httpFlood
tcp,S3,64,64,httpFlood
tcp,OTH,84,27,httpFlood
tcp,OTH,119,31,httpFlood
tcp,S3,657,100,httpFlood
tcp,S3,145,97,httpFlood
tcp,S3,800,99,httpFlood
tcp,S3,142,100,httpFlood
tcp,S3,736,100,httpFlood
tcp,S3,333,76,httpFlood
tcp,S3,141,100,httpFlood
tcp,S3,145,100,httpFlood
tcp,S3,138,100,httpFlood
tcp,S3,302,100,httpFlood
tcp,RSTO,759,100,httpFlood
tcp,S3,110,100,httpFlood
tcp,OTH,179,33,httpFlood
tcp,S1,452,100,httpFlood
tcp,S3,697,100,httpFlood
tcp,OTH,177,33,httpFlood
tcp,S3,812,99,httpFlood
tcp,S3,134,93,httpFlood
tcp,S3,142,100,httpFlood
tcp,OTH,129,32,httpFlood
tcp,RSTO,844,100,httpFlood
tcp,S3,420,100,httpFlood
tcp,S3,130,100,httpFlood
tcp,S3,574,100,httpFlood
tcp,S3,449,100,httpFlood
tcp,RSTO,396,100,httpFlood
tcp,S3,156,100,httpFlood
tcp,S3,975,100,httpFlood
tcp,S3,386,94,httpFlood
tcp,S3,44,44,httpFlood
tcp,OTH,69,15,httpFlood
tcp,OTH,85,96,httpFlood
tcp,OTH,179,33,httpFlood
tcp,OTH,56,94,httpFlood
tcp,S3,623,100,httpFlood
tcp,S3,197,100,httpFlood
tcp,OTH,179,33,httpFlood
tcp,RSTO,329,100,httpFlood
tcp,S3,248,100,httpFlood
tcp,OTH,19,19,httpFlood
tcp,OTH,80,24,httpFlood
tcp,OTH,177,33,httpFlood
tcp,OTH,178,33,httpFlood
tcp,S3,722,100,httpFlood
tcp,S3,145,100,httpFlood
tcp,S3,38,38,httpFlood
tcp,OTH,179,33,httpFlood
tcp,S3,72,72,httpFlood
tcp,S3,145,100,httpFlood
tcp,OTH,180,33,httpFlood
tcp,S3,144,100,httpFlood
tcp,S3,81,81,httpFlood
tcp,S3,520,100,httpFlood
tcp,S3,95,100,httpFlood
tcp,OTH,140,31,httpFlood
tcp,RSTO,404,100,httpFlood
tcp,RSTO,846,100,httpFlood
tcp,S3,676,100,httpFlood
tcp,S3,150,100,httpFlood
tcp,S3,961,100,httpFlood
tcp,S3,141,100,httpFlood
tcp,S3,10,98,httpFlood
tcp,OTH,309,100,httpFlood
tcp,S3,39,98,httpFlood
tcp,RSTO,332,100,httpFlood
tcp,OTH,179,33,httpFlood
tcp,S3,138,100,httpFlood
tcp,OTH,136,33,httpFlood
tcp,S3,155,100,httpFlood
tcp,S3,196,100,httpFlood
tcp,S3,572,100,httpFlood
tcp,RSTO,346,100,httpFlood
tcp,S3,135,100,httpFlood
tcp,S3,72,98,httpFlood
tcp,S1,215,100,httpFlood
tcp,S3,131,100,httpFlood
tcp,S3,138,100,httpFlood
tcp,S3,104,71,httpFlood
tcp,S3,146,100,httpFlood
tcp,OTH,177,33,httpFlood
tcp,S3,396,100,httpFlood
tcp,S3,135,100,httpFlood
tcp,RSTO,502,100,httpFlood
tcp,S3,97,100,httpFlood
tcp,OTH,28,28,httpFlood
tcp,S3,966,100,httpFlood
tcp,S3,120,100,httpFlood
tcp,OTH,224,98,httpFlood
tcp,S3,31,31,httpFlood
tcp,S3,374,100,httpFlood
tcp,S3,154,100,httpFlood
tcp,OTH,254,98,httpFlood
tcp,RSTO,367,100,httpFlood
tcp,OTH,177,33,httpFlood
tcp,S3,930,100,httpFlood
tcp,RSTO,639,100,httpFlood
tcp,OTH,128,33,httpFlood
tcp,S3,150,100,httpFlood
tcp,S3,316,71,httpFlood
tcp,RSTO,431,100,httpFlood
tcp,S3,92,92,httpFlood
tcp,OTH,12032,71,tcpFlood
tcp,OTH,7360,74,tcpFlood
tcp,OTH,6615,66,tcpFlood
tcp,OTH,20561,67,tcpFlood
tcp,OTH,11558,68,tcpFlood
tcp,OTH,22309,68,tcpFlood
tcp,OTH,7369,74,tcpFlood
tcp,OTH,24401,66,tcpFlood
tcp,OTH,6566,67,tcpFlood
tcp,OTH,10887,76,tcpFlood
tcp,OTH,9012,69,tcpFlood
tcp,OTH,13450,69,tcpFlood
tcp,OTH,6536,67,tcpFlood
tcp,OTH,14478,68,tcpFlood
tcp,OTH,7201,77,tcpFlood
tcp,OTH,14183,69,tcpFlood
tcp,OTH,5250,74,tcpFlood
tcp,OTH,7980,67,tcpFlood
tcp,OTH,20381,64,tcpFlood
tcp,OTH,1626,70,tcpFlood
tcp,OTH,9562,65,tcpFlood
tcp,OTH,8665,73,tcpFlood
tcp,OTH,12599,67,tcpFlood
tcp,OTH,26821,70,tcpFlood
tcp,OTH,705,69,tcpFlood
tcp,OTH,6530,73,tcpFlood
tcp,OTH,23195,69,tcpFlood
tcp,OTH,7905,77,tcpFlood
tcp,OTH,82,65,tcpFlood
tcp,OTH,317,71,tcpFlood
tcp,OTH,7262,71,tcpFlood
tcp,OTH,6573,71,tcpFlood
tcp,OTH,1455,72,tcpFlood
tcp,OTH,7975,67,tcpFlood
tcp,OTH,23767,70,tcpFlood
tcp,OTH,9832,76,tcpFlood
tcp,OTH,5458,66,tcpFlood
tcp,OTH,7503,67,tcpFlood
tcp,OTH,26102,68,tcpFlood
tcp,OTH,19639,53,tcpFlood
tcp,OTH,5988,70,tcpFlood
tcp,OTH,18333,75,tcpFlood
tcp,OTH,21515,71,tcpFlood
tcp,OTH,10604,70,tcpFlood
tcp,OTH,8043,75,tcpFlood
tcp,OTH,5945,63,tcpFlood
tcp,OTH,12696,70,tcpFlood
tcp,OTH,23460,63,tcpFlood
tcp,OTH,11084,71,tcpFlood
tcp,OTH,3602,72,tcpFlood
tcp,OTH,6556,69,tcpFlood
tcp,OTH,9922,66,tcpFlood
tcp,OTH,20618,71,tcpFlood
tcp,OTH,6506,71,tcpFlood
tcp,OTH,25379,65,tcpFlood
tcp,OTH,7766,71,tcpFlood
tcp,OTH,20693,69,tcpFlood
tcp,OTH,24147,77,tcpFlood
tcp,OTH,10351,76,tcpFlood
tcp,OTH,19274,66,tcpFlood
tcp,OTH,19473,69,tcpFlood
tcp,OTH,26987,66,tcpFlood
tcp,OTH,2592,65,tcpFlood
tcp,OTH,5669,71,tcpFlood
tcp,OTH,19402,68,tcpFlood
tcp,OTH,20634,75,tcpFlood
tcp,OTH,6032,67,tcpFlood
tcp,OTH,9898,68,tcpFlood
tcp,OTH,4677,49,tcpFlood
tcp,OTH,5111,69,tcpFlood
tcp,OTH,23038,68,tcpFlood
tcp,OTH,22270,67,tcpFlood
tcp,OTH,6531,69,tcpFlood
tcp,OTH,10906,73,tcpFlood
tcp,OTH,20315,76,tcpFlood
tcp,OTH,19351,65,tcpFlood
tcp,OTH,8046,72,tcpFlood
tcp,OTH,17257,79,tcpFlood
tcp,OTH,23660,69,tcpFlood
tcp,OTH,23431,65,tcpFlood
tcp,OTH,1229,65,tcpFlood
tcp,OTH,7374,70,tcpFlood
tcp,OTH,5583,71,tcpFlood
tcp,OTH,7327,70,tcpFlood
tcp,OTH,23595,66,tcpFlood
tcp,OTH,10884,71,tcpFlood
tcp,OTH,22477,65,tcpFlood
tcp,OTH,5175,69,tcpFlood
tcp,OTH,7699,66,tcpFlood
tcp,OTH,18890,70,tcpFlood
tcp,OTH,7081,67,tcpFlood
tcp,OTH,19057,70,tcpFlood
tcp,OTH,23224,72,tcpFlood
tcp,OTH,19329,66,tcpFlood
tcp,OTH,6226,72,tcpFlood
tcp,OTH,23056,66,tcpFlood
tcp,OTH,5491,65,tcpFlood
tcp,OTH,7329,70,tcpFlood
tcp,OTH,22013,59,tcpFlood
tcp,OTH,39,39,tcpFlood
tcp,OTH,8561,75,tcpFlood
tcp,OTH,7103,65,tcpFlood
tcp,OTH,10601,69,tcpFlood
tcp,OTH,8005,71,tcpFlood
tcp,OTH,10416,68,tcpFlood
tcp,OTH,10028,76,tcpFlood
tcp,OTH,7421,76,tcpFlood
tcp,OTH,6360,70,tcpFlood
tcp,OTH,6226,67,tcpFlood
tcp,OTH,6467,68,tcpFlood
tcp,OTH,4539,68,tcpFlood
tcp,OTH,10353,65,tcpFlood
tcp,OTH,19818,71,tcpFlood
tcp,OTH,21399,63,tcpFlood
tcp,OTH,15025,65,tcpFlood
tcp,OTH,6956,66,tcpFlood
tcp,OTH,27023,65,tcpFlood
tcp,OTH,9844,71,tcpFlood
tcp,OTH,9984,67,tcpFlood
tcp,OTH,6530,69,tcpFlood
tcp,OTH,14996,65,tcpFlood
tcp,OTH,9985,68,tcpFlood
tcp,OTH,24048,75,tcpFlood
tcp,OTH,16294,70,tcpFlood
tcp,OTH,6510,75,tcpFlood
tcp,OTH,10619,67,tcpFlood
tcp,OTH,9855,74,tcpFlood
tcp,OTH,4350,69,tcpFlood
tcp,OTH,6174,72,tcpFlood
tcp,OTH,16353,72,tcpFlood
tcp,OTH,13507,70,tcpFlood
tcp,OTH,8983,69,tcpFlood
tcp,OTH,2814,73,tcpFlood
tcp,OTH,1401,69,tcpFlood
tcp,OTH,3214,67,tcpFlood
tcp,OTH,26108,66,tcpFlood
tcp,OTH,8149,67,tcpFlood
tcp,OTH,9458,67,tcpFlood
tcp,OTH,4760,65,tcpFlood
tcp,OTH,9725,73,tcpFlood
tcp,OTH,7239,77,tcpFlood
tcp,OTH,20614,70,tcpFlood
tcp,OTH,26373,68,tcpFlood
tcp,OTH,12243,67,tcpFlood
tcp,OTH,2632,67,tcpFlood
tcp,OTH,15419,72,tcpFlood
tcp,OTH,5614,69,tcpFlood
tcp,OTH,7974,74,tcpFlood
tcp,OTH,22147,66,tcpFlood
tcp,OTH,4628,62,tcpFlood
tcp,OTH,6963,68,tcpFlood
tcp,OTH,14829,67,tcpFlood
tcp,OTH,22282,68,tcpFlood
tcp,OTH,10375,73,tcpFlood
tcp,OTH,10715,68,tcpFlood
tcp,OTH,9071,70,tcpFlood
tcp,OTH,21044,72,tcpFlood
tcp,OTH,7111,68,tcpFlood
tcp,OTH,26854,71,tcpFlood
tcp,OTH,24915,60,tcpFlood
tcp,OTH,20563,69,tcpFlood
tcp,OTH,16823,75,tcpFlood
tcp,OTH,5568,67,tcpFlood
tcp,OTH,23785,66,tcpFlood
tcp,OTH,9134,69,tcpFlood
tcp,OTH,5593,71,tcpFlood
tcp,OTH,5257,70,tcpFlood
tcp,OTH,26999,65,tcpFlood
tcp,OTH,18324,78,tcpFlood
tcp,OTH,9120,66,tcpFlood
tcp,OTH,12341,71,tcpFlood
tcp,OTH,20743,72,tcpFlood
tcp,OTH,5577,68,tcpFlood
tcp,OTH,6539,72,tcpFlood
tcp,OTH,7776,72,tcpFlood
tcp,OTH,3692,71,tcpFlood
tcp,OTH,9582,72,tcpFlood
tcp,OTH,8085,70,tcpFlood
tcp,OTH,7824,72,tcpFlood
tcp,OTH,20434,67,tcpFlood
tcp,OTH,22118,68,tcpFlood
tcp,OTH,5219,67,tcpFlood
tcp,OTH,26689,74,tcpFlood
tcp,OTH,9449,70,tcpFlood
tcp,OTH,11425,67,tcpFlood
tcp,OTH,11818,70,tcpFlood
tcp,OTH,25097,75,tcpFlood
tcp,OTH,7470,73,tcpFlood
tcp,OTH,9918,67,tcpFlood
tcp,OTH,22130,71,tcpFlood
tcp,OTH,450,72,tcpFlood
tcp,OTH,11823,67,tcpFlood
tcp,OTH,15900,70,tcpFlood
tcp,OTH,23722,73,tcpFlood
tcp,OTH,11062,69,tcpFlood
tcp,OTH,20446,66,tcpFlood
tcp,OTH,6547,69,tcpFlood
tcp,OTH,8809,63,tcpFlood
tcp,OTH,1336,63,tcpFlood
tcp,OTH,8651,68,tcpFlood
tcp,OTH,5430,70,tcpFlood
tcp,OTH,6491,68,tcpFlood
tcp,OTH,19713,73,tcpFlood
tcp,OTH,8033,72,tcpFlood
tcp,OTH,11501,70,tcpFlood
tcp,OTH,9875,68,tcpFlood
tcp,OTH,7623,72,tcpFlood
tcp,OTH,1592,75,tcpFlood
tcp,OTH,11549,66,tcpFlood
tcp,OTH,9202,65,tcpFlood
tcp,OTH,26381,69,tcpFlood
tcp,OTH,20669,65,tcpFlood
tcp,OTH,15725,72,tcpFlood
tcp,OTH,10885,70,tcpFlood
tcp,OTH,9846,70,tcpFlood
tcp,OTH,11760,64,tcpFlood
tcp,OTH,7149,71,tcpFlood
tcp,OTH,7934,73,tcpFlood
tcp,OTH,12541,67,tcpFlood
tcp,OTH,9698,73,tcpFlood
tcp,OTH,20640,67,tcpFlood
tcp,OTH,14306,74,tcpFlood
tcp,OTH,7960,66,tcpFlood
tcp,OTH,26668,66,tcpFlood
tcp,OTH,15014,69,tcpFlood
tcp,OTH,5282,71,tcpFlood
tcp,OTH,1133,67,tcpFlood
tcp,OTH,12876,76,tcpFlood
tcp,OTH,8695,71,tcpFlood
tcp,OTH,5544,71,tcpFlood
tcp,OTH,24994,70,tcpFlood
tcp,OTH,27025,68,tcpFlood
tcp,OTH,15801,74,tcpFlood
tcp,OTH,26861,66,tcpFlood
tcp,OTH,7621,72,tcpFlood
tcp,OTH,5649,70,tcpFlood
tcp,OTH,9982,69,tcpFlood
tcp,OTH,13633,71,tcpFlood
tcp,OTH,7817,72,tcpFlood
tcp,OTH,6466,64,tcpFlood
tcp,OTH,7525,69,tcpFlood
tcp,OTH,4397,65,tcpFlood
tcp,OTH,11785,76,tcpFlood
tcp,OTH,16464,74,tcpFlood
tcp,OTH,12265,71,tcpFlood
tcp,OTH,23395,64,tcpFlood
tcp,OTH,22083,66,tcpFlood
tcp,OTH,10665,74,tcpFlood
tcp,OTH,12207,72,tcpFlood
tcp,OTH,8870,69,tcpFlood
tcp,OTH,8531,74,tcpFlood
tcp,OTH,21055,74,tcpFlood
tcp,OTH,9403,65,tcpFlood
tcp,OTH,22172,68,tcpFlood
tcp,OTH,14546,73,tcpFlood
tcp,OTH,9125,68,tcpFlood
tcp,OTH,8203,75,tcpFlood
tcp,OTH,7771,65,tcpFlood
tcp,OTH,5503,71,tcpFlood
tcp,OTH,9345,66,tcpFlood
tcp,OTH,7181,67,tcpFlood
tcp,OTH,7913,70,tcpFlood
tcp,OTH,20638,69,tcpFlood
tcp,OTH,22476,65,tcpFlood
tcp,OTH,22223,66,tcpFlood
tcp,OTH,17994,71,tcpFlood
tcp,OTH,16022,79,tcpFlood
tcp,OTH,25945,72,tcpFlood
tcp,OTH,17546,72,tcpFlood
tcp,OTH,5782,70,tcpFlood
tcp,OTH,9890,71,tcpFlood
tcp,OTH,3601,71,tcpFlood
tcp,OTH,6171,70,tcpFlood
tcp,OTH,25927,70,tcpFlood
tcp,OTH,4659,57,tcpFlood
tcp,OTH,6376,71,tcpFlood
tcp,OTH,17755,71,tcpFlood
tcp,OTH,20714,64,tcpFlood
tcp,OTH,8048,73,tcpFlood
tcp,OTH,6207,69,tcpFlood
tcp,OTH,21339,69,tcpFlood
tcp,OTH,9860,65,tcpFlood
tcp,OTH,23837,56,tcpFlood
tcp,OTH,6546,68,tcpFlood
tcp,OTH,27120,70,tcpFlood
tcp,OTH,4986,68,tcpFlood
tcp,OTH,27026,71,tcpFlood
tcp,OTH,14594,75,tcpFlood
tcp,OTH,1171,67,tcpFlood
tcp,OTH,7941,75,tcpFlood
tcp,OTH,23697,73,tcpFlood
tcp,OTH,11123,69,tcpFlood
tcp,OTH,9892,70,tcpFlood
tcp,OTH,10759,67,tcpFlood
tcp,OTH,23791,70,tcpFlood
tcp,OTH,17466,78,tcpFlood
tcp,OTH,5354,71,tcpFlood
tcp,OTH,7084,73,tcpFlood
tcp,OTH,7189,75,tcpFlood
tcp,OTH,7568,65,tcpFlood
tcp,OTH,20559,68,tcpFlood
tcp,OTH,8059,74,tcpFlood
tcp,OTH,11764,67,tcpFlood
tcp,OTH,9899,67,tcpFlood
tcp,OTH,16332,71,tcpFlood
tcp,OTH,5539,69,tcpFlood
tcp,OTH,27114,67,tcpFlood
tcp,OTH,20717,67,tcpFlood
tcp,OTH,8182,68,tcpFlood
