@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:highrate, udpFlood:highrate, httpFlood:highrate, slowBody:lowrate, slowHeaders:lowrate, slowRead:lowrate-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R3-4,8,17,27'

@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute count numeric
@attribute dst_host_count numeric
@attribute isAttack {highrate,lowrate}

@data
OTH,60,143,31,highrate
S3,377,801,99,highrate
RSTO,446,791,100,highrate
OTH,66,111,57,highrate
S3,374,136,100,highrate
S3,386,203,100,highrate
S3,374,144,100,highrate
S3,374,176,100,highrate
S3,374,150,100,highrate
S3,377,587,100,highrate
S3,374,289,100,highrate
S3,374,113,76,highrate
OTH,60,20,20,highrate
S3,374,151,100,highrate
S3,377,775,99,highrate
OTH,60,138,13,highrate
OTH,66,56,38,highrate
OTH,60,138,33,highrate
OTH,60,123,33,highrate
OTH,60,179,33,highrate
OTH,60,39,36,highrate
S3,374,303,100,highrate
S3,377,332,76,highrate
S3,374,358,100,highrate
RSTO,446,385,100,highrate
S3,374,45,45,highrate
OTH,66,290,100,highrate
S3,377,355,84,highrate
OTH,60,116,33,highrate
OTH,60,46,33,highrate
S3,377,334,76,highrate
S1,248,208,100,highrate
S3,377,367,87,highrate
RSTO,446,744,100,highrate
OTH,66,11,11,highrate
S3,377,859,100,highrate
S3,377,600,100,highrate
OTH,78,5257,70,highrate
OTH,78,26999,65,highrate
OTH,78,18324,78,highrate
OTH,78,9120,66,highrate
OTH,78,12341,71,highrate
OTH,78,20743,72,highrate
OTH,78,5577,68,highrate
OTH,78,6539,72,highrate
OTH,78,7776,72,highrate
S3,374,157,100,highrate
OTH,78,3692,71,highrate
OTH,78,9582,72,highrate
OTH,78,8085,70,highrate
OTH,78,7824,72,highrate
OTH,78,20434,67,highrate
OTH,78,22118,68,highrate
OTH,78,5219,67,highrate
OTH,78,26689,74,highrate
OTH,78,9449,70,highrate
S3,374,74,98,highrate
OTH,78,11425,67,highrate
OTH,78,11818,70,highrate
OTH,78,25097,75,highrate
OTH,78,7470,73,highrate
OTH,78,9918,67,highrate
OTH,78,22130,71,highrate
OTH,78,450,72,highrate
OTH,60,79,35,highrate
OTH,78,11823,67,highrate
OTH,78,15900,70,highrate
OTH,78,23722,73,highrate
OTH,78,11062,69,highrate
OTH,78,20446,66,highrate
OTH,78,6547,69,highrate
OTH,78,8809,63,highrate
OTH,78,1336,63,highrate
OTH,78,8651,68,highrate
OTH,78,5430,70,highrate
OTH,78,6491,68,highrate
OTH,78,19713,73,highrate
OTH,78,8033,72,highrate
S3,374,165,100,highrate
OTH,78,11501,70,highrate
OTH,78,9875,68,highrate
OTH,66,176,99,highrate
OTH,78,7623,72,highrate
OTH,60,68,27,highrate
OTH,78,1592,75,highrate
OTH,78,11549,66,highrate
OTH,78,9202,65,highrate
OTH,78,26381,69,highrate
OTH,78,20669,65,highrate
OTH,78,15725,72,highrate
OTH,78,10885,70,highrate
OTH,78,9846,70,highrate
OTH,78,11760,64,highrate
S3,374,169,100,highrate
OTH,78,7149,71,highrate
OTH,78,7934,73,highrate
OTH,60,592,21,lowrate
S1,610,163,99,lowrate
S1,370,333,100,lowrate
RSTO,1012,102,100,lowrate
OTH,117,198,50,lowrate
S1,370,265,100,lowrate
S1,370,19,100,lowrate
OTH,107,79,50,lowrate
S1,370,380,100,lowrate
S1,784,96,96,lowrate
S1,370,384,100,lowrate
S1,296,521,99,lowrate
RSTO,946,40,71,lowrate
OTH,60,747,54,lowrate
OTH,66,393,85,lowrate
OTH,60,658,50,lowrate
OTH,60,1043,51,lowrate
S1,370,284,100,lowrate
S1,370,262,100,lowrate
S1,370,688,100,lowrate
S1,370,79,100,lowrate
OTH,66,553,93,lowrate
OTH,60,3,62,lowrate
S1,622,94,94,lowrate
S2,4132,183,100,lowrate
OTH,66,302,61,lowrate
RSTO,878,165,100,lowrate
RSTO,908,125,100,lowrate
S1,370,607,100,lowrate
S1,370,285,100,lowrate
OTH,107,128,50,lowrate
OTH,89,194,50,lowrate
RSTO,1078,147,99,lowrate
S1,1996,493,100,lowrate
OTH,66,310,63,lowrate
S1,665,149,100,lowrate
OTH,60,887,56,lowrate
S1,296,678,100,lowrate
S1,370,618,100,lowrate
OTH,99,175,50,lowrate
S1,370,308,99,lowrate
S1,370,43,100,lowrate
S1,222,255,99,lowrate
OTH,94,214,50,lowrate
S1,370,115,100,lowrate
S1,370,237,100,lowrate
S1,370,396,100,lowrate
OTH,93,60,50,lowrate
S1,370,90,100,lowrate
OTH,60,695,48,lowrate
S1,296,592,100,lowrate
RSTO,972,56,57,lowrate
OTH,60,585,14,lowrate
RSTO,995,392,100,lowrate
S1,370,284,100,lowrate
S1,370,331,100,lowrate
OTH,60,926,50,lowrate
S1,370,633,100,lowrate
S1,583,77,89,lowrate
OTH,95,194,50,lowrate
RSTO,906,82,92,lowrate
S1,400,124,99,lowrate
S1,370,294,100,lowrate
S1,370,631,100,lowrate
S1,665,194,100,lowrate
OTH,60,894,47,lowrate
OTH,106,270,50,lowrate
RSTO,1028,121,100,lowrate
S1,370,302,100,lowrate
S1,370,338,100,lowrate
S1,774,124,100,lowrate
S1,400,144,99,lowrate
OTH,60,860,48,lowrate
S1,665,379,100,lowrate
OTH,410,25,66,lowrate
RSTO,1051,56,83,lowrate
OTH,66,422,100,lowrate
OTH,60,738,51,lowrate
OTH,353,7,7,lowrate
S1,370,230,100,lowrate
S1,370,184,100,lowrate
OTH,54,3,3,lowrate
RSTO,1069,1,45,lowrate
S1,296,618,100,lowrate
S1,665,197,100,lowrate
RSTO,932,163,100,lowrate
S1,370,127,100,lowrate
S1,74,427,100,lowrate
RSTO,940,138,100,lowrate
OTH,117,65,50,lowrate
OTH,105,264,50,lowrate
S1,74,169,100,lowrate
RSTO,1132,146,100,lowrate
OTH,108,82,50,lowrate
S1,370,593,100,lowrate
OTH,60,608,37,lowrate
S1,370,22,100,lowrate
S1,74,548,99,lowrate
S1,296,476,100,lowrate
S1,757,149,100,lowrate
S1,148,215,100,lowrate
OTH,60,742,55,lowrate
RSTO,1055,93,97,lowrate
S1,578,123,99,lowrate
OTH,60,612,87,lowrate
OTH,60,1057,53,lowrate
S1,370,348,100,lowrate
OTH,60,595,18,lowrate
OTH,100,136,50,lowrate
RSTO,1076,7,8,lowrate
S1,370,489,100,lowrate
S1,370,771,100,lowrate
OTH,111,51,50,lowrate
RSTO,874,130,100,lowrate
OTH,83,76,50,lowrate
S1,370,327,99,lowrate
S1,370,397,100,lowrate
OTH,96,50,57,lowrate
OTH,101,27,53,lowrate
S1,296,411,100,lowrate
S1,74,118,100,lowrate
S1,296,151,100,lowrate
S1,370,226,100,lowrate
S1,222,979,100,lowrate
S1,74,719,100,lowrate
OTH,60,589,12,lowrate
S1,74,26,72,lowrate
OTH,108,283,50,lowrate
OTH,60,665,72,lowrate
S1,222,79,97,lowrate
S1,370,259,100,lowrate
OTH,66,409,100,lowrate
S1,370,354,100,lowrate
RSTO,886,129,100,lowrate
OTH,94,220,50,lowrate
S1,296,209,100,lowrate
OTH,60,792,49,lowrate
OTH,60,888,53,lowrate
S1,296,665,100,lowrate
S1,148,440,100,lowrate
OTH,60,865,50,lowrate
OTH,95,276,50,lowrate
S1,296,615,100,lowrate
S1,370,372,100,lowrate
S1,1127,203,99,lowrate
OTH,60,1120,53,lowrate
OTH,104,123,50,lowrate
OTH,97,38,76,lowrate
OTH,66,454,80,lowrate
S1,148,97,100,lowrate
S1,370,729,100,lowrate
RSTO,909,447,100,lowrate
OTH,66,553,86,lowrate
OTH,113,151,50,lowrate
OTH,105,136,50,lowrate
S1,370,422,100,lowrate
S1,649,144,100,lowrate
OTH,66,475,90,lowrate
S2,2695,363,100,lowrate
OTH,66,440,85,lowrate
OTH,104,223,50,lowrate
OTH,89,71,50,lowrate
OTH,60,5,64,lowrate
OTH,114,259,50,lowrate
S1,222,655,100,lowrate
S1,148,18,100,lowrate
OTH,54,7,25,lowrate
OTH,60,545,79,lowrate
S1,148,101,100,lowrate
S1,140,132,100,lowrate
RSTO,985,335,100,lowrate
S1,74,219,100,lowrate
S1,370,265,99,lowrate
OTH,60,4,62,lowrate
S1,370,635,100,lowrate
S1,953,732,100,lowrate
S1,296,536,99,lowrate
S1,296,291,100,lowrate
RSTO,1024,100,100,lowrate
OTH,110,76,50,lowrate
S1,296,618,100,lowrate
OTH,82,114,50,lowrate
OTH,60,1026,49,lowrate
S2,1519,437,100,lowrate
S1,370,307,100,lowrate
S1,296,663,100,lowrate
S1,148,593,100,lowrate
S1,74,664,100,lowrate
S1,370,457,99,lowrate
S1,370,658,100,lowrate
OTH,66,476,89,lowrate
OTH,60,951,53,lowrate
OTH,60,968,46,lowrate
S1,296,742,100,lowrate
OTH,60,795,37,lowrate
OTH,98,251,50,lowrate
S1,370,8,100,lowrate
OTH,86,228,50,lowrate
RSTO,1100,80,93,lowrate
S1,296,231,100,lowrate
S1,296,353,100,lowrate
S1,296,956,100,lowrate
S1,370,264,100,lowrate
OTH,626,6,58,lowrate
S1,148,90,100,lowrate
OTH,103,228,50,lowrate
S1,370,455,100,lowrate
S1,296,224,100,lowrate
OTH,173,196,100,lowrate
S1,148,414,100,lowrate
S1,370,349,100,lowrate
RSTO,964,55,82,lowrate
S1,2220,711,99,lowrate
OTH,60,677,57,lowrate
OTH,112,120,50,lowrate
OTH,60,840,48,lowrate
OTH,132,10,14,lowrate
S1,296,72,100,lowrate
OTH,60,958,46,lowrate
OTH,167,71,79,lowrate
S1,370,247,100,lowrate
RSTO,1644,288,100,lowrate
S1,296,420,100,lowrate
S1,296,151,100,lowrate
S1,148,705,100,lowrate
S1,370,465,100,lowrate
OTH,60,676,56,lowrate
OTH,66,347,74,lowrate
S1,148,412,100,lowrate
OTH,60,773,39,lowrate
RSTO,1151,396,100,lowrate
OTH,60,1127,54,lowrate
RSTO,1183,8,33,lowrate
S1,296,391,100,lowrate
S1,370,314,100,lowrate
S2,4034,200,100,lowrate
OTH,83,15,19,lowrate
S1,296,471,100,lowrate
S1,222,650,100,lowrate
S1,296,276,100,lowrate
S1,370,213,100,lowrate
S1,370,394,100,lowrate
S1,370,336,100,lowrate
S1,370,420,100,lowrate
OTH,60,777,47,lowrate
S1,370,978,100,lowrate
S1,296,561,100,lowrate
OTH,106,204,50,lowrate
OTH,114,278,50,lowrate
S1,222,831,100,lowrate
S1,370,272,100,lowrate
OTH,99,190,50,lowrate
OTH,66,349,76,lowrate
OTH,66,430,84,lowrate
S1,370,547,100,lowrate
RSTO,924,123,100,lowrate
S1,370,669,100,lowrate
OTH,60,12,59,lowrate
OTH,66,464,87,lowrate
S1,222,988,100,lowrate
S1,296,232,100,lowrate
OTH,66,430,100,lowrate
OTH,66,477,88,lowrate
S1,665,115,100,lowrate
S1,370,424,100,lowrate
S1,370,482,100,lowrate
RSTO,2567,318,99,lowrate
S1,296,397,100,lowrate
OTH,66,340,76,lowrate
OTH,525,298,53,lowrate
S1,296,789,100,lowrate
S1,548,562,96,lowrate
S1,370,685,100,lowrate
OTH,60,1099,50,lowrate
S1,74,239,100,lowrate
OTH,60,898,33,lowrate
S1,148,133,100,lowrate
OTH,66,594,86,lowrate
OTH,113,183,50,lowrate
S1,296,152,100,lowrate
OTH,66,538,85,lowrate
S1,370,556,100,lowrate
S1,763,104,95,lowrate
RSTO,1078,473,100,lowrate
S1,296,554,100,lowrate
S1,370,304,100,lowrate
RSTO,3430,391,100,lowrate
RSTO,1332,635,100,lowrate
S1,370,475,100,lowrate
S1,370,524,100,lowrate
S1,370,788,100,lowrate
S1,902,150,100,lowrate
S1,148,249,99,lowrate
OTH,105,230,50,lowrate
S1,370,155,100,lowrate
S1,296,466,100,lowrate
S1,296,458,100,lowrate
OTH,519,1,13,lowrate
RSTO,802,126,100,lowrate
OTH,110,190,50,lowrate
S1,370,821,100,lowrate
S1,370,615,100,lowrate
S1,370,330,100,lowrate
S1,296,149,100,lowrate
S1,296,543,99,lowrate
OTH,112,231,52,lowrate
OTH,114,24,52,lowrate
S1,296,672,100,lowrate
S1,296,164,100,lowrate
OTH,101,25,33,lowrate
OTH,481,5,53,lowrate
S1,968,87,89,lowrate
OTH,66,378,90,lowrate
OTH,481,4,53,lowrate
RSTO,1131,252,100,lowrate
RSTO,1129,372,100,lowrate
S1,74,157,100,lowrate
S1,370,602,100,lowrate
S1,74,354,100,lowrate
S1,296,308,100,lowrate
S1,370,485,100,lowrate
S1,370,748,100,lowrate
S1,370,329,100,lowrate
S1,955,93,97,lowrate
S1,296,326,100,lowrate
S1,296,110,100,lowrate
S1,400,193,99,lowrate
S1,370,627,100,lowrate
S1,296,443,100,lowrate
S1,370,687,100,lowrate
OTH,66,620,74,lowrate
S1,370,317,100,lowrate
S1,370,343,100,lowrate
S1,74,634,100,lowrate
S1,296,102,100,lowrate
OTH,66,520,89,lowrate
OTH,66,298,59,lowrate
S1,296,407,100,lowrate
S1,986,716,100,lowrate
S1,296,614,100,lowrate
OTH,106,225,50,lowrate
S1,148,180,100,lowrate
OTH,117,213,50,lowrate
S1,74,571,100,lowrate
OTH,98,206,50,lowrate
S1,74,132,100,lowrate
OTH,66,621,90,lowrate
OTH,124,217,50,lowrate
OTH,66,290,54,lowrate
OTH,66,498,90,lowrate
S1,370,655,100,lowrate
OTH,66,384,89,lowrate
S1,74,165,100,lowrate
S1,296,464,100,lowrate
S1,370,435,100,lowrate
OTH,145,487,100,lowrate
S1,74,73,91,lowrate
S2,4760,217,100,lowrate
OTH,60,1073,45,lowrate
S1,296,637,100,lowrate
S1,370,423,100,lowrate
RSTO,973,433,100,lowrate
OTH,60,793,35,lowrate
S1,370,156,100,lowrate
RSTO,914,153,100,lowrate
S1,370,860,100,lowrate
S1,665,109,99,lowrate
S1,74,299,100,lowrate
S1,370,434,100,lowrate
OTH,96,200,50,lowrate
S1,296,24,100,lowrate
OTH,66,531,71,lowrate
S2,1595,159,100,lowrate
OTH,66,12,59,lowrate
S1,296,46,100,lowrate
OTH,156,511,83,lowrate
RSTO,2247,354,100,lowrate
OTH,60,523,83,lowrate
OTH,60,739,46,lowrate
OTH,98,30,42,lowrate
S1,222,764,100,lowrate
RSTO,1121,69,84,lowrate
OTH,60,872,48,lowrate
S1,296,257,100,lowrate
S1,370,430,100,lowrate
S1,370,257,100,lowrate
S1,296,695,100,lowrate
OTH,66,476,89,lowrate
S1,74,184,100,lowrate
S1,296,646,100,lowrate
RSTO,905,194,100,lowrate
S1,296,740,100,lowrate
RSTO,4479,403,100,lowrate
OTH,60,1177,49,lowrate
OTH,126,175,50,lowrate
S1,370,804,100,lowrate
OTH,66,442,85,lowrate
RSTO,1190,167,100,lowrate
S1,222,639,100,lowrate
RSTO,971,191,100,lowrate
OTH,98,88,50,lowrate
S1,370,570,100,lowrate
RSTO,1169,373,100,lowrate
OTH,151,596,94,lowrate
OTH,66,608,90,lowrate
S1,370,474,100,lowrate
S1,943,51,66,lowrate
OTH,60,714,51,lowrate
OTH,116,88,50,lowrate
S1,370,644,100,lowrate
OTH,110,34,46,lowrate
S1,370,910,100,lowrate
S1,148,503,100,lowrate
S1,222,936,100,lowrate
OTH,60,814,47,lowrate
S1,296,601,100,lowrate
OTH,60,836,42,lowrate
S1,370,298,100,lowrate
S1,296,465,100,lowrate
RSTO,1003,53,54,lowrate
S1,758,47,80,lowrate
S1,624,88,92,lowrate
S1,222,43,78,lowrate
RSTO,1264,482,100,lowrate
S1,296,641,100,lowrate
S1,296,431,100,lowrate
S1,621,783,100,lowrate
OTH,94,19,19,lowrate
OTH,60,1155,49,lowrate
RSTO,1256,311,100,lowrate
OTH,66,317,63,lowrate
S1,370,298,99,lowrate
S1,296,320,100,lowrate
OTH,60,706,75,lowrate
S1,74,649,100,lowrate
S1,987,169,100,lowrate
RSTO,1300,232,100,lowrate
S1,370,471,100,lowrate
S1,608,18,66,lowrate
S1,222,540,100,lowrate
OTH,94,58,54,lowrate
OTH,60,18,62,lowrate
OTH,66,403,100,lowrate
RSTO,965,227,100,lowrate
OTH,626,5,58,lowrate
OTH,60,684,50,lowrate
S1,296,747,100,lowrate
S2,1500,168,100,lowrate
OTH,93,10,24,lowrate
S1,370,302,100,lowrate
S1,370,251,100,lowrate
S1,370,529,100,lowrate
RSTO,2247,371,100,lowrate
S1,1879,1,99,lowrate
OTH,60,769,35,lowrate
S1,222,301,99,lowrate
S1,148,341,100,lowrate
RSTO,1163,142,99,lowrate
OTH,60,659,48,lowrate
OTH,54,2,2,lowrate
S1,2558,383,100,lowrate
S1,370,299,100,lowrate
S1,222,256,99,lowrate
RSTO,1132,150,100,lowrate
S1,370,220,100,lowrate
S1,296,410,100,lowrate
S1,148,643,100,lowrate
S1,296,686,100,lowrate
S1,296,187,100,lowrate
RSTO,1100,42,74,lowrate
RSTO,1172,367,100,lowrate
OTH,102,49,54,lowrate
S1,370,574,100,lowrate
OTH,60,1071,50,lowrate
OTH,60,834,45,lowrate
S1,222,688,100,lowrate
OTH,84,83,50,lowrate
S1,296,262,100,lowrate
OTH,95,271,50,lowrate
OTH,60,639,47,lowrate
OTH,66,283,51,lowrate
S1,370,648,100,lowrate
RSTO,923,417,100,lowrate
S1,74,414,98,lowrate
S1,370,712,99,lowrate
OTH,123,243,50,lowrate
OTH,66,281,50,lowrate
S1,370,350,100,lowrate
S1,222,546,100,lowrate
RSTO,1042,175,100,lowrate
S1,222,800,100,lowrate
RSTO,909,434,100,lowrate
S2,1327,88,97,lowrate
S1,296,463,100,lowrate
RSTO,1070,201,100,lowrate
S1,742,92,93,lowrate
S1,370,364,100,lowrate
S1,148,377,100,lowrate
RSTO,1144,124,100,lowrate
S1,296,156,100,lowrate
OTH,60,1062,48,lowrate
S1,370,41,100,lowrate
S1,296,415,100,lowrate
S1,370,794,100,lowrate
RSTO,834,140,100,lowrate
S1,296,790,100,lowrate
S1,148,142,100,lowrate
S1,296,568,100,lowrate
S1,296,314,100,lowrate
RSTO,1264,492,100,lowrate
S1,296,160,100,lowrate
OTH,60,784,45,lowrate
S1,370,498,100,lowrate
S1,296,561,100,lowrate
S1,296,583,100,lowrate
S1,296,382,100,lowrate
OTH,173,214,100,lowrate
S1,296,715,100,lowrate
RSTO,1144,143,100,lowrate
S1,370,287,100,lowrate
OTH,60,986,53,lowrate
S1,370,881,100,lowrate
S1,222,49,78,lowrate
OTH,60,1038,50,lowrate
OTH,66,370,89,lowrate
S1,400,162,99,lowrate
OTH,60,931,47,lowrate
S1,370,263,100,lowrate
OTH,60,11,11,lowrate
RSTO,1108,171,99,lowrate
S1,74,22,72,lowrate
S1,296,340,100,lowrate
OTH,60,654,50,lowrate
S1,74,734,100,lowrate
S1,296,89,100,lowrate
S1,370,736,100,lowrate
S1,296,229,100,lowrate
OTH,60,790,37,lowrate
S1,370,363,100,lowrate
S1,370,374,100,lowrate
OTH,97,105,50,lowrate
S1,370,728,100,lowrate
S1,296,496,100,lowrate
OTH,60,5,54,lowrate
S1,370,230,100,lowrate
S1,656,170,100,lowrate
S1,148,306,99,lowrate
OTH,60,652,48,lowrate
OTH,60,837,49,lowrate
S1,296,382,100,lowrate
RSTO,2321,590,100,lowrate
S1,296,360,100,lowrate
S1,370,221,100,lowrate
OTH,60,673,59,lowrate
OTH,89,182,50,lowrate
OTH,525,289,52,lowrate
S1,742,117,99,lowrate
RSTO,1112,366,100,lowrate
OTH,60,1093,51,lowrate
OTH,60,628,73,lowrate
OTH,66,473,100,lowrate
S2,3150,798,100,lowrate
S1,222,618,100,lowrate
S1,370,8,100,lowrate
S1,74,687,100,lowrate
S1,296,553,100,lowrate
RSTO,1106,152,100,lowrate
OTH,60,731,47,lowrate
S1,370,381,100,lowrate
RSTO,1072,136,100,lowrate
S1,148,25,99,lowrate
RSTO,1019,147,100,lowrate
S1,296,626,100,lowrate
RSTO,1139,462,100,lowrate
S1,370,306,100,lowrate
RSTO,1183,134,100,lowrate
S1,370,263,100,lowrate
RSTO,1144,82,86,lowrate
OTH,109,110,50,lowrate
S1,222,368,100,lowrate
OTH,107,56,51,lowrate
OTH,66,471,88,lowrate
OTH,97,280,50,lowrate
OTH,119,257,50,lowrate
S1,148,97,97,lowrate
OTH,109,25,39,lowrate
OTH,91,146,50,lowrate
OTH,110,246,50,lowrate
S1,624,184,100,lowrate
S1,74,57,85,lowrate
OTH,60,998,49,lowrate
OTH,98,31,61,lowrate
OTH,90,28,31,lowrate
OTH,628,20,38,lowrate
S1,370,36,100,lowrate
RSTO,2822,357,100,lowrate
S1,148,98,100,lowrate
RSTO,967,161,100,lowrate
RSTO,929,114,100,lowrate
RSTO,1300,349,100,lowrate
S1,296,718,100,lowrate
S1,370,421,100,lowrate
S1,370,48,100,lowrate
OTH,106,273,50,lowrate
OTH,60,1069,49,lowrate
S1,296,502,100,lowrate
OTH,60,354,83,lowrate
OTH,85,137,50,lowrate
S1,148,426,100,lowrate
RSTO,1101,158,100,lowrate
OTH,66,400,84,lowrate
S1,148,680,100,lowrate
OTH,60,1087,52,lowrate
S1,74,722,100,lowrate
OTH,66,549,92,lowrate
OTH,60,658,47,lowrate
S1,296,675,100,lowrate
S1,621,775,99,lowrate
OTH,60,890,25,lowrate
S1,370,824,100,lowrate
OTH,92,176,50,lowrate
S1,296,479,100,lowrate
RSTO,852,76,90,lowrate
S1,2558,370,100,lowrate
S1,296,27,28,lowrate
OTH,60,795,47,lowrate
RSTO,937,30,61,lowrate
RSTO,1022,192,100,lowrate
S1,296,493,100,lowrate
OTH,109,36,53,lowrate
S1,296,319,100,lowrate
S1,370,151,100,lowrate
S1,370,308,100,lowrate
S1,370,259,99,lowrate
OTH,117,115,50,lowrate
S1,4562,921,100,lowrate
RSTO,4060,386,99,lowrate
S1,148,412,100,lowrate
OTH,66,540,80,lowrate
OTH,60,821,39,lowrate
S1,770,161,100,lowrate
OTH,66,572,88,lowrate
OTH,83,168,50,lowrate
S1,370,83,100,lowrate
OTH,60,914,50,lowrate
S1,370,774,100,lowrate
S1,370,264,100,lowrate
S1,296,770,100,lowrate
OTH,60,911,50,lowrate
OTH,66,621,74,lowrate
S1,148,344,100,lowrate
S1,370,365,100,lowrate
S1,370,440,100,lowrate
S1,370,190,100,lowrate
OTH,80,150,50,lowrate
OTH,83,55,50,lowrate
OTH,66,362,85,lowrate
OTH,70,237,50,lowrate
OTH,60,1039,51,lowrate
S1,370,387,100,lowrate
OTH,60,754,47,lowrate
S1,296,54,100,lowrate
S1,370,244,100,lowrate
S1,370,635,100,lowrate
RSTO,931,712,100,lowrate
S1,370,364,100,lowrate
S1,74,615,100,lowrate
RSTO,935,50,75,lowrate
OTH,103,201,50,lowrate
OTH,60,826,49,lowrate
OTH,60,736,51,lowrate
S1,370,626,100,lowrate
OTH,101,39,54,lowrate
S1,296,55,56,lowrate
S1,296,236,100,lowrate
S1,370,351,100,lowrate
S1,296,569,100,lowrate
S1,296,448,100,lowrate
S1,370,265,100,lowrate
S1,148,210,100,lowrate
S1,370,418,100,lowrate
S1,222,704,100,lowrate
S1,370,398,100,lowrate
S1,370,138,100,lowrate
OTH,60,836,48,lowrate
S1,741,136,100,lowrate
OTH,60,809,50,lowrate
OTH,106,148,50,lowrate
S1,296,639,100,lowrate
S1,370,72,100,lowrate
S1,74,77,94,lowrate
OTH,60,977,50,lowrate
OTH,112,38,53,lowrate
OTH,66,598,89,lowrate
OTH,60,982,49,lowrate
OTH,60,786,46,lowrate
S1,296,665,100,lowrate
RSTO,954,710,100,lowrate
OTH,109,107,50,lowrate
OTH,60,863,50,lowrate
OTH,91,25,53,lowrate
OTH,113,29,29,lowrate
S1,370,576,100,lowrate
S1,370,641,100,lowrate
S1,296,248,100,lowrate
OTH,89,67,50,lowrate
OTH,66,321,69,lowrate
S2,1531,164,100,lowrate
S1,148,269,99,lowrate
RSTO,1106,173,100,lowrate
RSTO,1172,11,36,lowrate
S1,296,409,100,lowrate
RSTO,1187,162,100,lowrate
RSTO,909,174,100,lowrate
S1,148,53,100,lowrate
S1,148,34,75,lowrate
OTH,66,351,77,lowrate
S1,370,349,100,lowrate
OTH,60,1110,49,lowrate
OTH,439,0,0,lowrate
S1,148,49,85,lowrate
S1,74,44,78,lowrate
S1,222,493,100,lowrate
OTH,103,108,50,lowrate
S1,621,762,99,lowrate
S1,370,277,100,lowrate
S1,370,381,100,lowrate
S1,296,301,100,lowrate
RSTO,997,123,100,lowrate
OTH,66,10,10,lowrate
OTH,66,851,61,lowrate
S1,370,430,100,lowrate
OTH,66,594,90,lowrate
RSTO,1013,177,100,lowrate
S1,548,613,100,lowrate
S1,648,27,68,lowrate
S1,296,203,100,lowrate
OTH,66,405,83,lowrate
S1,370,357,100,lowrate
OTH,66,517,100,lowrate
S1,370,394,100,lowrate
OTH,60,1030,45,lowrate
S1,370,45,100,lowrate
S1,370,584,100,lowrate
RSTO,1078,471,100,lowrate
S1,148,704,100,lowrate
OTH,60,786,35,lowrate
S1,370,288,100,lowrate
OTH,66,469,81,lowrate
S1,148,301,99,lowrate
S1,296,37,100,lowrate
S1,222,785,100,lowrate
S1,370,208,100,lowrate
S1,370,113,100,lowrate
S1,370,220,100,lowrate
RSTO,2321,591,100,lowrate
S1,296,253,100,lowrate
S1,74,261,100,lowrate
OTH,60,674,49,lowrate
OTH,71,152,50,lowrate
S1,370,238,100,lowrate
OTH,107,123,50,lowrate
S1,370,678,100,lowrate
OTH,525,2,78,lowrate
OTH,66,473,81,lowrate
S1,370,719,100,lowrate
S1,370,176,100,lowrate
S1,370,315,99,lowrate
S1,370,214,100,lowrate
OTH,85,207,50,lowrate
OTH,88,274,50,lowrate
RSTO,1202,474,94,lowrate
S1,296,73,74,lowrate
S1,370,650,100,lowrate
OTH,125,200,50,lowrate
S1,296,155,100,lowrate
OTH,66,519,100,lowrate
OTH,66,557,70,lowrate
OTH,60,605,88,lowrate
S1,370,464,100,lowrate
S1,621,696,96,lowrate
RSTO,1105,172,100,lowrate
S1,296,189,100,lowrate
S1,222,635,100,lowrate
RSTO,1109,46,71,lowrate
RSTO,1024,148,100,lowrate
OTH,60,837,50,lowrate
S1,296,635,100,lowrate
S1,296,237,100,lowrate
OTH,85,239,50,lowrate
OTH,481,7,64,lowrate
S1,400,708,99,lowrate
S1,370,138,100,lowrate
OTH,66,580,93,lowrate
S1,370,658,100,lowrate
S1,296,372,100,lowrate
OTH,66,442,100,lowrate
OTH,60,765,31,lowrate
OTH,66,419,83,lowrate
OTH,462,12,31,lowrate
S1,739,111,97,lowrate
OTH,60,1092,49,lowrate
S1,370,227,100,lowrate
S1,902,132,100,lowrate
S1,296,505,100,lowrate
S1,296,683,100,lowrate
S1,370,407,100,lowrate
S1,370,252,100,lowrate
OTH,95,10,56,lowrate
OTH,60,891,24,lowrate
S1,296,282,100,lowrate
S1,370,229,100,lowrate
S1,296,367,100,lowrate
OTH,60,706,48,lowrate
S1,370,681,100,lowrate
S1,370,313,100,lowrate
S1,370,813,100,lowrate
OTH,105,248,50,lowrate
OTH,60,712,48,lowrate
OTH,97,23,37,lowrate
S1,296,507,100,lowrate
OTH,60,428,89,lowrate
S1,296,182,100,lowrate
OTH,60,1079,50,lowrate
S1,74,732,100,lowrate
S1,971,36,51,lowrate
OTH,81,98,50,lowrate
OTH,60,605,28,lowrate
S1,296,112,100,lowrate
S1,3889,215,100,lowrate
S1,661,105,100,lowrate
S1,774,54,74,lowrate
OTH,60,1080,51,lowrate
OTH,112,188,50,lowrate
S1,370,273,99,lowrate
OTH,66,628,74,lowrate
S1,370,330,100,lowrate
