% isAttack normal:	1332
% isAttack attack:	2592
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:attack, udpFlood:attack, httpFlood:attack, slowBody:attack, slowHeaders:attack, slowRead:attack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2-3,10,21,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute serror_rate numeric
@attribute dst_host_same_src_port_rate numeric
@attribute isAttack {normal,attack}

@data
udp,OTH,0,0.97,attack
udp,OTH,0,0.98,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.98,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.98,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.98,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.94,attack
udp,OTH,0,0.96,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.98,attack
udp,OTH,0,0.93,attack
udp,OTH,0,0.98,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.96,attack
udp,OTH,0,0.95,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.96,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.96,attack
udp,OTH,0,0.98,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.98,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.92,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.96,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.98,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.98,attack
udp,OTH,0,0.96,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.96,attack
udp,OTH,0,0.96,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.96,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.98,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.98,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.98,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.96,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,S1,1,0,attack
tcp,S3,1,0,attack
tcp,S3,0.45,0,attack
tcp,S3,0.23,0,attack
tcp,S3,1,0,attack
tcp,OTH,0,0.97,attack
tcp,S3,0.22,0,attack
tcp,S3,1,0,attack
tcp,S3,0.61,0,attack
tcp,OTH,0,0,attack
tcp,S3,1,0,attack
udp,OTH,0,0.95,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,RSTO,0,0,attack
tcp,S3,1,0,attack
tcp,OTH,0,0,attack
udp,OTH,0,0.97,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,S3,0,0,attack
tcp,OTH,0,0.97,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,OTH,0,0,attack
tcp,OTH,0,0,attack
tcp,RSTO,0,0,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,OTH,0,0.97,attack
tcp,RSTO,0,0,attack
tcp,S3,0.64,0,attack
tcp,RSTO,0,0,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,S3,0.23,0,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,OTH,0,0,attack
tcp,S3,0.43,0,attack
tcp,RSTO,0,0,attack
tcp,S3,1,0,attack
tcp,S3,0.67,0,attack
tcp,OTH,0,0,attack
tcp,OTH,0,0.97,attack
tcp,OTH,0,0.97,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
udp,OTH,0,0.97,attack
tcp,S3,0.69,0,attack
tcp,RSTO,0,0,attack
tcp,RSTO,0,0,attack
tcp,S3,1,0,attack
tcp,RSTO,0,0,attack
tcp,S3,1,0,attack
tcp,S3,0.46,0,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,S3,0.2,0,attack
tcp,OTH,0,0.97,attack
tcp,S3,1,0,attack
tcp,OTH,0,0,attack
tcp,OTH,0,0.02,attack
tcp,RSTO,0,0,attack
tcp,OTH,0,0.97,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
udp,OTH,0,0.98,attack
tcp,OTH,0,0.97,attack
udp,OTH,0,0.98,attack
tcp,S1,1,0,attack
tcp,S3,1,0,attack
tcp,OTH,0,0.97,attack
tcp,S3,1,0,attack
tcp,RSTO,0,0,attack
tcp,S1,0.71,0,attack
tcp,RSTO,0,0,attack
tcp,OTH,0,0.97,attack
tcp,S3,1,0,attack
tcp,OTH,0,0.03,attack
tcp,S3,1,0,attack
tcp,RSTO,0,0,attack
tcp,RSTO,0,0,attack
tcp,RSTO,0,0,attack
tcp,S3,1,0,attack
tcp,RSTO,0,0,attack
tcp,OTH,0,0,attack
tcp,S3,1,0,attack
tcp,S3,0.02,0,attack
tcp,RSTO,0,0,attack
tcp,S3,1,0,attack
tcp,OTH,0,0,attack
tcp,OTH,0,0.97,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,S1,1,0,attack
tcp,S3,1,0,attack
tcp,S3,0.65,0,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,S3,0.69,0,attack
tcp,S3,1,0,attack
udp,OTH,0,0.97,attack
tcp,OTH,0,0.97,attack
tcp,OTH,0,0.02,attack
tcp,S3,1,0,attack
tcp,RSTO,0,0,attack
tcp,S3,0.24,0,attack
tcp,S3,1,0,attack
tcp,OTH,0,0.97,attack
tcp,S3,1,0,attack
tcp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
tcp,S3,0.67,0,attack
tcp,OTH,0,0.97,attack
tcp,OTH,0,0.02,attack
tcp,S3,0.68,0,attack
tcp,OTH,0,0.97,attack
tcp,OTH,0,0,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,S3,0.01,0,attack
tcp,S3,1,0,attack
tcp,RSTO,0,0,attack
tcp,S3,1,0,attack
tcp,RSTO,0,0,attack
tcp,S3,0.29,0,attack
tcp,S3,1,0,attack
udp,OTH,0,0.97,attack
tcp,S3,1,0,attack
tcp,S3,0.67,0,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,OTH,0,0.97,attack
tcp,OTH,0,0,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,S3,0.21,0,attack
tcp,RSTO,0,0,attack
tcp,OTH,0,0.97,attack
tcp,S3,0.11,0,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,OTH,0,0,attack
tcp,OTH,0,0,attack
tcp,S3,0.43,0,attack
udp,OTH,0,0.97,attack
tcp,RSTO,0,0,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,OTH,0,0.97,attack
tcp,OTH,0,0,attack
tcp,OTH,0,0,attack
udp,OTH,0,0.98,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,OTH,0,0,attack
udp,OTH,0,0.97,attack
tcp,OTH,0,0,attack
tcp,S3,1,0,attack
tcp,S3,0.7,0,attack
tcp,RSTO,0,0,attack
tcp,RSTO,0,0,attack
tcp,S3,1,0,attack
tcp,OTH,0,0,attack
udp,OTH,0,0.97,attack
tcp,S3,0.02,0,attack
tcp,OTH,0,0,attack
tcp,S3,0.67,0,attack
tcp,OTH,0,0.97,attack
tcp,S3,0.34,0,attack
tcp,S1,1,0,attack
tcp,OTH,0,0.97,attack
tcp,S3,1,0,attack
tcp,OTH,0,0.97,attack
tcp,OTH,0,0.03,attack
udp,OTH,0,0.96,attack
tcp,S3,0.11,0,attack
tcp,RSTO,0,0,attack
tcp,S3,0.49,0,attack
tcp,S3,1,0,attack
tcp,S1,1,0,attack
tcp,S3,1,0,attack
udp,OTH,0,0.97,attack
tcp,S1,1,0,attack
tcp,S3,1,0,attack
tcp,S3,0.58,0,attack
tcp,S3,0.46,0,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,RSTO,0,0,attack
tcp,S3,0.67,0,attack
tcp,OTH,0,0,attack
tcp,S3,1,0,attack
tcp,OTH,0,0.97,attack
tcp,OTH,0,0,attack
udp,OTH,0,0.96,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,RSTO,0,0,attack
tcp,S3,0.53,0,attack
tcp,OTH,0,0.97,attack
tcp,S3,0.8,0,attack
tcp,S3,1,0,attack
tcp,S3,0.22,0,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,S3,0.05,0,attack
tcp,S3,1,0,attack
tcp,S3,0.37,0,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,S3,0.36,0,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,S3,0.66,0,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,OTH,0,0.97,attack
tcp,S3,0.25,0,attack
tcp,OTH,0,0,attack
tcp,S3,1,0,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.96,attack
tcp,S3,0.77,0,attack
tcp,OTH,0,0,attack
tcp,OTH,0,0.97,attack
tcp,S3,1,0,attack
tcp,S3,0.66,0,attack
tcp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
tcp,S3,1,0,attack
tcp,OTH,0,0.97,attack
udp,OTH,0,0.98,attack
tcp,OTH,0,0.97,attack
tcp,S3,1,0,attack
tcp,S3,0.67,0,attack
udp,OTH,0,0.97,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,OTH,0,0,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,RSTO,0,0,attack
tcp,S1,1,0,attack
tcp,S3,1,0,attack
tcp,S3,0.14,0,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,S3,0.25,0,attack
tcp,S1,1,0,attack
tcp,OTH,0,0.97,attack
tcp,S3,1,0,attack
tcp,OTH,0,0,attack
tcp,OTH,0,0.97,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,OTH,0,0,attack
tcp,S3,1,0,attack
tcp,S3,0.46,0,attack
tcp,S3,1,0,attack
tcp,RSTO,0,0,attack
tcp,RSTO,0,0,attack
tcp,S3,1,0,attack
tcp,OTH,0,0,attack
tcp,S3,0.25,0,attack
tcp,OTH,0,0,attack
tcp,S3,1,0,attack
tcp,RSTO,0,0,attack
tcp,S3,1,0,attack
tcp,S3,0.11,0,attack
tcp,OTH,0,0,attack
tcp,OTH,0,0.97,attack
tcp,S3,0.67,0,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
udp,OTH,0,0.97,attack
tcp,S3,0.41,0,attack
udp,OTH,0,0.97,attack
tcp,RSTO,0,0,attack
tcp,S3,0.61,0,attack
tcp,S3,1,0,attack
tcp,S3,0.93,0,attack
tcp,RSTO,0,0,attack
tcp,S3,0.37,0,attack
tcp,S3,1,0,attack
tcp,OTH,0,0,attack
tcp,RSTO,0,0,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,RSTO,0,0,attack
tcp,S3,1,0,attack
tcp,RSTO,0,0,attack
tcp,OTH,0,0.97,attack
tcp,OTH,0,0.97,attack
tcp,S3,1,0,attack
tcp,S3,0.16,0,attack
tcp,RSTO,0,0,attack
tcp,RSTO,0,0,attack
tcp,S3,0.29,0,attack
tcp,RSTO,0,0,attack
tcp,S3,0.03,0,attack
tcp,S3,0.35,0,attack
tcp,OTH,0,0.97,attack
tcp,S3,1,0,attack
tcp,S3,0.31,0,attack
tcp,S3,1,0,attack
udp,OTH,0,0.98,attack
tcp,S3,1,0,attack
tcp,OTH,0,0.97,attack
tcp,OTH,0,0.97,attack
tcp,OTH,0,0,attack
tcp,S3,1,0,attack
tcp,S3,0.24,0,attack
tcp,S3,1,0,attack
tcp,S3,0.63,0,attack
tcp,S3,0.44,0,attack
tcp,OTH,0,0,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,S3,0.05,0,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,OTH,0,0,attack
tcp,S3,1,0,attack
udp,OTH,0,0.97,attack
tcp,S3,0.65,0,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,OTH,0,0.97,attack
tcp,S3,0.06,0,attack
tcp,RSTO,0,0,attack
tcp,S3,1,0,attack
tcp,S3,0.7,0,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,S3,0.7,0,attack
tcp,S3,0.57,0,attack
tcp,S3,0.61,0,attack
tcp,S3,1,0,attack
tcp,OTH,0,0.02,attack
tcp,S3,1,0,attack
tcp,OTH,0,0.8,attack
tcp,S1,1,0,attack
udp,OTH,0,0.9,attack
tcp,S3,1,0,attack
tcp,RSTO,0,0,attack
tcp,S3,0.55,0,attack
udp,OTH,0,0.97,attack
tcp,OTH,0,0,attack
tcp,OTH,0,0.97,attack
tcp,S3,0.59,0,attack
udp,OTH,0,0.97,attack
tcp,S3,1,0,attack
tcp,OTH,0,0.01,attack
tcp,S3,1,0,attack
tcp,OTH,0,0.96,attack
tcp,OTH,0,0.97,attack
tcp,S3,0.54,0,attack
tcp,S3,0.31,0,attack
tcp,S3,0.62,0,attack
tcp,S3,0.94,0,attack
tcp,S3,0.59,0,attack
tcp,S3,0.09,0,attack
udp,OTH,0,0.97,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,RSTO,0,0,attack
tcp,S3,1,0,attack
tcp,OTH,0,0.97,attack
tcp,S1,1,0,attack
tcp,S3,0.56,0,attack
tcp,OTH,0,0.97,attack
udp,OTH,0,0.98,attack
tcp,S3,0.63,0,attack
tcp,S3,0.25,0,attack
tcp,S3,1,0,attack
tcp,OTH,0,0.97,attack
tcp,RSTO,0,0,attack
tcp,S3,0.28,0,attack
tcp,S3,1,0,attack
tcp,S3,0.47,0,attack
tcp,S3,0.32,0,attack
tcp,RSTO,0,0,attack
tcp,S3,1,0,attack
tcp,S3,0.69,0,attack
tcp,S3,0.21,0,attack
tcp,S3,1,0,attack
tcp,OTH,0,0.52,attack
tcp,OTH,0,0,attack
tcp,OTH,0,0.97,attack
tcp,OTH,0,0,attack
tcp,S3,0.51,0,attack
tcp,S3,1,0,attack
tcp,OTH,0,0.97,attack
tcp,RSTO,0,0,attack
tcp,S3,1,0,attack
udp,OTH,0,0.97,attack
tcp,OTH,0,0,attack
tcp,OTH,0,0.96,attack
tcp,OTH,0,0.97,attack
udp,OTH,0,0.96,attack
udp,OTH,0,0.97,attack
tcp,OTH,0,0.97,attack
tcp,S3,0.58,0,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,OTH,0,0.97,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,OTH,0,0.97,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,S3,0.42,0,attack
tcp,S3,1,0,attack
tcp,OTH,0,0.97,attack
tcp,RSTO,0,0,attack
tcp,RSTO,0,0,attack
tcp,S3,0.55,0,attack
tcp,S3,1,0,attack
tcp,S3,0.68,0,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,OTH,0,0,attack
tcp,S3,1,0,attack
tcp,RSTO,0,0,attack
tcp,OTH,0,0.97,attack
tcp,S3,1,0,attack
tcp,OTH,0,0.97,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,S3,0.47,0,attack
udp,OTH,0,0.97,attack
tcp,RSTO,0,0,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,S1,1,0,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,S3,0.04,0,attack
tcp,S3,1,0,attack
tcp,OTH,0,0.97,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,RSTO,0,0,attack
udp,OTH,0,0.97,attack
tcp,S3,1,0,attack
tcp,OTH,0,0.97,attack
tcp,S3,0.69,0,attack
tcp,S3,1,0,attack
tcp,OTH,0,0,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,OTH,0,0,attack
tcp,RSTO,0,0,attack
tcp,OTH,0,0.97,attack
tcp,S3,0.08,0,attack
tcp,RSTO,0,0,attack
tcp,OTH,0,0.97,attack
tcp,S3,1,0,attack
tcp,S3,0.04,0,attack
tcp,RSTO,0,0,attack
tcp,S3,1,0,attack
tcp,OTH,0,0.97,attack
tcp,OTH,0,0.97,attack
tcp,S1,1,0,attack
tcp,OTH,0,0.97,attack
tcp,OTH,0,0.1,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,OTH,0,0.35,attack
udp,OTH,0,0.8,attack
tcp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
tcp,RSTO,0,0,attack
tcp,S3,1,0,attack
tcp,S3,0.68,0,attack
tcp,S3,0.46,0,attack
tcp,S3,1,0,attack
tcp,OTH,0,0,attack
tcp,OTH,0,0.01,attack
udp,OTH,0,0.98,attack
tcp,OTH,0,0.02,attack
tcp,S1,1,0,attack
tcp,S3,1,0,attack
tcp,S1,1,0,attack
tcp,OTH,0,0,attack
tcp,S3,0.71,0,attack
udp,OTH,0,0.97,attack
tcp,S3,0.45,0,attack
tcp,OTH,0,0,attack
tcp,S1,1,0,attack
tcp,RSTO,0,0,attack
tcp,S3,0.25,0,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
tcp,S1,1,0,attack
tcp,OTH,0,0.97,attack
tcp,RSTO,0,0,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,S3,0.53,0,attack
tcp,OTH,0,0.97,attack
tcp,S3,1,0,attack
tcp,RSTO,0,0,attack
tcp,S3,1,0,attack
udp,OTH,0,0.97,attack
tcp,S3,1,0,attack
udp,OTH,0,0.97,attack
tcp,OTH,0,0,attack
tcp,S3,0.35,0,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,OTH,0,0.97,attack
udp,OTH,0,0.94,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,S3,0.25,0,attack
tcp,OTH,0,0,attack
tcp,S3,0.09,0,attack
tcp,S3,1,0,attack
tcp,OTH,0,0,attack
tcp,OTH,0,0.97,attack
tcp,S3,0.65,0,attack
tcp,OTH,0,0,attack
tcp,S3,1,0,attack
udp,OTH,0,0.97,attack
tcp,S3,1,0,attack
tcp,S3,0.64,0,attack
udp,OTH,0,0.97,attack
tcp,S3,1,0,attack
tcp,OTH,0,0.03,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
tcp,S3,1,0,attack
tcp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
tcp,OTH,0,0.97,attack
tcp,OTH,0,0.97,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,S3,0.64,0,attack
tcp,RSTO,0,0,attack
tcp,S3,0.52,0,attack
udp,OTH,0,0.97,attack
tcp,OTH,0,0,attack
tcp,OTH,0,0.97,attack
tcp,S3,1,0,attack
tcp,S3,0.07,0,attack
tcp,S3,0.61,0,attack
tcp,OTH,0,0,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,RSTO,0,0,attack
tcp,S3,1,0,attack
udp,OTH,0,0.97,attack
tcp,OTH,0,0,attack
udp,OTH,0,0.96,attack
tcp,OTH,0,0.35,attack
tcp,S3,1,0,attack
tcp,S3,0.72,0,attack
tcp,S3,0.62,0,attack
tcp,OTH,0,0.86,attack
tcp,OTH,0,0.97,attack
tcp,S3,1,0,attack
tcp,S3,0.25,0,attack
tcp,OTH,0,0.93,attack
udp,OTH,0,0.97,attack
tcp,S3,0.6,0,attack
tcp,S3,0.21,0,attack
tcp,S3,1,0,attack
tcp,S3,0.38,0,attack
tcp,S3,1,0,attack
tcp,S3,0.1,0,attack
tcp,S3,1,0,attack
tcp,S3,0.49,0,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
tcp,OTH,0,0.97,attack
tcp,S3,0,0,attack
tcp,S3,1,0,attack
tcp,OTH,0,0,attack
tcp,S3,0.33,0,attack
tcp,S3,0.33,0,attack
udp,OTH,0,0.97,attack
tcp,RSTO,0,0,attack
tcp,S3,1,0,attack
tcp,S1,1,0,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,S3,0.51,0,attack
tcp,OTH,0,0.97,attack
tcp,OTH,0,0.97,attack
tcp,OTH,0,0.97,attack
tcp,S3,1,0,attack
tcp,OTH,0,0.97,attack
tcp,OTH,0,0,attack
tcp,RSTO,0,0,attack
tcp,S3,0.66,0,attack
udp,OTH,0,0.95,attack
tcp,S3,1,0,attack
tcp,S3,0.05,0,attack
tcp,S3,1,0,attack
tcp,OTH,0,0,attack
tcp,S3,1,0,attack
udp,OTH,0,0.97,attack
tcp,S3,0.5,0,attack
tcp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
tcp,OTH,0,0.97,attack
tcp,OTH,0,0.97,attack
tcp,OTH,0,0.97,attack
tcp,S3,1,0,attack
tcp,S3,0.2,0,attack
udp,OTH,0,0.95,attack
tcp,OTH,0,0.97,attack
tcp,S3,0.26,0,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,OTH,0,0,attack
tcp,S3,0.3,0,attack
tcp,S3,0.7,0,attack
tcp,OTH,0,0.97,attack
tcp,S3,0.62,0,attack
tcp,RSTO,0,0,attack
tcp,OTH,0,0,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,S3,1,0,attack
tcp,S3,0.48,0,attack
tcp,S3,1,0,attack
tcp,S3,0.12,0,attack
tcp,OTH,0,0.95,attack
tcp,S3,1,0,attack
tcp,S3,0.61,0,attack
tcp,OTH,0,0.93,attack
tcp,OTH,0,0,attack
udp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
tcp,OTH,0,0.97,attack
udp,OTH,0,0.97,attack
tcp,S3,1,0,attack
tcp,OTH,0,0.03,attack
tcp,OTH,0,0,attack
tcp,OTH,0,0.03,attack
tcp,OTH,0,0.03,attack
tcp,OTH,0,0.03,attack
tcp,S3,0.08,0,attack
tcp,OTH,0,0.01,attack
tcp,OTH,0,0.04,attack
tcp,S3,1,0,attack
tcp,OTH,0,0.04,attack
tcp,OTH,0,0.01,attack
tcp,OTH,0,0.03,attack
tcp,OTH,0,0.01,attack
tcp,OTH,0,0.01,attack
tcp,OTH,0,0.01,attack
tcp,OTH,0,0.01,attack
tcp,OTH,0,0.01,attack
tcp,OTH,0,0.01,attack
tcp,RSTO,0,0,attack
tcp,OTH,0,0.03,attack
tcp,OTH,0,0.03,attack
tcp,OTH,0,0.02,attack
tcp,OTH,0,0,attack
tcp,OTH,0,0.05,attack
tcp,OTH,0,0.04,attack
tcp,OTH,0,0.01,attack
tcp,OTH,0,0.01,attack
tcp,OTH,0,0.01,attack
tcp,OTH,0,0.03,attack
tcp,OTH,0,0.01,attack
tcp,OTH,0,0.01,attack
tcp,OTH,0,0.03,attack
tcp,OTH,0,0.03,attack
tcp,OTH,0,0.01,attack
tcp,OTH,0,0,attack
tcp,OTH,0,0.01,attack
tcp,OTH,0,0,attack
tcp,OTH,0,0,attack
tcp,OTH,0,0.03,attack
tcp,OTH,0,0,attack
tcp,OTH,0,0,attack
tcp,OTH,0,0.03,attack
tcp,OTH,0,0.02,attack
tcp,OTH,0,0.03,attack
tcp,OTH,0,0.04,attack
tcp,OTH,0,0.01,attack
tcp,OTH,0,0.03,attack
tcp,OTH,0,0.03,attack
tcp,OTH,0,0.02,attack
tcp,OTH,0,0.03,attack
tcp,OTH,0,0,attack
tcp,OTH,0,0.03,attack
tcp,S3,1,0,attack
tcp,OTH,0,0.01,attack
tcp,OTH,0,0.03,attack
tcp,OTH,0,0.01,attack
tcp,OTH,0,0,attack
tcp,OTH,0,0,attack
tcp,OTH,0,0.03,attack
tcp,OTH,0,0.01,attack
tcp,OTH,0,0,attack
tcp,OTH,0,0.03,attack
tcp,OTH,0,0.03,attack
tcp,OTH,0,0.01,attack
tcp,OTH,0,0.01,attack
tcp,OTH,0,0,attack
tcp,OTH,0,0,attack
tcp,OTH,0,0,attack
tcp,OTH,0,0.01,attack
tcp,OTH,0,0.01,attack
tcp,OTH,0,0,attack
tcp,OTH,0,0.03,attack
tcp,OTH,0,0.03,attack
tcp,OTH,0,0.04,attack
tcp,OTH,0,0.03,attack
tcp,OTH,0,0,attack
tcp,S3,0.14,0,attack
tcp,OTH,0,0,attack
tcp,OTH,0,0.01,attack
tcp,OTH,0,0,attack
tcp,OTH,0,0.03,attack
tcp,OTH,0,0,attack
tcp,OTH,0,0.01,attack
tcp,OTH,0,0.01,attack
udp,OTH,0,0.97,attack
tcp,OTH,0,0.01,attack
tcp,OTH,0,0.03,attack
tcp,OTH,0,0.05,attack
tcp,OTH,0,0.03,attack
tcp,OTH,0,0.97,attack
tcp,OTH,0,0.01,attack
tcp,OTH,0,0.01,attack
tcp,S3,0.09,0,attack
tcp,S1,1,0,attack
