% isAttack normal:	1332
% isAttack highrate:	1260
% isAttack lowrate:	1332
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:highrate, udpFlood:highrate, httpFlood:highrate, slowBody:lowrate, slowHeaders:lowrate, slowRead:lowrate-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2-3,10,21,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute serror_rate numeric
@attribute dst_host_same_src_port_rate numeric
@attribute isAttack {normal,highrate,lowrate}

@data
udp,OTH,0,0.97,highrate
udp,OTH,0,0.98,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.95,highrate
udp,OTH,0,0.98,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.98,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.98,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.96,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.92,highrate
udp,OTH,0,0.96,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.96,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.96,highrate
udp,OTH,0,0.95,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.89,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.98,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.98,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.98,highrate
udp,OTH,0,0.92,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.93,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.96,highrate
udp,OTH,0,0.98,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.91,highrate
udp,OTH,0,0.93,highrate
udp,OTH,0,0.98,highrate
udp,OTH,0,0.98,highrate
udp,OTH,0,0.98,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.98,highrate
udp,OTH,0,0.98,highrate
udp,OTH,0,0.98,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.98,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.98,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.98,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.98,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.94,highrate
udp,OTH,0,0.96,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.98,highrate
udp,OTH,0,0.93,highrate
udp,OTH,0,0.98,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.96,highrate
udp,OTH,0,0.95,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.96,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.96,highrate
udp,OTH,0,0.98,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.98,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.92,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.96,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.98,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.98,highrate
udp,OTH,0,0.96,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.96,highrate
udp,OTH,0,0.96,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.96,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.98,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.98,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.98,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.96,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,S1,1,0,highrate
tcp,S3,1,0,highrate
tcp,S3,0.45,0,highrate
tcp,S3,0.23,0,highrate
tcp,S3,1,0,highrate
tcp,OTH,0,0.97,highrate
tcp,S3,0.22,0,highrate
tcp,S3,1,0,highrate
tcp,S3,0.61,0,highrate
tcp,OTH,0,0,highrate
tcp,S3,1,0,highrate
udp,OTH,0,0.95,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,RSTO,0,0,highrate
tcp,S3,1,0,highrate
tcp,OTH,0,0,highrate
udp,OTH,0,0.97,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,S3,0,0,highrate
tcp,OTH,0,0.97,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,OTH,0,0,highrate
tcp,OTH,0,0,highrate
tcp,RSTO,0,0,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,OTH,0,0.97,highrate
tcp,RSTO,0,0,highrate
tcp,S3,0.64,0,highrate
tcp,RSTO,0,0,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,S3,0.23,0,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,OTH,0,0,highrate
tcp,S3,0.43,0,highrate
tcp,RSTO,0,0,highrate
tcp,S3,1,0,highrate
tcp,S3,0.67,0,highrate
tcp,OTH,0,0,highrate
tcp,OTH,0,0.97,highrate
tcp,OTH,0,0.97,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
udp,OTH,0,0.97,highrate
tcp,S3,0.69,0,highrate
tcp,RSTO,0,0,highrate
tcp,RSTO,0,0,highrate
tcp,S3,1,0,highrate
tcp,RSTO,0,0,highrate
tcp,S3,1,0,highrate
tcp,S3,0.46,0,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,S3,0.2,0,highrate
tcp,OTH,0,0.97,highrate
tcp,S3,1,0,highrate
tcp,OTH,0,0,highrate
tcp,OTH,0,0.02,highrate
tcp,RSTO,0,0,highrate
tcp,OTH,0,0.97,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
udp,OTH,0,0.98,highrate
tcp,OTH,0,0.97,highrate
udp,OTH,0,0.98,highrate
tcp,S1,1,0,highrate
tcp,S3,1,0,highrate
tcp,OTH,0,0.97,highrate
tcp,S3,1,0,highrate
tcp,RSTO,0,0,highrate
tcp,S1,0.71,0,highrate
tcp,RSTO,0,0,highrate
tcp,OTH,0,0.97,highrate
tcp,S3,1,0,highrate
tcp,OTH,0,0.03,highrate
tcp,S3,1,0,highrate
tcp,RSTO,0,0,highrate
tcp,RSTO,0,0,highrate
tcp,RSTO,0,0,highrate
tcp,S3,1,0,highrate
tcp,RSTO,0,0,highrate
tcp,OTH,0,0,highrate
tcp,S3,1,0,highrate
tcp,S3,0.02,0,highrate
tcp,RSTO,0,0,highrate
tcp,S3,1,0,highrate
tcp,OTH,0,0,highrate
tcp,OTH,0,0.97,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,S1,1,0,highrate
tcp,S3,1,0,highrate
tcp,S3,0.65,0,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,S3,0.69,0,highrate
tcp,S3,1,0,highrate
udp,OTH,0,0.97,highrate
tcp,OTH,0,0.97,highrate
tcp,OTH,0,0.02,highrate
tcp,S3,1,0,highrate
tcp,RSTO,0,0,highrate
tcp,S3,0.24,0,highrate
tcp,S3,1,0,highrate
tcp,OTH,0,0.97,highrate
tcp,S3,1,0,highrate
tcp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
tcp,S3,0.67,0,highrate
tcp,OTH,0,0.97,highrate
tcp,OTH,0,0.02,highrate
tcp,S3,0.68,0,highrate
tcp,OTH,0,0.97,highrate
tcp,OTH,0,0,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,S3,0.01,0,highrate
tcp,S3,1,0,highrate
tcp,RSTO,0,0,highrate
tcp,S3,1,0,highrate
tcp,RSTO,0,0,highrate
tcp,S3,0.29,0,highrate
tcp,S3,1,0,highrate
udp,OTH,0,0.97,highrate
tcp,S3,1,0,highrate
tcp,S3,0.67,0,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,OTH,0,0.97,highrate
tcp,OTH,0,0,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,S3,0.21,0,highrate
tcp,RSTO,0,0,highrate
tcp,OTH,0,0.97,highrate
tcp,S3,0.11,0,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,OTH,0,0,highrate
tcp,OTH,0,0,highrate
tcp,S3,0.43,0,highrate
udp,OTH,0,0.97,highrate
tcp,RSTO,0,0,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,OTH,0,0.97,highrate
tcp,OTH,0,0,highrate
tcp,OTH,0,0,highrate
udp,OTH,0,0.98,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,OTH,0,0,highrate
udp,OTH,0,0.97,highrate
tcp,OTH,0,0,highrate
tcp,S3,1,0,highrate
tcp,S3,0.7,0,highrate
tcp,RSTO,0,0,highrate
tcp,RSTO,0,0,highrate
tcp,S3,1,0,highrate
tcp,OTH,0,0,highrate
udp,OTH,0,0.97,highrate
tcp,S3,0.02,0,highrate
tcp,OTH,0,0,highrate
tcp,S3,0.67,0,highrate
tcp,OTH,0,0.97,highrate
tcp,S3,0.34,0,highrate
tcp,S1,1,0,highrate
tcp,OTH,0,0.97,highrate
tcp,S3,1,0,highrate
tcp,OTH,0,0.97,highrate
tcp,OTH,0,0.03,highrate
udp,OTH,0,0.96,highrate
tcp,S3,0.11,0,highrate
tcp,RSTO,0,0,highrate
tcp,S3,0.49,0,highrate
tcp,S3,1,0,highrate
tcp,S1,1,0,highrate
tcp,S3,1,0,highrate
udp,OTH,0,0.97,highrate
tcp,S1,1,0,highrate
tcp,S3,1,0,highrate
tcp,S3,0.58,0,highrate
tcp,S3,0.46,0,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,RSTO,0,0,highrate
tcp,S3,0.67,0,highrate
tcp,OTH,0,0,highrate
tcp,S3,1,0,highrate
tcp,OTH,0,0.97,highrate
tcp,OTH,0,0,highrate
udp,OTH,0,0.96,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,RSTO,0,0,highrate
tcp,S3,0.53,0,highrate
tcp,OTH,0,0.97,highrate
tcp,S3,0.8,0,highrate
tcp,S3,1,0,highrate
tcp,S3,0.22,0,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,S3,0.05,0,highrate
tcp,S3,1,0,highrate
tcp,S3,0.37,0,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,S3,0.36,0,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,S3,0.66,0,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,OTH,0,0.97,highrate
tcp,S3,0.25,0,highrate
tcp,OTH,0,0,highrate
tcp,S3,1,0,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.96,highrate
tcp,S3,0.77,0,highrate
tcp,OTH,0,0,highrate
tcp,OTH,0,0.97,highrate
tcp,S3,1,0,highrate
tcp,S3,0.66,0,highrate
tcp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
tcp,S3,1,0,highrate
tcp,OTH,0,0.97,highrate
udp,OTH,0,0.98,highrate
tcp,OTH,0,0.97,highrate
tcp,S3,1,0,highrate
tcp,S3,0.67,0,highrate
udp,OTH,0,0.97,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,OTH,0,0,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,RSTO,0,0,highrate
tcp,S1,1,0,highrate
tcp,S3,1,0,highrate
tcp,S3,0.14,0,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,S3,0.25,0,highrate
tcp,S1,1,0,highrate
tcp,OTH,0,0.97,highrate
tcp,S3,1,0,highrate
tcp,OTH,0,0,highrate
tcp,OTH,0,0.97,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,OTH,0,0,highrate
tcp,S3,1,0,highrate
tcp,S3,0.46,0,highrate
tcp,S3,1,0,highrate
tcp,RSTO,0,0,highrate
tcp,RSTO,0,0,highrate
tcp,S3,1,0,highrate
tcp,OTH,0,0,highrate
tcp,S3,0.25,0,highrate
tcp,OTH,0,0,highrate
tcp,S3,1,0,highrate
tcp,RSTO,0,0,highrate
tcp,S3,1,0,highrate
tcp,S3,0.11,0,highrate
tcp,OTH,0,0,highrate
tcp,OTH,0,0.97,highrate
tcp,S3,0.67,0,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
udp,OTH,0,0.97,highrate
tcp,S3,0.41,0,highrate
udp,OTH,0,0.97,highrate
tcp,RSTO,0,0,highrate
tcp,S3,0.61,0,highrate
tcp,S3,1,0,highrate
tcp,S3,0.93,0,highrate
tcp,RSTO,0,0,highrate
tcp,S3,0.37,0,highrate
tcp,S3,1,0,highrate
tcp,OTH,0,0,highrate
tcp,RSTO,0,0,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,RSTO,0,0,highrate
tcp,S3,1,0,highrate
tcp,RSTO,0,0,highrate
tcp,OTH,0,0.97,highrate
tcp,OTH,0,0.97,highrate
tcp,S3,1,0,highrate
tcp,S3,0.16,0,highrate
tcp,RSTO,0,0,highrate
tcp,RSTO,0,0,highrate
tcp,S3,0.29,0,highrate
tcp,RSTO,0,0,highrate
tcp,S3,0.03,0,highrate
tcp,S3,0.35,0,highrate
tcp,OTH,0,0.97,highrate
tcp,S3,1,0,highrate
tcp,S3,0.31,0,highrate
tcp,S3,1,0,highrate
udp,OTH,0,0.98,highrate
tcp,S3,1,0,highrate
tcp,OTH,0,0.97,highrate
tcp,OTH,0,0.97,highrate
tcp,OTH,0,0,highrate
tcp,S3,1,0,highrate
tcp,S3,0.24,0,highrate
tcp,S3,1,0,highrate
tcp,S3,0.63,0,highrate
tcp,S3,0.44,0,highrate
tcp,OTH,0,0,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,S3,0.05,0,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,OTH,0,0,highrate
tcp,S3,1,0,highrate
udp,OTH,0,0.97,highrate
tcp,S3,0.65,0,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,OTH,0,0.97,highrate
tcp,S3,0.06,0,highrate
tcp,RSTO,0,0,highrate
tcp,S3,1,0,highrate
tcp,S3,0.7,0,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,S3,0.7,0,highrate
tcp,S3,0.57,0,highrate
tcp,S3,0.61,0,highrate
tcp,S3,1,0,highrate
tcp,OTH,0,0.02,highrate
tcp,S3,1,0,highrate
tcp,OTH,0,0.8,highrate
tcp,S1,1,0,highrate
udp,OTH,0,0.9,highrate
tcp,S3,1,0,highrate
tcp,RSTO,0,0,highrate
tcp,S3,0.55,0,highrate
udp,OTH,0,0.97,highrate
tcp,OTH,0,0,highrate
tcp,OTH,0,0.97,highrate
tcp,S3,0.59,0,highrate
udp,OTH,0,0.97,highrate
tcp,S3,1,0,highrate
tcp,OTH,0,0.01,highrate
tcp,S3,1,0,highrate
tcp,OTH,0,0.96,highrate
tcp,OTH,0,0.97,highrate
tcp,S3,0.54,0,highrate
tcp,S3,0.31,0,highrate
tcp,S3,0.62,0,highrate
tcp,S3,0.94,0,highrate
tcp,S3,0.59,0,highrate
tcp,S3,0.09,0,highrate
udp,OTH,0,0.97,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,RSTO,0,0,highrate
tcp,S3,1,0,highrate
tcp,OTH,0,0.97,highrate
tcp,S1,1,0,highrate
tcp,S3,0.56,0,highrate
tcp,OTH,0,0.97,highrate
udp,OTH,0,0.98,highrate
tcp,S3,0.63,0,highrate
tcp,S3,0.25,0,highrate
tcp,S3,1,0,highrate
tcp,OTH,0,0.97,highrate
tcp,RSTO,0,0,highrate
tcp,S3,0.28,0,highrate
tcp,S3,1,0,highrate
tcp,S3,0.47,0,highrate
tcp,S3,0.32,0,highrate
tcp,RSTO,0,0,highrate
tcp,S3,1,0,highrate
tcp,S3,0.69,0,highrate
tcp,S3,0.21,0,highrate
tcp,S3,1,0,highrate
tcp,OTH,0,0.52,highrate
tcp,OTH,0,0,highrate
tcp,OTH,0,0.97,highrate
tcp,OTH,0,0,highrate
tcp,S3,0.51,0,highrate
tcp,S3,1,0,highrate
tcp,OTH,0,0.97,highrate
tcp,RSTO,0,0,highrate
tcp,S3,1,0,highrate
udp,OTH,0,0.97,highrate
tcp,OTH,0,0,highrate
tcp,OTH,0,0.96,highrate
tcp,OTH,0,0.97,highrate
udp,OTH,0,0.96,highrate
udp,OTH,0,0.97,highrate
tcp,OTH,0,0.97,highrate
tcp,S3,0.58,0,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,OTH,0,0.97,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,OTH,0,0.97,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,S3,0.42,0,highrate
tcp,S3,1,0,highrate
tcp,OTH,0,0.97,highrate
tcp,RSTO,0,0,highrate
tcp,RSTO,0,0,highrate
tcp,S3,0.55,0,highrate
tcp,S3,1,0,highrate
tcp,S3,0.68,0,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,OTH,0,0,highrate
tcp,S3,1,0,highrate
tcp,RSTO,0,0,highrate
tcp,OTH,0,0.97,highrate
tcp,S3,1,0,highrate
tcp,OTH,0,0.97,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,S3,0.47,0,highrate
udp,OTH,0,0.97,highrate
tcp,RSTO,0,0,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,S1,1,0,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,S3,0.04,0,highrate
tcp,S3,1,0,highrate
tcp,OTH,0,0.97,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,RSTO,0,0,highrate
udp,OTH,0,0.97,highrate
tcp,S3,1,0,highrate
tcp,OTH,0,0.97,highrate
tcp,S3,0.69,0,highrate
tcp,S3,1,0,highrate
tcp,OTH,0,0,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,OTH,0,0,highrate
tcp,RSTO,0,0,highrate
tcp,OTH,0,0.97,highrate
tcp,S3,0.08,0,highrate
tcp,RSTO,0,0,highrate
tcp,OTH,0,0.97,highrate
tcp,S3,1,0,highrate
tcp,S3,0.04,0,highrate
tcp,RSTO,0,0,highrate
tcp,S3,1,0,highrate
tcp,OTH,0,0.97,highrate
tcp,OTH,0,0.97,highrate
tcp,S1,1,0,highrate
tcp,OTH,0,0.97,highrate
tcp,OTH,0,0.1,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,OTH,0,0.35,highrate
udp,OTH,0,0.8,highrate
tcp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
tcp,RSTO,0,0,highrate
tcp,S3,1,0,highrate
tcp,S3,0.68,0,highrate
tcp,S3,0.46,0,highrate
tcp,S3,1,0,highrate
tcp,OTH,0,0,highrate
tcp,OTH,0,0.01,highrate
udp,OTH,0,0.98,highrate
tcp,OTH,0,0.02,highrate
tcp,S1,1,0,highrate
tcp,S3,1,0,highrate
tcp,S1,1,0,highrate
tcp,OTH,0,0,highrate
tcp,S3,0.71,0,highrate
udp,OTH,0,0.97,highrate
tcp,S3,0.45,0,highrate
tcp,OTH,0,0,highrate
tcp,S1,1,0,highrate
tcp,RSTO,0,0,highrate
tcp,S3,0.25,0,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
tcp,S1,1,0,highrate
tcp,OTH,0,0.97,highrate
tcp,RSTO,0,0,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,S3,0.53,0,highrate
tcp,OTH,0,0.97,highrate
tcp,S3,1,0,highrate
tcp,RSTO,0,0,highrate
tcp,S3,1,0,highrate
udp,OTH,0,0.97,highrate
tcp,S3,1,0,highrate
udp,OTH,0,0.97,highrate
tcp,OTH,0,0,highrate
tcp,S3,0.35,0,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,OTH,0,0.97,highrate
udp,OTH,0,0.94,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,S3,0.25,0,highrate
tcp,OTH,0,0,highrate
tcp,S3,0.09,0,highrate
tcp,S3,1,0,highrate
tcp,OTH,0,0,highrate
tcp,OTH,0,0.97,highrate
tcp,S3,0.65,0,highrate
tcp,OTH,0,0,highrate
tcp,S3,1,0,highrate
udp,OTH,0,0.97,highrate
tcp,S3,1,0,highrate
tcp,S3,0.64,0,highrate
udp,OTH,0,0.97,highrate
tcp,S3,1,0,highrate
tcp,OTH,0,0.03,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
tcp,S3,1,0,highrate
tcp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
tcp,OTH,0,0.97,highrate
tcp,OTH,0,0.97,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,S3,0.64,0,highrate
tcp,RSTO,0,0,highrate
tcp,S3,0.52,0,highrate
udp,OTH,0,0.97,highrate
tcp,OTH,0,0,highrate
tcp,OTH,0,0.97,highrate
tcp,S3,1,0,highrate
tcp,S3,0.07,0,highrate
tcp,S3,0.61,0,highrate
tcp,OTH,0,0,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,RSTO,0,0,highrate
tcp,S3,1,0,highrate
udp,OTH,0,0.97,highrate
tcp,OTH,0,0,highrate
udp,OTH,0,0.96,highrate
tcp,OTH,0,0.35,highrate
tcp,S3,1,0,highrate
tcp,S3,0.72,0,highrate
tcp,S3,0.62,0,highrate
tcp,OTH,0,0.86,highrate
tcp,OTH,0,0.97,highrate
tcp,S3,1,0,highrate
tcp,S3,0.25,0,highrate
tcp,OTH,0,0.93,highrate
udp,OTH,0,0.97,highrate
tcp,S3,0.6,0,highrate
tcp,S3,0.21,0,highrate
tcp,S3,1,0,highrate
tcp,S3,0.38,0,highrate
tcp,S3,1,0,highrate
tcp,S3,0.1,0,highrate
tcp,S3,1,0,highrate
tcp,S3,0.49,0,highrate
udp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
tcp,OTH,0,0.97,highrate
tcp,S3,0,0,highrate
tcp,S3,1,0,highrate
tcp,OTH,0,0,highrate
tcp,S3,0.33,0,highrate
tcp,S3,0.33,0,highrate
udp,OTH,0,0.97,highrate
tcp,RSTO,0,0,highrate
tcp,S3,1,0,highrate
tcp,S1,1,0,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,S3,1,0,highrate
tcp,S3,0.51,0,highrate
tcp,OTH,0,0.97,highrate
tcp,OTH,0,0.97,highrate
tcp,OTH,0,0.97,highrate
tcp,S3,1,0,highrate
tcp,OTH,0,0.97,highrate
tcp,OTH,0,0,highrate
tcp,RSTO,0,0,highrate
tcp,S3,0.66,0,highrate
udp,OTH,0,0.95,highrate
tcp,S3,1,0,highrate
tcp,S3,0.05,0,highrate
tcp,S3,1,0,highrate
tcp,OTH,0,0,highrate
tcp,S3,1,0,highrate
udp,OTH,0,0.97,highrate
tcp,S3,0.5,0,highrate
tcp,OTH,0,0.97,highrate
udp,OTH,0,0.97,highrate
tcp,OTH,0,0.97,highrate
tcp,OTH,0,0.97,highrate
tcp,OTH,0,0.97,highrate
tcp,S3,1,0,highrate
tcp,S3,0.2,0,highrate
