% isAttack normal:	2000
% isAttack attack:	2000
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:attack, udpFlood:attack, httpFlood:attack, slowBody:attack, slowHeaders:attack, slowRead:attack-weka.filters.unsupervised.attribute.Remove-V-R2-4,8,16,18,20-22,27-weka.filters.unsupervised.attribute.Remove'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute count numeric
@attribute srv_diff_host_rate numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_diff_srv_rate numeric
@attribute dst_host_same_src_port_rate numeric
@attribute dst_host_srv_diff_host_rate numeric
@attribute isAttack {normal,attack}

@data
tcp,SF,946,3301,0,100,0,0,0,normal
tcp,SF,946,3345,0,96,0,0,0,normal
tcp,SF,430,3117,0,86,0,0,0,normal
tcp,S3,958,3754,0,100,0,0,0,normal
tcp,OTH,66,4363,0,48,0,0.06,0,normal
tcp,OTH,66,3868,0,46,0,0.13,0,normal
tcp,SF,946,2015,0,100,0,0,0,normal
tcp,SF,880,2216,0,100,0,0,0,normal
tcp,OTH,66,5011,0,47,0,0.06,0,normal
tcp,SF,946,2041,0,100,0,0,0,normal
tcp,OTH,66,3360,0,50,0,0.16,0,normal
tcp,OTH,66,5902,0,56,0,0,0,normal
tcp,OTH,66,3255,0,38,0,0.08,0,normal
tcp,OTH,66,2952,0,42,0,0.14,0,normal
tcp,OTH,66,5891,0,45,0,0,0,normal
tcp,SF,946,2202,0,100,0,0,0,normal
tcp,RSTR,364,1912,0,100,0,0,0,normal
tcp,SF,946,1241,0,100,0,0,0,normal
tcp,OTH,66,3721,0,50,0,0.02,0,normal
tcp,OTH,66,6276,0,50,0,0.12,0,normal
tcp,OTH,66,1889,0,45,0,0.04,0,normal
tcp,OTH,66,4318,0,53,0,0,0,normal
tcp,OTH,66,5082,0,31,0,0.19,0,normal
tcp,OTH,78,3876,0,100,0,0.01,0,normal
tcp,SF,352,1912,0,68,0,0,0,normal
tcp,SF,946,2306,0,100,0,0,0,normal
tcp,OTH,66,5909,0,50,0,0.08,0,normal
tcp,SF,946,1906,0,100,0,0,0,normal
tcp,SF,1024,2214,0,100,0,0,0,normal
tcp,OTH,66,3217,0,47,0,0,0,normal
tcp,SF,946,4263,0,64,0,0,0,normal
tcp,OTH,66,3013,0,43,0,0.14,0,normal
tcp,SF,946,1945,0,100,0,0,0,normal
tcp,OTH,66,3030,0,45,0,0.17,0,normal
tcp,SF,946,105,0,100,0,0,0,normal
tcp,SF,880,3219,0,98,0,0,0,normal
tcp,OTH,66,3616,0,44,0,0,0,normal
tcp,SF,1120,2113,0,100,0,0,0,normal
tcp,OTH,66,2856,0,48,0,0.18,0,normal
tcp,SF,1020,1440,0,100,0,0,0,normal
tcp,SF,880,1980,0,100,0,0,0,normal
tcp,SF,946,2955,0,100,0,0,0,normal
tcp,SF,1120,1530,0,100,0,0,0,normal
tcp,OTH,66,2987,0,46,0,0.13,0,normal
tcp,SF,946,2554,0,100,0,0,0,normal
tcp,SF,946,2243,0,100,0,0,0,normal
tcp,OTH,78,2849,0,88,0,0.01,0,normal
tcp,SF,1024,1887,0,79,0,0,0,normal
tcp,OTH,66,3079,0,83,0,0.1,0,normal
tcp,S2,352,3407,0,100,0,0,0,normal
tcp,SF,946,306,0,100,0,0,0,normal
tcp,OTH,78,3897,0,88,0,0.01,0,normal
tcp,SF,880,2031,0,100,0,0,0,normal
tcp,SF,946,1281,0,100,0,0,0,normal
tcp,OTH,66,5099,0,45,0,0.13,0,normal
tcp,SF,946,1291,0,100,0,0,0,normal
tcp,RSTR,958,1776,0,100,0,0,0,normal
tcp,OTH,66,3021,0,84,0,0.04,0,normal
tcp,SF,946,2321,0,100,0,0,0,normal
tcp,SF,946,3873,0,100,0,0,0,normal
tcp,SF,946,2077,0,100,0,0,0,normal
tcp,SF,946,2334,0,100,0,0,0,normal
tcp,SF,946,4071,0,100,0,0,0,normal
tcp,SF,946,1910,0,89,0,0,0,normal
tcp,OTH,66,5104,0,50,0,0.04,0,normal
tcp,S1,880,3467,0,100,0,0,0,normal
tcp,SF,1024,3210,0,52,0,0,0,normal
tcp,OTH,66,5192,0,28,0,0,0,normal
tcp,OTH,66,3101,0,83,0,0.04,0,normal
tcp,SF,946,1852,0,100,0,0,0,normal
tcp,OTH,66,4955,0,43,0,0.11,0,normal
tcp,SF,946,1842,0,100,0,0,0,normal
tcp,OTH,66,5964,0,52,0,0.15,0,normal
tcp,SF,946,2381,0,100,0,0,0,normal
tcp,OTH,66,5686,0,47,0,0.12,0,normal
tcp,SF,946,4011,0,94,0,0,0,normal
tcp,OTH,66,3607,0,32,0,0.09,0,normal
tcp,OTH,66,5182,0,22,0,0,0,normal
tcp,OTH,66,5961,0,39,0,0.03,0,normal
tcp,SF,946,2077,0,100,0,0,0,normal
tcp,OTH,66,3201,0,48,0,0.04,0,normal
tcp,SF,946,1855,0,100,0,0,0,normal
tcp,SF,1048,2134,0,100,0,0,0,normal
tcp,SF,946,1671,0,100,0,0,0,normal
tcp,SF,946,1829,0,100,0,0,0,normal
tcp,SF,946,1895,0,100,0,0,0,normal
tcp,OTH,146,3075,0,46,0,0.02,0,normal
tcp,OTH,146,5229,0,39,0,0.03,0,normal
tcp,OTH,66,3686,0,91,0,0.02,0,normal
tcp,SF,946,1936,0,100,0,0,0,normal
tcp,SF,946,2066,0,100,0,0,0,normal
tcp,OTH,66,2878,0,53,0,0.15,0,normal
tcp,OTH,66,3363,0,52,0,0.09,0,normal
tcp,OTH,66,2909,0,19,0,0.2,0,normal
tcp,OTH,66,3172,0,67,0,0.12,0,normal
tcp,OTH,66,2931,0,49,0,0.16,0,normal
tcp,SF,946,2147,0,100,0,0,0,normal
tcp,SF,946,2051,0,88,0,0,0,normal
tcp,SF,1024,3067,0,72,0,0,0,normal
tcp,OTH,66,3906,0,51,0,0.13,0,normal
tcp,OTH,66,5189,0,40,0,0.02,0,normal
tcp,SF,946,2440,0,100,0,0,0,normal
tcp,OTH,78,1858,0,100,0,0.01,0,normal
tcp,SF,946,2511,0,100,0,0,0,normal
tcp,OTH,66,6237,0,47,0,0.08,0,normal
tcp,OTH,78,5707,0,46,0,0.02,0,normal
tcp,OTH,66,3207,0,48,0,0.04,0,normal
tcp,SF,946,2612,0,100,0,0,0,normal
tcp,S3,286,2762,0,100,0,0,0,normal
tcp,OTH,66,4310,0,48,0,0,0,normal
tcp,SF,946,280,0,100,0,0,0,normal
tcp,SF,946,642,0,100,0,0,0,normal
tcp,OTH,66,3156,0,52,0,0,0,normal
tcp,SF,946,2282,0,100,0,0,0,normal
tcp,SF,946,2125,0,100,0,0,0,normal
tcp,S3,814,2126,0,100,0,0,0,normal
tcp,SF,946,590,0,100,0,0,0,normal
tcp,SF,946,1925,0,86,0,0,0,normal
tcp,OTH,66,5092,0,69,0,0,0,normal
tcp,OTH,66,4840,0,57,0,0,0,normal
tcp,OTH,66,3838,0,44,0,0,0,normal
tcp,OTH,66,3186,0,100,0,0.04,0,normal
tcp,OTH,66,3294,0,45,0,0.13,0,normal
tcp,SF,946,2843,0,100,0,0,0,normal
tcp,SF,946,1863,0,100,0,0,0,normal
tcp,SF,946,2201,0,100,0,0,0,normal
tcp,S1,386,2159,0,100,0,0,0,normal
tcp,S2,1024,3257,0,100,0,0,0,normal
tcp,OTH,66,5933,0,41,0,0.21,0,normal
tcp,OTH,66,6028,0,42,0,0.09,0,normal
tcp,SF,946,2023,0,100,0,0,0,normal
tcp,SF,946,3942,0,71,0,0,0,normal
tcp,SF,946,2357,0,100,0,0,0,normal
tcp,S2,946,3631,0,100,0,0,0,normal
tcp,SF,946,2170,0,100,0,0,0,normal
tcp,OTH,146,5309,0,81,0,0,0,normal
tcp,SF,734,3944,0,71,0,0,0,normal
tcp,SF,946,2818,0,99,0,0,0,normal
tcp,OTH,66,3037,0,20,0,0.38,0,normal
tcp,SF,946,3049,0,100,0,0,0,normal
tcp,SF,880,1129,0,100,0,0,0,normal
tcp,SF,946,1393,0,100,0,0,0,normal
tcp,SF,1120,2127,0,100,0,0,0,normal
tcp,OTH,66,3810,0,39,0,0.05,0,normal
tcp,SF,946,2047,0,100,0,0,0,normal
tcp,OTH,66,3281,0,38,0,0.18,0,normal
tcp,OTH,146,2972,0,44,0,0.02,0,normal
tcp,SF,946,2143,0,91,0,0,0,normal
tcp,OTH,66,2368,0,52,0,0.04,0,normal
tcp,SF,946,3381,0,100,0,0,0,normal
tcp,OTH,146,2789,0,79,0,0.03,0,normal
tcp,SF,946,2263,0,100,0,0,0,normal
tcp,SF,946,1558,0,100,0,0,0,normal
tcp,OTH,66,3667,0,45,0,0,0,normal
tcp,OTH,66,3947,0,84,0,0.02,0,normal
tcp,OTH,66,2814,0,46,0,0.11,0,normal
tcp,SF,946,1606,0,100,0,0,0,normal
tcp,SF,946,2914,0,100,0,0,0,normal
tcp,SF,946,1580,0,100,0,0,0,normal
tcp,OTH,66,2608,0,43,0,0.18,0,normal
tcp,OTH,66,5789,0,32,0,0.12,0,normal
tcp,SF,946,2290,0,100,0,0,0,normal
tcp,SF,946,3090,0,100,0,0,0,normal
tcp,SF,946,1916,0,50,0,0,0,normal
tcp,SF,946,307,0,100,0,0,0,normal
tcp,OTH,66,4210,0,57,0,0.1,0,normal
tcp,SF,946,5681,0,72,0,0,0,normal
tcp,OTH,66,5340,0,81,0,0,0,normal
tcp,OTH,66,3195,0,43,0,0.16,0,normal
tcp,SF,1024,3115,0,74,0,0,0,normal
tcp,OTH,66,3185,0,53,0,0.02,0,normal
tcp,OTH,66,2770,0,50,0,0.16,0,normal
tcp,OTH,66,4996,0,68,0,0.01,0,normal
tcp,OTH,66,5199,0,51,0,0.15,0,normal
tcp,SF,946,2102,0,100,0,0,0,normal
tcp,SF,946,905,0,99,0,0,0,normal
tcp,SF,946,976,0,100,0,0,0,normal
tcp,SF,880,1471,0,100,0,0,0,normal
tcp,OTH,66,5491,0,79,0,0.03,0,normal
tcp,SF,946,20,0,20,0,0,0,normal
tcp,OTH,66,6233,0,50,0,0,0,normal
tcp,SF,946,2057,0,99,0,0,0,normal
tcp,SF,946,3053,0,100,0,0,0,normal
tcp,SF,946,1528,0,100,0,0,0,normal
tcp,SF,946,2146,0,100,0,0,0,normal
tcp,OTH,146,3091,0,41,0,0,0,normal
tcp,S2,206,2575,0,100,0,0,0,normal
tcp,SF,946,779,0,100,0,0,0,normal
tcp,SF,946,1871,0,100,0,0,0,normal
tcp,OTH,66,2795,0,53,0,0,0,normal
tcp,SF,946,985,0,100,0,0,0,normal
tcp,OTH,66,6297,0,44,0,0.02,0,normal
tcp,SF,946,2456,0,100,0,0,0,normal
tcp,SF,430,3309,0,82,0,0,0,normal
tcp,OTH,66,2740,0,56,0,0.05,0,normal
tcp,OTH,66,1449,0,50,0,0.02,0,normal
tcp,SF,946,2153,0,100,0,0,0,normal
tcp,S2,1024,3266,0,100,0,0,0,normal
tcp,S2,946,3582,0,100,0,0,0,normal
tcp,OTH,66,2973,0,63,0,0,0,normal
tcp,SF,880,4460,0,60,0,0,0,normal
tcp,OTH,66,5465,0,100,0,0.03,0,normal
tcp,OTH,66,1492,0,67,0,0.01,0,normal
tcp,OTH,66,2863,0,49,0,0.12,0,normal
tcp,OTH,66,2849,0,50,0,0.1,0,normal
tcp,SF,946,1126,0,100,0,0,0,normal
tcp,SF,946,2177,0,100,0,0,0,normal
tcp,SF,946,2039,0,100,0,0,0,normal
tcp,OTH,66,4082,0,99,0,0.05,0,normal
tcp,SF,946,1536,0,100,0,0,0,normal
tcp,SF,946,2251,0,100,0,0,0,normal
tcp,OTH,66,3186,0,44,0,0.16,0,normal
tcp,SF,946,1910,0,100,0,0,0,normal
tcp,OTH,66,3877,0,54,0,0.15,0,normal
tcp,SF,946,1892,0,99,0,0,0,normal
tcp,SF,1092,2242,0,100,0,0,0,normal
tcp,SF,946,3358,0,100,0,0,0,normal
tcp,OTH,66,4879,0,50,0,0.14,0,normal
tcp,SF,946,1150,0,100,0,0,0,normal
tcp,SF,946,1917,0,85,0,0,0,normal
tcp,S3,800,3688,0,100,0,0,0,normal
tcp,SF,946,2978,0,63,0,0,0,normal
tcp,OTH,66,2026,0,47,0,0.04,0,normal
tcp,OTH,66,2129,0,53,0,0.07,0,normal
tcp,SF,946,1981,0,100,0,0,0,normal
tcp,OTH,78,2490,0,55,0,0.02,0,normal
tcp,OTH,66,2890,0,41,0,0.07,0,normal
tcp,OTH,66,5820,0,45,0,0.02,0,normal
tcp,SF,946,2126,0,100,0,0,0,normal
tcp,OTH,66,3648,0,85,0,0,0,normal
tcp,OTH,66,3927,0,80,0,0,0,normal
tcp,SF,946,3846,0,100,0,0,0,normal
tcp,SF,946,2120,0,100,0,0,0,normal
tcp,OTH,78,3865,0,75,0,0.01,0,normal
tcp,SF,946,3909,0,100,0,0,0,normal
tcp,OTH,66,2960,0,46,0,0.15,0,normal
tcp,SF,946,2000,0,86,0,0,0,normal
tcp,OTH,66,2242,0,48,0,0.16,0,normal
tcp,SF,946,1904,0,100,0,0,0,normal
tcp,SF,946,3022,0,63,0,0,0,normal
tcp,OTH,66,3973,0,97,0,0.01,0,normal
tcp,SF,946,3173,0,100,0,0,0,normal
tcp,SF,946,2138,0,100,0,0,0,normal
tcp,OTH,66,3384,0,52,0,0.09,0,normal
tcp,OTH,66,4392,0,32,0,0.12,0,normal
tcp,SF,946,2067,0,47,0,0,0,normal
tcp,SF,880,2272,0,100,0,0,0,normal
tcp,SF,880,4271,0,66,0,0,0,normal
tcp,SF,946,3378,0,100,0,0,0,normal
tcp,SF,946,1146,0,100,0,0,0,normal
tcp,OTH,66,3081,0,46,0,0,0,normal
tcp,SF,946,2842,0,100,0,0,0,normal
tcp,OTH,66,4394,0,34,0,0.17,0,normal
tcp,OTH,66,5659,0,11,0,0,0,normal
tcp,OTH,66,5833,0,41,0,0,0,normal
tcp,SF,880,3161,0,100,0,0,0,normal
tcp,S1,220,3179,0,100,0,0,0,normal
tcp,SF,946,2757,0,48,0,0,0,normal
tcp,OTH,66,4010,0,99,0,0.02,0,normal
tcp,SF,800,2619,0,66,0,0,0,normal
tcp,S1,734,3568,0,100,0,0,0,normal
tcp,OTH,66,3459,0,53,0,0.07,0,normal
tcp,OTH,146,5762,0,45,0,0.02,0,normal
tcp,SF,880,2133,0,99,0,0,0,normal
tcp,S3,1012,2927,0,100,0,0,0,normal
tcp,SF,946,3098,0,80,0,0,0,normal
tcp,SF,946,1952,0,100,0,0,0,normal
tcp,SF,946,3523,0,100,0,0,0,normal
tcp,OTH,66,4372,0,39,0,0.07,0,normal
tcp,SF,946,2253,0,100,0,0,0,normal
tcp,OTH,66,3156,0,39,0,0.12,0,normal
tcp,SF,946,2989,0,65,0,0,0,normal
tcp,OTH,66,3266,0,48,0,0.02,0,normal
tcp,SF,946,3238,0,98,0,0,0,normal
tcp,SF,880,5662,0,72,0,0,0,normal
tcp,SF,946,2531,0,100,0,0,0,normal
tcp,SF,946,3901,0,100,0,0,0,normal
tcp,OTH,66,2930,0,47,0,0.04,0,normal
tcp,SF,946,3883,0,98,0,0,0,normal
tcp,OTH,78,2880,0,76,0,0.01,0,normal
tcp,SF,946,2112,0,100,0,0,0,normal
tcp,SF,946,2963,0,100,0,0,0,normal
tcp,S3,946,1739,0,100,0,0,0,normal
tcp,SF,880,3045,0,89,0,0,0,normal
tcp,OTH,66,3661,0,86,0,0.05,0,normal
tcp,OTH,66,3306,0,58,0,0.02,0,normal
tcp,SF,946,1737,0,100,0,0,0,normal
tcp,OTH,66,5211,0,42,0,0.14,0,normal
tcp,SF,946,3331,0,91,0,0,0,normal
tcp,SF,946,2168,0,100,0,0,0,normal
tcp,SF,946,3081,0,85,0,0,0,normal
tcp,S2,1024,1927,0,100,0,0,0,normal
tcp,SF,946,1853,0,100,0,0,0,normal
tcp,SF,946,2150,0,100,0,0,0,normal
tcp,SF,946,2066,0,100,0,0,0,normal
tcp,SF,946,2235,0,100,0,0,0,normal
tcp,OTH,66,6134,0,44,0,0.11,0,normal
tcp,SF,946,1188,0,100,0,0,0,normal
tcp,OTH,78,3282,0,96,0,0.01,0,normal
tcp,OTH,66,2954,0,48,0,0.02,0,normal
tcp,OTH,66,3186,0,62,0,0,0,normal
tcp,OTH,66,5892,0,45,0,0.09,0,normal
tcp,OTH,66,3117,0,29,0,0.2,0,normal
tcp,OTH,66,6264,0,48,0,0.08,0,normal
tcp,SF,946,4091,0,100,0,0,0,normal
tcp,OTH,66,5512,0,81,0,0.05,0,normal
tcp,OTH,66,4904,0,43,0,0.14,0,normal
tcp,SF,946,2393,0,86,0,0,0,normal
tcp,SF,946,2519,0,100,0,0,0,normal
tcp,OTH,66,3368,0,46,0,0.11,0,normal
tcp,SF,946,2555,0,100,0,0,0,normal
tcp,SF,946,4251,0,83,0,0,0,normal
tcp,OTH,66,3777,0,43,0,0,0,normal
tcp,OTH,66,5902,0,43,0,0.11,0,normal
tcp,SF,946,3386,0,100,0,0,0,normal
tcp,OTH,66,3666,0,39,0,0.07,0,normal
tcp,OTH,66,3834,0,33,0,0.18,0,normal
tcp,SF,946,2512,0,100,0,0,0,normal
tcp,SF,946,3371,0,100,0,0,0,normal
tcp,OTH,66,3600,0,66,0,0.07,0,normal
tcp,SF,946,804,0,100,0,0,0,normal
tcp,SF,946,2238,0,100,0,0,0,normal
tcp,OTH,66,2911,0,53,0,0,0,normal
tcp,SF,880,1505,0,95,0,0,0,normal
tcp,SF,946,950,0,100,0,0,0,normal
tcp,OTH,146,3192,0,62,0,0,0,normal
tcp,SF,880,1936,0,86,0,0,0,normal
tcp,OTH,66,2813,0,50,0,0.14,0,normal
tcp,OTH,66,5406,0,97,0,0.03,0,normal
tcp,OTH,66,3026,0,21,0,0,0,normal
tcp,RSTR,880,3306,0,100,0,0,0,normal
tcp,SF,946,1461,0,100,0,0,0,normal
tcp,OTH,66,3970,0,94,0,0.07,0,normal
tcp,OTH,66,3491,0,49,0,0,0,normal
tcp,SF,946,1062,0,100,0,0,0,normal
tcp,OTH,66,2894,0,50,0,0,0,normal
tcp,SF,880,986,0,100,0,0,0,normal
tcp,SF,946,2351,0,100,0,0,0,normal
tcp,SF,946,3314,0,51,0,0,0,normal
tcp,OTH,66,3297,0,47,0,0.1,0,normal
tcp,S1,880,2206,0,100,0,0,0,normal
tcp,SF,946,2577,0,52,0,0,0,normal
tcp,OTH,66,5823,0,45,0,0.09,0,normal
tcp,S1,140,2657,0,100,0,0,0,normal
tcp,SF,946,1839,0,100,0,0,0,normal
tcp,OTH,66,2853,0,49,0,0,0,normal
tcp,SF,946,4000,0,98,0,0,0,normal
tcp,SF,946,3960,0,100,0,0,0,normal
tcp,OTH,66,3160,0,42,0,0,0,normal
tcp,SF,880,946,0,100,0,0,0,normal
tcp,SF,946,2324,0,100,0,0,0,normal
tcp,SF,946,3248,0,100,0,0,0,normal
tcp,OTH,66,3032,0,39,0,0.03,0,normal
tcp,OTH,66,3158,0,51,0,0.02,0,normal
tcp,OTH,66,3532,0,46,0,0.02,0,normal
tcp,SF,946,2501,0,100,0,0,0,normal
tcp,OTH,66,5687,0,47,0,0.15,0,normal
tcp,SF,880,2315,0,100,0,0,0,normal
tcp,OTH,66,4601,0,48,0,0.06,0,normal
tcp,SF,946,1143,0,100,0,0,0,normal
tcp,SF,946,2246,0,100,0,0,0,normal
tcp,OTH,146,2987,0,58,0,0.02,0,normal
tcp,OTH,66,2592,0,68,0,0,0,normal
tcp,OTH,66,6255,0,48,0,0.12,0,normal
tcp,SF,946,927,0,100,0,0,0,normal
tcp,SF,946,35,0,35,0,0,0,normal
tcp,RSTR,364,1894,0,100,0,0,0,normal
tcp,OTH,66,4646,0,52,0,0.02,0,normal
tcp,SF,946,1008,0,100,0,0,0,normal
tcp,SF,946,2167,0,50,0,0,0,normal
tcp,OTH,66,2616,0,51,0,0.13,0,normal
tcp,SF,946,3363,0,73,0,0,0,normal
tcp,S3,140,1966,0,100,0,0,0,normal
tcp,SF,946,1192,0,100,0,0,0,normal
tcp,SF,946,2882,0,77,0,0,0,normal
tcp,OTH,78,2467,0,85,0,0.01,0,normal
tcp,SF,946,746,0,100,0,0,0,normal
tcp,OTH,66,3089,0,43,0,0,0,normal
tcp,SF,946,2152,0,100,0,0,0,normal
tcp,SF,946,2137,0,100,0,0,0,normal
tcp,SF,946,2502,0,100,0,0,0,normal
tcp,OTH,66,3615,0,94,0,0.05,0,normal
tcp,SF,946,2314,0,100,0,0,0,normal
tcp,SF,946,2227,0,100,0,0,0,normal
tcp,SF,1024,3094,0,73,0,0,0,normal
tcp,OTH,66,5953,0,44,0,0.04,0,normal
tcp,S1,286,3563,0,100,0,0,0,normal
tcp,SF,946,3910,0,100,0,0,0,normal
tcp,SF,946,4195,0,76,0,0,0,normal
tcp,SF,946,2127,0,92,0,0,0,normal
tcp,OTH,66,4924,0,57,0,0,0,normal
tcp,OTH,66,5622,0,49,0,0,0,normal
tcp,SF,946,3375,0,100,0,0,0,normal
tcp,SF,946,2445,0,100,0,0,0,normal
tcp,SF,946,1862,0,100,0,0,0,normal
tcp,OTH,66,6368,0,26,0,0,0,normal
tcp,SF,946,3219,0,94,0,0,0,normal
tcp,OTH,66,3320,0,63,0,0,0,normal
tcp,OTH,78,5709,0,48,0,0.02,0,normal
tcp,SF,946,2113,0,100,0,0,0,normal
tcp,SF,946,1866,0,99,0,0,0,normal
tcp,S1,880,3489,0,100,0,0,0,normal
tcp,OTH,66,3197,0,84,0,0.07,0,normal
tcp,SF,946,2536,0,100,0,0,0,normal
tcp,SF,946,4113,0,100,0,0,0,normal
tcp,OTH,146,5840,0,55,0,0,0,normal
tcp,OTH,66,2838,0,45,0,0,0,normal
tcp,SF,946,2404,0,99,0,0,0,normal
tcp,OTH,66,4689,0,31,0,0.12,0,normal
tcp,OTH,66,3900,0,80,0,0,0,normal
tcp,OTH,66,3302,0,60,0,0.1,0,normal
tcp,SF,946,3157,0,100,0,0,0,normal
tcp,OTH,66,3042,0,48,0,0.12,0,normal
tcp,OTH,66,4468,0,54,0,0.07,0,normal
tcp,SF,946,1455,0,100,0,0,0,normal
tcp,OTH,78,3524,0,66,0,0,0,normal
tcp,OTH,66,2693,0,56,0,0,0,normal
tcp,SF,946,1836,0,100,0,0,0,normal
tcp,SF,946,2246,0,100,0,0,0,normal
tcp,SF,946,709,0,100,0,0,0,normal
tcp,OTH,146,2856,0,74,0,0.01,0,normal
tcp,S3,946,3628,0,100,0,0,0,normal
tcp,SF,946,1127,0,100,0,0,0,normal
tcp,SF,946,2041,0,100,0,0,0,normal
tcp,SF,946,3316,0,100,0,0,0,normal
tcp,SF,946,2154,0,98,0,0,0,normal
tcp,S2,352,2516,0,100,0,0,0,normal
tcp,OTH,66,2092,0,50,0,0.04,0,normal
tcp,SF,946,1087,0,100,0,0,0,normal
tcp,SF,946,2528,0,100,0,0,0,normal
tcp,SF,880,2565,0,100,0,0,0,normal
tcp,SF,946,1856,0,100,0,0,0,normal
tcp,SF,946,1893,0,92,0,0,0,normal
tcp,SF,880,2341,0,100,0,0,0,normal
tcp,OTH,66,3197,0,62,0,0.05,0,normal
tcp,SF,946,3875,0,100,0,0,0,normal
tcp,OTH,66,5764,0,45,0,0.17,0,normal
tcp,SF,946,2263,0,100,0,0,0,normal
tcp,OTH,66,2986,0,53,0,0.07,0,normal
tcp,SF,946,2846,0,77,0,0,0,normal
tcp,OTH,66,5961,0,45,0,0.04,0,normal
tcp,SF,946,2541,0,100,0,0,0,normal
tcp,OTH,66,3024,0,19,0,0,0,normal
tcp,SF,946,1893,0,50,0,0,0,normal
tcp,SF,946,3341,0,100,0,0,0,normal
tcp,OTH,146,3579,0,67,0,0.01,0,normal
tcp,OTH,78,2456,0,86,0,0.01,0,normal
tcp,SF,946,3905,0,100,0,0,0,normal
tcp,SF,946,1992,0,100,0,0,0,normal
tcp,SF,946,2224,0,100,0,0,0,normal
tcp,SF,946,1873,0,100,0,0,0,normal
tcp,OTH,66,3515,0,46,0,0.09,0,normal
tcp,OTH,66,3639,0,85,0,0,0,normal
tcp,OTH,66,5435,0,98,0,0.07,0,normal
tcp,SF,880,3854,0,75,0,0,0,normal
tcp,SF,880,4472,0,55,0,0,0,normal
tcp,OTH,66,2947,0,48,0,0,0,normal
tcp,SF,946,3081,0,90,0,0,0,normal
tcp,SF,946,797,0,100,0,0,0,normal
tcp,SF,946,2057,0,86,0,0,0,normal
tcp,OTH,66,3936,0,68,0,0.12,0,normal
tcp,OTH,66,4908,0,61,0,0.13,0,normal
tcp,SF,880,1462,0,100,0,0,0,normal
tcp,SF,1024,351,0,100,0,0,0,normal
tcp,SF,946,1971,0,100,0,0,0,normal
tcp,OTH,66,1452,0,52,0,0,0,normal
tcp,OTH,66,3258,0,31,0,0.19,0,normal
tcp,SF,946,1848,0,100,0,0,0,normal
tcp,OTH,66,3113,0,37,0,0.16,0,normal
tcp,OTH,66,2881,0,25,0,0.27,0,normal
tcp,OTH,66,3082,0,33,0,0.15,0,normal
tcp,OTH,66,2780,0,44,0,0.09,0,normal
tcp,SF,946,1189,0,100,0,0,0,normal
tcp,S3,748,2951,0,100,0,0,0,normal
tcp,OTH,66,3218,0,41,0,0.14,0,normal
tcp,SF,946,1991,0,100,0,0,0,normal
tcp,SF,946,2389,0,100,0,0,0,normal
tcp,OTH,66,5043,0,45,0,0.02,0,normal
tcp,RSTR,364,1896,0,100,0,0,0,normal
tcp,OTH,78,3005,0,73,0,0.01,0,normal
tcp,OTH,66,3814,0,41,0,0.02,0,normal
tcp,OTH,66,3536,0,35,0,0,0,normal
tcp,S1,286,2348,0,100,0,0,0,normal
tcp,SF,946,2104,0,100,0,0,0,normal
tcp,SF,946,2118,0,100,0,0,0,normal
tcp,OTH,66,2767,0,42,0,0.19,0,normal
tcp,SF,946,3883,0,100,0,0,0,normal
tcp,OTH,66,3262,0,47,0,0.17,0,normal
tcp,SF,946,3006,0,74,0,0,0,normal
tcp,SF,946,1944,0,100,0,0,0,normal
tcp,OTH,66,3140,0,49,0,0.18,0,normal
tcp,SF,946,3890,0,100,0,0,0,normal
tcp,SF,946,3387,0,100,0,0,0,normal
tcp,SF,946,3859,0,100,0,0,0,normal
tcp,OTH,66,4954,0,57,0,0,0,normal
tcp,OTH,66,2433,0,39,0,0.1,0,normal
tcp,OTH,66,3349,0,53,0,0.13,0,normal
tcp,S3,946,2191,0,100,0,0,0,normal
tcp,S3,958,3094,0,100,0,0,0,normal
tcp,SF,946,2276,0,100,0,0,0,normal
tcp,S3,946,1969,0,100,0,0,0,normal
tcp,SF,946,2082,0,100,0,0,0,normal
tcp,OTH,66,2855,0,50,0,0.06,0,normal
tcp,SF,946,2126,0,100,0,0,0,normal
tcp,OTH,66,5272,0,92,0,0.06,0,normal
tcp,SF,1120,2265,0,100,0,0,0,normal
tcp,SF,946,3170,0,100,0,0,0,normal
tcp,OTH,66,3542,0,48,0,0.02,0,normal
tcp,OTH,66,4848,0,48,0,0.06,0,normal
tcp,OTH,66,3518,0,46,0,0.15,0,normal
tcp,SF,946,2274,0,100,0,0,0,normal
tcp,SF,946,2761,0,52,0,0,0,normal
tcp,SF,1020,2049,0,100,0,0,0,normal
tcp,SF,946,1983,0,100,0,0,0,normal
tcp,OTH,66,5904,0,40,0,0.02,0,normal
tcp,OTH,146,3291,0,68,0,0.01,0,normal
tcp,SF,946,2194,0,100,0,0,0,normal
tcp,SF,946,3876,0,100,0,0,0,normal
tcp,SF,946,1945,0,100,0,0,0,normal
