@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:attack, udpFlood:attack, httpFlood:attack, slowBody:attack, slowHeaders:attack, slowRead:attack-weka.filters.unsupervised.attribute.Remove-V-R2-4,8,16,18,20-22,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute count numeric
@attribute srv_diff_host_rate numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_diff_srv_rate numeric
@attribute dst_host_same_src_port_rate numeric
@attribute dst_host_srv_diff_host_rate numeric
@attribute isAttack {normal,attack}

@data
tcp,SF,213,1,0,255,0,1,0.03,normal
tcp,SF,278,19,0,255,0,0.02,0.05,normal
tcp,SF,250,5,0.44,255,0,0,0,normal
tcp,SF,375,20,0,255,0,0,0,normal
tcp,REJ,0,1,0,214,0,0.5,0.19,normal
tcp,SF,267,2,0,255,0,0.01,0.04,normal
tcp,SF,229,1,1,255,0,0,0.01,normal
tcp,SF,255,3,0.67,255,0,0.33,0.02,normal
tcp,SF,288,14,0.13,255,0,0.01,0.03,normal
tcp,SF,196,22,0.07,255,0,0.01,0.03,normal
tcp,S2,266,4,0,255,0,0,0.02,normal
tcp,SF,243,13,0,255,0,0.01,0.02,normal
tcp,SF,222,12,0,255,0,0,0,normal
tcp,SF,148,1,0,255,0,0,0,normal
tcp,SF,222,11,0,255,0,0,0.01,normal
tcp,SF,287,5,0,255,0,0,0,normal
tcp,SF,220,8,0,255,0,0,0,normal
tcp,SF,300,19,0.1,255,0,0,0,normal
tcp,SF,221,18,0,255,0,0.06,0.06,normal
tcp,SF,212,24,0.07,255,0,0,0,normal
tcp,REJ,0,1,1,255,0,0,0.02,normal
tcp,SF,300,7,0,255,0,0.01,0.02,normal
tcp,SF,350,17,0.14,255,0,0,0,normal
tcp,SF,182,4,0,255,0,0.03,0.08,normal
tcp,SF,232,9,0.1,255,0,0.11,0.05,normal
tcp,SF,223,10,0.18,255,0,0.04,0.03,normal
tcp,S2,303,1,0,248,0.01,0,0,normal
tcp,SF,263,3,0.5,245,0.02,0,0,normal
tcp,SF,339,28,0.06,255,0,0.02,0.04,normal
tcp,SF,191,2,0.38,255,0,0.12,0.05,normal
tcp,SF,214,11,0,255,0,0.05,0.03,normal
tcp,SF,248,17,0,255,0,0,0,normal
tcp,SF,285,1,0.5,255,0,0.04,0.01,normal
tcp,SF,405,2,0,245,0,0.01,0.19,normal
tcp,SF,352,40,0,255,0,0,0,normal
tcp,SF,317,14,0.12,255,0,0,0,normal
tcp,REJ,0,1,0,165,0,0.25,0.19,normal
tcp,SF,298,2,0.67,255,0,0,0,normal
tcp,SF,279,3,0,255,0,0,0,normal
tcp,SF,222,9,0,255,0,0.01,0.01,normal
tcp,SF,286,2,0,255,0,0.5,0.02,normal
tcp,SF,288,21,0.09,255,0,0.05,0.01,normal
tcp,SF,272,7,0.31,255,0,0.01,0.02,normal
tcp,SF,205,2,0.67,255,0,0.5,0.02,normal
tcp,SF,298,27,0.09,255,0,0,0,normal
tcp,SF,159,2,0.16,255,0,0.5,0.01,normal
tcp,REJ,0,1,0,255,0,1,0.06,normal
tcp,S1,142,1,0,255,0,0.01,0.01,normal
tcp,SF,294,12,0.09,255,0,0,0,normal
tcp,SF,377,3,0.1,255,0,0.01,0.02,normal
tcp,SF,208,3,0,255,0,0.33,0.03,normal
tcp,SF,208,42,0,255,0,0.01,0.03,normal
tcp,SF,277,5,0.33,255,0,0.02,0.01,normal
tcp,SF,364,8,0,255,0,0,0,normal
tcp,SF,302,8,0,255,0,0.01,0.04,normal
tcp,SF,257,6,0.15,255,0,0.01,0.03,normal
tcp,SF,338,5,0.43,255,0,0.08,0.08,normal
tcp,SF,338,2,0,255,0,0.01,0.02,normal
tcp,SF,316,1,0.21,255,0,0.03,0.02,normal
tcp,SF,300,2,0,255,0,0.03,0.03,normal
tcp,REJ,0,1,0,146,0,0.5,0.05,normal
tcp,SF,196,2,0,255,0,0.04,0.05,normal
tcp,SF,210,2,0.5,255,0,0.01,0.01,normal
tcp,SF,235,5,0,255,0,0,0,normal
tcp,SF,229,3,0,252,0.01,0,0,normal
tcp,SF,284,4,0.3,255,0,0,0,normal
tcp,REJ,0,1,0,255,0,0.11,0.1,normal
tcp,SF,246,4,0.22,255,0,0.01,0.02,normal
tcp,SF,170,1,0,255,0,0.01,0.01,normal
tcp,SF,236,1,1,255,0,0.02,0.06,normal
tcp,SF,275,18,0,255,0,0.06,0.04,normal
tcp,SF,215,11,0,255,0,0.09,0.01,normal
tcp,SF,301,2,0.75,255,0,0.14,0.04,normal
tcp,SF,285,2,0.4,255,0,0.25,0.05,normal
tcp,SF,165,1,0,255,0,0.02,0.03,normal
tcp,SF,316,7,0,255,0,0.01,0.01,normal
tcp,SF,272,2,0.25,255,0,0,0,normal
tcp,SF,221,13,0.1,255,0,0.01,0.02,normal
tcp,SF,299,7,0.25,255,0,0.01,0.02,normal
tcp,SF,281,3,0.5,255,0,0.1,0.02,normal
tcp,SF,294,25,0.11,108,0,0.01,0.03,normal
tcp,REJ,0,1,0,165,0,0.33,0.24,normal
tcp,SF,375,10,0.18,255,0,0,0,normal
tcp,SF,290,13,0.13,255,0,0.02,0.05,normal
tcp,SF,314,26,0.07,255,0,0.01,0.01,normal
tcp,SF,165,2,0.75,255,0,0.25,0.05,normal
tcp,SF,249,1,0.15,255,0,0.06,0.04,normal
tcp,SF,250,8,0,119,0.02,0.01,0,normal
tcp,SF,316,17,0,255,0,0.01,0.02,normal
tcp,SF,232,10,0.11,255,0,0.01,0.01,normal
tcp,SF,328,7,0,255,0,0,0,normal
tcp,SF,319,8,0,255,0,0.02,0.02,normal
tcp,SF,224,9,0.2,255,0,0,0,normal
tcp,SF,206,19,0.06,255,0,0.02,0.01,normal
tcp,SF,289,12,0,255,0,0,0,normal
tcp,SF,251,4,0,255,0,0.01,0,normal
tcp,SF,215,14,0.13,255,0,0,0,normal
tcp,SF,215,25,0.08,255,0,0,0,normal
tcp,SF,211,2,0,2,0,0.5,0,normal
tcp,SF,211,11,0.23,255,0,0,0,normal
tcp,SF,360,1,0,255,0,0.01,0.04,normal
tcp,SF,372,29,0,255,0,0,0,normal
tcp,REJ,0,1,1,255,0,0.02,0.17,normal
tcp,SF,237,3,0.4,255,0,0.01,0.02,normal
tcp,SF,353,12,0,255,0,0,0,normal
tcp,SF,491,16,0,255,0,0,0,normal
tcp,SF,251,1,0,131,0.02,0.01,0,normal
tcp,SF,226,1,0,41,0,1,0.12,normal
tcp,SF,254,8,0,255,0,0,0,normal
tcp,SF,312,13,0.06,255,0,0,0,normal
tcp,SF,269,1,1,255,0,1,0.05,normal
tcp,SF,234,22,0,255,0,0,0,normal
tcp,SF,151,2,0,255,0,0.01,0.02,normal
tcp,SF,324,26,0.1,255,0,0,0,normal
tcp,SF,195,11,0,255,0,0,0,normal
tcp,SF,213,5,0,255,0,0.08,0.03,normal
tcp,SF,409,13,0,247,0,0.01,0.12,normal
tcp,SF,231,18,0,255,0,0,0,normal
tcp,SF,182,5,0.33,255,0,0.01,0.02,normal
tcp,SF,206,8,0,255,0,0,0,normal
tcp,SF,217,12,0,255,0,0.08,0.03,normal
tcp,SF,324,8,0.27,255,0,0.12,0.05,normal
tcp,SF,233,14,0.17,255,0,0,0,normal
tcp,SF,236,9,0,255,0,0.04,0.02,normal
tcp,SF,310,11,0,242,0,0.03,0.07,normal
tcp,SF,238,9,0.15,255,0,0.02,0.03,normal
tcp,SF,291,3,0,255,0,0,0,normal
tcp,SF,330,2,0.43,255,0,0,0,normal
tcp,SF,270,4,0.33,255,0,0.06,0.01,normal
tcp,REJ,0,4,0,189,0,0.07,0.21,normal
tcp,SF,307,11,0,255,0,0.01,0.01,normal
tcp,SF,372,3,0.4,255,0,0.33,0.07,normal
tcp,SF,291,26,0,255,0,0,0.01,normal
tcp,SF,243,18,0,255,0,0,0,normal
tcp,SF,305,7,0,255,0,0.01,0.02,normal
tcp,SF,165,9,0.17,191,0,0.01,0,normal
tcp,SF,239,15,0,255,0,0,0,normal
tcp,SF,329,11,0,255,0,0,0,normal
tcp,SF,325,1,0.33,254,0,0.01,0.02,normal
tcp,SF,209,15,0.09,255,0,0.01,0.03,normal
tcp,SF,238,1,0,255,0,0.04,0.02,normal
tcp,SF,222,10,0.18,255,0,0.1,0.03,normal
tcp,SF,195,4,0,255,0,0.25,0.02,normal
tcp,SF,243,5,0,255,0,0.01,0.05,normal
tcp,SF,249,11,0,255,0,0,0,normal
tcp,SF,231,10,0.13,255,0,0,0,normal
tcp,SF,308,12,0.12,255,0,0,0,normal
tcp,SF,197,3,0,255,0,0,0.01,normal
tcp,SF,224,13,0,24,0,0.04,0,normal
tcp,SF,362,2,0,255,0,0,0,normal
tcp,SF,203,7,0,255,0,0.02,0.03,normal
tcp,REJ,0,17,0,188,0,0.02,0.18,normal
tcp,SF,323,50,0.06,255,0,0.02,0.05,normal
tcp,REJ,0,1,0,47,0,0.11,0.26,normal
tcp,SF,338,17,0,255,0,0,0,normal
tcp,SF,203,4,0,255,0,0.01,0.01,normal
tcp,SF,305,5,0,244,0.02,0,0,normal
tcp,SF,217,3,0,255,0,0.33,0.03,normal
tcp,SF,221,11,0,255,0,0.03,0.05,normal
tcp,SF,374,5,0.22,255,0,0,0,normal
tcp,SF,283,3,0,255,0,0.33,0.06,normal
tcp,SF,236,1,0,255,0,0.01,0.02,normal
tcp,SF,241,1,0,255,0,1,0.06,normal
tcp,SF,207,2,0.1,255,0,0.25,0.06,normal
tcp,SF,285,13,0.12,255,0,0.02,0.07,normal
tcp,SF,237,4,0,248,0.01,0,0,normal
tcp,SF,229,2,0,255,0,0,0,normal
tcp,SF,212,16,0.06,255,0,0,0,normal
tcp,SF,323,1,0.13,255,0,0.04,0.01,normal
tcp,SF,313,14,0,255,0,0.01,0.03,normal
tcp,SF,193,3,0.14,255,0,0.03,0.01,normal
tcp,SF,330,2,0,255,0,0.01,0.02,normal
tcp,SF,364,5,0,255,0,0,0,normal
tcp,SF,237,27,0.05,255,0,0.01,0.01,normal
tcp,SF,280,8,0,255,0,0,0,normal
tcp,SF,271,31,0.04,255,0,0.01,0.04,normal
tcp,SF,218,5,0,89,0,0.08,0.12,normal
tcp,SF,319,24,0.08,255,0,0,0,normal
tcp,SF,379,34,0,255,0,0,0,normal
tcp,SF,293,5,0.12,255,0,0.01,0.01,normal
tcp,SF,234,1,0,140,0,0.01,0.01,normal
tcp,SF,270,2,0.67,255,0,0.01,0.02,normal
tcp,SF,331,15,0.12,255,0,0,0,normal
tcp,SF,329,12,0,255,0,0.08,0.03,normal
tcp,SF,198,41,0,255,0,0,0,normal
tcp,SF,304,5,0.25,246,0.01,0,0,normal
tcp,REJ,0,7,0,111,0,0.04,0.17,normal
tcp,SF,230,13,0,255,0,0,0,normal
tcp,SF,286,33,0,255,0,0.01,0,normal
tcp,SF,214,3,0,255,0,0.01,0.02,normal
tcp,REJ,0,1,1,201,0,0.02,0.12,normal
tcp,SF,296,15,0.12,255,0,0.01,0.13,normal
tcp,SF,198,24,0,255,0,0,0,normal
tcp,SF,227,19,0,255,0,0.01,0.01,normal
tcp,SF,317,4,0,255,0,0.25,0.02,normal
tcp,SF,228,3,0,255,0,0.01,0.01,normal
tcp,SF,239,4,0,32,0,0.03,0,normal
tcp,SF,211,10,0,255,0,0,0.01,normal
tcp,SF,318,7,0.25,99,0,0.12,0.12,normal
tcp,SF,208,30,0.06,255,0,0.03,0.03,normal
tcp,SF,320,11,0,255,0,0.09,0.02,normal
tcp,SF,232,50,0,255,0,0,0,normal
tcp,SF,300,19,0.14,255,0,0,0.01,normal
tcp,SF,179,1,0,254,0.01,0,0,normal
tcp,SF,359,8,0.22,255,0,0.03,0.03,normal
tcp,SF,220,3,0.5,255,0,0,0,normal
tcp,SF,227,11,0,255,0,0.01,0.01,normal
tcp,SF,239,17,0,253,0,0.06,0.03,normal
tcp,SF,232,3,0,255,0,0.33,0.03,normal
tcp,SF,179,2,0,244,0.01,0,0,normal
tcp,SF,283,31,0,255,0,0,0,normal
tcp,SF,225,9,0,255,0,0.04,0.04,normal
tcp,SF,206,29,0.07,255,0,0,0,normal
tcp,SF,309,5,0.12,255,0,0,0,normal
tcp,SF,156,3,0.09,255,0,0.08,0.02,normal
tcp,SF,264,10,0,255,0,0.02,0.03,normal
tcp,SF,276,1,0,255,0,0.04,0.02,normal
tcp,REJ,0,1,0,255,0,0.03,0.09,normal
tcp,SF,196,1,0.08,255,0,0,0,normal
tcp,SF,237,1,0,255,0,0.06,0.04,normal
tcp,SF,214,7,0.14,255,0,0,0,normal
tcp,SF,216,29,0,255,0,0,0,normal
tcp,SF,176,1,0.6,245,0.01,0,0,normal
tcp,SF,199,3,0.6,255,0,0,0,normal
tcp,SF,189,33,0.06,255,0,0.01,0.02,normal
tcp,SF,272,3,0.6,255,0,0,0,normal
tcp,SF,255,12,0.18,255,0,0,0,normal
tcp,SF,192,2,0.67,255,0,0,0,normal
tcp,SF,217,8,0,255,0,0.12,0.04,normal
tcp,SF,214,13,0.25,255,0,0.08,0.06,normal
tcp,SF,228,3,0,255,0,0,0,normal
tcp,SF,233,15,0,255,0,0.01,0.02,normal
tcp,REJ,0,1,0,255,0,0.14,0.16,normal
tcp,SF,296,10,0,255,0,0.01,0.02,normal
tcp,SF,352,14,0,255,0,0,0,normal
tcp,SF,347,15,0.07,255,0,0,0,normal
tcp,SF,200,10,0.07,255,0,0.02,0.03,normal
tcp,SF,210,10,0,255,0,0.03,0.08,normal
tcp,SF,205,18,0.15,255,0,0,0,normal
tcp,SF,182,2,0,255,0,0,0,normal
tcp,SF,185,4,0.4,255,0,0.25,0.03,normal
tcp,REJ,0,1,1,255,0,0.01,0.13,normal
tcp,SF,301,9,0,203,0,0.11,0.03,normal
tcp,SF,206,11,0,255,0,0.01,0.03,normal
tcp,SF,320,14,0,255,0,0.07,0.03,normal
tcp,SF,299,4,0.05,228,0,0.04,0.01,normal
tcp,SF,213,9,0,255,0,0.03,0.06,normal
tcp,SF,252,14,0.13,255,0,0.01,0.04,normal
tcp,SF,313,16,0,255,0,0.06,0.05,normal
tcp,SF,215,15,0,255,0,0.01,0.02,normal
tcp,SF,192,6,0.25,255,0,0.03,0.02,normal
tcp,SF,207,6,0,255,0,0.17,0.01,normal
tcp,SF,241,11,0,255,0,0.01,0.02,normal
tcp,SF,245,3,0.27,255,0,0.08,0.03,normal
tcp,SF,363,1,1,255,0,0.01,0.02,normal
tcp,SF,203,2,0,255,0,0.25,0.05,normal
tcp,SF,339,14,0.24,255,0,0.02,0.04,normal
tcp,SF,298,1,0,255,0,0,0,normal
tcp,SF,224,29,0.1,255,0,0,0,normal
tcp,SF,257,9,0,255,0,0,0.01,normal
tcp,SF,322,6,0,255,0,0.02,0.02,normal
tcp,SF,226,20,0.1,255,0,0.01,0.01,normal
tcp,SF,198,1,0,255,0,0.01,0.01,normal
tcp,S1,227,2,0.12,255,0,0.5,0.01,normal
tcp,SF,205,20,0.13,255,0,0.01,0.01,normal
tcp,SF,310,2,0,246,0.01,0,0,normal
tcp,SF,310,17,0.2,215,0,0.01,0.01,normal
tcp,SF,286,3,0.2,255,0,0,0,normal
tcp,SF,210,3,0,255,0,0.08,0.08,normal
tcp,SF,335,16,0,255,0,0,0,normal
tcp,SF,329,8,0.2,255,0,0.04,0.03,normal
tcp,SF,228,9,0.11,255,0,0,0,normal
tcp,SF,210,9,0,255,0,0.03,0.04,normal
tcp,SF,249,17,0,255,0,0,0,normal
tcp,SF,298,2,0.12,255,0,0,0,normal
tcp,SF,242,12,0,255,0,0.01,0.01,normal
tcp,SF,244,5,0.38,255,0,0.01,0.02,normal
tcp,REJ,0,1,0,7,0.23,0.05,0,normal
tcp,SF,296,9,0,255,0,0.11,0.05,normal
tcp,REJ,0,2,0,255,0,0.25,0.14,normal
tcp,SF,230,25,0,255,0,0.01,0.02,normal
tcp,SF,324,11,0,255,0,0.02,0.03,normal
tcp,SF,231,1,0,255,0,1,0.05,normal
tcp,SF,286,2,0.14,255,0,0,0,normal
tcp,SF,210,10,0,255,0,0.03,0.03,normal
tcp,SF,227,26,0.07,255,0,0,0,normal
tcp,SF,204,38,0.08,255,0,0,0,normal
tcp,SF,210,8,0,255,0,0.09,0.02,normal
tcp,SF,232,1,0,253,0.01,0,0,normal
tcp,SF,230,1,0.67,255,0,0.33,0.02,normal
tcp,SF,302,12,0,255,0,0.03,0.02,normal
tcp,SF,272,8,0,255,0,0.01,0.02,normal
tcp,SF,239,8,0,255,0,0,0.01,normal
tcp,SF,235,7,0,255,0,0.02,0.05,normal
tcp,SF,225,10,0.25,255,0,0.01,0.06,normal
tcp,SF,214,3,0.29,255,0,0.01,0.01,normal
tcp,REJ,0,1,1,206,0,1,0.19,normal
tcp,SF,206,55,0,255,0,0.02,0.03,normal
tcp,SF,299,26,0.07,255,0,0,0,normal
tcp,REJ,0,1,0.67,93,0,0.17,0.09,normal
tcp,SF,331,21,0,255,0,0.01,0.03,normal
tcp,SF,301,5,0,255,0,0.08,0.04,normal
tcp,S0,0,1,0,120,0,1,0.17,normal
tcp,SF,145,1,0.19,255,0,0.02,0.03,normal
tcp,SF,220,2,0,255,0,0.04,0.02,normal
tcp,SF,346,18,0,255,0,0.01,0.01,normal
tcp,SF,218,4,0,255,0,0.03,0.04,normal
tcp,SF,222,3,0,255,0,0.33,0.01,normal
tcp,SF,272,2,0.33,255,0,0.01,0.02,normal
tcp,SF,334,9,0.2,255,0,0,0.01,normal
tcp,REJ,0,1,0,255,0,0.02,0.12,normal
tcp,SF,286,31,0,255,0,0.01,0,normal
tcp,SF,233,1,1,255,0,0,0,normal
tcp,SF,215,28,0,68,0,0.01,0,normal
tcp,SF,200,11,0.12,255,0,0.02,0.02,normal
tcp,REJ,0,1,0,255,0,0.07,0.07,normal
tcp,SF,224,37,0,255,0,0,0,normal
tcp,REJ,0,1,0,52,0.08,0.02,0,normal
tcp,SF,299,2,0.75,248,0.01,0,0,normal
tcp,SF,239,1,0,255,0,0,0,normal
tcp,SF,234,16,0.21,255,0,0,0,normal
tcp,SF,227,4,0,255,0,0.08,0.04,normal
tcp,SF,187,2,0,255,0,0,0,normal
tcp,SF,296,18,0.12,255,0,0.01,0.01,normal
tcp,SF,306,6,0,201,0.01,0,0,normal
tcp,SF,320,13,0,255,0,0.01,0.02,normal
tcp,SF,209,12,0,255,0,0,0,normal
tcp,SF,149,1,1,255,0,0.5,0.01,normal
tcp,SF,317,7,0,255,0,0,0,normal
tcp,SF,306,28,0,255,0,0.01,0.02,normal
tcp,SF,210,10,0.19,255,0,0.03,0.04,normal
tcp,SF,246,1,0,255,0,1,0.07,normal
tcp,REJ,0,1,0,79,0,0.06,0.08,normal
tcp,SF,278,1,0,255,0,1,0.03,normal
tcp,SF,286,2,0.75,248,0,0.07,0.06,normal
tcp,SF,321,41,0,255,0,0.01,0.04,normal
tcp,REJ,0,1,0,91,0,1,0.27,normal
tcp,SF,258,21,0,255,0,0,0,normal
tcp,SF,252,34,0,237,0,0.01,0.05,normal
tcp,SF,276,1,0.3,255,0,0,0,normal
tcp,SF,178,1,0.4,255,0,0.05,0.08,normal
tcp,SF,231,12,0.11,255,0,0.02,0.05,normal
tcp,SF,224,6,0,255,0,0,0,normal
tcp,SF,196,1,1,255,0,0.5,0.07,normal
tcp,SF,226,2,0.57,255,0,0,0.02,normal
tcp,SF,329,25,0,255,0,0.02,0.02,normal
tcp,SF,207,4,0.4,255,0,0.1,0.07,normal
tcp,SF,284,3,0.06,176,0,0.01,0,normal
tcp,SF,292,13,0.14,255,0,0.01,0.04,normal
tcp,SF,280,3,0.5,255,0,0.33,0.05,normal
tcp,SF,226,4,0,255,0,0.01,0.04,normal
tcp,SF,328,2,0,255,0,0.05,0.07,normal
tcp,SF,318,35,0,255,0,0,0,normal
tcp,SF,280,4,0,255,0,0.01,0.01,normal
tcp,SF,282,20,0.1,255,0,0.02,0.03,normal
tcp,SF,193,1,0.25,255,0,0.01,0.05,normal
tcp,REJ,0,1,1,26,0,1,0.19,normal
tcp,SF,167,1,0,255,0,0.17,0.02,normal
tcp,SF,284,1,0,6,0,0.33,0.33,normal
tcp,SF,207,16,0,255,0,0.06,0.01,normal
tcp,SF,238,1,0,255,0,0.03,0.01,normal
tcp,SF,225,17,0.19,255,0,0,0,normal
tcp,SF,229,3,0.22,252,0.01,0,0,normal
tcp,SF,258,1,0,255,0,0.17,0.03,normal
tcp,SF,283,8,0,255,0,0.01,0,normal
tcp,SF,303,5,0,246,0.01,0,0,normal
tcp,SF,278,7,0.24,255,0,0,0,normal
tcp,SF,510,12,0,255,0,0,0,normal
tcp,SF,331,11,0.17,255,0,0,0,normal
tcp,REJ,0,1,0,226,0,0.33,0.16,normal
tcp,SF,251,30,0.06,255,0,0,0,normal
tcp,SF,219,4,0,255,0,0,0,normal
tcp,SF,248,18,0.11,255,0,0,0,normal
tcp,SF,259,16,0,198,0,0.01,0.06,normal
tcp,SF,284,5,0,255,0,0,0,normal
tcp,SF,220,1,0.12,255,0,0.01,0.05,normal
tcp,SF,286,8,0,255,0,0.12,0.04,normal
tcp,SF,307,2,0,72,0.03,0.01,0,normal
tcp,SF,300,14,0,255,0,0.01,0.04,normal
tcp,SF,300,2,0,241,0.01,0,0,normal
tcp,SF,247,10,0.18,255,0,0,0,normal
tcp,REJ,0,1,0,255,0,0.03,0.07,normal
tcp,SF,291,17,0,255,0,0,0,normal
tcp,SF,234,7,0,254,0.01,0,0,normal
tcp,SF,319,16,0.11,255,0,0.06,0.07,normal
tcp,SF,311,11,0,255,0,0.01,0.04,normal
tcp,SF,233,13,0,255,0,0,0,normal
tcp,SF,311,13,0.13,255,0,0.04,0.02,normal
tcp,SF,229,17,0,255,0,0.01,0.02,normal
tcp,SF,310,9,0,156,0,0.02,0.04,normal
tcp,SF,270,3,0,255,0,0.01,0.02,normal
tcp,SF,210,32,0,255,0,0.01,0,normal
tcp,SF,306,16,0,255,0,0.01,0.03,normal
tcp,SF,238,2,0.5,255,0,0.5,0.05,normal
tcp,SF,219,13,0,255,0,0,0,normal
tcp,SF,159,1,0.22,255,0,0.03,0.05,normal
tcp,SF,205,4,0,255,0,0.02,0.05,normal
tcp,SF,300,9,0.12,255,0,0.02,0.07,normal
tcp,REJ,0,1,0.5,130,0,1,0.27,normal
tcp,SF,373,10,0,255,0,0.01,0.01,normal
tcp,SF,299,6,0,250,0.01,0,0,normal
tcp,SF,178,1,0,255,0,0.02,0.02,normal
tcp,S2,209,1,0,255,0,0.14,0.04,normal
tcp,SF,202,2,0,255,0,0.01,0.04,normal
tcp,SF,251,6,0.27,255,0,0.03,0.01,normal
tcp,SF,188,1,0,231,0.01,0,0,normal
tcp,SF,2044,5,0,255,0,0.04,0.07,normal
tcp,SF,306,17,0.11,255,0,0,0,normal
tcp,SF,309,3,0,225,0.02,0,0,normal
tcp,SF,340,9,0,255,0,0.01,0.02,normal
tcp,SF,316,2,0.06,229,0.01,0,0,normal
tcp,S1,221,2,0.5,255,0,0.09,0.05,normal
tcp,SF,347,7,0,255,0,0,0,normal
tcp,SF,304,10,0.33,255,0,0,0,normal
tcp,SF,215,21,0,255,0,0.01,0.01,normal
tcp,SF,227,17,0.11,255,0,0.04,0.04,normal
tcp,SF,162,1,0,255,0,0.01,0.01,normal
tcp,SF,211,2,0,255,0,0.02,0.01,normal
tcp,SF,217,7,0,255,0,0.14,0.03,normal
tcp,SF,281,10,0.21,255,0,0.05,0.03,normal
tcp,SF,339,8,0,249,0.01,0,0,normal
tcp,SF,224,23,0,255,0,0.04,0.06,normal
tcp,SF,309,3,0,243,0.01,0,0,normal
tcp,SF,263,1,0,243,0.01,0,0,normal
tcp,SF,347,7,0,255,0,0.01,0.02,normal
tcp,SF,199,4,0,255,0,0,0.01,normal
tcp,SF,190,2,0.5,255,0,0.01,0.05,normal
tcp,SF,228,17,0.07,255,0,0,0,normal
tcp,SF,229,24,0,255,0,0.04,0.07,normal
tcp,SF,347,8,0.05,255,0,0,0,normal
tcp,S0,0,2,0,255,0,0.5,0.04,normal
tcp,SF,240,9,0.37,239,0.02,0,0,normal
tcp,SF,247,9,0,255,0,0,0,normal
tcp,REJ,0,6,0,191,0,0.06,0.21,normal
tcp,SF,312,10,0.17,255,0,0.04,0.03,normal
tcp,SF,290,9,0,255,0,0.01,0.05,normal
tcp,SF,224,4,0,255,0,0.25,0.03,normal
tcp,SF,273,3,0,255,0,0,0,normal
tcp,SF,301,25,0.11,255,0,0,0,normal
tcp,SF,229,8,0.07,255,0,0,0,normal
tcp,SF,215,9,0,255,0,0,0,normal
tcp,SF,330,5,0,255,0,0.01,0.02,normal
tcp,SF,244,1,0,255,0,0.01,0.03,normal
tcp,S0,0,1,0.38,255,0,0.25,0.04,normal
tcp,SF,315,5,0.19,255,0,0.02,0.03,normal
tcp,SF,243,27,0,255,0,0,0,normal
tcp,OTH,66,297,0.01,38,0,0.92,0.05,normal
tcp,SF,2947,1,0.88,71,0,0,0.99,normal
tcp,OTH,60,33,0.06,60,0,0.54,0.45,normal
tcp,OTH,74,116,0.01,32,0,0.97,0,normal
tcp,SF,809,0,1,72,0,0,0.94,normal
tcp,OTH,60,239,0,14,0,0.87,0.07,normal
tcp,OTH,60,314,0.01,33,0,0.97,0,normal
tcp,OTH,60,54,0.29,33,0,0.97,0,normal
tcp,SF,1081,0,1,53,0,0,1,normal
tcp,OTH,66,63,0.02,36,0,0.95,0.03,normal
tcp,OTH,60,145,0.03,41,0,0.9,0.07,normal
tcp,OTH,60,95,0,12,0,0.92,0,normal
tcp,OTH,60,5,0.29,45,0,0.67,0.31,normal
tcp,OTH,66,79,0.01,44,0,0.96,0.02,normal
tcp,OTH,60,50,0.29,31,0,0.94,0.03,normal
tcp,OTH,60,138,0.03,32,0,0.97,0,normal
tcp,OTH,60,47,0,28,0,0.97,0,normal
tcp,OTH,60,131,0.12,35,0,0.94,0.03,normal
tcp,SF,900,1,0.88,28,0,0,0.96,normal
tcp,OTH,60,223,0,28,0,0.97,0,normal
tcp,SF,1673,1,0.67,33,0,0,0.97,normal
tcp,OTH,66,2,0.98,12,0,0.15,0.83,normal
tcp,OTH,60,132,0.12,33,0,0.97,0,normal
tcp,OTH,60,486,0.01,49,0,0.98,0,normal
tcp,OTH,66,1,0.98,29,0,0.03,0.97,normal
tcp,OTH,60,172,0.01,18,0,0.95,0,normal
tcp,OTH,60,37,0.14,45,0,0.85,0.13,normal
tcp,OTH,60,43,0,34,0,0.97,0,normal
tcp,OTH,60,221,0.03,48,0,0.98,0,normal
tcp,OTH,66,3,0.77,37,0,0.08,0.92,normal
tcp,OTH,60,101,0.01,37,0,0.97,0,normal
tcp,OTH,66,3,0.97,43,0,0.02,0.95,normal
tcp,RSTR,15762,0,1,37,0,0,0.97,normal
tcp,OTH,66,278,0,32,0,0.97,0,normal
tcp,RSTO,1586,4,0.84,15,0,0,0.73,normal
tcp,OTH,60,130,0.12,33,0,0.97,0,normal
tcp,OTH,60,54,0,36,0,0.97,0,normal
tcp,OTH,60,74,0.03,13,0,0.86,0.08,normal
tcp,SF,1135,0,0,50,0,0,1,normal
tcp,OTH,139,61,0.27,29,0,0.97,0,normal
tcp,S1,5616,0,1,30,0,0,1,normal
tcp,OTH,60,401,0.01,49,0,0.98,0,normal
tcp,OTH,66,9,0.78,52,0,0.36,0.63,normal
tcp,OTH,66,15,0.46,35,0,0.42,0.57,normal
tcp,OTH,60,17,0.8,46,0,0.36,0.63,normal
tcp,OTH,155,87,0,44,0,0.98,0,normal
