% isAttack normal:	2000
% isAttack highrate:	1000
% isAttack lowrate:	1000
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:highrate, udpFlood:highrate, httpFlood:highrate, slowBody:lowrate, slowHeaders:lowrate, slowRead:lowrate-weka.filters.unsupervised.attribute.Remove-V-R1,3,8,21,27-weka.filters.unsupervised.attribute.Remove'

@attribute duration numeric
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute count numeric
@attribute dst_host_same_src_port_rate numeric
@attribute isAttack {normal,highrate,lowrate}

@data
0,OTH,179,0.97,highrate
0,OTH,176,0.97,highrate
0,S1,186,0,highrate
0,OTH,147,0.97,highrate
0,OTH,56,0.1,highrate
1,S3,164,0,highrate
0,S3,140,0,highrate
0,OTH,63,0.35,highrate
0,OTH,4,0.8,highrate
0,OTH,179,0.97,highrate
0,OTH,138,0.97,highrate
0,RSTO,847,0,highrate
0,S3,253,0,highrate
0,S3,947,0,highrate
1,S3,184,0,highrate
0,S3,113,0,highrate
0,OTH,84,0,highrate
0,OTH,16,0.01,highrate
0,OTH,90,0.98,highrate
0,OTH,87,0.02,highrate
0,S1,181,0,highrate
0,S3,163,0,highrate
0,S1,159,0,highrate
0,OTH,0,0,highrate
0,S3,1030,0,highrate
0,OTH,113,0.97,highrate
0,S3,553,0,highrate
0,OTH,10,0,highrate
0,S1,160,0,highrate
4,RSTO,482,0,highrate
1,S3,774,0,highrate
0,S3,145,0,highrate
0,S3,64,0,highrate
0,OTH,135,0.97,highrate
0,OTH,108,0.97,highrate
0,S1,206,0,highrate
0,OTH,142,0.97,highrate
6,RSTO,432,0,highrate
0,S3,119,0,highrate
0,S3,102,0,highrate
0,S3,133,0,highrate
0,S3,640,0,highrate
0,OTH,177,0.97,highrate
1,S3,153,0,highrate
6,RSTO,438,0,highrate
0,S3,149,0,highrate
0,OTH,125,0.97,highrate
0,S3,12,0,highrate
0,OTH,125,0.97,highrate
0,OTH,296,0,highrate
1,S3,153,0,highrate
0,S3,14,0,highrate
0,S3,117,0,highrate
0,S3,442,0,highrate
0,OTH,177,0.97,highrate
0,OTH,139,0.94,highrate
0,S3,144,0,highrate
0,S3,271,0,highrate
1,S3,775,0,highrate
0,OTH,166,0,highrate
0,S3,335,0,highrate
0,S3,121,0,highrate
0,OTH,260,0,highrate
0,OTH,163,0.97,highrate
0,S3,865,0,highrate
0,OTH,155,0,highrate
0,S3,113,0,highrate
0,OTH,109,0.97,highrate
0,S3,61,0,highrate
0,S3,844,0,highrate
0,OTH,119,0.97,highrate
0,S3,156,0,highrate
0,OTH,14,0.03,highrate
0,OTH,117,0.97,highrate
0,OTH,36,0.97,highrate
0,S3,132,0,highrate
0,OTH,114,0.97,highrate
0,OTH,143,0.97,highrate
0,OTH,138,0.97,highrate
0,OTH,174,0.97,highrate
0,OTH,163,0.97,highrate
0,S3,142,0,highrate
0,S3,159,0,highrate
0,S3,840,0,highrate
6,RSTO,354,0,highrate
0,S3,632,0,highrate
0,OTH,109,0.97,highrate
0,OTH,258,0,highrate
0,OTH,180,0.97,highrate
1,S3,147,0,highrate
0,S3,919,0,highrate
0,S3,787,0,highrate
0,OTH,40,0,highrate
0,S3,144,0,highrate
0,S3,279,0,highrate
6,RSTO,381,0,highrate
0,S3,126,0,highrate
0,OTH,131,0.97,highrate
0,OTH,71,0,highrate
0,OTH,58,0.96,highrate
0,OTH,64,0.35,highrate
0,S3,363,0,highrate
1,S3,149,0,highrate
0,S3,803,0,highrate
0,OTH,73,0.86,highrate
0,OTH,177,0.97,highrate
1,S3,169,0,highrate
0,S3,403,0,highrate
0,OTH,14,0.93,highrate
0,OTH,109,0.97,highrate
0,S3,769,0,highrate
0,S3,387,0,highrate
0,S3,145,0,highrate
0,S3,488,0,highrate
1,S3,144,0,highrate
0,S3,339,0,highrate
0,S3,163,0,highrate
1,S3,601,0,highrate
0,OTH,141,0.97,highrate
0,OTH,141,0.97,highrate
0,OTH,129,0.97,highrate
0,S3,851,0,highrate
0,S3,355,0,highrate
0,OTH,82,0,highrate
1,S3,454,0,highrate
1,S3,452,0,highrate
0,OTH,154,0.97,highrate
6,RSTO,361,0,highrate
0,S3,149,0,highrate
0,S1,203,0,highrate
0,S3,161,0,highrate
0,S3,215,0,highrate
0,S3,153,0,highrate
1,S3,147,0,highrate
0,S3,620,0,highrate
0,OTH,178,0.97,highrate
0,OTH,117,0.97,highrate
0,OTH,136,0.97,highrate
0,S3,161,0,highrate
0,OTH,167,0.97,highrate
0,OTH,16,0,highrate
4,RSTO,576,0,highrate
0,S3,905,0,highrate
0,OTH,140,0.95,highrate
0,S3,172,0,highrate
0,S3,105,0,highrate
0,S3,142,0,highrate
0,OTH,240,0,highrate
0,S3,5,0,highrate
0,OTH,112,0.97,highrate
0,S3,607,0,highrate
0,OTH,168,0.97,highrate
0,OTH,120,0.97,highrate
0,OTH,45,0.97,highrate
0,OTH,133,0.97,highrate
0,OTH,164,0.97,highrate
0,S3,169,0,highrate
0,S3,378,0,highrate
0,OTH,139,0.95,highrate
0,OTH,177,0.97,highrate
0,S3,410,0,highrate
0,S3,80,0,highrate
1,S3,112,0,highrate
0,OTH,162,0,highrate
0,S3,762,0,highrate
0,S3,999,0,highrate
0,OTH,143,0.97,highrate
0,S3,801,0,highrate
0,RSTO,791,0,highrate
0,OTH,111,0,highrate
0,S3,136,0,highrate
0,S3,203,0,highrate
0,S3,144,0,highrate
0,S3,176,0,highrate
0,S3,150,0,highrate
1,S3,587,0,highrate
0,S3,289,0,highrate
0,S3,113,0,highrate
0,OTH,20,0.95,highrate
0,S3,151,0,highrate
0,S3,775,0,highrate
0,OTH,138,0.93,highrate
0,OTH,56,0,highrate
0,OTH,138,0.97,highrate
0,OTH,123,0.97,highrate
0,OTH,179,0.97,highrate
0,OTH,39,0.97,highrate
0,S3,303,0,highrate
0,S3,332,0,highrate
0,S3,358,0,highrate
6,RSTO,385,0,highrate
0,S3,45,0,highrate
0,OTH,290,0,highrate
0,S3,355,0,highrate
0,OTH,116,0.97,highrate
0,OTH,46,0.97,highrate
0,S3,334,0,highrate
0,S1,208,0,highrate
0,S3,367,0,highrate
2,RSTO,744,0,highrate
0,OTH,11,0,highrate
0,S3,859,0,highrate
1,S3,600,0,highrate
0,OTH,5257,0,highrate
0,OTH,26999,0.02,highrate
0,OTH,18324,0.03,highrate
0,OTH,9120,0,highrate
0,OTH,12341,0.04,highrate
0,OTH,20743,0.01,highrate
0,OTH,5577,0,highrate
0,OTH,6539,0.01,highrate
0,OTH,7776,0,highrate
1,S3,157,0,highrate
0,OTH,3692,0.01,highrate
0,OTH,9582,0.01,highrate
0,OTH,8085,0.04,highrate
0,OTH,7824,0,highrate
0,OTH,20434,0.01,highrate
0,OTH,22118,0.01,highrate
0,OTH,5219,0.03,highrate
0,OTH,26689,0.03,highrate
0,OTH,9449,0.03,highrate
0,S3,74,0,highrate
0,OTH,11425,0.01,highrate
0,OTH,11818,0.04,highrate
0,OTH,25097,0.03,highrate
0,OTH,7470,0.04,highrate
0,OTH,9918,0,highrate
0,OTH,22130,0.04,highrate
0,OTH,450,0.01,highrate
0,OTH,79,0.97,highrate
0,OTH,11823,0.03,highrate
0,OTH,15900,0,highrate
0,OTH,23722,0.03,highrate
0,OTH,11062,0.03,highrate
0,OTH,20446,0.01,highrate
0,OTH,6547,0.03,highrate
0,OTH,8809,0,highrate
0,OTH,1336,0.02,highrate
0,OTH,8651,0.03,highrate
0,OTH,5430,0.07,highrate
0,OTH,6491,0.01,highrate
0,OTH,19713,0.01,highrate
0,OTH,8033,0.03,highrate
0,S3,165,0,highrate
0,OTH,11501,0.01,highrate
0,OTH,9875,0.03,highrate
0,OTH,176,0,highrate
0,OTH,7623,0.01,highrate
0,OTH,68,0.96,highrate
0,OTH,1592,0.03,highrate
0,OTH,11549,0.03,highrate
0,OTH,9202,0.02,highrate
0,OTH,26381,0,highrate
0,OTH,20669,0.02,highrate
0,OTH,15725,0.01,highrate
0,OTH,10885,0,highrate
0,OTH,9846,0,highrate
0,OTH,11760,0.05,highrate
0,S3,169,0,highrate
0,OTH,7149,0.01,highrate
0,OTH,7934,0.01,highrate
0,OTH,592,0,lowrate
20,S1,163,0,lowrate
15,S1,333,0,lowrate
30,RSTO,102,0,lowrate
0,OTH,198,0,lowrate
15,S1,265,0,lowrate
15,S1,19,0,lowrate
0,OTH,79,0,lowrate
15,S1,380,0,lowrate
10,S1,96,0,lowrate
15,S1,384,0,lowrate
7,S1,521,0,lowrate
31,RSTO,40,0,lowrate
0,OTH,747,0.02,lowrate
0,OTH,393,0,lowrate
0,OTH,658,0,lowrate
0,OTH,1043,0,lowrate
15,S1,284,0,lowrate
15,S1,262,0,lowrate
15,S1,688,0,lowrate
15,S1,79,0,lowrate
0,OTH,553,0,lowrate
0,OTH,3,0.03,lowrate
20,S1,94,0,lowrate
32,S2,183,0,lowrate
0,OTH,302,0,lowrate
30,RSTO,165,0,lowrate
30,RSTO,125,0,lowrate
15,S1,607,0,lowrate
15,S1,285,0,lowrate
0,OTH,128,0,lowrate
0,OTH,194,0,lowrate
30,RSTO,147,0,lowrate
18,S1,493,0,lowrate
0,OTH,310,0,lowrate
0,S1,149,0,lowrate
0,OTH,887,0.02,lowrate
7,S1,678,0,lowrate
15,S1,618,0,lowrate
0,OTH,175,0,lowrate
15,S1,308,0,lowrate
15,S1,43,0,lowrate
3,S1,255,0,lowrate
0,OTH,214,0,lowrate
15,S1,115,0,lowrate
15,S1,237,0,lowrate
15,S1,396,0,lowrate
0,OTH,60,0,lowrate
15,S1,90,0,lowrate
0,OTH,695,0,lowrate
7,S1,592,0,lowrate
30,RSTO,56,0,lowrate
0,OTH,585,0.07,lowrate
29,RSTO,392,0,lowrate
15,S1,284,0,lowrate
15,S1,331,0,lowrate
0,OTH,926,0.02,lowrate
15,S1,633,0,lowrate
20,S1,77,0,lowrate
0,OTH,194,0,lowrate
30,RSTO,82,0,lowrate
0,S1,124,0,lowrate
15,S1,294,0,lowrate
15,S1,631,0,lowrate
0,S1,194,0,lowrate
0,OTH,894,0.02,lowrate
0,OTH,270,0,lowrate
30,RSTO,121,0,lowrate
15,S1,302,0,lowrate
15,S1,338,0,lowrate
10,S1,124,0,lowrate
0,S1,144,0,lowrate
0,OTH,860,0.02,lowrate
0,S1,379,0,lowrate
0,OTH,25,0,lowrate
30,RSTO,56,0,lowrate
0,OTH,422,0,lowrate
0,OTH,738,0,lowrate
0,OTH,7,0,lowrate
15,S1,230,0,lowrate
15,S1,184,0,lowrate
0,OTH,3,0.5,lowrate
31,RSTO,1,0,lowrate
7,S1,618,0,lowrate
0,S1,197,0,lowrate
30,RSTO,163,0,lowrate
15,S1,127,0,lowrate
0,S1,427,0,lowrate
30,RSTO,138,0,lowrate
0,OTH,65,0,lowrate
0,OTH,264,0,lowrate
0,S1,169,0,lowrate
30,RSTO,146,0,lowrate
0,OTH,82,0,lowrate
15,S1,593,0,lowrate
0,OTH,608,0,lowrate
15,S1,22,0,lowrate
0,S1,548,0,lowrate
7,S1,476,0,lowrate
10,S1,149,0,lowrate
1,S1,215,0,lowrate
0,OTH,742,0,lowrate
30,RSTO,93,0,lowrate
20,S1,123,0,lowrate
0,OTH,612,0,lowrate
0,OTH,1057,0.02,lowrate
15,S1,348,0,lowrate
0,OTH,595,0.05,lowrate
0,OTH,136,0,lowrate
31,RSTO,7,0,lowrate
15,S1,489,0,lowrate
15,S1,771,0,lowrate
0,OTH,51,0,lowrate
30,RSTO,130,0,lowrate
0,OTH,76,0,lowrate
15,S1,327,0,lowrate
15,S1,397,0,lowrate
0,OTH,50,0,lowrate
0,OTH,27,0,lowrate
7,S1,411,0,lowrate
0,S1,118,0,lowrate
7,S1,151,0,lowrate
15,S1,226,0,lowrate
3,S1,979,0,lowrate
0,S1,719,0,lowrate
0,OTH,589,0.08,lowrate
0,S1,26,0,lowrate
0,OTH,283,0,lowrate
0,OTH,665,0,lowrate
12,S1,79,0,lowrate
15,S1,259,0,lowrate
0,OTH,409,0,lowrate
15,S1,354,0,lowrate
30,RSTO,129,0,lowrate
0,OTH,220,0,lowrate
7,S1,209,0,lowrate
0,OTH,792,0,lowrate
0,OTH,888,0,lowrate
7,S1,665,0,lowrate
1,S1,440,0,lowrate
0,OTH,865,0.02,lowrate
0,OTH,276,0,lowrate
7,S1,615,0,lowrate
15,S1,372,0,lowrate
20,S1,203,0,lowrate
0,OTH,1120,0,lowrate
0,OTH,123,0,lowrate
0,OTH,38,0,lowrate
0,OTH,454,0,lowrate
8,S1,97,0,lowrate
15,S1,729,0,lowrate
29,RSTO,447,0,lowrate
0,OTH,553,0,lowrate
0,OTH,151,0,lowrate
0,OTH,136,0,lowrate
15,S1,422,0,lowrate
10,S1,144,0,lowrate
0,OTH,475,0,lowrate
31,S2,363,0,lowrate
0,OTH,440,0,lowrate
0,OTH,223,0,lowrate
0,OTH,71,0,lowrate
0,OTH,5,0.08,lowrate
0,OTH,259,0,lowrate
3,S1,655,0,lowrate
8,S1,18,0,lowrate
0,OTH,7,0.04,lowrate
0,OTH,545,0,lowrate
8,S1,101,0,lowrate
0,S1,132,0,lowrate
30,RSTO,335,0,lowrate
0,S1,219,0,lowrate
15,S1,265,0,lowrate
0,OTH,4,0.03,lowrate
15,S1,635,0,lowrate
27,S1,732,0,lowrate
7,S1,536,0,lowrate
7,S1,291,0,lowrate
30,RSTO,100,0,lowrate
0,OTH,76,0,lowrate
7,S1,618,0,lowrate
0,OTH,114,0,lowrate
0,OTH,1026,0,lowrate
30,S2,437,0,lowrate
15,S1,307,0,lowrate
7,S1,663,0,lowrate
1,S1,593,0,lowrate
0,S1,664,0,lowrate
15,S1,457,0,lowrate
15,S1,658,0,lowrate
0,OTH,476,0,lowrate
0,OTH,951,0.02,lowrate
0,OTH,968,0,lowrate
7,S1,742,0,lowrate
0,OTH,795,0.03,lowrate
0,OTH,251,0,lowrate
15,S1,8,0,lowrate
0,OTH,228,0,lowrate
30,RSTO,80,0,lowrate
7,S1,231,0,lowrate
7,S1,353,0,lowrate
7,S1,956,0,lowrate
15,S1,264,0,lowrate
0,OTH,6,0,lowrate
1,S1,90,0,lowrate
0,OTH,228,0,lowrate
15,S1,455,0,lowrate
7,S1,224,0,lowrate
0,OTH,196,0,lowrate
1,S1,414,0,lowrate
15,S1,349,0,lowrate
30,RSTO,55,0,lowrate
13,S1,711,0,lowrate
0,OTH,677,0,lowrate
0,OTH,120,0,lowrate
0,OTH,840,0,lowrate
0,OTH,10,0,lowrate
7,S1,72,0,lowrate
0,OTH,958,0.02,lowrate
0,OTH,71,0,lowrate
15,S1,247,0,lowrate
30,RSTO,288,0,lowrate
7,S1,420,0,lowrate
7,S1,151,0,lowrate
1,S1,705,0,lowrate
15,S1,465,0,lowrate
0,OTH,676,0,lowrate
0,OTH,347,0,lowrate
8,S1,412,0,lowrate
0,OTH,773,0.03,lowrate
29,RSTO,396,0,lowrate
0,OTH,1127,0,lowrate
31,RSTO,8,0,lowrate
7,S1,391,0,lowrate
15,S1,314,0,lowrate
31,S2,200,0,lowrate
0,OTH,15,0,lowrate
7,S1,471,0,lowrate
3,S1,650,0,lowrate
7,S1,276,0,lowrate
15,S1,213,0,lowrate
15,S1,394,0,lowrate
15,S1,336,0,lowrate
15,S1,420,0,lowrate
0,OTH,777,0.02,lowrate
15,S1,978,0,lowrate
7,S1,561,0,lowrate
0,OTH,204,0,lowrate
0,OTH,278,0,lowrate
3,S1,831,0,lowrate
15,S1,272,0,lowrate
0,OTH,190,0,lowrate
0,OTH,349,0,lowrate
0,OTH,430,0,lowrate
15,S1,547,0,lowrate
30,RSTO,123,0,lowrate
15,S1,669,0,lowrate
0,OTH,12,0.02,lowrate
0,OTH,464,0,lowrate
3,S1,988,0,lowrate
7,S1,232,0,lowrate
0,OTH,430,0,lowrate
0,OTH,477,0,lowrate
0,S1,115,0,lowrate
15,S1,424,0,lowrate
15,S1,482,0,lowrate
28,RSTO,318,0,lowrate
7,S1,397,0,lowrate
0,OTH,340,0,lowrate
0,OTH,298,0,lowrate
7,S1,789,0,lowrate
0,S1,562,0,lowrate
15,S1,685,0,lowrate
0,OTH,1099,0,lowrate
0,S1,239,0,lowrate
0,OTH,898,0,lowrate
1,S1,133,0,lowrate
0,OTH,594,0,lowrate
0,OTH,183,0,lowrate
7,S1,152,0,lowrate
0,OTH,538,0,lowrate
15,S1,556,0,lowrate
10,S1,104,0,lowrate
29,RSTO,473,0,lowrate
7,S1,554,0,lowrate
15,S1,304,0,lowrate
29,RSTO,391,0,lowrate
28,RSTO,635,0,lowrate
15,S1,475,0,lowrate
15,S1,524,0,lowrate
15,S1,788,0,lowrate
13,S1,150,0,lowrate
8,S1,249,0,lowrate
0,OTH,230,0,lowrate
15,S1,155,0,lowrate
7,S1,466,0,lowrate
7,S1,458,0,lowrate
0,OTH,1,0,lowrate
30,RSTO,126,0,lowrate
0,OTH,190,0,lowrate
15,S1,821,0,lowrate
15,S1,615,0,lowrate
15,S1,330,0,lowrate
7,S1,149,0,lowrate
7,S1,543,0,lowrate
0,OTH,231,0,lowrate
0,OTH,24,0,lowrate
7,S1,672,0,lowrate
7,S1,164,0,lowrate
0,OTH,25,0,lowrate
0,OTH,5,0,lowrate
13,S1,87,0,lowrate
0,OTH,378,0,lowrate
0,OTH,4,0,lowrate
30,RSTO,252,0,lowrate
30,RSTO,372,0,lowrate
0,S1,157,0,lowrate
15,S1,602,0,lowrate
0,S1,354,0,lowrate
7,S1,308,0,lowrate
15,S1,485,0,lowrate
15,S1,748,0,lowrate
15,S1,329,0,lowrate
29,S1,93,0,lowrate
7,S1,326,0,lowrate
7,S1,110,0,lowrate
0,S1,193,0,lowrate
15,S1,627,0,lowrate
7,S1,443,0,lowrate
15,S1,687,0,lowrate
0,OTH,620,0,lowrate
15,S1,317,0,lowrate
15,S1,343,0,lowrate
0,S1,634,0,lowrate
7,S1,102,0,lowrate
0,OTH,520,0,lowrate
0,OTH,298,0,lowrate
7,S1,407,0,lowrate
27,S1,716,0,lowrate
7,S1,614,0,lowrate
0,OTH,225,0,lowrate
8,S1,180,0,lowrate
0,OTH,213,0,lowrate
0,S1,571,0,lowrate
0,OTH,206,0,lowrate
0,S1,132,0,lowrate
0,OTH,621,0,lowrate
0,OTH,217,0,lowrate
0,OTH,290,0,lowrate
0,OTH,498,0,lowrate
15,S1,655,0,lowrate
0,OTH,384,0,lowrate
0,S1,165,0,lowrate
7,S1,464,0,lowrate
15,S1,435,0,lowrate
0,OTH,487,0,lowrate
0,S1,73,0,lowrate
32,S2,217,0,lowrate
0,OTH,1073,0,lowrate
7,S1,637,0,lowrate
15,S1,423,0,lowrate
29,RSTO,433,0,lowrate
0,OTH,793,0.03,lowrate
15,S1,156,0,lowrate
30,RSTO,153,0,lowrate
15,S1,860,0,lowrate
0,S1,109,0,lowrate
0,S1,299,0,lowrate
15,S1,434,0,lowrate
0,OTH,200,0,lowrate
7,S1,24,0,lowrate
0,OTH,531,0,lowrate
31,S2,159,0,lowrate
0,OTH,12,0,lowrate
7,S1,46,0,lowrate
0,OTH,511,0,lowrate
29,RSTO,354,0,lowrate
0,OTH,523,0,lowrate
0,OTH,739,0.02,lowrate
0,OTH,30,0,lowrate
3,S1,764,0,lowrate
30,RSTO,69,0,lowrate
0,OTH,872,0.02,lowrate
7,S1,257,0,lowrate
15,S1,430,0,lowrate
15,S1,257,0,lowrate
7,S1,695,0,lowrate
0,OTH,476,0,lowrate
0,S1,184,0,lowrate
7,S1,646,0,lowrate
30,RSTO,194,0,lowrate
7,S1,740,0,lowrate
29,RSTO,403,0,lowrate
0,OTH,1177,0,lowrate
0,OTH,175,0,lowrate
15,S1,804,0,lowrate
0,OTH,442,0,lowrate
29,RSTO,167,0,lowrate
3,S1,639,0,lowrate
30,RSTO,191,0,lowrate
0,OTH,88,0,lowrate
15,S1,570,0,lowrate
30,RSTO,373,0,lowrate
0,OTH,596,0,lowrate
0,OTH,608,0,lowrate
15,S1,474,0,lowrate
29,S1,51,0,lowrate
0,OTH,714,0,lowrate
0,OTH,88,0,lowrate
15,S1,644,0,lowrate
0,OTH,34,0,lowrate
15,S1,910,0,lowrate
8,S1,503,0,lowrate
3,S1,936,0,lowrate
0,OTH,814,0.02,lowrate
7,S1,601,0,lowrate
0,OTH,836,0,lowrate
15,S1,298,0,lowrate
7,S1,465,0,lowrate
30,RSTO,53,0,lowrate
10,S1,47,0,lowrate
20,S1,88,0,lowrate
12,S1,43,0,lowrate
29,RSTO,482,0,lowrate
7,S1,641,0,lowrate
7,S1,431,0,lowrate
0,S1,783,0,lowrate
0,OTH,19,0,lowrate
0,OTH,1155,0,lowrate
30,RSTO,311,0,lowrate
0,OTH,317,0,lowrate
15,S1,298,0,lowrate
7,S1,320,0,lowrate
0,OTH,706,0,lowrate
0,S1,649,0,lowrate
29,S1,169,0,lowrate
30,RSTO,232,0,lowrate
15,S1,471,0,lowrate
20,S1,18,0,lowrate
3,S1,540,0,lowrate
0,OTH,58,0,lowrate
0,OTH,18,0.03,lowrate
0,OTH,403,0,lowrate
29,RSTO,227,0,lowrate
0,OTH,5,0,lowrate
0,OTH,684,0,lowrate
7,S1,747,0,lowrate
31,S2,168,0,lowrate
0,OTH,10,0,lowrate
15,S1,302,0,lowrate
15,S1,251,0,lowrate
15,S1,529,0,lowrate
29,RSTO,371,0,lowrate
15,S1,1,0,lowrate
0,OTH,769,0.03,lowrate
3,S1,301,0,lowrate
1,S1,341,0,lowrate
30,RSTO,142,0,lowrate
0,OTH,659,0.02,lowrate
0,OTH,2,0.33,lowrate
10,S1,383,0,lowrate
15,S1,299,0,lowrate
3,S1,256,0,lowrate
30,RSTO,150,0,lowrate
15,S1,220,0,lowrate
7,S1,410,0,lowrate
1,S1,643,0,lowrate
7,S1,686,0,lowrate
7,S1,187,0,lowrate
30,RSTO,42,0,lowrate
30,RSTO,367,0,lowrate
0,OTH,49,0,lowrate
15,S1,574,0,lowrate
0,OTH,1071,0,lowrate
0,OTH,834,0,lowrate
3,S1,688,0,lowrate
0,OTH,83,0,lowrate
7,S1,262,0,lowrate
0,OTH,271,0,lowrate
0,OTH,639,0.02,lowrate
0,OTH,283,0,lowrate
15,S1,648,0,lowrate
29,RSTO,417,0,lowrate
0,S1,414,0,lowrate
15,S1,712,0,lowrate
0,OTH,243,0,lowrate
0,OTH,281,0,lowrate
15,S1,350,0,lowrate
3,S1,546,0,lowrate
30,RSTO,175,0,lowrate
3,S1,800,0,lowrate
29,RSTO,434,0,lowrate
31,S2,88,0,lowrate
7,S1,463,0,lowrate
30,RSTO,201,0,lowrate
10,S1,92,0,lowrate
15,S1,364,0,lowrate
8,S1,377,0,lowrate
30,RSTO,124,0,lowrate
7,S1,156,0,lowrate
0,OTH,1062,0,lowrate
15,S1,41,0,lowrate
7,S1,415,0,lowrate
15,S1,794,0,lowrate
30,RSTO,140,0,lowrate
7,S1,790,0,lowrate
8,S1,142,0,lowrate
7,S1,568,0,lowrate
7,S1,314,0,lowrate
29,RSTO,492,0,lowrate
7,S1,160,0,lowrate
0,OTH,784,0,lowrate
15,S1,498,0,lowrate
7,S1,561,0,lowrate
7,S1,583,0,lowrate
7,S1,382,0,lowrate
0,OTH,214,0,lowrate
7,S1,715,0,lowrate
30,RSTO,143,0,lowrate
15,S1,287,0,lowrate
0,OTH,986,0.02,lowrate
15,S1,881,0,lowrate
12,S1,49,0,lowrate
0,OTH,1038,0.02,lowrate
0,OTH,370,0,lowrate
0,S1,162,0,lowrate
0,OTH,931,0.02,lowrate
15,S1,263,0,lowrate
0,OTH,11,0.17,lowrate
30,RSTO,171,0,lowrate
0,S1,22,0,lowrate
7,S1,340,0,lowrate
0,OTH,654,0.02,lowrate
0,S1,734,0,lowrate
7,S1,89,0,lowrate
15,S1,736,0,lowrate
7,S1,229,0,lowrate
0,OTH,790,0.03,lowrate
15,S1,363,0,lowrate
15,S1,374,0,lowrate
0,OTH,105,0,lowrate
15,S1,728,0,lowrate
7,S1,496,0,lowrate
0,OTH,5,0.04,lowrate
15,S1,230,0,lowrate
10,S1,170,0,lowrate
8,S1,306,0,lowrate
0,OTH,652,0,lowrate
0,OTH,837,0.02,lowrate
7,S1,382,0,lowrate
29,RSTO,590,0,lowrate
7,S1,360,0,lowrate
15,S1,221,0,lowrate
0,OTH,673,0,lowrate
0,OTH,182,0,lowrate
0,OTH,289,0,lowrate
10,S1,117,0,lowrate
30,RSTO,366,0,lowrate
0,OTH,1093,0,lowrate
0,OTH,628,0.01,lowrate
0,OTH,473,0,lowrate
7,S2,798,0,lowrate
3,S1,618,0,lowrate
15,S1,8,0,lowrate
0,S1,687,0,lowrate
7,S1,553,0,lowrate
30,RSTO,152,0,lowrate
0,OTH,731,0.02,lowrate
15,S1,381,0,lowrate
30,RSTO,136,0,lowrate
8,S1,25,0,lowrate
30,RSTO,147,0,lowrate
7,S1,626,0,lowrate
29,RSTO,462,0,lowrate
15,S1,306,0,lowrate
30,RSTO,134,0,lowrate
15,S1,263,0,lowrate
30,RSTO,82,0,lowrate
0,OTH,110,0,lowrate
3,S1,368,0,lowrate
0,OTH,56,0,lowrate
0,OTH,471,0,lowrate
0,OTH,280,0,lowrate
0,OTH,257,0,lowrate
8,S1,97,0,lowrate
0,OTH,25,0,lowrate
0,OTH,146,0,lowrate
0,OTH,246,0,lowrate
10,S1,184,0,lowrate
0,S1,57,0,lowrate
0,OTH,998,0,lowrate
0,OTH,31,0,lowrate
0,OTH,28,0,lowrate
0,OTH,20,0,lowrate
15,S1,36,0,lowrate
29,RSTO,357,0,lowrate
1,S1,98,0,lowrate
30,RSTO,161,0,lowrate
30,RSTO,114,0,lowrate
30,RSTO,349,0,lowrate
7,S1,718,0,lowrate
15,S1,421,0,lowrate
15,S1,48,0,lowrate
0,OTH,273,0,lowrate
0,OTH,1069,0.02,lowrate
7,S1,502,0,lowrate
0,OTH,354,0.02,lowrate
0,OTH,137,0,lowrate
8,S1,426,0,lowrate
30,RSTO,158,0,lowrate
0,OTH,400,0,lowrate
1,S1,680,0,lowrate
0,OTH,1087,0,lowrate
0,S1,722,0,lowrate
0,OTH,549,0,lowrate
0,OTH,658,0.02,lowrate
7,S1,675,0,lowrate
0,S1,775,0,lowrate
0,OTH,890,0,lowrate
15,S1,824,0,lowrate
0,OTH,176,0,lowrate
7,S1,479,0,lowrate
30,RSTO,76,0,lowrate
10,S1,370,0,lowrate
7,S1,27,0,lowrate
0,OTH,795,0,lowrate
31,RSTO,30,0,lowrate
30,RSTO,192,0,lowrate
7,S1,493,0,lowrate
0,OTH,36,0,lowrate
7,S1,319,0,lowrate
15,S1,151,0,lowrate
15,S1,308,0,lowrate
15,S1,259,0,lowrate
0,OTH,115,0,lowrate
20,S1,921,0,lowrate
27,RSTO,386,0,lowrate
1,S1,412,0,lowrate
0,OTH,540,0,lowrate
0,OTH,821,0.03,lowrate
10,S1,161,0,lowrate
0,OTH,572,0,lowrate
0,OTH,168,0,lowrate
15,S1,83,0,lowrate
0,OTH,914,0.02,lowrate
15,S1,774,0,lowrate
15,S1,264,0,lowrate
7,S1,770,0,lowrate
0,OTH,911,0.02,lowrate
0,OTH,621,0,lowrate
8,S1,344,0,lowrate
15,S1,365,0,lowrate
15,S1,440,0,lowrate
15,S1,190,0,lowrate
0,OTH,150,0,lowrate
0,OTH,55,0,lowrate
0,OTH,362,0,lowrate
0,OTH,237,0,lowrate
0,OTH,1039,0.02,lowrate
15,S1,387,0,lowrate
0,OTH,754,0,lowrate
7,S1,54,0,lowrate
15,S1,244,0,lowrate
15,S1,635,0,lowrate
