@relation 'slowRead'

@attribute 'srcip' STRING
@attribute 'srcport' NUMERIC
@attribute 'dstip' STRING
@attribute 'dstport' NUMERIC
@attribute 'proto' NUMERIC
@attribute 'total_fpackets' NUMERIC
@attribute 'total_fvolume' NUMERIC
@attribute 'total_bpackets' NUMERIC
@attribute 'total_bvolume' NUMERIC
@attribute 'min_fpktl' NUMERIC
@attribute 'mean_fpktl' NUMERIC
@attribute 'max_fpktl' NUMERIC
@attribute 'std_fpktl' NUMERIC
@attribute 'min_bpktl' NUMERIC
@attribute 'mean_bpktl' NUMERIC
@attribute 'max_bpktl' NUMERIC
@attribute 'std_bpktl' NUMERIC
@attribute 'min_fiat' NUMERIC
@attribute 'mean_fiat' NUMERIC
@attribute 'max_fiat' NUMERIC
@attribute 'std_fiat' NUMERIC
@attribute 'min_biat' NUMERIC
@attribute 'mean_biat' NUMERIC
@attribute 'max_biat' NUMERIC
@attribute 'std_biat' NUMERIC
@attribute 'duration' NUMERIC
@attribute 'min_active' NUMERIC
@attribute 'mean_active' NUMERIC
@attribute 'max_active' NUMERIC
@attribute 'std_active' NUMERIC
@attribute 'min_idle' NUMERIC
@attribute 'mean_idle' NUMERIC
@attribute 'max_idle' NUMERIC
@attribute 'std_idle' NUMERIC
@attribute 'sflow_fpackets' NUMERIC
@attribute 'sflow_fbytes' NUMERIC
@attribute 'sflow_bpackets' NUMERIC
@attribute 'sflow_bbytes' NUMERIC
@attribute 'fpsh_cnt' NUMERIC
@attribute 'bpsh_cnt' NUMERIC
@attribute 'furg_cnt' NUMERIC
@attribute 'burg_cnt' NUMERIC
@attribute 'total_fhlen' NUMERIC
@attribute 'total_bhlen' NUMERIC

@attribute isAttack {normal,slowBody,slowHeaders,slowRead,tcpFlood,udpFlood,httpFlood}

@DATA
%Filename: /mnt/hgfs/VMShares/testbed/Feb2_2018/Slowhttptest/GET/X/100Connection.pcapng,slowRead
192.168.1.142,51934,192.168.2.100,80,6,12,827,4,11792,52,68,247,56,52,2948,7292,3543,19,307,1115,336,472,804,1136,469,2984019,1202,2429,3657,1735,2979160,2979160,2979160,0,6,413,2,5896,1,1,0,0,632,216,slowRead
192.168.1.120,50482,192.168.2.100,80,6,12,806,4,11792,52,67,226,50,52,2948,7292,3543,4,344,1425,477,433,946,1460,726,2970791,1520,2845,4171,1874,2965100,2965100,2965100,0,6,403,2,5896,1,1,0,0,632,216,slowRead
192.168.1.132,53702,192.168.2.100,80,6,7,659,4,11792,40,94,351,113,52,2948,7292,3543,8,355,1412,604,553,1017,1482,656,2935281,1544,1782,2021,337,2931716,2931716,2931716,0,3,329,2,5896,1,1,0,0,360,216,slowRead
192.168.1.111,46238,192.168.2.100,80,6,12,827,4,11792,52,68,247,56,52,2948,7292,3543,4,270,1067,385,506,803,1101,420,2876602,1164,2115,3067,1345,2872371,2872371,2872371,0,6,413,2,5896,1,1,0,0,632,216,slowRead
192.168.1.112,55290,192.168.2.100,80,6,12,827,4,11792,52,68,247,56,52,2948,7292,3543,8,433,1429,512,443,789,1135,489,2907736,1199,3151,5104,2761,2901433,2901433,2901433,0,6,413,2,5896,1,1,0,0,632,216,slowRead
192.168.1.102,51444,192.168.2.100,80,6,12,827,4,11792,52,68,247,56,52,2948,7292,3543,6,297,1447,596,480,1029,1578,776,2754803,1643,2823,4004,1669,2749156,2749156,2749156,0,6,413,2,5896,1,1,0,0,632,216,slowRead
192.168.1.121,44042,192.168.2.100,80,6,12,806,4,11792,52,67,226,50,52,2948,7292,3543,7,304,1481,474,445,970,1496,743,2755980,1528,2948,4369,2008,2750083,2750083,2750083,0,6,403,2,5896,1,1,0,0,632,216,slowRead
192.168.1.131,46080,192.168.2.100,80,6,7,659,4,11792,40,94,351,113,52,2948,7292,3543,4,438,1382,611,520,1056,1593,758,2795973,1654,2026,2399,526,2791920,2791920,2791920,0,3,329,2,5896,1,1,0,0,360,216,slowRead
192.168.1.101,41140,192.168.2.100,80,6,13,879,5,11844,52,67,247,53,52,2368,7292,3330,4,2141,20558,6121,507,8080,22339,12356,3019542,1463,12811,24159,16048,2993920,2993920,2993920,0,6,439,2,5922,1,1,0,0,684,268,slowRead
192.168.1.141,48930,192.168.2.100,80,6,13,879,5,11844,52,67,247,53,52,2368,7292,3330,8,1603,14594,4324,428,6181,17001,9376,2970042,1182,9820,18458,12215,2950402,2950402,2950402,0,6,439,2,5922,1,1,0,0,684,268,slowRead
192.168.1.122,47490,192.168.2.100,80,6,13,858,5,11844,52,66,226,48,52,2368,7292,3330,3,1462,13184,3912,562,5612,14850,8011,2939647,1486,9082,16679,10743,2921482,2921482,2921482,0,6,429,2,5922,1,1,0,0,684,268,slowRead
192.168.1.140,33588,192.168.2.100,80,6,6,607,4,11792,40,101,351,122,52,2948,7292,3543,15,684,2243,914,427,817,1156,367,3422,3422,3422,3422,0,0,0,0,0,6,607,4,11792,1,1,0,0,308,216,slowRead
192.168.1.130,40126,192.168.2.100,80,6,7,659,5,11844,40,94,351,113,52,2368,7292,3330,4,837,2837,1117,429,1097,1620,521,5024,5024,5024,5024,0,0,0,0,0,7,659,5,11844,1,1,0,0,360,268,slowRead
192.168.1.110,51346,192.168.2.100,80,6,6,607,4,11792,40,101,351,122,52,2948,7292,3543,13,635,2073,844,411,739,1078,333,3179,3179,3179,3179,0,0,0,0,0,6,607,4,11792,1,1,0,0,308,216,slowRead
192.168.1.101,41142,192.168.2.100,80,6,12,815,4,11792,40,67,247,56,52,2948,7292,3543,4,500,2763,863,420,913,1383,481,5502,5502,5502,5502,0,0,0,0,0,12,815,4,11792,1,1,0,0,620,216,slowRead
192.168.1.100,48116,192.168.2.100,80,6,7,555,5,11844,40,79,247,74,52,2368,7292,3330,6,1240,3360,1475,564,1054,1448,429,7443,7443,7443,7443,0,0,0,0,0,7,555,5,11844,1,1,0,0,360,268,slowRead
192.168.1.142,51936,192.168.2.100,80,6,6,503,4,11792,40,83,247,80,52,2948,7292,3543,15,635,2102,867,487,764,1035,274,3176,3176,3176,3176,0,0,0,0,0,6,503,4,11792,1,1,0,0,308,216,slowRead
192.168.1.120,50484,192.168.2.100,80,6,7,534,5,11844,40,76,226,66,52,2368,7292,3330,5,800,2543,1015,505,1030,1406,446,4801,4801,4801,4801,0,0,0,0,0,7,534,5,11844,1,1,0,0,360,268,slowRead
192.168.1.141,48932,192.168.2.100,80,6,7,555,5,11844,40,79,247,74,52,2368,7292,3330,5,606,2037,832,423,841,1184,361,3636,3636,3636,3636,0,0,0,0,0,7,555,5,11844,1,1,0,0,360,268,slowRead
192.168.1.132,53704,192.168.2.100,80,6,7,659,5,11844,40,94,351,113,52,2368,7292,3330,4,789,2567,1026,441,1037,1513,513,4736,4736,4736,4736,0,0,0,0,0,7,659,5,11844,1,1,0,0,360,268,slowRead
192.168.1.122,47492,192.168.2.100,80,6,7,534,5,11844,40,76,226,66,52,2368,7292,3330,3,845,3177,1279,434,1197,1523,516,5072,5072,5072,5072,0,0,0,0,0,7,534,5,11844,1,1,0,0,360,268,slowRead
192.168.1.112,55292,192.168.2.100,80,6,6,503,4,11792,40,83,247,80,52,2948,7292,3543,15,682,2180,886,441,821,1210,384,3410,3410,3410,3410,0,0,0,0,0,6,503,4,11792,1,1,0,0,308,216,slowRead
192.168.1.111,46240,192.168.2.100,80,6,7,555,5,11844,40,79,247,74,52,2368,7292,3330,4,699,2230,811,433,886,1237,339,4198,4198,4198,4198,0,0,0,0,0,7,555,5,11844,1,1,0,0,360,268,slowRead
192.168.1.131,46082,192.168.2.100,80,6,7,659,5,11844,40,94,351,113,52,2368,7292,3330,34,863,2140,845,423,1001,1420,475,5181,5181,5181,5181,0,0,0,0,0,7,659,5,11844,1,1,0,0,360,268,slowRead
