% isAttack HIGH_RATE:	1333
% isAttack LOW_RATE:	2000
@relation 'tcpFlood-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:HIGH_RATE, udpFlood:HIGH_RATE, httpFlood:HIGH_RATE, slowBody:LOW_RATE, slowHeaders:LOW_RATE, slowRead:LOW_RATE-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R3-5,8,27'

@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute count numeric
@attribute isAttack {HIGH_RATE,LOW_RATE}

@data
OTH,78,0,1554,HIGH_RATE
OTH,78,0,3953,HIGH_RATE
OTH,78,0,3408,HIGH_RATE
OTH,78,0,277,HIGH_RATE
OTH,78,0,1513,HIGH_RATE
OTH,78,0,1393,HIGH_RATE
OTH,78,0,136,HIGH_RATE
OTH,78,0,2440,HIGH_RATE
OTH,78,0,4607,HIGH_RATE
OTH,78,0,5516,HIGH_RATE
OTH,78,0,2461,HIGH_RATE
OTH,78,0,3118,HIGH_RATE
OTH,78,0,4691,HIGH_RATE
OTH,78,0,3576,HIGH_RATE
OTH,78,0,3108,HIGH_RATE
OTH,78,0,5257,HIGH_RATE
OTH,78,0,4506,HIGH_RATE
OTH,78,0,236,HIGH_RATE
OTH,78,0,5508,HIGH_RATE
OTH,78,0,3360,HIGH_RATE
OTH,78,0,4931,HIGH_RATE
OTH,78,0,67,HIGH_RATE
OTH,78,0,3690,HIGH_RATE
OTH,78,0,1976,HIGH_RATE
OTH,78,0,3288,HIGH_RATE
OTH,78,0,4369,HIGH_RATE
OTH,78,0,4399,HIGH_RATE
OTH,78,0,2331,HIGH_RATE
OTH,78,0,5988,HIGH_RATE
OTH,78,0,3900,HIGH_RATE
OTH,78,0,5214,HIGH_RATE
OTH,78,0,2004,HIGH_RATE
OTH,78,0,4058,HIGH_RATE
OTH,78,0,5304,HIGH_RATE
OTH,78,0,2008,HIGH_RATE
OTH,78,0,3565,HIGH_RATE
OTH,78,0,6193,HIGH_RATE
OTH,78,0,3976,HIGH_RATE
OTH,78,0,3505,HIGH_RATE
OTH,78,0,6271,HIGH_RATE
OTH,78,0,4025,HIGH_RATE
OTH,78,0,5266,HIGH_RATE
OTH,78,0,3246,HIGH_RATE
OTH,78,0,3392,HIGH_RATE
OTH,78,0,1809,HIGH_RATE
OTH,78,0,703,HIGH_RATE
OTH,78,0,5487,HIGH_RATE
OTH,78,0,3008,HIGH_RATE
OTH,78,0,3871,HIGH_RATE
OTH,78,0,1692,HIGH_RATE
OTH,78,0,4455,HIGH_RATE
OTH,78,0,4605,HIGH_RATE
OTH,78,0,6121,HIGH_RATE
OTH,78,0,5008,HIGH_RATE
OTH,78,0,1872,HIGH_RATE
OTH,78,0,1018,HIGH_RATE
OTH,78,0,565,HIGH_RATE
OTH,78,0,1146,HIGH_RATE
OTH,78,0,6222,HIGH_RATE
OTH,78,0,5822,HIGH_RATE
OTH,78,0,2611,HIGH_RATE
OTH,78,0,6342,HIGH_RATE
OTH,78,0,773,HIGH_RATE
OTH,78,0,3735,HIGH_RATE
OTH,78,0,1600,HIGH_RATE
OTH,78,0,3497,HIGH_RATE
OTH,78,0,2881,HIGH_RATE
OTH,78,0,5210,HIGH_RATE
OTH,78,0,1927,HIGH_RATE
OTH,78,0,5095,HIGH_RATE
OTH,78,0,949,HIGH_RATE
OTH,78,0,3797,HIGH_RATE
OTH,78,0,3507,HIGH_RATE
OTH,78,0,3970,HIGH_RATE
OTH,78,0,1950,HIGH_RATE
OTH,78,0,2502,HIGH_RATE
OTH,78,0,4311,HIGH_RATE
OTH,78,0,5904,HIGH_RATE
OTH,78,0,2166,HIGH_RATE
OTH,78,0,5089,HIGH_RATE
OTH,78,0,951,HIGH_RATE
OTH,78,0,1473,HIGH_RATE
OTH,78,0,5034,HIGH_RATE
OTH,78,0,1168,HIGH_RATE
OTH,78,0,3298,HIGH_RATE
OTH,78,0,5627,HIGH_RATE
OTH,78,0,5960,HIGH_RATE
OTH,78,0,3804,HIGH_RATE
OTH,78,0,1323,HIGH_RATE
OTH,78,0,3335,HIGH_RATE
OTH,78,0,88,HIGH_RATE
OTH,78,0,37,HIGH_RATE
OTH,78,0,3696,HIGH_RATE
OTH,78,0,1010,HIGH_RATE
OTH,78,0,3339,HIGH_RATE
OTH,78,0,5359,HIGH_RATE
OTH,78,0,3522,HIGH_RATE
OTH,78,0,3397,HIGH_RATE
OTH,78,0,304,HIGH_RATE
OTH,78,0,2144,HIGH_RATE
OTH,78,0,5461,HIGH_RATE
OTH,78,0,441,HIGH_RATE
OTH,78,0,4362,HIGH_RATE
OTH,78,0,1758,HIGH_RATE
OTH,78,0,3434,HIGH_RATE
OTH,78,0,487,HIGH_RATE
OTH,78,0,5497,HIGH_RATE
OTH,78,0,1228,HIGH_RATE
OTH,78,0,2288,HIGH_RATE
OTH,78,0,1152,HIGH_RATE
OTH,78,0,2036,HIGH_RATE
OTH,78,0,3150,HIGH_RATE
OTH,78,0,1806,HIGH_RATE
OTH,78,0,2590,HIGH_RATE
OTH,78,0,4856,HIGH_RATE
OTH,78,0,1126,HIGH_RATE
OTH,78,0,543,HIGH_RATE
OTH,78,0,3280,HIGH_RATE
OTH,78,0,4488,HIGH_RATE
OTH,78,0,651,HIGH_RATE
OTH,78,0,595,HIGH_RATE
OTH,78,0,1455,HIGH_RATE
OTH,78,0,5222,HIGH_RATE
OTH,78,0,4484,HIGH_RATE
OTH,78,0,5370,HIGH_RATE
OTH,78,0,6256,HIGH_RATE
OTH,78,0,4503,HIGH_RATE
OTH,78,0,3374,HIGH_RATE
OTH,78,0,3129,HIGH_RATE
OTH,78,0,6189,HIGH_RATE
OTH,78,0,2142,HIGH_RATE
OTH,78,0,1903,HIGH_RATE
OTH,78,0,3109,HIGH_RATE
OTH,78,0,6092,HIGH_RATE
OTH,78,0,4327,HIGH_RATE
OTH,78,0,2673,HIGH_RATE
OTH,78,0,2211,HIGH_RATE
OTH,78,0,3886,HIGH_RATE
OTH,78,0,5252,HIGH_RATE
OTH,78,0,3832,HIGH_RATE
OTH,78,0,3895,HIGH_RATE
OTH,78,0,908,HIGH_RATE
OTH,78,0,3037,HIGH_RATE
OTH,78,0,4815,HIGH_RATE
OTH,78,0,4312,HIGH_RATE
OTH,78,0,40,HIGH_RATE
OTH,78,0,1212,HIGH_RATE
OTH,78,0,2656,HIGH_RATE
OTH,78,0,2138,HIGH_RATE
OTH,78,0,5339,HIGH_RATE
OTH,78,0,4646,HIGH_RATE
OTH,78,0,1818,HIGH_RATE
OTH,78,0,3449,HIGH_RATE
OTH,78,0,2143,HIGH_RATE
OTH,78,0,3748,HIGH_RATE
OTH,78,0,83,HIGH_RATE
OTH,78,0,3179,HIGH_RATE
OTH,78,0,3699,HIGH_RATE
OTH,78,0,254,HIGH_RATE
OTH,78,0,5763,HIGH_RATE
OTH,78,0,3952,HIGH_RATE
OTH,78,0,699,HIGH_RATE
OTH,78,0,5924,HIGH_RATE
OTH,78,0,3041,HIGH_RATE
OTH,78,0,2604,HIGH_RATE
OTH,78,0,3450,HIGH_RATE
OTH,78,0,2501,HIGH_RATE
OTH,78,0,3533,HIGH_RATE
OTH,78,0,5864,HIGH_RATE
OTH,78,0,5518,HIGH_RATE
OTH,78,0,2349,HIGH_RATE
OTH,78,0,3962,HIGH_RATE
OTH,78,0,2464,HIGH_RATE
OTH,78,0,4006,HIGH_RATE
OTH,78,0,6221,HIGH_RATE
OTH,78,0,1021,HIGH_RATE
OTH,78,0,4777,HIGH_RATE
OTH,78,0,4926,HIGH_RATE
OTH,78,0,3827,HIGH_RATE
OTH,78,0,5816,HIGH_RATE
OTH,78,0,1301,HIGH_RATE
OTH,78,0,4935,HIGH_RATE
OTH,78,0,3931,HIGH_RATE
OTH,78,0,5381,HIGH_RATE
OTH,78,0,5954,HIGH_RATE
OTH,78,0,3394,HIGH_RATE
OTH,78,0,1748,HIGH_RATE
OTH,78,0,3319,HIGH_RATE
OTH,78,0,5565,HIGH_RATE
OTH,78,0,4305,HIGH_RATE
OTH,78,0,1201,HIGH_RATE
OTH,78,0,1061,HIGH_RATE
OTH,78,0,2858,HIGH_RATE
OTH,78,0,2906,HIGH_RATE
OTH,78,0,5871,HIGH_RATE
OTH,78,0,1655,HIGH_RATE
OTH,78,0,3524,HIGH_RATE
OTH,78,0,2000,HIGH_RATE
OTH,78,0,1379,HIGH_RATE
OTH,78,0,1055,HIGH_RATE
OTH,78,0,1004,HIGH_RATE
OTH,78,0,5491,HIGH_RATE
OTH,78,0,2498,HIGH_RATE
OTH,78,0,6194,HIGH_RATE
OTH,78,0,1340,HIGH_RATE
OTH,78,0,2947,HIGH_RATE
OTH,78,0,6157,HIGH_RATE
OTH,78,0,5582,HIGH_RATE
OTH,78,0,2960,HIGH_RATE
OTH,78,0,1461,HIGH_RATE
OTH,78,0,4880,HIGH_RATE
OTH,78,0,1434,HIGH_RATE
OTH,78,0,1159,HIGH_RATE
OTH,78,0,4418,HIGH_RATE
OTH,78,0,1505,HIGH_RATE
OTH,78,0,3600,HIGH_RATE
OTH,78,0,4915,HIGH_RATE
OTH,78,0,6089,HIGH_RATE
OTH,78,0,5465,HIGH_RATE
OTH,78,0,3122,HIGH_RATE
OTH,78,0,5731,HIGH_RATE
OTH,78,0,1696,HIGH_RATE
OTH,78,0,5678,HIGH_RATE
OTH,78,0,5538,HIGH_RATE
OTH,78,0,743,HIGH_RATE
OTH,78,0,2539,HIGH_RATE
OTH,78,0,1463,HIGH_RATE
OTH,78,0,2018,HIGH_RATE
OTH,78,0,2250,HIGH_RATE
OTH,78,0,2490,HIGH_RATE
OTH,78,0,1734,HIGH_RATE
OTH,78,0,5755,HIGH_RATE
OTH,78,0,5294,HIGH_RATE
OTH,78,0,5182,HIGH_RATE
OTH,78,0,4502,HIGH_RATE
OTH,78,0,2473,HIGH_RATE
OTH,78,0,2782,HIGH_RATE
OTH,78,0,1079,HIGH_RATE
OTH,78,0,6083,HIGH_RATE
OTH,78,0,3430,HIGH_RATE
OTH,78,0,6172,HIGH_RATE
OTH,78,0,3259,HIGH_RATE
OTH,78,0,3325,HIGH_RATE
OTH,78,0,5952,HIGH_RATE
OTH,78,0,4897,HIGH_RATE
OTH,78,0,118,HIGH_RATE
OTH,78,0,4373,HIGH_RATE
OTH,78,0,2962,HIGH_RATE
OTH,78,0,2861,HIGH_RATE
OTH,78,0,295,HIGH_RATE
OTH,78,0,5111,HIGH_RATE
OTH,78,0,1416,HIGH_RATE
OTH,78,0,3549,HIGH_RATE
OTH,78,0,2236,HIGH_RATE
OTH,78,0,1578,HIGH_RATE
OTH,78,0,5717,HIGH_RATE
OTH,78,0,6116,HIGH_RATE
OTH,78,0,131,HIGH_RATE
OTH,78,0,6297,HIGH_RATE
OTH,78,0,4911,HIGH_RATE
OTH,78,0,1867,HIGH_RATE
OTH,78,0,3636,HIGH_RATE
OTH,78,0,4514,HIGH_RATE
OTH,78,0,3075,HIGH_RATE
OTH,78,0,4015,HIGH_RATE
OTH,78,0,3330,HIGH_RATE
OTH,78,0,3635,HIGH_RATE
OTH,78,0,5264,HIGH_RATE
OTH,78,0,3061,HIGH_RATE
OTH,78,0,3518,HIGH_RATE
OTH,78,0,3779,HIGH_RATE
OTH,78,0,3724,HIGH_RATE
OTH,78,0,5965,HIGH_RATE
OTH,78,0,2831,HIGH_RATE
OTH,78,0,6328,HIGH_RATE
OTH,78,0,846,HIGH_RATE
OTH,78,0,2930,HIGH_RATE
OTH,78,0,1041,HIGH_RATE
OTH,78,0,6139,HIGH_RATE
OTH,78,0,4003,HIGH_RATE
OTH,78,0,1805,HIGH_RATE
OTH,78,0,5300,HIGH_RATE
OTH,78,0,2924,HIGH_RATE
OTH,78,0,437,HIGH_RATE
OTH,78,0,4009,HIGH_RATE
OTH,78,0,4209,HIGH_RATE
OTH,78,0,3230,HIGH_RATE
OTH,78,0,2787,HIGH_RATE
OTH,78,0,1926,HIGH_RATE
OTH,78,0,5665,HIGH_RATE
OTH,78,0,6024,HIGH_RATE
OTH,78,0,5572,HIGH_RATE
OTH,78,0,3717,HIGH_RATE
OTH,78,0,6250,HIGH_RATE
OTH,78,0,328,HIGH_RATE
OTH,78,0,1848,HIGH_RATE
OTH,78,0,3830,HIGH_RATE
OTH,78,0,395,HIGH_RATE
OTH,78,0,1824,HIGH_RATE
OTH,78,0,71,HIGH_RATE
OTH,78,0,4097,HIGH_RATE
OTH,78,0,107,HIGH_RATE
OTH,78,0,6276,HIGH_RATE
OTH,78,0,1297,HIGH_RATE
OTH,78,0,3471,HIGH_RATE
OTH,78,0,4846,HIGH_RATE
OTH,78,0,4274,HIGH_RATE
OTH,78,0,4347,HIGH_RATE
OTH,78,0,6102,HIGH_RATE
OTH,78,0,3581,HIGH_RATE
OTH,78,0,1787,HIGH_RATE
OTH,78,0,6081,HIGH_RATE
OTH,78,0,2885,HIGH_RATE
OTH,78,0,313,HIGH_RATE
OTH,78,0,5817,HIGH_RATE
OTH,78,0,1819,HIGH_RATE
OTH,78,0,4816,HIGH_RATE
OTH,78,0,3243,HIGH_RATE
OTH,78,0,2481,HIGH_RATE
OTH,78,0,5250,HIGH_RATE
OTH,78,0,3406,HIGH_RATE
OTH,78,0,2341,HIGH_RATE
OTH,78,0,5569,HIGH_RATE
OTH,78,0,2441,HIGH_RATE
OTH,78,0,544,HIGH_RATE
OTH,78,0,4424,HIGH_RATE
OTH,78,0,2306,HIGH_RATE
OTH,78,0,2174,HIGH_RATE
OTH,78,0,4173,HIGH_RATE
OTH,78,0,1774,HIGH_RATE
OTH,78,0,5273,HIGH_RATE
OTH,78,0,2804,HIGH_RATE
OTH,78,0,762,HIGH_RATE
OTH,78,0,4508,HIGH_RATE
OTH,78,0,10,HIGH_RATE
OTH,78,0,3274,HIGH_RATE
OTH,78,0,5011,HIGH_RATE
OTH,78,0,5163,HIGH_RATE
OTH,78,0,376,HIGH_RATE
OTH,78,0,4482,HIGH_RATE
OTH,78,0,6096,HIGH_RATE
OTH,78,0,808,HIGH_RATE
OTH,78,0,3848,HIGH_RATE
OTH,78,0,1052,HIGH_RATE
OTH,78,0,2834,HIGH_RATE
OTH,78,0,3421,HIGH_RATE
OTH,78,0,1248,HIGH_RATE
OTH,78,0,2477,HIGH_RATE
OTH,78,0,2558,HIGH_RATE
OTH,78,0,29,HIGH_RATE
OTH,78,0,3640,HIGH_RATE
OTH,78,0,6111,HIGH_RATE
OTH,78,0,1676,HIGH_RATE
OTH,78,0,1328,HIGH_RATE
OTH,78,0,5996,HIGH_RATE
OTH,78,0,1544,HIGH_RATE
OTH,78,0,5161,HIGH_RATE
OTH,78,0,2730,HIGH_RATE
OTH,78,0,5601,HIGH_RATE
OTH,78,0,2487,HIGH_RATE
OTH,78,0,4749,HIGH_RATE
OTH,78,0,3614,HIGH_RATE
OTH,78,0,3479,HIGH_RATE
OTH,78,0,2799,HIGH_RATE
OTH,78,0,3417,HIGH_RATE
OTH,78,0,1060,HIGH_RATE
OTH,78,0,1648,HIGH_RATE
OTH,78,0,3701,HIGH_RATE
OTH,78,0,3117,HIGH_RATE
OTH,78,0,491,HIGH_RATE
OTH,78,0,5868,HIGH_RATE
OTH,78,0,3318,HIGH_RATE
OTH,66,0,798,HIGH_RATE
S3,374,755,925,HIGH_RATE
S3,374,755,68,HIGH_RATE
S3,374,755,1113,HIGH_RATE
OTH,66,0,554,HIGH_RATE
S3,374,755,329,HIGH_RATE
OTH,66,0,116,HIGH_RATE
S3,374,755,131,HIGH_RATE
RSTO,440,755,578,HIGH_RATE
S3,374,755,145,HIGH_RATE
OTH,66,0,20,HIGH_RATE
S3,374,755,385,HIGH_RATE
S3,374,755,657,HIGH_RATE
S3,374,755,1027,HIGH_RATE
S3,374,755,829,HIGH_RATE
OTH,66,0,276,HIGH_RATE
OTH,66,0,177,HIGH_RATE
OTH,66,0,761,HIGH_RATE
OTH,66,0,917,HIGH_RATE
RSTO,440,755,456,HIGH_RATE
OTH,66,0,447,HIGH_RATE
OTH,66,0,341,HIGH_RATE
S3,374,755,735,HIGH_RATE
S3,374,755,18,HIGH_RATE
S3,374,755,720,HIGH_RATE
RSTO,440,755,30,HIGH_RATE
S3,374,755,950,HIGH_RATE
OTH,66,0,21,HIGH_RATE
OTH,66,0,336,HIGH_RATE
S3,374,755,1072,HIGH_RATE
RSTO,440,755,402,HIGH_RATE
S3,374,755,271,HIGH_RATE
RSTO,440,755,264,HIGH_RATE
S3,670,755,2,HIGH_RATE
OTH,66,0,157,HIGH_RATE
S3,374,755,340,HIGH_RATE
OTH,66,0,127,HIGH_RATE
S3,374,755,546,HIGH_RATE
OTH,66,0,122,HIGH_RATE
OTH,66,0,106,HIGH_RATE
S3,374,755,424,HIGH_RATE
S3,374,755,662,HIGH_RATE
S3,374,755,1150,HIGH_RATE
OTH,66,0,538,HIGH_RATE
OTH,66,0,63,HIGH_RATE
OTH,66,0,650,HIGH_RATE
OTH,66,0,768,HIGH_RATE
S3,374,755,173,HIGH_RATE
OTH,66,0,740,HIGH_RATE
S1,242,140,171,HIGH_RATE
RSTO,440,755,104,HIGH_RATE
S3,374,755,610,HIGH_RATE
S3,374,755,819,HIGH_RATE
S3,374,755,1074,HIGH_RATE
OTH,66,0,889,HIGH_RATE
S3,374,755,419,HIGH_RATE
OTH,66,0,246,HIGH_RATE
S3,374,755,956,HIGH_RATE
S3,374,755,150,HIGH_RATE
S3,1088,755,7,HIGH_RATE
OTH,66,0,793,HIGH_RATE
S3,374,755,940,HIGH_RATE
S3,374,755,894,HIGH_RATE
S3,374,755,52,HIGH_RATE
S3,374,755,1209,HIGH_RATE
S3,374,755,538,HIGH_RATE
S3,374,755,156,HIGH_RATE
S3,374,755,149,HIGH_RATE
OTH,66,0,89,HIGH_RATE
OTH,66,0,57,HIGH_RATE
S3,374,755,139,HIGH_RATE
RSTO,440,755,48,HIGH_RATE
S3,374,755,428,HIGH_RATE
OTH,66,0,343,HIGH_RATE
S3,374,755,134,HIGH_RATE
S3,374,755,202,HIGH_RATE
RSTO,440,755,197,HIGH_RATE
S3,374,755,331,HIGH_RATE
S3,374,755,864,HIGH_RATE
S3,374,755,112,HIGH_RATE
OTH,66,0,395,HIGH_RATE
S3,374,755,383,HIGH_RATE
S3,374,755,330,HIGH_RATE
S3,374,755,39,HIGH_RATE
OTH,66,0,373,HIGH_RATE
S3,374,755,97,HIGH_RATE
OTH,66,0,826,HIGH_RATE
RSTO,440,755,354,HIGH_RATE
RSTO,440,755,233,HIGH_RATE
OTH,66,0,88,HIGH_RATE
OTH,66,0,228,HIGH_RATE
RSTO,440,755,402,HIGH_RATE
OTH,66,0,818,HIGH_RATE
RSTO,440,755,535,HIGH_RATE
S3,374,755,263,HIGH_RATE
S3,374,755,557,HIGH_RATE
RSTO,440,755,257,HIGH_RATE
S3,374,755,158,HIGH_RATE
OTH,66,0,888,HIGH_RATE
S3,374,755,1176,HIGH_RATE
OTH,66,0,386,HIGH_RATE
S3,374,755,72,HIGH_RATE
S1,242,140,189,HIGH_RATE
S3,374,755,94,HIGH_RATE
OTH,66,0,566,HIGH_RATE
RSTO,440,755,124,HIGH_RATE
RSTO,440,755,403,HIGH_RATE
OTH,66,0,107,HIGH_RATE
S3,374,755,637,HIGH_RATE
S3,374,755,1049,HIGH_RATE
S3,374,755,804,HIGH_RATE
OTH,66,0,439,HIGH_RATE
RSTO,440,755,241,HIGH_RATE
S3,374,755,147,HIGH_RATE
S1,242,140,211,HIGH_RATE
S3,374,755,1020,HIGH_RATE
RSTO,440,755,192,HIGH_RATE
OTH,66,0,437,HIGH_RATE
S3,374,755,432,HIGH_RATE
OTH,66,0,732,HIGH_RATE
S1,242,140,210,HIGH_RATE
S3,374,755,254,HIGH_RATE
S1,242,140,174,HIGH_RATE
S3,374,755,134,HIGH_RATE
OTH,66,0,813,HIGH_RATE
S3,374,755,150,HIGH_RATE
RSTO,440,755,553,HIGH_RATE
S3,374,755,314,HIGH_RATE
S3,374,755,1186,HIGH_RATE
OTH,66,0,264,HIGH_RATE
OTH,66,0,800,HIGH_RATE
OTH,66,0,416,HIGH_RATE
S3,374,755,301,HIGH_RATE
S3,374,755,1199,HIGH_RATE
S3,374,755,395,HIGH_RATE
S1,242,140,183,HIGH_RATE
RSTO,440,755,494,HIGH_RATE
OTH,66,0,959,HIGH_RATE
OTH,66,0,609,HIGH_RATE
S3,374,755,792,HIGH_RATE
OTH,66,0,977,HIGH_RATE
S3,374,755,1092,HIGH_RATE
S3,374,755,803,HIGH_RATE
RSTO,440,755,408,HIGH_RATE
OTH,66,0,383,HIGH_RATE
OTH,66,0,91,HIGH_RATE
S3,374,755,505,HIGH_RATE
S3,374,755,426,HIGH_RATE
S3,374,755,948,HIGH_RATE
OTH,66,0,209,HIGH_RATE
OTH,66,0,18,HIGH_RATE
RSTO,440,755,353,HIGH_RATE
S3,374,755,727,HIGH_RATE
S3,374,755,263,HIGH_RATE
S3,374,755,514,HIGH_RATE
OTH,66,0,919,HIGH_RATE
S3,374,755,259,HIGH_RATE
OTH,66,0,444,HIGH_RATE
OTH,66,0,197,HIGH_RATE
OTH,66,0,731,HIGH_RATE
S3,374,755,148,HIGH_RATE
S3,374,755,1256,HIGH_RATE
S3,374,755,141,HIGH_RATE
RSTO,440,755,400,HIGH_RATE
OTH,66,0,384,HIGH_RATE
OTH,66,0,309,HIGH_RATE
OTH,66,0,189,HIGH_RATE
OTH,66,0,406,HIGH_RATE
OTH,66,0,518,HIGH_RATE
OTH,66,0,68,HIGH_RATE
S3,374,755,152,HIGH_RATE
OTH,66,0,756,HIGH_RATE
S3,374,755,151,HIGH_RATE
OTH,66,0,805,HIGH_RATE
OTH,66,0,932,HIGH_RATE
S3,374,755,10,HIGH_RATE
S3,374,755,299,HIGH_RATE
RSTO,440,755,362,HIGH_RATE
S3,374,755,509,HIGH_RATE
S3,374,755,552,HIGH_RATE
S3,374,755,1004,HIGH_RATE
OTH,66,0,391,HIGH_RATE
S3,374,755,873,HIGH_RATE
S3,374,755,1091,HIGH_RATE
OTH,66,0,641,HIGH_RATE
OTH,66,0,998,HIGH_RATE
S3,374,755,276,HIGH_RATE
OTH,66,0,24,HIGH_RATE
OTH,66,0,297,HIGH_RATE
S1,242,140,158,HIGH_RATE
RSTO,440,755,485,HIGH_RATE
S3,374,755,1149,HIGH_RATE
S3,374,755,341,HIGH_RATE
S3,374,755,331,HIGH_RATE
OTH,66,0,881,HIGH_RATE
S3,374,755,648,HIGH_RATE
OTH,66,0,859,HIGH_RATE
S3,374,755,50,HIGH_RATE
S3,374,755,532,HIGH_RATE
S3,374,755,148,HIGH_RATE
OTH,66,0,10,HIGH_RATE
OTH,66,0,851,HIGH_RATE
OTH,66,0,106,HIGH_RATE
S3,374,755,127,HIGH_RATE
S3,374,755,446,HIGH_RATE
S3,374,755,359,HIGH_RATE
OTH,66,0,227,HIGH_RATE
S3,986,755,155,HIGH_RATE
RSTO,440,755,378,HIGH_RATE
RSTO,440,755,570,HIGH_RATE
S3,374,755,255,HIGH_RATE
S3,374,755,144,HIGH_RATE
RSTO,440,755,125,HIGH_RATE
S3,374,755,1275,HIGH_RATE
OTH,66,0,401,HIGH_RATE
S3,374,755,473,HIGH_RATE
OTH,66,0,21,HIGH_RATE
OTH,66,0,922,HIGH_RATE
S3,374,755,1229,HIGH_RATE
S3,374,755,149,HIGH_RATE
S3,374,755,471,HIGH_RATE
OTH,66,0,741,HIGH_RATE
OTH,66,0,866,HIGH_RATE
OTH,66,0,190,HIGH_RATE
S3,374,755,926,HIGH_RATE
RSTO,440,755,440,HIGH_RATE
OTH,66,0,890,HIGH_RATE
OTH,66,0,995,HIGH_RATE
OTH,66,0,948,HIGH_RATE
S3,374,755,814,HIGH_RATE
OTH,66,0,833,HIGH_RATE
OTH,66,0,199,HIGH_RATE
S3,374,755,130,HIGH_RATE
S3,374,755,1118,HIGH_RATE
RSTO,440,755,613,HIGH_RATE
S3,374,755,668,HIGH_RATE
S3,374,755,273,HIGH_RATE
S3,374,755,125,HIGH_RATE
S3,374,755,1240,HIGH_RATE
S3,374,755,559,HIGH_RATE
RSTO,440,755,105,HIGH_RATE
S3,374,755,140,HIGH_RATE
S3,374,755,246,HIGH_RATE
S3,374,755,297,HIGH_RATE
S3,374,755,148,HIGH_RATE
S3,374,755,698,HIGH_RATE
RSTO,440,755,388,HIGH_RATE
OTH,66,0,431,HIGH_RATE
OTH,66,0,398,HIGH_RATE
RSTO,440,755,47,HIGH_RATE
RSTO,440,755,138,HIGH_RATE
OTH,66,0,389,HIGH_RATE
S3,374,755,139,HIGH_RATE
S3,374,755,134,HIGH_RATE
S3,374,755,1241,HIGH_RATE
OTH,66,0,470,HIGH_RATE
S3,374,755,1163,HIGH_RATE
S3,374,755,143,HIGH_RATE
S3,374,755,843,HIGH_RATE
S3,374,755,1105,HIGH_RATE
S3,374,755,447,HIGH_RATE
OTH,66,0,427,HIGH_RATE
S3,374,755,754,HIGH_RATE
S3,374,755,126,HIGH_RATE
OTH,66,0,248,HIGH_RATE
S3,374,755,302,HIGH_RATE
S3,374,755,681,HIGH_RATE
S3,374,755,1274,HIGH_RATE
OTH,66,0,700,HIGH_RATE
S3,374,755,314,HIGH_RATE
OTH,66,0,925,HIGH_RATE
OTH,66,0,254,HIGH_RATE
S3,374,755,1054,HIGH_RATE
S3,374,755,1083,HIGH_RATE
S3,374,755,1246,HIGH_RATE
S3,374,755,445,HIGH_RATE
OTH,66,0,49,HIGH_RATE
OTH,66,0,479,HIGH_RATE
S3,1134,755,154,HIGH_RATE
OTH,66,0,50,HIGH_RATE
S3,374,755,147,HIGH_RATE
S3,374,755,418,HIGH_RATE
S3,374,755,278,HIGH_RATE
S3,374,755,78,HIGH_RATE
S3,374,755,384,HIGH_RATE
S3,374,755,143,HIGH_RATE
S3,374,755,179,HIGH_RATE
S3,374,755,147,HIGH_RATE
S3,374,755,134,HIGH_RATE
RSTO,440,755,373,HIGH_RATE
S3,374,755,564,HIGH_RATE
OTH,66,0,110,HIGH_RATE
S3,374,755,815,HIGH_RATE
S3,374,755,177,HIGH_RATE
S3,374,755,724,HIGH_RATE
OTH,66,0,674,HIGH_RATE
S3,374,755,1273,HIGH_RATE
S3,374,755,793,HIGH_RATE
S3,374,755,582,HIGH_RATE
RSTO,440,755,312,HIGH_RATE
S3,374,755,41,HIGH_RATE
RSTO,440,755,324,HIGH_RATE
OTH,66,0,476,HIGH_RATE
S3,374,755,63,HIGH_RATE
S3,374,755,111,HIGH_RATE
S3,374,755,146,HIGH_RATE
S3,374,755,37,HIGH_RATE
RSTO,440,755,272,HIGH_RATE
S3,374,755,1205,HIGH_RATE
S1,242,140,203,HIGH_RATE
S3,374,755,588,HIGH_RATE
OTH,66,0,128,HIGH_RATE
S3,374,755,160,HIGH_RATE
OTH,66,0,388,HIGH_RATE
OTH,66,0,359,HIGH_RATE
S3,374,755,491,HIGH_RATE
OTH,66,0,647,HIGH_RATE
S3,374,755,285,HIGH_RATE
S3,374,755,767,HIGH_RATE
OTH,66,0,334,HIGH_RATE
S3,374,755,250,HIGH_RATE
OTH,66,0,75,HIGH_RATE
S3,374,755,1050,HIGH_RATE
S3,374,755,86,HIGH_RATE
S3,374,755,15,HIGH_RATE
OTH,66,0,11,HIGH_RATE
RSTO,440,755,469,HIGH_RATE
OTH,66,0,837,HIGH_RATE
S3,374,755,261,HIGH_RATE
S3,374,755,3,HIGH_RATE
S3,374,755,116,HIGH_RATE
OTH,66,0,436,HIGH_RATE
S3,374,755,139,HIGH_RATE
