% isAttack normal:	2000
% isAttack attack:	1866
@relation 'normal-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-Nnormal:normal, tcpFlood:attack, udpFlood:attack, httpFlood:attack, slowBody:attack, slowHeaders:attack, slowRead:attack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2-3,5-6,21,27-28,40'

@attribute total_fvolume numeric
@attribute total_bpackets numeric
@attribute min_fpktl numeric
@attribute mean_fpktl numeric
@attribute duration numeric
@attribute mean_idle numeric
@attribute max_idle numeric
@attribute isAttack {normal,attack}

@data
4704,21,52,64,1314095,0,0,attack
10488,51,52,64,3728310,0,0,attack
40124,600,52,64,1120441,0,0,attack
106196,1091,52,66,7775259,0,0,attack
35588,194,52,65,22835317,2055080,3648180,attack
211900,2405,52,65,16850449,0,0,attack
17308,28,52,64,1432874,0,0,attack
10272,77,52,65,1842086,0,0,attack
124388,1149,52,65,8274562,0,0,attack
8984,48,52,65,2217095,0,0,attack
109432,1123,52,66,8000897,0,0,attack
333748,3517,52,64,16121778,0,0,attack
13540,28,52,64,824703,0,0,attack
29584,98,52,77,10747730,1415871,1938157,attack
156,0,78,78,751980,0,0,attack
339604,3766,52,64,9233697,0,0,attack
58388,104,52,64,7214803,1233565,1233565,attack
319368,3604,52,64,16670439,0,0,attack
43328,108,52,64,6564503,1240167,1240167,attack
26136,101,52,64,12333618,1429965,1438039,attack
251580,3049,52,64,7207879,0,0,attack
327512,3633,52,64,15949805,0,0,attack
215496,2752,52,64,6188208,0,0,attack
70680,115,52,64,7783813,1192428,1192428,attack
114532,1066,52,67,7954262,0,0,attack
105372,1096,52,65,7996291,0,0,attack
122648,1155,52,65,7833492,0,0,attack
279888,1092,52,64,15487830,0,0,attack
324852,3593,52,64,16445336,0,0,attack
126796,1048,52,67,8350799,0,0,attack
106708,1124,52,65,7473566,0,0,attack
117904,1111,52,65,7832915,0,0,attack
58296,682,52,66,5963040,1036526,1036526,attack
59556,689,52,64,1616654,0,0,attack
502584,2344,52,64,25605200,0,0,attack
106108,1146,52,66,7222416,0,0,attack
341852,3755,52,64,16182419,0,0,attack
17308,28,52,64,1432874,0,0,attack
333304,1313,52,64,18495153,0,0,attack
12460,68,52,65,2217855,0,0,attack
24132,118,52,64,724648,0,0,attack
4464,25,52,63,1075129,0,0,attack
79200,881,52,64,2147409,0,0,attack
1264,19,52,63,80255,0,0,attack
326664,3495,52,64,16419403,0,0,attack
71632,793,52,66,5890774,0,0,attack
7400,43,52,64,1897633,0,0,attack
36128,146,52,68,12749488,1948018,1948018,attack
252136,2534,52,64,16871462,0,0,attack
364084,1546,52,65,20507867,0,0,attack
379844,1578,52,65,21536270,0,0,attack
104116,1054,52,65,7798263,0,0,attack
135544,1328,52,66,8633964,0,0,attack
107912,1100,52,65,7821216,0,0,attack
105300,401,52,64,4503144,0,0,attack
34000,118,52,65,11433566,1680610,1942978,attack
27156,105,52,67,11338360,4363883,4363883,attack
29480,119,52,65,12308037,1403753,1420072,attack
15428,42,52,64,2093595,0,0,attack
239944,2426,52,65,16435340,0,0,attack
490672,2118,52,64,24584444,0,0,attack
151252,2012,52,65,4668885,0,0,attack
8084,77,52,65,1816991,0,0,attack
70680,115,52,64,7783813,1192428,1192428,attack
337096,3514,52,64,15685502,0,0,attack
108300,1070,52,65,7995952,0,0,attack
123036,1211,52,66,8541847,0,0,attack
29836,91,52,67,10731338,1946794,1946794,attack
103732,1038,52,66,8269364,0,0,attack
111208,1118,52,65,7996117,0,0,attack
24104,72,52,65,12300302,1680813,2459265,attack
137532,1402,52,66,8331015,0,0,attack
212964,2333,52,65,16454704,0,0,attack
63788,724,52,65,5704094,0,0,attack
26996,118,52,65,13619847,1436376,1447678,attack
43328,108,52,64,6564503,1240167,1240167,attack
119632,1053,52,67,8409015,0,0,attack
29512,107,52,65,13661462,2631343,3935257,attack
13380,24,52,64,1467912,0,0,attack
333064,3735,52,64,16158994,0,0,attack
104552,971,52,67,8640017,0,0,attack
31012,99,52,65,12726531,1426834,1434631,attack
65744,740,52,66,6423493,0,0,attack
328444,3487,52,64,15769692,0,0,attack
112436,1107,52,66,7940608,0,0,attack
100716,1089,52,67,8564335,0,0,attack
360024,1361,52,64,19498765,0,0,attack
356572,3856,52,64,9742240,0,0,attack
111304,1095,52,67,8248111,0,0,attack
388148,1511,52,64,21030029,0,0,attack
5332,36,52,66,231246,0,0,attack
92544,1061,52,66,7708071,0,0,attack
22236,57,52,64,3265078,0,0,attack
37580,134,52,64,13723791,3937782,3937782,attack
124784,1223,52,65,8653799,0,0,attack
69684,851,52,65,5899016,0,0,attack
202256,727,52,64,8767608,0,0,attack
42848,159,52,64,13948544,3938234,3938234,attack
308064,3749,52,64,16568620,0,0,attack
35200,128,52,66,12461365,1946422,1946422,attack
24480,90,52,65,13208023,1947746,2466005,attack
130812,482,52,64,4986050,0,0,attack
329408,3541,52,64,16147025,0,0,attack
298832,1218,52,64,16561972,0,0,attack
78204,830,52,65,5882234,0,0,attack
65804,772,52,66,5738651,0,0,attack
10092,59,52,65,1831128,0,0,attack
301076,3463,52,64,16163554,0,0,attack
16092,30,52,64,1440708,0,0,attack
122236,1164,52,66,8187266,0,0,attack
105100,1051,52,66,8372991,0,0,attack
81160,293,52,72,28290361,1940356,4173419,attack
30408,121,52,66,11145093,1991060,1991060,attack
63932,805,52,66,5773500,0,0,attack
542552,2537,52,64,27136495,0,0,attack
8416,70,52,64,1944587,0,0,attack
33848,136,52,80,11431325,1541595,1939097,attack
34308,115,52,65,12095382,1907326,1938414,attack
28084,57,52,64,5111883,1233869,1233869,attack
585204,2676,52,64,28168652,0,0,attack
77032,249,52,73,25361213,2192990,4291925,attack
29208,100,52,65,13016870,1478977,1538976,attack
9772,51,52,65,1907273,0,0,attack
33228,211,52,66,23356492,2153865,3653798,attack
323320,0,40,40,29365499,0,0,attack
195720,0,40,40,29344376,0,0,attack
184040,0,40,40,9652493,0,0,attack
141840,0,40,40,29313588,0,0,attack
105120,0,40,40,28357554,1299923,1358519,attack
294800,0,40,40,29366557,0,0,attack
166920,0,40,40,28689989,0,0,attack
39480,0,40,40,18701593,1346250,1840984,attack
105880,0,40,40,27056554,1085725,1138610,attack
116320,0,40,40,27109609,1094311,1094311,attack
95400,0,40,40,27116895,1133671,1219671,attack
156760,0,40,40,29304271,1373965,1373965,attack
711720,0,40,40,29964774,0,0,attack
720480,0,40,40,29957054,0,0,attack
147280,0,40,40,29313541,0,0,attack
160920,0,40,40,29348538,0,0,attack
132560,0,40,40,27101518,1096203,1096203,attack
146760,0,40,40,29313348,0,0,attack
160560,0,40,40,28690830,0,0,attack
198600,0,40,40,29369990,0,0,attack
147080,0,40,40,29310653,0,0,attack
264640,0,40,40,29118582,1697168,1826138,attack
616600,0,40,40,29672507,0,0,attack
56440,0,40,40,20941714,1445369,1833639,attack
115040,0,40,40,28413909,1625290,1906350,attack
250280,0,40,40,29106819,1719692,1818356,attack
173720,0,40,40,29270592,0,0,attack
156400,0,40,40,29310764,0,0,attack
698840,0,40,40,29947131,0,0,attack
166600,0,40,40,29353111,0,0,attack
46200,0,40,40,11188368,0,0,attack
311600,0,40,40,29369230,0,0,attack
708800,0,40,40,29953024,0,0,attack
700840,0,40,40,29955170,0,0,attack
172320,0,40,40,28663685,0,0,attack
266200,0,40,40,29867507,0,0,attack
306360,0,40,40,29367904,0,0,attack
265440,0,40,40,29868199,0,0,attack
123880,0,40,40,23934255,1317772,1833641,attack
192600,0,40,40,29343370,0,0,attack
265480,0,40,40,28822884,1364177,1563027,attack
271080,0,40,40,28600553,1360557,1543110,attack
91160,0,40,40,27108110,1141714,1217829,attack
130920,0,40,40,27112239,1108978,1108978,attack
152360,0,40,40,29293900,0,0,attack
177080,0,40,40,28690467,0,0,attack
98080,0,40,40,24598576,1095855,1095855,attack
78880,0,40,40,21948197,1094870,1094870,attack
99400,0,40,40,27114265,1114179,1114179,attack
250800,0,40,40,9757339,0,0,attack
167480,0,40,40,28664402,0,0,attack
262160,0,40,40,29119959,1670466,1731492,attack
162440,0,40,40,28664646,0,0,attack
250520,0,40,40,29866543,0,0,attack
196760,0,40,40,9653720,0,0,attack
392240,0,40,40,29365172,0,0,attack
115480,0,40,40,27092369,1128248,1151373,attack
506680,0,40,40,30086197,0,0,attack
23880,0,40,40,9782091,1259066,1315110,attack
258720,0,40,40,29865382,0,0,attack
186200,0,40,40,9652499,0,0,attack
236840,0,40,40,29868394,0,0,attack
118560,0,40,40,28341477,1302189,1342925,attack
135000,0,40,40,28425824,1365986,1365986,attack
162920,0,40,40,28690939,0,0,attack
268720,0,40,40,29126217,1576203,1723512,attack
372560,0,40,40,29351860,0,0,attack
148400,0,40,40,29313642,0,0,attack
169000,0,40,40,29353438,0,0,attack
379040,0,40,40,30054438,1076871,1076871,attack
137920,0,40,40,28355471,1241159,1241159,attack
262520,0,40,40,28806515,1351773,1552371,attack
124600,0,40,40,28374790,1275467,1275467,attack
181960,0,40,40,9285791,0,0,attack
181640,0,40,40,29311032,0,0,attack
178840,0,40,40,9653593,0,0,attack
103720,0,40,40,27087396,1084937,1134268,attack
635640,0,40,40,29664352,0,0,attack
249520,0,40,40,29861878,0,0,attack
171160,0,40,40,29366964,0,0,attack
22720,0,40,40,12716489,1336992,1841234,attack
396120,0,40,40,29365450,0,0,attack
718080,0,40,40,29955347,0,0,attack
294280,0,40,40,27252016,0,0,attack
198800,0,40,40,9648652,0,0,attack
159760,0,40,40,29313612,0,0,attack
184760,0,40,40,29368754,0,0,attack
254880,0,40,40,28822075,1367823,1563760,attack
262040,0,40,40,29868861,0,0,attack
153960,0,40,40,29313435,0,0,attack
110520,0,40,40,27104337,1125823,1125823,attack
111280,0,40,40,27099190,1075028,1131739,attack
54280,0,40,40,20164780,1437599,1770469,attack
166160,0,40,40,29311126,0,0,attack
124000,0,40,40,28373703,1271351,1271351,attack
368720,0,40,40,30055051,1252770,1252770,attack
714920,0,40,40,29965072,0,0,attack
224160,0,40,40,29115247,1743988,1792057,attack
292960,0,40,40,29868035,0,0,attack
614240,0,40,40,29673772,0,0,attack
262600,0,40,40,29115851,1646197,1724120,attack
192640,0,40,40,9651703,0,0,attack
298280,0,40,40,29367391,0,0,attack
403000,0,40,40,29365108,0,0,attack
185600,0,40,40,29305628,0,0,attack
147840,0,40,40,29352530,0,0,attack
250440,0,40,40,28796730,1362022,1554061,attack
105440,0,40,40,27081399,1212286,1381874,attack
194160,0,40,40,29341452,0,0,attack
159000,0,40,40,29308909,0,0,attack
187160,0,40,40,9651263,0,0,attack
114320,0,40,40,28378976,1212325,1342903,attack
285920,0,40,40,27252993,0,0,attack
247800,0,40,40,29115791,1659251,1750292,attack
121840,0,40,40,23944889,1493075,1769762,attack
270880,0,40,40,29868395,0,0,attack
118280,0,40,40,23944557,1327598,1776039,attack
135320,0,40,40,28259621,1143320,1285069,attack
744000,0,40,40,30327287,0,0,attack
188360,0,40,40,9652091,0,0,attack
226960,0,40,40,28798580,1359880,1548681,attack
638280,0,40,40,29672460,0,0,attack
372040,0,40,40,29245256,0,0,attack
358480,0,40,40,29245505,0,0,attack
176000,0,40,40,29296013,0,0,attack
101920,0,40,40,27061418,1096538,1096538,attack
780,0,195,195,3002258,1207361,1207361,attack
57160,0,40,40,20194270,1594163,1836312,attack
55240,0,40,40,16403686,0,0,attack
374560,0,40,40,30055886,1121173,1121173,attack
187280,0,40,40,9645836,0,0,attack
317240,0,40,40,29367052,0,0,attack
117080,0,40,40,23943213,1356353,1769689,attack
385080,0,40,40,29358154,0,0,attack
190840,0,40,40,9654183,0,0,attack
512640,0,40,40,29997072,0,0,attack
29200,0,40,40,13937061,1294807,1770918,attack
99520,0,40,40,27077230,1081608,1134352,attack
633920,0,40,40,29672414,0,0,attack
115080,0,40,40,28374106,1287191,1343549,attack
191080,0,40,40,29346360,0,0,attack
66200,0,40,40,21292170,1444757,1769215,attack
286760,0,40,40,27250857,0,0,attack
354080,0,40,40,29246272,0,0,attack
132200,0,40,40,29311133,1553149,1553149,attack
248520,0,40,40,29866495,0,0,attack
605520,0,40,40,29673098,0,0,attack
193040,0,40,40,9650656,0,0,attack
160560,0,40,40,29368286,0,0,attack
111880,0,40,40,27109779,1119062,1119062,attack
53920,0,40,40,16408792,0,0,attack
25320,0,40,40,14745597,1299280,1770103,attack
241560,0,40,40,29120440,1652769,1724118,attack
293760,0,40,40,27253462,0,0,attack
244880,0,40,40,29119393,1668945,1722508,attack
172440,0,40,40,29295833,0,0,attack
344400,0,40,40,29245521,0,0,attack
263320,0,40,40,29125230,1692328,1816163,attack
48760,0,40,40,13200168,0,0,attack
407760,0,40,40,29365358,0,0,attack
141760,0,40,40,28371823,1337275,1337275,attack
119160,0,40,40,27107584,1104949,1104949,attack
161440,0,40,40,29310971,0,0,attack
721880,0,40,40,29948505,0,0,attack
135600,0,40,40,28384616,1341735,1341735,attack
130600,0,40,40,29313509,1389149,1389149,attack
383800,0,40,40,29359144,0,0,attack
756600,0,40,40,30327351,0,0,attack
159600,0,40,40,28676394,0,0,attack
272840,0,40,40,29868750,0,0,attack
231040,0,40,40,29125359,1687667,1775459,attack
379360,0,40,40,29358966,0,0,attack
301040,0,40,40,29365893,0,0,attack
172680,0,40,40,28690540,0,0,attack
386640,0,40,40,29243576,0,0,attack
180960,0,40,40,9652558,0,0,attack
23560,0,40,40,7847786,0,0,attack
713200,0,40,40,29956709,0,0,attack
167880,0,40,40,29312524,1012956,1012956,attack
613360,0,40,40,29673383,0,0,attack
60520,0,40,40,19735778,1135391,1135391,attack
237720,0,40,40,28820181,1354375,1543050,attack
105920,0,40,40,27047976,1105423,1105423,attack
270000,0,40,40,28804334,1356149,1544552,attack
66720,0,40,40,15407173,0,0,attack
92560,0,40,40,27107528,1082212,1134676,attack
162120,0,40,40,29312702,1368444,1368444,attack
249400,0,40,40,29859730,0,0,attack
221080,0,40,40,29119993,1646807,1724079,attack
256160,0,40,40,29067395,1693354,1816592,attack
265000,0,40,40,29868132,0,0,attack
57560,0,40,40,20943131,1296521,1770182,attack
247640,0,40,40,28794340,1496500,1747674,attack
248480,0,40,40,28603685,1806033,2428210,attack
168200,0,40,40,28689819,0,0,attack
126880,0,40,40,28364284,1348846,1348846,attack
209880,0,40,40,9652587,0,0,attack
116360,0,40,40,23939839,1434634,1770438,attack
377920,0,40,40,29245889,0,0,attack
257960,0,40,40,28810125,1486182,1750978,attack
103240,0,40,40,23705509,1095017,1095017,attack
162200,0,40,40,8260346,0,0,attack
476000,0,40,40,29996793,0,0,attack
149040,0,40,40,28663052,0,0,attack
131240,0,40,40,28381271,1287395,1342968,attack
246480,0,40,40,28822149,1354960,1545775,attack
158440,0,40,40,29313201,1358168,1358168,attack
1560,0,78,78,12547108,1729181,2748768,attack
245600,0,40,40,29868138,0,0,attack
201920,0,40,40,9651108,0,0,attack
172720,0,40,40,28690130,0,0,attack
171440,0,40,40,29312378,0,0,attack
375240,0,40,40,30055240,1078142,1078142,attack
163200,0,40,40,29311409,0,0,attack
300120,0,40,40,27252410,0,0,attack
231800,0,40,40,28819677,1374932,1578620,attack
256280,0,40,40,28779053,1257695,1544579,attack
292920,0,40,40,29366395,0,0,attack
186240,0,40,40,29369420,0,0,attack
209600,0,40,40,29328548,0,0,attack
197040,0,40,40,9652633,0,0,attack
127320,0,40,40,28357693,1320766,1368511,attack
156080,0,40,40,28691301,0,0,attack
120360,0,40,40,27108699,1073799,1147131,attack
711320,0,40,40,29965008,0,0,attack
402320,0,40,40,29361677,0,0,attack
255680,0,40,40,28820026,1856053,2546637,attack
259560,0,40,40,28800536,1859789,2555145,attack
150360,0,40,40,29312580,0,0,attack
197960,0,40,40,9654234,0,0,attack
266240,0,40,40,28822744,1270855,1554270,attack
144720,0,40,40,29309998,1952623,1952623,attack
107440,0,40,40,23454185,1469431,1834627,attack
190640,0,40,40,29368992,0,0,attack
95200,0,40,40,27109249,1099288,1140449,attack
62760,0,40,40,21296254,1378278,1769419,attack
271400,0,40,40,29867233,0,0,attack
24880,0,40,40,12837152,1541753,1771377,attack
105280,0,40,40,27105929,1107635,1107635,attack
110240,0,40,40,23932065,1437660,1770395,attack
402160,0,40,40,29365443,0,0,attack
275840,0,40,40,28822698,1357014,1549077,attack
107920,0,40,40,28373227,1227300,1392105,attack
120080,0,40,40,28248028,1356798,1356798,attack
374880,0,40,40,30054416,1080803,1080803,attack
704160,0,40,40,29955471,0,0,attack
190320,0,40,40,9651833,0,0,attack
107760,0,40,40,27109744,1080222,1137914,attack
165200,0,40,40,29312302,0,0,attack
258560,0,40,40,29861385,0,0,attack
371800,0,40,40,30037548,1076921,1076921,attack
102240,0,40,40,23473900,1427270,1769095,attack
297520,0,40,40,29364837,0,0,attack
154440,0,40,40,29311483,1014161,1014161,attack
148400,0,40,40,29298246,1961436,1961436,attack
270240,0,40,40,29867683,0,0,attack
132440,0,40,40,27102837,1145240,1145240,attack
237400,0,40,40,29116167,3527496,3527496,attack
136440,0,40,40,29313989,1368068,1368068,attack
196000,0,40,40,9651866,0,0,attack
174480,0,40,40,29341156,0,0,attack
129400,0,40,40,28353676,1248464,1248464,attack
388760,0,40,40,29365555,0,0,attack
367320,0,40,40,30038302,1261622,1261622,attack
309120,0,40,40,29366040,0,0,attack
611000,0,40,40,29672898,0,0,attack
22560,0,40,40,12723867,1587986,1833850,attack
365200,0,40,40,30053601,1077089,1077089,attack
189880,0,40,40,9653477,0,0,attack
167080,0,40,40,28677949,0,0,attack
108960,0,40,40,23467808,1437556,1770169,attack
497200,0,40,40,30092334,0,0,attack
195,0,195,195,0,0,0,attack
168720,0,40,40,28689297,0,0,attack
244600,0,40,40,29125688,1670843,1732422,attack
130360,0,40,40,28358494,1199234,1339866,attack
242680,0,40,40,28820405,1362023,1565006,attack
112360,0,40,40,27116116,1148646,1148646,attack
78,0,78,78,0,0,0,attack
104160,0,40,40,27108944,1218722,1652642,attack
297320,0,40,40,27252584,0,0,attack
185160,0,40,40,29345027,0,0,attack
153560,0,40,40,29349041,0,0,attack
369480,0,40,40,30036971,1255199,1255199,attack
478480,0,40,40,30092071,0,0,attack
360120,0,40,40,30054711,1085306,1085306,attack
504000,0,40,40,30092391,0,0,attack
260040,0,40,40,28822552,1360569,1562912,attack
162720,0,40,40,29313785,0,0,attack
153920,0,40,40,29312097,0,0,attack
185360,0,40,40,29342400,0,0,attack
602640,0,40,40,29672973,0,0,attack
244640,0,40,40,28823132,1490677,1751258,attack
95200,0,40,40,28413752,1289121,1344522,attack
245320,0,40,40,29124124,1647964,1723790,attack
624680,0,40,40,29674176,0,0,attack
116080,0,40,40,23125291,1437238,1769926,attack
124560,0,40,40,27105578,1100442,1100442,attack
623560,0,40,40,29673153,0,0,attack
65560,0,40,40,14847375,0,0,attack
121280,0,40,40,28375325,1288374,1542148,attack
465640,0,40,40,30092378,0,0,attack
254880,0,40,40,28805307,1463822,1571925,attack
253120,0,40,40,9757623,0,0,attack
165440,0,40,40,28690545,0,0,attack
246120,0,40,40,28808837,1356064,1547197,attack
477600,0,40,40,30092374,0,0,attack
767520,0,40,40,30326872,0,0,attack
256080,0,40,40,28820104,1861409,2548249,attack
163480,0,40,40,29312120,0,0,attack
22280,0,40,40,9795859,1104570,1104570,attack
713880,0,40,40,29963260,0,0,attack
275320,0,40,40,27250855,0,0,attack
251520,0,40,40,29867479,0,0,attack
46400,0,40,40,19751351,1317287,1834081,attack
389360,0,40,40,29361903,0,0,attack
762960,0,40,40,30326810,0,0,attack
249600,0,40,40,29076888,1708797,1733305,attack
260080,0,40,40,29867825,0,0,attack
311720,0,40,40,27252483,0,0,attack
711360,0,40,40,29963949,0,0,attack
299400,0,40,40,27252465,0,0,attack
176720,0,40,40,29344968,0,0,attack
125880,0,40,40,28380314,1304159,1304159,attack
29800,0,40,40,16147165,1423219,1769965,attack
134280,0,40,40,28376288,1239653,1239653,attack
180640,0,40,40,29316378,0,0,attack
195920,0,40,40,29365909,0,0,attack
243840,0,40,40,29120432,1717716,1851497,attack
266680,0,40,40,29125412,1656013,1733647,attack
384680,0,40,40,29365944,0,0,attack
188480,0,40,40,29367968,0,0,attack
120,0,60,60,409601,0,0,attack
309520,0,40,40,29364757,0,0,attack
261880,0,40,40,29866840,0,0,attack
359520,0,40,40,29243667,0,0,attack
187760,0,40,40,29368945,0,0,attack
28120,0,40,40,9616382,1047226,1047226,attack
264760,0,40,40,28822897,1359285,1547352,attack
389240,0,40,40,29361269,0,0,attack
116680,0,40,40,27093297,1080823,1141289,attack
170480,0,40,40,29312771,1381164,1381164,attack
120520,0,40,40,28368819,1288541,1345384,attack
156480,0,40,40,29367729,0,0,attack
77680,0,40,40,27114069,1257344,1647324,attack
242360,0,40,40,29868807,0,0,attack
374200,0,40,40,30038280,1091132,1091132,attack
308440,0,40,40,29365363,0,0,attack
196600,0,40,40,9654240,0,0,attack
114320,0,40,40,28380741,1311557,1372956,attack
256400,0,40,40,29861412,0,0,attack
106240,0,40,40,27116172,1084219,1131540,attack
212160,0,40,40,29347987,0,0,attack
99200,0,40,40,27109591,1076896,1138353,attack
154000,0,40,40,28687670,0,0,attack
411000,0,40,40,29365284,0,0,attack
189160,0,40,40,29309940,0,0,attack
199680,0,40,40,9653700,0,0,attack
120,0,60,60,409603,0,0,attack
709040,0,40,40,29957178,0,0,attack
22400,0,40,40,11709629,1295481,1769734,attack
372480,0,40,40,30054835,1108722,1108722,attack
118600,0,40,40,28387826,1276907,1276907,attack
125520,0,40,40,28366795,1306493,1378285,attack
149240,0,40,40,29313753,1250964,1260803,attack
98560,0,40,40,27078587,1098126,1136107,attack
198240,0,40,40,9652322,0,0,attack
100,0,50,50,1453077,1453077,1453077,attack
156680,0,40,40,29308609,0,0,attack
767760,0,40,40,30327782,0,0,attack
255640,0,40,40,29867188,0,0,attack
252160,0,40,40,29868200,0,0,attack
305520,0,40,40,27252587,0,0,attack
112600,0,40,40,28387955,1290248,1346502,attack
188200,0,40,40,29343699,0,0,attack
173400,0,40,40,29309782,0,0,attack
183320,0,40,40,29370293,0,0,attack
198480,0,40,40,29356957,0,0,attack
312360,0,40,40,29366034,0,0,attack
193800,0,40,40,9653736,0,0,attack
245560,0,40,40,29865923,0,0,attack
365840,0,40,40,30037676,1080349,1080349,attack
607480,0,40,40,29673983,0,0,attack
243920,0,40,40,29115216,1677427,1767097,attack
348160,0,40,40,30038362,1069323,1108761,attack
195440,0,40,40,9653246,0,0,attack
264520,0,40,40,28777542,1374739,1585623,attack
378480,0,40,40,29243921,0,0,attack
247040,0,40,40,29867813,0,0,attack
148400,0,40,40,29291594,1239732,1239732,attack
114880,0,40,40,23939440,1525724,1835148,attack
107120,0,40,40,28366799,1211688,1376454,attack
195080,0,40,40,29369678,0,0,attack
130000,0,40,40,6654947,0,0,attack
244440,0,40,40,29867280,0,0,attack
480040,0,40,40,29996264,0,0,attack
714680,0,40,40,29964259,0,0,attack
269160,0,40,40,28822046,1362425,1552239,attack
128240,0,40,40,27112978,1109478,1109478,attack
253320,0,40,40,29107264,1704046,1731257,attack
164040,0,40,40,29319290,0,0,attack
203480,0,40,40,9651567,0,0,attack
259440,0,40,40,28801852,1372068,1564847,attack
114640,0,40,40,27109898,1073531,1130488,attack
66440,0,40,40,21127091,1437585,1771168,attack
142680,0,40,40,29310799,0,0,attack
697320,0,40,40,29948555,0,0,attack
125240,0,40,40,28367888,1241876,1241876,attack
207800,0,40,40,29352250,0,0,attack
64080,0,40,40,21253542,1320685,1769844,attack
367240,0,40,40,30054619,1261269,1261269,attack
201800,0,40,40,9653461,0,0,attack
254320,0,40,40,29868241,0,0,attack
261480,0,40,40,29861089,0,0,attack
290480,0,40,40,29367002,0,0,attack
142280,0,40,40,28374860,1210020,1361634,attack
147880,0,40,40,29309847,0,0,attack
123040,0,40,40,23944828,1494051,1769105,attack
174360,0,40,40,29369333,1047816,1047816,attack
346720,0,40,40,29243130,0,0,attack
105400,0,40,40,27105913,1110081,1110081,attack
351440,0,40,40,30055034,1078332,1078332,attack
63600,0,40,40,17848523,1134719,1134719,attack
154800,0,40,40,28688385,0,0,attack
148040,0,40,40,29314169,0,0,attack
350520,0,40,40,29244145,0,0,attack
168840,0,40,40,29312123,0,0,attack
770440,0,40,40,30326668,0,0,attack
184280,0,40,40,29368504,0,0,attack
320800,0,40,40,29365457,0,0,attack
118680,0,40,40,27076870,1129915,1129915,attack
249640,0,40,40,9757449,0,0,attack
379400,0,40,40,29364884,0,0,attack
128160,0,40,40,28379522,1127635,1372246,attack
111760,0,40,40,27109667,1074666,1133201,attack
704280,0,40,40,29965203,0,0,attack
162720,0,40,40,28689310,0,0,attack
265640,0,40,40,28819698,1346195,1541158,attack
278000,0,40,40,27251794,0,0,attack
113200,0,40,40,28367768,1361864,1363173,attack
188200,0,40,40,9654058,0,0,attack
86840,0,40,40,27109721,1128469,1195513,attack
287160,0,40,40,27251581,0,0,attack
268640,0,40,40,28819112,1355697,1545388,attack
619600,0,40,40,29673261,0,0,attack
233760,0,40,40,29077542,1709017,1737790,attack
502840,0,40,40,30091457,0,0,attack
264000,0,40,40,28817590,1367193,1571777,attack
192480,0,40,40,29355420,0,0,attack
164960,0,40,40,28690369,0,0,attack
184960,0,40,40,29358999,0,0,attack
189640,0,40,40,29342901,0,0,attack
375040,0,40,40,29245734,0,0,attack
299320,0,40,40,27251854,0,0,attack
162400,0,40,40,29309225,0,0,attack
114040,0,40,40,27060332,1123664,1152325,attack
154560,0,40,40,29312727,0,0,attack
320480,0,40,40,29366333,0,0,attack
121360,0,40,40,28377802,1253460,1253460,attack
319680,0,40,40,29367005,0,0,attack
181800,0,40,40,29311047,0,0,attack
149560,0,40,40,28688923,0,0,attack
161040,0,40,40,29309736,0,0,attack
22920,0,40,40,14323066,1274096,1769848,attack
699240,0,40,40,29947516,0,0,attack
179440,0,40,40,29311421,1011510,1011510,attack
708240,0,40,40,29956522,0,0,attack
131000,0,40,40,28355051,1353508,1353508,attack
780,0,195,195,3001168,1000389,1000755,attack
367440,0,40,40,29245868,0,0,attack
208800,0,40,40,29344207,0,0,attack
104480,0,40,40,28367469,1277871,1277871,attack
178240,0,40,40,29358542,0,0,attack
273320,0,40,40,28818823,1353571,1542549,attack
384320,0,40,40,30055397,1076927,1076927,attack
275400,0,40,40,29364827,0,0,attack
240760,0,40,40,28823805,1380754,1573549,attack
265880,0,40,40,28822615,1357282,1540546,attack
115320,0,40,40,27094029,1146532,1146532,attack
160000,0,40,40,29313279,1014920,1014920,attack
115960,0,40,40,28383751,1157481,1313967,attack
191000,0,40,40,29369368,0,0,attack
156880,0,40,40,28690056,0,0,attack
189160,0,40,40,29370100,0,0,attack
123720,0,40,40,28367490,1249571,1249571,attack
108880,0,40,40,27116532,1110659,1110659,attack
301480,0,40,40,27251449,0,0,attack
91280,0,40,40,23317802,1098502,1098502,attack
245560,0,40,40,28797219,1801668,2424988,attack
491600,0,40,40,30093145,0,0,attack
270800,0,40,40,29125838,1721156,1723532,attack
62000,0,40,40,21291680,1423450,1769680,attack
114,0,57,57,409472,0,0,attack
243840,0,40,40,29868480,0,0,attack
766680,0,40,40,30327073,0,0,attack
272880,0,40,40,29867384,0,0,attack
100,0,50,50,403235,0,0,attack
52080,0,40,40,20166085,1437517,1770610,attack
179240,0,40,40,29369002,0,0,attack
168040,0,40,40,28690075,0,0,attack
304,4,52,60,871879,0,0,attack
304,4,52,60,68054,0,0,attack
304,4,52,60,62067,0,0,attack
304,4,52,60,863771,0,0,attack
304,4,52,60,47219,0,0,attack
206,2,52,68,1736,0,0,attack
304,4,52,60,254812,0,0,attack
304,4,52,60,1115301,1069430,1069430,attack
