% isAttack normal:	1332
% isAttack attack:	2592
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:attack, udpFlood:attack, httpFlood:attack, slowBody:attack, slowHeaders:attack, slowRead:attack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R1-5,8,11,15-17,21,27'

@attribute duration numeric
@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute count numeric
@attribute srv_serror_rate numeric
@attribute diff_srv_rate numeric
@attribute srv_diff_host_rate numeric
@attribute dst_host_count numeric
@attribute dst_host_same_src_port_rate numeric
@attribute isAttack {normal,attack}

@data
0,tcp,SF,946,12461,1150,0,0,0,100,0,normal
0,tcp,SF,946,12461,1917,0,0,0,85,0,normal
0,tcp,S3,800,12395,3688,0.51,0,0,100,0,normal
0,tcp,SF,946,12461,2978,0,0,0,63,0,normal
0,tcp,OTH,66,0,2026,0,0,0,47,0.04,normal
0,tcp,OTH,66,0,2129,0,0,0,53,0.07,normal
0,tcp,SF,946,12461,1981,0,0,0,100,0,normal
0,tcp,OTH,78,0,2490,0,0,0,55,0.02,normal
0,tcp,OTH,66,0,2890,0,0,0,41,0.07,normal
0,tcp,OTH,66,0,5820,0,0,0,45,0.02,normal
0,tcp,SF,946,12461,2126,0,0,0,100,0,normal
0,tcp,OTH,66,0,3648,0,0,0,85,0,normal
0,tcp,OTH,66,0,3927,0,0,0,80,0,normal
0,tcp,SF,946,12461,3846,0,0,0,100,0,normal
0,tcp,SF,946,12461,2120,0,0,0,100,0,normal
0,tcp,OTH,78,0,3865,0,0,0,75,0.01,normal
0,tcp,SF,946,12461,3909,0,0,0,100,0,normal
0,tcp,OTH,66,0,2960,0,0,0,46,0.15,normal
0,tcp,SF,946,12461,2000,0,0,0,86,0,normal
0,tcp,OTH,66,0,2242,0,0,0,48,0.16,normal
0,tcp,SF,946,12461,1904,0,0,0,100,0,normal
0,tcp,SF,946,12461,3022,0,0,0,63,0,normal
0,tcp,OTH,66,0,3973,0,0,0,97,0.01,normal
0,tcp,SF,946,12461,3173,0,0,0,100,0,normal
0,tcp,SF,946,12461,2138,0,0,0,100,0,normal
0,tcp,OTH,66,0,3384,0,0,0,52,0.09,normal
0,tcp,OTH,66,0,4392,0,0,0,32,0.12,normal
0,tcp,SF,946,12461,2067,0,0,0,47,0,normal
0,tcp,SF,880,12395,2272,0,0,0,100,0,normal
0,tcp,SF,880,12395,4271,0,0,0,66,0,normal
0,tcp,SF,946,12461,3378,0,0,0,100,0,normal
0,tcp,SF,946,12461,1146,0,0,0,100,0,normal
0,tcp,OTH,66,0,3081,0,0,0,46,0,normal
0,tcp,SF,946,12461,2842,0,0,0,100,0,normal
0,tcp,OTH,66,0,4394,0,0,0,34,0.17,normal
0,tcp,OTH,66,0,5659,0,0,0,11,0,normal
0,tcp,OTH,66,0,5833,0,0,0,41,0,normal
0,tcp,SF,880,12395,3161,0,0,0,100,0,normal
0,tcp,S1,220,66,3179,0.45,0,0,100,0,normal
0,tcp,SF,946,12461,2757,0,0,0,48,0,normal
0,tcp,OTH,66,0,4010,0,0,0,99,0.02,normal
0,tcp,SF,800,12461,2619,0,0,0,66,0,normal
0,tcp,S1,734,12329,3568,0.49,0,0,100,0,normal
0,tcp,OTH,66,0,3459,0,0,0,53,0.07,normal
0,tcp,OTH,146,0,5762,0,0,0,45,0.02,normal
0,tcp,SF,880,12395,2133,0,0,0,99,0,normal
0,tcp,S3,1012,12395,2927,0.42,0,0,100,0,normal
0,tcp,SF,946,12461,3098,0,0,0,80,0,normal
0,tcp,SF,946,12461,1952,0,0,0,100,0,normal
0,tcp,SF,946,12461,3523,0,0,0,100,0,normal
0,tcp,OTH,66,0,4372,0,0,0,39,0.07,normal
0,tcp,SF,946,12461,2253,0,0,0,100,0,normal
0,tcp,OTH,66,0,3156,0,0,0,39,0.12,normal
0,tcp,SF,946,12461,2989,0,0,0,65,0,normal
0,tcp,OTH,66,0,3266,0,0,0,48,0.02,normal
0,tcp,SF,946,12461,3238,0,0,0,98,0,normal
0,tcp,SF,880,12395,5662,0,0,0,72,0,normal
0,tcp,SF,946,12461,2531,0,0,0,100,0,normal
0,tcp,SF,946,12461,3901,0,0,0,100,0,normal
0,tcp,OTH,66,0,2930,0,0,0,47,0.04,normal
0,tcp,SF,946,12461,3883,0,0,0,98,0,normal
0,tcp,OTH,78,0,2880,0,0,0,76,0.01,normal
0,tcp,SF,946,12461,2112,0,0,0,100,0,normal
1,tcp,SF,946,12461,2963,0,0,0,100,0,normal
0,tcp,S3,946,12395,1739,0.09,0,0,100,0,normal
0,tcp,SF,880,12395,3045,0,0,0,89,0,normal
0,tcp,OTH,66,0,3661,0,0,0,86,0.05,normal
0,tcp,OTH,66,0,3306,0,0,0,58,0.02,normal
0,tcp,SF,946,12461,1737,0,0,0,100,0,normal
0,tcp,OTH,66,0,5211,0,0,0,42,0.14,normal
0,tcp,SF,946,12461,3331,0,0,0,91,0,normal
0,tcp,SF,946,12461,2168,0,0,0,100,0,normal
0,tcp,SF,946,12461,3081,0,0,0,85,0,normal
0,tcp,S2,1024,206,1927,0.14,0,0,100,0,normal
0,tcp,SF,946,12461,1853,0,0,0,100,0,normal
0,tcp,SF,946,12461,2150,0,0,0,100,0,normal
0,tcp,SF,946,12461,2066,0,0,0,100,0,normal
0,tcp,SF,946,12461,2235,0,0,0,100,0,normal
0,tcp,OTH,66,0,6134,0,0,0,44,0.11,normal
0,tcp,SF,946,12461,1188,0,0,0,100,0,normal
0,tcp,OTH,78,0,3282,0,0,0,96,0.01,normal
0,tcp,OTH,66,0,2954,0,0,0,48,0.02,normal
0,tcp,OTH,66,0,3186,0,0,0,62,0,normal
0,tcp,OTH,66,0,5892,0,0,0,45,0.09,normal
0,tcp,OTH,66,0,3117,0,0,0,29,0.2,normal
0,tcp,OTH,66,0,6264,0,0,0,48,0.08,normal
0,tcp,SF,946,12461,4091,0,0,0,100,0,normal
0,tcp,OTH,66,0,5512,0,0,0,81,0.05,normal
0,tcp,OTH,66,0,4904,0,0,0,43,0.14,normal
0,tcp,SF,946,12461,2393,0,0,0,86,0,normal
0,tcp,SF,946,12461,2519,0,0,0,100,0,normal
0,tcp,OTH,66,0,3368,0,0,0,46,0.11,normal
0,tcp,SF,946,12461,2555,0,0,0,100,0,normal
0,tcp,SF,946,12461,4251,0,0,0,83,0,normal
0,tcp,OTH,66,0,3777,0,0,0,43,0,normal
0,tcp,OTH,66,0,5902,0,0,0,43,0.11,normal
0,tcp,SF,946,12461,3386,0,0,0,100,0,normal
0,tcp,OTH,66,0,3666,0,0,0,39,0.07,normal
0,tcp,OTH,66,0,3834,0,0,0,33,0.18,normal
0,tcp,SF,946,12461,2512,0,0,0,100,0,normal
0,tcp,SF,946,12461,3371,0,0,0,100,0,normal
0,tcp,OTH,66,0,3600,0,0,0,66,0.07,normal
0,tcp,SF,946,12461,804,0,0,0,100,0,normal
0,tcp,SF,946,12461,2238,0,0,0,100,0,normal
0,tcp,OTH,66,0,2911,0,0,0,53,0,normal
0,tcp,SF,880,12395,1505,0,0,0,95,0,normal
0,tcp,SF,946,12461,950,0,0,0,100,0,normal
0,tcp,OTH,146,0,3192,0,0,0,62,0,normal
0,tcp,SF,880,12395,1936,0,0,0,86,0,normal
0,tcp,OTH,66,0,2813,0,0,0,50,0.14,normal
0,tcp,OTH,66,0,5406,0,0,0,97,0.03,normal
0,tcp,OTH,66,0,3026,0,0,0,21,0,normal
0,tcp,RSTR,880,12521,3306,0.47,0,0,100,0,normal
0,tcp,SF,946,12461,1461,0,0,0,100,0,normal
0,tcp,OTH,66,0,3970,0,0,0,94,0.07,normal
0,tcp,OTH,66,0,3491,0,0,0,49,0,normal
0,tcp,SF,946,12461,1062,0,0,0,100,0,normal
0,tcp,OTH,66,0,2894,0,0,0,50,0,normal
0,tcp,SF,880,12395,986,0,0,0,100,0,normal
0,tcp,SF,946,12461,2351,0,0,0,100,0,normal
0,tcp,SF,946,12461,3314,0,0,0,51,0,normal
0,tcp,OTH,66,0,3297,0,0,0,47,0.1,normal
0,tcp,S1,880,74,2206,0.25,0,0,100,0,normal
0,tcp,SF,946,12461,2577,0,0,0,52,0,normal
0,tcp,OTH,66,0,5823,0,0,0,45,0.09,normal
0,tcp,S1,140,74,2657,0.37,0,0,100,0,normal
0,tcp,SF,946,12461,1839,0,0,0,100,0,normal
0,tcp,OTH,66,0,2853,0,0,0,49,0,normal
0,tcp,SF,946,12461,4000,0,0,0,98,0,normal
0,tcp,SF,946,12461,3960,0,0,0,100,0,normal
0,tcp,OTH,66,0,3160,0,0,0,42,0,normal
0,tcp,SF,880,12395,946,0,0,0,100,0,normal
0,tcp,SF,946,12461,2324,0,0,0,100,0,normal
0,tcp,SF,946,12461,3248,0,0,0,100,0,normal
0,tcp,OTH,66,0,3032,0,0,0,39,0.03,normal
0,tcp,OTH,66,0,3158,0,0,0,51,0.02,normal
0,tcp,OTH,66,0,3532,0,0,0,46,0.02,normal
0,tcp,SF,946,12461,2501,0,0,0,100,0,normal
0,tcp,OTH,66,0,5687,0,0,0,47,0.15,normal
0,tcp,SF,880,12395,2315,0,0,0,100,0,normal
0,tcp,OTH,66,0,4601,0,0,0,48,0.06,normal
0,tcp,SF,946,12461,1143,0,0,0,100,0,normal
0,tcp,SF,946,12461,2246,0,0,0,100,0,normal
0,tcp,OTH,146,0,2987,0,0,0,58,0.02,normal
0,tcp,OTH,66,0,2592,0,0,0,68,0,normal
0,tcp,OTH,66,0,6255,0,0,0,48,0.12,normal
0,tcp,SF,946,12461,927,0,0,0,100,0,normal
0,tcp,SF,946,12461,35,0,0,0,35,0,normal
0,tcp,RSTR,364,12521,1894,0.13,0,0,100,0,normal
0,tcp,OTH,66,0,4646,0,0,0,52,0.02,normal
0,tcp,SF,946,12461,1008,0,0,0,100,0,normal
0,tcp,SF,946,12461,2167,0,0,0,50,0,normal
0,tcp,OTH,66,0,2616,0,0,0,51,0.13,normal
0,tcp,SF,946,12461,3363,0,0,0,73,0,normal
0,tcp,S3,140,140,1966,0.15,0,0,100,0,normal
0,tcp,SF,946,12461,1192,0,0,0,100,0,normal
0,tcp,SF,946,12461,2882,0,0,0,77,0,normal
0,tcp,OTH,78,0,2467,0,0,0,85,0.01,normal
0,tcp,SF,946,12461,746,0,0,0,100,0,normal
0,tcp,OTH,66,0,3089,0,0,0,43,0,normal
0,tcp,SF,946,12461,2152,0,0,0,100,0,normal
0,tcp,SF,946,12461,2137,0,0,0,100,0,normal
0,tcp,SF,946,12461,2502,0,0,0,100,0,normal
0,tcp,OTH,66,0,3615,0,0,0,94,0.05,normal
0,tcp,SF,946,12461,2314,0,0,0,100,0,normal
0,tcp,SF,946,12461,2227,0,0,0,100,0,normal
0,tcp,SF,1024,12527,3094,0,0,0,73,0,normal
0,tcp,OTH,66,0,5953,0,0,0,44,0.04,normal
0,tcp,S1,286,74,3563,0.49,0,0,100,0,normal
0,tcp,SF,946,12461,3910,0,0,0,100,0,normal
0,tcp,SF,946,12461,4195,0,0,0,76,0,normal
0,tcp,SF,946,12461,2127,0,0,0,92,0,normal
0,tcp,OTH,66,0,4924,0,0,0,57,0,normal
0,tcp,OTH,66,0,5622,0,0,0,49,0,normal
0,tcp,SF,946,12461,3375,0,0,0,100,0,normal
0,tcp,SF,946,12461,2445,0,0,0,100,0,normal
0,tcp,SF,946,12461,1862,0,0,0,100,0,normal
0,tcp,OTH,66,0,6368,0,0,0,26,0,normal
0,tcp,SF,946,12461,3219,0,0,0,94,0,normal
0,tcp,OTH,66,0,3320,0,0,0,63,0,normal
0,tcp,OTH,78,0,5709,0,0,0,48,0.02,normal
0,tcp,SF,946,12461,2113,0,0,0,100,0,normal
0,tcp,SF,946,12461,1866,0,0,0,99,0,normal
0,tcp,S1,880,12395,3489,0.48,0,0,100,0,normal
0,tcp,OTH,66,0,3197,0,0,0,84,0.07,normal
0,tcp,SF,946,12461,2536,0,0,0,100,0,normal
0,tcp,SF,946,12461,4113,0,0,0,100,0,normal
0,tcp,OTH,146,0,5840,0,0,0,55,0,normal
0,tcp,OTH,66,0,2838,0,0,0,45,0,normal
0,tcp,SF,946,12461,2404,0,0,0,99,0,normal
0,tcp,OTH,66,0,4689,0,0,0,31,0.12,normal
0,tcp,OTH,66,0,3900,0,0,0,80,0,normal
0,tcp,OTH,66,0,3302,0,0,0,60,0.1,normal
0,tcp,SF,946,12461,3157,0,0,0,100,0,normal
0,tcp,OTH,66,0,3042,0,0,0,48,0.12,normal
0,tcp,OTH,66,0,4468,0,0,0,54,0.07,normal
0,tcp,SF,946,12461,1455,0,0,0,100,0,normal
0,tcp,OTH,78,0,3524,0,0,0,66,0,normal
0,tcp,OTH,66,0,2693,0,0,0,56,0,normal
0,tcp,SF,946,12461,1836,0,0,0,100,0,normal
0,tcp,SF,946,12461,2246,0,0,0,100,0,normal
0,tcp,SF,946,12461,709,0,0,0,100,0,normal
0,tcp,OTH,146,0,2856,0,0,0,74,0.01,normal
0,tcp,S3,946,12395,3628,0.5,0,0,100,0,normal
0,tcp,SF,946,12461,1127,0,0,0,100,0,normal
0,tcp,SF,946,12461,2041,0,0,0,100,0,normal
0,tcp,SF,946,12461,3316,0,0,0,100,0,normal
0,tcp,SF,946,12461,2154,0,0,0,98,0,normal
0,tcp,S2,352,140,2516,0.34,0,0,100,0,normal
0,tcp,OTH,66,0,2092,0,0,0,50,0.04,normal
0,tcp,SF,946,12461,1087,0,0,0,100,0,normal
0,tcp,SF,946,12461,2528,0,0,0,100,0,normal
0,tcp,SF,880,12395,2565,0,0,0,100,0,normal
0,tcp,SF,946,12461,1856,0,0,0,100,0,normal
0,tcp,SF,946,12461,1893,0,0,0,92,0,normal
0,tcp,SF,880,12395,2341,0,0,0,100,0,normal
0,tcp,OTH,66,0,3197,0,0,0,62,0.05,normal
0,tcp,SF,946,12461,3875,0,0,0,100,0,normal
0,tcp,OTH,66,0,5764,0,0,0,45,0.17,normal
0,tcp,SF,946,12461,2263,0,0,0,100,0,normal
0,tcp,OTH,66,0,2986,0,0,0,53,0.07,normal
0,tcp,SF,946,12461,2846,0,0,0,77,0,normal
0,tcp,OTH,66,0,5961,0,0,0,45,0.04,normal
0,tcp,SF,946,12461,2541,0,0,0,100,0,normal
0,tcp,OTH,66,0,3024,0,0,0,19,0,normal
0,tcp,SF,946,12461,1893,0,0,0,50,0,normal
0,tcp,SF,946,12461,3341,0,0,0,100,0,normal
0,tcp,OTH,146,0,3579,0,0,0,67,0.01,normal
0,tcp,OTH,78,0,2456,0,0,0,86,0.01,normal
0,tcp,SF,946,12461,3905,0,0,0,100,0,normal
0,tcp,SF,946,12461,1992,0,0,0,100,0,normal
0,tcp,SF,946,12461,2224,0,0,0,100,0,normal
0,tcp,SF,946,12461,1873,0,0,0,100,0,normal
0,tcp,OTH,66,0,3515,0,0,0,46,0.09,normal
0,tcp,OTH,66,0,3639,0,0,0,85,0,normal
0,tcp,OTH,66,0,5435,0,0,0,98,0.07,normal
0,tcp,SF,880,12406,3854,0,0,0,75,0,normal
0,tcp,SF,880,12395,4472,0,0,0,55,0,normal
0,tcp,OTH,66,0,2947,0,0,0,48,0,normal
0,tcp,SF,946,12461,3081,0,0,0,90,0,normal
0,tcp,SF,946,12461,797,0,0,0,100,0,normal
0,tcp,SF,946,12461,2057,0,0,0,86,0,normal
0,tcp,OTH,66,0,3936,0,0,0,68,0.12,normal
0,tcp,OTH,66,0,4908,0,0,0,61,0.13,normal
0,tcp,SF,880,12395,1462,0,0,0,100,0,normal
0,tcp,SF,1024,12538,351,0,0,0,100,0,normal
0,tcp,SF,946,12461,1971,0,0,0,100,0,normal
0,tcp,OTH,66,0,1452,0,0,0,52,0,normal
0,tcp,OTH,66,0,3258,0,0,0,31,0.19,normal
0,tcp,SF,946,12461,1848,0,0,0,100,0,normal
0,tcp,OTH,66,0,3113,0,0,0,37,0.16,normal
0,tcp,OTH,66,0,2881,0,0,0,25,0.27,normal
0,tcp,OTH,66,0,3082,0,0,0,33,0.15,normal
0,tcp,OTH,66,0,2780,0,0,0,44,0.09,normal
0,tcp,SF,946,12461,1189,0,0,0,100,0,normal
0,tcp,S3,748,12395,2951,0.43,0,0,100,0,normal
0,tcp,OTH,66,0,3218,0,0,0,41,0.14,normal
0,tcp,SF,946,12461,1991,0,0,0,100,0,normal
0,tcp,SF,946,12461,2389,0,0,0,100,0,normal
0,tcp,OTH,66,0,5043,0,0,0,45,0.02,normal
0,tcp,RSTR,364,332,1896,0.13,0,0,100,0,normal
0,tcp,OTH,78,0,3005,0,0,0,73,0.01,normal
0,tcp,OTH,66,0,3814,0,0,0,41,0.02,normal
0,tcp,OTH,66,0,3536,0,0,0,35,0,normal
0,tcp,S1,286,140,2348,0.29,0,0,100,0,normal
0,tcp,SF,946,12461,2104,0,0,0,100,0,normal
0,tcp,SF,946,12461,2118,0,0,0,100,0,normal
0,tcp,OTH,66,0,2767,0,0,0,42,0.19,normal
0,tcp,SF,946,12461,3883,0,0,0,100,0,normal
0,tcp,OTH,66,0,3262,0,0,0,47,0.17,normal
0,tcp,SF,946,12461,3006,0,0,0,74,0,normal
0,tcp,SF,946,12461,1944,0,0,0,100,0,normal
0,tcp,OTH,66,0,3140,0,0,0,49,0.18,normal
0,tcp,SF,946,12461,3890,0,0,0,100,0,normal
0,tcp,SF,946,12461,3387,0,0,0,100,0,normal
0,tcp,SF,946,12461,3859,0,0,0,100,0,normal
0,tcp,OTH,66,0,4954,0,0,0,57,0,normal
0,tcp,OTH,66,0,2433,0,0,0,39,0.1,normal
0,tcp,OTH,66,0,3349,0,0,0,53,0.13,normal
0,tcp,S3,946,12329,2191,0.24,0,0,100,0,normal
0,tcp,S3,958,12527,3094,0.44,0,0,100,0,normal
0,tcp,SF,946,12461,2276,0,0,0,100,0,normal
0,tcp,S3,946,12395,1969,0.15,0,0,100,0,normal
0,tcp,SF,946,12461,2082,0,0,0,100,0,normal
0,tcp,OTH,66,0,2855,0,0,0,50,0.06,normal
0,tcp,SF,946,12461,2126,0,0,0,100,0,normal
0,tcp,OTH,66,0,5272,0,0,0,92,0.06,normal
0,tcp,SF,1120,12461,2265,0,0,0,100,0,normal
0,tcp,SF,946,12461,3170,0,0,0,100,0,normal
0,tcp,OTH,66,0,3542,0,0,0,48,0.02,normal
0,tcp,OTH,66,0,4848,0,0,0,48,0.06,normal
0,tcp,OTH,66,0,3518,0,0,0,46,0.15,normal
0,tcp,SF,946,12395,2274,0,0,0,100,0,normal
0,tcp,SF,946,12461,2761,0,0,0,52,0,normal
1,tcp,SF,1020,12469,2049,0,0,0,100,0,normal
0,tcp,SF,946,12461,1983,0,0,0,100,0,normal
0,tcp,OTH,66,0,5904,0,0,0,40,0.02,normal
0,tcp,OTH,146,0,3291,0,0,0,68,0.01,normal
0,tcp,SF,946,12461,2194,0,0,0,100,0,normal
0,tcp,SF,946,12461,3876,0,0,0,100,0,normal
0,tcp,SF,946,12461,1945,0,0,0,100,0,normal
0,tcp,OTH,146,0,3312,0,0,0,47,0.02,normal
0,tcp,SF,946,12461,3347,0,0,0,96,0,normal
0,tcp,OTH,78,0,5385,0,0,0,98,0,normal
0,tcp,OTH,66,0,5181,0,0,0,22,0,normal
0,tcp,SF,946,12461,2524,0,0,0,99,0,normal
0,tcp,SF,946,12461,3367,0,0,0,100,0,normal
0,tcp,SF,946,12461,2067,0,0,0,100,0,normal
0,tcp,OTH,66,0,2857,0,0,0,37,0.18,normal
0,tcp,SF,946,12461,2206,0,0,0,100,0,normal
0,tcp,SF,1042,12329,1953,0,0,0,93,0,normal
0,tcp,OTH,66,0,5234,0,0,0,65,0.03,normal
0,tcp,OTH,78,0,5744,0,0,0,59,0.12,normal
0,tcp,SF,946,12461,2008,0,0,0,100,0,normal
13,tcp,SF,2155,1163,0,0,0,1,0,0,normal
0,tcp,OTH,66,0,308,0,0,0.01,33,0.97,normal
0,tcp,OTH,60,0,230,0,0,0,13,0.87,normal
0,tcp,OTH,60,0,37,0,0,0.07,37,0.82,normal
0,tcp,OTH,66,0,2,0,0,0.5,20,0.08,normal
44,tcp,SF,2654,2086,0,0,0,1,0,0,normal
0,tcp,OTH,60,0,317,0,0,0.01,35,0.97,normal
0,tcp,SF,272,140,1,0,0,0,1,0,normal
78,tcp,SF,5390,4874,3,0,0,0.4,3,0,normal
5,tcp,SF,1158,6608,0,0,0,1,0,0,normal
0,tcp,OTH,66,0,8,0,0,0.53,16,0.09,normal
0,tcp,OTH,139,0,92,0,0,0.04,34,0.97,normal
0,tcp,OTH,66,0,1,0,0,0.5,1,0.02,normal
0,tcp,OTH,60,0,21,0,0,0.16,21,0.41,normal
0,tcp,OTH,60,0,22,0,0,0,22,0.48,normal
0,tcp,OTH,66,0,1,0,0,0.98,1,0.05,normal
0,tcp,OTH,66,0,91,0,0,0,18,0.95,normal
0,tcp,OTH,139,0,226,0,0,0.01,29,0.88,normal
0,tcp,OTH,60,0,323,0,0,0.01,35,0.97,normal
0,tcp,OTH,66,0,16,0,0,0.2,16,0.76,normal
0,tcp,OTH,60,0,45,0,0,0.43,36,0.97,normal
0,tcp,OTH,66,0,11,0,0,0.27,11,0.19,normal
0,tcp,OTH,60,0,262,0,0,0.02,49,0.98,normal
0,tcp,OTH,112,0,10,0,0,0,27,0.56,normal
0,tcp,OTH,154,0,17,0,0,0.19,19,0.39,normal
0,tcp,OTH,66,0,10,0,0,0.96,9,0.13,normal
0,tcp,OTH,74,0,118,0,0,0.01,33,0.97,normal
11,tcp,RSTR,2884,6993,0,0,0,1,0,0,normal
0,tcp,OTH,60,0,68,0,0,0.45,37,0.77,normal
0,tcp,OTH,66,0,6,0,0,0.14,29,0.57,normal
0,tcp,OTH,66,0,4,0,0,0.67,4,0.09,normal
3,tcp,SF,1865,527,0,0,0,1,0,0,normal
0,tcp,OTH,60,0,416,0,0,0.01,47,0.98,normal
0,tcp,OTH,155,0,60,0,0,0.06,34,0.97,normal
0,tcp,OTH,60,0,284,0,0,0.02,49,0.98,normal
123,tcp,RSTO,3446,12378,1,0.22,0,0.99,0,0,normal
3,tcp,RSTO,1577,4439,11,0.23,0,0.87,1,0,normal
0,tcp,OTH,97,0,1,0,0,0.93,3,0.06,normal
4,tcp,SF,2673,13457,0,0,0,1,0,0,normal
0,tcp,OTH,380,0,0,0,0,1,0,0,normal
0,tcp,OTH,112,0,0,0,0,1,2,0.04,normal
0,tcp,OTH,305,0,78,0,0,0.39,13,0.5,normal
5,tcp,SF,1134,879,0,0,0,1,0,0,normal
0,tcp,OTH,60,0,37,0,0,0.1,37,0.9,normal
0,tcp,OTH,155,0,1,0,0,0.8,1,0.02,normal
0,tcp,OTH,60,0,79,0,0,0.39,13,0.48,normal
95,tcp,SF,5714,3006,0,0,0,1,2,0,normal
0,tcp,OTH,60,0,282,0,0,0,43,0.98,normal
0,tcp,OTH,66,0,5,0,0,0.17,36,0.71,normal
0,tcp,OTH,60,0,25,0,0,0.19,25,0.78,normal
0,tcp,OTH,158,0,0,0,0,1,29,0.66,normal
7,tcp,SF,272,140,1,0,0,0.5,12,0,normal
0,tcp,OTH,139,0,120,0,0,0.13,35,0.95,normal
2,tcp,RSTO,2949,25311,3,0.25,0,0.94,3,0,normal
0,tcp,OTH,60,0,32,0,0,0.29,32,0.7,normal
0,tcp,OTH,60,0,139,0,0,0.17,33,0.97,normal
0,tcp,OTH,60,0,85,0,0,0.01,30,0.97,normal
188,tcp,SF,3685,44327,0,0,0,0,0,0,normal
0,tcp,OTH,66,0,9,0,0,0.1,25,0.5,normal
0,tcp,OTH,66,0,476,0,0,0.01,49,0.98,normal
0,tcp,OTH,155,0,116,0,0,0.25,29,0.72,normal
6,tcp,RSTO,1271,5754,1,0.22,0,0.98,1,0,normal
1,tcp,SF,1565,4530,0,0,0,1,0,0,normal
0,tcp,OTH,97,0,0,0,0,1,7,0.2,normal
0,tcp,OTH,60,0,92,0,0,0.01,29,0.97,normal
0,tcp,OTH,60,0,72,0,0,0.01,33,0.97,normal
0,tcp,OTH,60,0,132,0,0,0.12,34,0.94,normal
0,tcp,OTH,60,0,144,0,0,0.02,32,0.97,normal
0,tcp,OTH,60,0,308,0,0,0.01,32,0.97,normal
0,tcp,OTH,60,0,131,0,0,0.02,33,0.97,normal
0,tcp,OTH,60,0,151,0,0,0.12,29,0.88,normal
0,tcp,OTH,66,0,276,0,0,0,32,0.97,normal
0,tcp,OTH,198,0,6,0,0,0,6,0.86,normal
0,tcp,OTH,66,0,0,0,0,1,0,0,normal
0,tcp,OTH,60,0,22,0,0,0.21,27,0.79,normal
0,tcp,OTH,60,0,26,0,0,0.43,26,0.58,normal
0,tcp,OTH,66,0,3,0,0,0.99,3,0.08,normal
0,tcp,OTH,201,0,3,0,0,0.95,3,0.07,normal
0,tcp,OTH,60,0,184,0,0,0.01,37,0.97,normal
31,tcp,SF,3028,4290,0,0,0,1,0,0,normal
0,tcp,OTH,66,0,167,0,0,0.01,21,0.95,normal
0,tcp,OTH,60,0,60,0,0,0.1,37,0.84,normal
0,tcp,OTH,60,0,235,0,0,0.02,48,0.98,normal
0,tcp,OTH,60,0,289,0,0,0,33,0.97,normal
0,tcp,OTH,112,0,4,0,0,0.83,9,0.17,normal
0,tcp,OTH,60,0,109,0,0,0.03,34,0.97,normal
0,tcp,OTH,60,0,309,0,0,0.01,42,0.93,normal
0,tcp,OTH,60,0,126,0,0,0.29,19,0.95,normal
0,tcp,OTH,60,0,70,0,0,0,43,0.98,normal
0,tcp,OTH,66,0,7,0,0,0.97,5,0.12,normal
0,tcp,OTH,60,0,246,0,0,0.13,27,0.79,normal
0,tcp,OTH,66,0,188,0,0,0.03,36,0.9,normal
0,tcp,OTH,60,0,317,0,0,0.01,44,0.98,normal
6,tcp,SF,272,140,3,0,0,0,3,0,normal
0,tcp,OTH,156,0,134,0,0,0,13,0.93,normal
0,tcp,OTH,66,0,93,0,0,0.35,22,0.73,normal
0,tcp,OTH,66,0,8,0,0,0,26,0.54,normal
1,tcp,S1,1114,3855,3,0.3,0,0.99,3,0,normal
0,tcp,OTH,60,0,228,0,0,0,29,0.97,normal
0,tcp,OTH,60,0,25,0,0,0,25,0.57,normal
0,tcp,OTH,60,0,136,0,0,0.2,33,0.97,normal
0,tcp,OTH,60,0,95,0,0,0.01,29,0.97,normal
0,tcp,OTH,60,0,324,0,0,0.01,33,0.97,normal
0,tcp,OTH,60,0,185,0,0,0.01,34,0.97,normal
0,tcp,OTH,60,0,288,0,0,0.02,49,0.98,normal
0,tcp,OTH,66,0,262,0,0,0,36,0.97,normal
0,tcp,OTH,60,0,30,0,0,0.3,30,0.64,normal
0,tcp,OTH,66,0,9,0,0,0.8,9,0.16,normal
0,tcp,OTH,60,0,183,0,0,0.01,42,0.98,normal
0,tcp,OTH,66,0,1,0,0,0,1,0.02,normal
0,tcp,OTH,60,0,58,0,0,0.03,37,0.97,normal
80,tcp,SF,9484,6731,0,0,0,1,0,0,normal
0,tcp,OTH,60,0,9,0,0,0.1,14,0.67,normal
0,tcp,OTH,66,0,5,0,0,0.92,5,0.16,normal
57,tcp,S2,2170,343,5,0.97,0,0.85,3,0,normal
0,tcp,OTH,60,0,32,0,0,0.11,32,0.73,normal
0,tcp,OTH,60,0,446,0,0,0.01,49,0.98,normal
0,tcp,OTH,60,0,65,0,0,0.14,34,0.76,normal
135,tcp,S1,3033,8784,0,0.21,0,1,0,0,normal
6,tcp,SF,272,206,0,0,0,1,0,0,normal
