@relation 'normal-weka.filters.unsupervised.attribute.Remove-R1,3,5,2,4-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-Nnormal:normal, normal:normal, normal:normal, normal:normal, normal:normal, normal:normal, normal:normal, tcpFlood:attack, udpFlood:attack, httpFlood:attack, slowHeaders:attack, slowRead:attack'

@attribute duration numeric
@attribute cof {N/A,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127}
@attribute total_f_packets numeric
@attribute total_b_packets numeric
@attribute total_f_bytes numeric
@attribute total_b_bytes numeric
@attribute pps_f numeric
@attribute pps_b numeric
@attribute bps_f numeric
@attribute bps_b numeric
@attribute rfb_packets numeric
@attribute rfb_bytes numeric
@attribute min_f_pkt numeric
@attribute mean_f_pkt numeric
@attribute max_f_pkt numeric
@attribute std_f_pkt numeric
@attribute min_b_pkt numeric
@attribute mean_b_pkt numeric
@attribute max_b_pkt numeric
@attribute std_b_pkt numeric
@attribute min_f_time numeric
@attribute mean_f_time numeric
@attribute max_f_time numeric
@attribute std_f_time numeric
@attribute min_b_time numeric
@attribute mean_b_time numeric
@attribute max_b_time numeric
@attribute std_b_time numeric
@attribute psh_f_cnt numeric
@attribute urg_f_cnt numeric
@attribute psh_b_cnt numeric
@attribute urg_b_cnt numeric
@attribute isAttack {normal,attack,slowRead,tcpFlood,udpFlood,httpFlood}

@data
0.008754,27,13,6,800,11915,1502.671884,690.53408,92472.115968,1371285.593239,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000008,0.000721,0.003608,0.001053,0.0004,0.001738,0.004225,0.001376,1,0,1,0,normal
0.007987,27,13,6,800,11915,1649.50242,757.140141,101507.841239,1503554.129611,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000015,0.000657,0.003727,0.001043,0.000384,0.001585,0.004123,0.001359,1,0,1,0,normal
0.010213,27,12,6,748,11915,1190.999716,591.107812,74238.9823,1173841.597219,2,0.062778,52,62.333333,168,31.935699,52,1985.833333,5844,2728.138707,0.000011,0.000916,0.003843,0.001112,0.000393,0.00203,0.005385,0.001907,1,0,1,0,normal
0.007836,27,13,6,800,11915,1674.578545,771.177152,103050.987378,1531429.294273,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000017,0.000647,0.00334,0.000929,0.000434,0.001556,0.003759,0.001237,1,0,1,0,normal
0.008303,27,13,6,800,11915,1569.363113,725.637208,96576.191573,1440994.554944,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000024,0.00069,0.003593,0.001005,0.000399,0.001654,0.004207,0.001431,1,0,1,0,normal
0.005498,27,13,6,800,11915,2397.061239,1102.990182,147511.460852,2190354.670407,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000004,0.000452,0.003096,0.000913,0.000467,0.001088,0.001945,0.000593,1,0,1,0,normal
0.008486,27,13,6,800,11915,1550.971442,712.025351,95444.396405,1413963.675871,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000005,0.000698,0.003701,0.001037,0.000477,0.001685,0.004364,0.001455,1,0,1,0,normal
0.005449,27,13,6,800,11915,2417.573468,1113.926346,148773.751884,2212072.067989,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000004,0.000448,0.002978,0.000876,0.000391,0.001077,0.00194,0.000602,1,0,1,0,normal
0.005273,27,13,6,800,11915,2481.836686,1150.279916,152728.41147,2284264.199653,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000004,0.000437,0.002764,0.000789,0.000421,0.001043,0.00176,0.000475,1,0,1,0,normal
0.009696,27,13,7,800,11967,1345.688492,726.591962,82811.599497,1242160.858444,1.857143,0.066851,52,61.538462,168,30.806132,52,1709.571429,5844,2614.845303,0.000004,0.000805,0.003733,0.001077,0.000331,0.001606,0.004773,0.001606,1,0,1,0,normal
