@relation 'normal-weka.filters.unsupervised.attribute.Remove-R1,3,5,2,4-weka.filters.unsupervised.instance.Randomize-S22-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack'

@attribute duration numeric
@attribute cof {N/A,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127}
@attribute total_f_packets numeric
@attribute total_b_packets numeric
@attribute total_f_bytes numeric
@attribute total_b_bytes numeric
@attribute pps_f numeric
@attribute pps_b numeric
@attribute bps_f numeric
@attribute bps_b numeric
@attribute rfb_packets numeric
@attribute rfb_bytes numeric
@attribute min_f_pkt numeric
@attribute mean_f_pkt numeric
@attribute max_f_pkt numeric
@attribute std_f_pkt numeric
@attribute min_b_pkt numeric
@attribute mean_b_pkt numeric
@attribute max_b_pkt numeric
@attribute std_b_pkt numeric
@attribute min_f_time numeric
@attribute mean_f_time numeric
@attribute max_f_time numeric
@attribute std_f_time numeric
@attribute min_b_time numeric
@attribute mean_b_time numeric
@attribute max_b_time numeric
@attribute std_b_time numeric
@attribute psh_f_cnt numeric
@attribute urg_f_cnt numeric
@attribute psh_b_cnt numeric
@attribute urg_b_cnt numeric
@attribute isAttack {normal,slowHeaders,slowRead,tcpFlood,udpFlood,httpFlood}

@data
26.974503,27,14,9,1019,13492,0.519009,0.375732,37.776421,563.263966,1.555556,0.075526,52,72.785714,307,65.089146,52,1499.111111,2948,1363.308104,0.000001,2.074961,18.893321,5.045949,0.000001,2.994156,18.937549,6.240738,1,0,2,0,normal
8.57784,27,13,9,1039,13500,1.515536,1.049218,121.126268,1573.827182,1.444444,0.076963,52,79.923077,395,91.028703,52,1500,2948,1363.305786,0.000003,0.714819,5.025194,1.488523,0.000278,1.072227,4.989841,1.704471,1,0,1,0,normal
0.005131,27,13,6,800,11915,2544.493537,1174.052904,156584.217649,2331473.392116,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000001,0.000426,0.002421,0.00071,0.000108,0.001022,0.002707,0.001027,1,0,1,0,normal
0.00775,27,13,6,800,11915,1686.908765,776.483308,103809.770133,1541966.435051,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000021,0.000642,0.003258,0.00086,0.000395,0.001545,0.00359,0.001127,1,0,1,0,normal
0.00577,27,13,6,800,11915,2260.986565,1041.718023,139137.634765,2068678.374038,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000001,0.000479,0.002915,0.000863,0.000003,0.001152,0.003398,0.00128,1,0,1,0,normal
0.006006,27,13,6,800,11915,2182.609559,1002.902164,134314.434393,1991596.547244,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000004,0.000496,0.002566,0.000686,0.000353,0.001197,0.00324,0.00108,1,0,1,0,normal
0.005636,27,13,6,800,11915,2335.058541,1071.022854,143695.910239,2126872.884198,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000004,0.000464,0.00264,0.000755,0.000468,0.00112,0.002423,0.000732,1,0,1,0,normal
30.353586,27,13,9,915,13492,0.428286,0.390417,30.144764,585.2784,1.444444,0.067818,52,70.384615,247,51.164198,52,1499.111111,2948,1363.308104,0.000001,2.529461,17.985305,4.957757,0.000001,2.881535,18.028348,5.950008,1,0,3,0,normal
13.075632,27,15,9,1167,13492,1.147173,1.496357,89.250093,2243.205245,1.666667,0.086496,52,77.8,395,84.878109,52,1499.111111,2948,1363.308104,0.000004,0.933973,5.006663,1.584067,0.000003,0.751826,4.975489,1.629348,1,0,2,0,normal
0.006131,27,13,6,800,11915,2132.335536,981.544678,131220.648391,1949184.139787,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.00001,0.000508,0.002504,0.000656,0.000232,0.001223,0.00357,0.001259,1,0,1,0,normal
