@relation 'normal-weka.filters.unsupervised.attribute.Remove-R1,3,5,2,4-weka.filters.unsupervised.instance.Randomize-S22-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack'

@attribute duration numeric
@attribute cof {N/A,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127}
@attribute total_f_packets numeric
@attribute total_b_packets numeric
@attribute total_f_bytes numeric
@attribute total_b_bytes numeric
@attribute pps_f numeric
@attribute pps_b numeric
@attribute bps_f numeric
@attribute bps_b numeric
@attribute rfb_packets numeric
@attribute rfb_bytes numeric
@attribute min_f_pkt numeric
@attribute mean_f_pkt numeric
@attribute max_f_pkt numeric
@attribute std_f_pkt numeric
@attribute min_b_pkt numeric
@attribute mean_b_pkt numeric
@attribute max_b_pkt numeric
@attribute std_b_pkt numeric
@attribute min_f_time numeric
@attribute mean_f_time numeric
@attribute max_f_time numeric
@attribute std_f_time numeric
@attribute min_b_time numeric
@attribute mean_b_time numeric
@attribute max_b_time numeric
@attribute std_b_time numeric
@attribute psh_f_cnt numeric
@attribute urg_f_cnt numeric
@attribute psh_b_cnt numeric
@attribute urg_b_cnt numeric
@attribute isAttack {normal,slowHeaders,slowRead,tcpFlood,udpFlood,httpFlood}

@data
61.158581,31,12,10,1008,1011,0.196211,0.163539,16.481743,16.533833,1.2,0.997033,46,84,224,46.456072,52,101.1,535,144.652999,0.000004,5.559871,10.058237,4.911484,0.000001,6.79415,10.058226,4.593949,7,0,1,0,normal
60.907533,31,15,10,1288,1011,0.246275,0.185946,21.14681,18.799111,1.5,1.273986,46,85.866667,305,61.80169,52,101.1,535,144.652999,0.000002,4.350538,10.217707,4.402451,0,5.97546,10.217715,4.631983,7,0,1,0,normal
60.886518,31,15,10,1379,1011,0.24636,0.186613,22.648692,18.866614,1.5,1.363996,46,91.933333,349,72.631,52,101.1,535,144.652999,0.000004,4.349037,10.000574,4.310736,0.000001,5.95408,10.000575,4.504721,7,0,1,0,normal
60.95784,31,12,10,1013,1011,0.196857,0.164051,16.618043,16.585594,1.2,1.001978,46,84.416667,245,51.685682,52,101.1,535,144.652999,0.000013,5.541622,10.000797,4.882968,0.000003,6.772946,10.000798,4.561041,7,0,1,0,normal
60.796639,31,14,10,1201,1011,0.230276,0.17316,19.754381,17.506447,1.4,1.187933,46,85.785714,305,63.546584,52,101.1,535,144.652999,0.000006,4.676665,10.00547,4.534065,0.000005,6.416684,10.005479,4.420793,7,0,1,0,normal
60.856026,31,12,10,1040,1011,0.197187,0.164328,17.089516,16.613571,1.2,1.028684,46,86.666667,224,46.830071,52,101.1,535,144.652999,0.000023,5.532366,10.001363,4.874502,0.000003,6.761541,10.001367,4.553251,7,0,1,0,normal
61.069376,31,15,10,1265,1011,0.245622,0.185823,20.714147,18.786728,1.5,1.251236,46,84.333333,305,61.396706,52,101.1,535,144.652999,0.000003,4.362098,10.062345,4.381464,0.000003,5.979398,10.06234,4.601259,7,0,1,0,normal
60.740837,31,14,10,1294,1011,0.230487,0.173363,21.303625,17.527029,1.4,1.279921,46,92.428571,349,75.014964,52,101.1,535,144.652999,0.000004,4.672372,10.067021,4.543188,0.000001,6.409149,10.067014,4.438562,7,0,1,0,normal
60.918923,31,12,10,1249,1011,0.196983,0.164156,20.502661,16.596212,1.2,1.23541,46,104.083333,393,90.462201,52,101.1,535,144.652999,0.000012,5.538084,10.000454,4.87977,0.000006,6.768613,10.000463,4.558038,7,0,1,0,normal
60.779006,31,14,10,1160,1011,0.230343,0.173171,19.085537,17.507571,1.4,1.147379,46,82.857143,245,48.539906,52,101.1,535,144.652999,0.000006,4.675308,10.000093,4.534244,0.000001,6.416272,10.000093,4.420155,7,0,1,0,normal
60.749765,31,13,9,1132,959,0.213993,0.155919,18.633817,16.614008,1.444444,1.180396,46,87.076923,306,65.335185,52,106.555556,535,151.498523,0.001428,5.06248,10.001156,4.493435,0.003959,7.215297,10.001159,4.004159,7,0,1,0,normal
60.884572,31,12,10,1030,1011,0.197094,0.164252,16.917258,16.605846,1.2,1.018793,46,85.833333,245,51.505393,52,101.1,535,144.652999,0.000007,5.534961,10.000039,4.877061,0.000002,6.764686,10.000039,4.555704,7,0,1,0,normal
60.818773,31,15,10,1281,1011,0.246634,0.186312,21.062575,18.83615,1.5,1.267062,46,85.4,305,61.485825,52,101.1,535,144.652999,0.000002,4.344198,10.000461,4.357266,0.000002,5.96371,10.0005,4.570373,7,0,1,0,normal
3.036628,18,1,3,60,180,0,0.987957,0,59.277435,0.333333,0.333333,60,60,60,0,60,60,60,0,0,0,0,0,1.020356,1.518284,2.016212,0.497928,0,0,0,0,normal
0.018628,31,14,8,877,12000,751.561557,456.76525,47079.963241,685147.874382,1.75,0.073083,46,62.642857,247,51.288549,52,1500,2948,1446.004149,0.000002,0.001433,0.008666,0.002695,0.000218,0.002502,0.015038,0.005121,1,0,1,0,normal
0.005109,31,14,6,938,11896,2740.09594,1579.775518,183586.427998,3132168.260138,2.333333,0.07885,46,67,308,66.961609,52,1982.666667,7292,2853.469156,0.000002,0.000393,0.002434,0.000688,0.000194,0.00076,0.001138,0.000385,1,0,1,0,normal
60.72655,31,14,10,1242,1011,0.230542,0.173343,20.452339,17.525014,1.4,1.228487,46,88.714286,393,85.622451,52,101.1,535,144.652999,0.000004,4.671273,10.000461,4.532989,0.000004,6.409886,10.000462,4.421207,7,0,1,0,normal
60.806869,31,15,9,1201,959,0.246683,0.19855,19.751058,21.156609,1.666667,1.252346,46,80.066667,224,43.766756,52,106.555556,535,151.498523,0.000007,4.343348,10.097635,4.122433,0.000001,5.666078,10.097635,4.402995,6,0,1,0,normal
