@relation 'normal-weka.filters.unsupervised.attribute.Remove-R1,3,5,2,4-weka.filters.unsupervised.instance.Randomize-S22-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack'

@attribute duration numeric
@attribute cof {N/A,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127}
@attribute total_f_packets numeric
@attribute total_b_packets numeric
@attribute total_f_bytes numeric
@attribute total_b_bytes numeric
@attribute pps_f numeric
@attribute pps_b numeric
@attribute bps_f numeric
@attribute bps_b numeric
@attribute rfb_packets numeric
@attribute rfb_bytes numeric
@attribute min_f_pkt numeric
@attribute mean_f_pkt numeric
@attribute max_f_pkt numeric
@attribute std_f_pkt numeric
@attribute min_b_pkt numeric
@attribute mean_b_pkt numeric
@attribute max_b_pkt numeric
@attribute std_b_pkt numeric
@attribute min_f_time numeric
@attribute mean_f_time numeric
@attribute max_f_time numeric
@attribute std_f_time numeric
@attribute min_b_time numeric
@attribute mean_b_time numeric
@attribute max_b_time numeric
@attribute std_b_time numeric
@attribute psh_f_cnt numeric
@attribute urg_f_cnt numeric
@attribute psh_b_cnt numeric
@attribute urg_b_cnt numeric
@attribute isAttack {normal,slowHeaders,slowRead,tcpFlood,udpFlood,httpFlood}

@data
0.010717,31,6,4,447,471,559.862603,572.894519,41709.763915,67458.329657,1.5,0.949045,46,74.5,191,52.312363,52,117.75,307,109.312339,0.000002,0.002143,0.005158,0.002394,0.000116,0.002327,0.005392,0.002237,1,0,1,0,normal
0.031596,31,6,4,440,471,189.896351,235.983065,13925.732396,27787.005894,1.5,0.934183,46,73.333333,184,49.714742,52,117.75,307,109.312339,0.000005,0.006319,0.015931,0.007524,0.000001,0.00565,0.015305,0.00686,1,0,1,0,normal
0.014967,31,6,4,448,471,400.876499,553.247024,29932.111952,65144.837065,1.5,0.951168,46,74.666667,192,52.683542,52,117.75,307,109.312339,0.000013,0.002993,0.007731,0.003468,0.000012,0.00241,0.007109,0.003323,1,0,1,0,normal
0.008834,31,6,4,447,471,679.221182,861.739997,50601.97803,101469.884637,1.5,0.949045,46,74.5,191,52.312363,52,117.75,307,109.312339,0.000002,0.001767,0.004452,0.002107,0.000036,0.001547,0.004352,0.001985,1,0,1,0,normal
0.022533,31,6,4,447,471,266.274021,305.462384,19837.414566,35968.195761,1.5,0.949045,46,74.5,191,52.312363,52,117.75,307,109.312339,0.000003,0.004507,0.011749,0.005327,0.000072,0.004365,0.012228,0.005568,1,0,1,0,normal
0.017477,31,6,4,447,471,343.302967,410.050495,25576.071046,48283.445778,1.5,0.949045,46,74.5,191,52.312363,52,117.75,307,109.312339,0.000002,0.003495,0.008113,0.003755,0.000036,0.003252,0.009573,0.00447,1,0,1,0,normal
0.026716,31,6,4,447,471,224.586574,278.182988,16731.699788,32756.046825,1.5,0.949045,46,74.5,191,52.312363,52,117.75,307,109.312339,0.000003,0.005343,0.013502,0.006212,0.000005,0.004793,0.014275,0.006705,1,0,1,0,normal
0.019984,31,6,4,440,471,300.240089,359.047574,22017.606509,42277.851863,1.5,0.934183,46,73.333333,184,49.714742,52,117.75,307,109.312339,0.000002,0.003997,0.010333,0.004832,0,0.003714,0.010666,0.00492,1,0,1,0,normal
0.017512,31,6,4,440,471,342.615912,398.196568,25125.166912,46887.645883,1.5,0.934183,46,73.333333,184,49.714742,52,117.75,307,109.312339,0.000004,0.003502,0.008323,0.003418,0.000475,0.003348,0.008938,0.003953,1,0,1,0,normal
0.018278,31,6,4,441,471,328.257014,372.190163,24126.89055,43825.391752,1.5,0.936306,46,73.5,185,50.08576,52,117.75,307,109.312339,0.000002,0.003656,0.009274,0.004168,0,0.003582,0.01011,0.004623,1,0,1,0,normal
0.011827,31,6,4,440,471,507.303889,579.083805,37202.285161,68187.118045,1.5,0.934183,46,73.333333,184,49.714742,52,117.75,307,109.312339,0.000043,0.002365,0.005916,0.002487,0.000029,0.002302,0.006836,0.003205,1,0,1,0,normal
0.009442,18,2,1,112,60,211.828186,0,11862.378425,0,2,1.866667,52,56,60,4,60,60,60,0,0.009442,0.009442,0.009442,0,0,0,0,0,0,0,0,0,normal
0.012245,31,6,4,440,471,489.998326,560.97957,35933.210538,66055.344368,1.5,0.934183,46,73.333333,184,49.714742,52,117.75,307,109.312339,0.000006,0.002449,0.005542,0.002375,0.000129,0.002377,0.006176,0.002701,1,0,1,0,normal
0.012047,31,6,4,447,471,498.047141,620.206869,37104.512023,73029.358767,1.5,0.949045,46,74.5,191,52.312363,52,117.75,307,109.312339,0.000005,0.002409,0.00657,0.00263,0,0.00215,0.005203,0.002218,1,0,1,0,normal
0.010931,31,6,4,448,471,548.884905,696.43902,40983.406225,82005.694645,1.5,0.951168,46,74.666667,192,52.683542,52,117.75,307,109.312339,0.000468,0.002186,0.003655,0.001107,0.000327,0.001915,0.003988,0.001534,1,0,1,0,normal
0.021964,31,6,4,447,471,273.17634,326.786443,20351.637354,38479.103701,1.5,0.949045,46,74.5,191,52.312363,52,117.75,307,109.312339,0.000004,0.004393,0.009948,0.004506,0.000006,0.00408,0.012031,0.005623,1,0,1,0,normal
0.027849,31,6,4,440,471,215.44791,223.624653,15799.513385,26331.802943,1.5,0.934183,46,73.333333,184,49.714742,52,117.75,307,109.312339,0.000014,0.00557,0.014099,0.005348,0.000004,0.005962,0.013607,0.00568,1,0,1,0,normal
0.018372,31,6,4,447,471,326.591362,381.465087,24331.056478,44917.514017,1.5,0.949045,46,74.5,191,52.312363,52,117.75,307,109.312339,0.000003,0.003674,0.008561,0.003779,0.0002,0.003495,0.009793,0.004455,1,0,1,0,normal
0.017964,31,6,4,447,471,334.003451,406.041192,24883.257081,47811.350323,1.5,0.949045,46,74.5,191,52.312363,52,117.75,307,109.312339,0.000004,0.003593,0.009182,0.004297,0.00001,0.003284,0.009534,0.004421,1,0,1,0,normal
0.026929,31,6,4,448,471,222.804993,288.104958,16636.106171,33924.358766,1.5,0.951168,46,74.666667,192,52.683542,52,117.75,307,109.312339,0.000001,0.005386,0.013919,0.006304,0,0.004628,0.013042,0.00596,1,0,1,0,normal
0.000044,4,2,0,92,0,45343.827027,0,2085816.043243,0,0,0,46,46,46,0,0,0,0,0,0.000044,0.000044,0.000044,0,0,0,0,0,0,0,-1,-1,normal
0.018647,31,6,4,448,471,321.760117,467.592419,24024.755373,55059.007358,1.5,0.951168,46,74.666667,192,52.683542,52,117.75,307,109.312339,0.000004,0.003729,0.010154,0.004458,0.000211,0.002851,0.008111,0.003719,1,0,1,0,normal
0.017613,31,6,4,440,471,340.663355,412.115352,24981.979343,48526.582756,1.5,0.934183,46,73.333333,184,49.714742,52,117.75,307,109.312339,0.000032,0.003523,0.009017,0.004232,0,0.003235,0.009081,0.004141,1,0,1,0,normal
0.0087,31,6,4,447,471,689.68248,689.257467,51381.344734,81160.066719,1.5,0.949045,46,74.5,191,52.312363,52,117.75,307,109.312339,0.000002,0.00174,0.004404,0.001757,0,0.001934,0.005652,0.00263,1,0,1,0,normal
0.008667,31,6,4,447,471,692.31978,796.525471,51577.823604,93790.874234,1.5,0.949045,46,74.5,191,52.312363,52,117.75,307,109.312339,0.000016,0.001733,0.003729,0.001659,0.000001,0.001674,0.004891,0.002276,1,0,1,0,normal
0.017814,31,6,4,440,471,336.810728,434.316602,24699.453411,51140.779829,1.5,0.934183,46,73.333333,184,49.714742,52,117.75,307,109.312339,0.000004,0.003563,0.008629,0.003856,0,0.00307,0.008874,0.004106,1,0,1,0,normal
0.024457,31,6,4,440,471,245.323975,343.48571,17990.424831,40445.442306,1.5,0.934183,46,73.333333,184,49.714742,52,117.75,307,109.312339,0.000003,0.004891,0.01287,0.005814,0.000001,0.003882,0.011447,0.00535,1,0,1,0,normal
0.013165,31,6,4,447,471,455.74574,615.948895,33953.057607,72527.982378,1.5,0.949045,46,74.5,191,52.312363,52,117.75,307,109.312339,0.000009,0.002633,0.007133,0.00318,0.000003,0.002165,0.00617,0.002835,1,0,1,0,normal
0.01804,31,6,4,441,471,332.586517,410.050495,24445.109017,48283.445778,1.5,0.936306,46,73.5,185,50.08576,52,117.75,307,109.312339,0.000004,0.003608,0.00937,0.004296,0.000001,0.003252,0.008692,0.003871,1,0,1,0,normal
0.022789,31,6,4,440,471,263.279392,285.423886,19307.155441,33608.662538,1.5,0.934183,46,73.333333,184,49.714742,52,117.75,307,109.312339,0.000002,0.004558,0.013372,0.005659,0,0.004671,0.009331,0.003809,1,0,1,0,normal
0.017863,31,6,4,447,471,335.893649,406.346057,25024.07688,47847.248208,1.5,0.949045,46,74.5,191,52.312363,52,117.75,307,109.312339,0.00001,0.003573,0.00916,0.004128,0.000013,0.003281,0.009698,0.004538,1,0,1,0,normal
0.010906,31,6,4,440,471,550.180888,562.691709,40346.598457,66256.948752,1.5,0.934183,46,73.333333,184,49.714742,52,117.75,307,109.312339,0.000003,0.002181,0.006753,0.002754,0,0.00237,0.006968,0.003252,1,0,1,0,normal
0.023248,31,6,4,447,471,258.084545,309.845716,19227.298616,36484.333093,1.5,0.949045,46,74.5,191,52.312363,52,117.75,307,109.312339,0.000002,0.00465,0.012453,0.00567,0,0.004303,0.012552,0.005834,1,0,1,0,normal
0.01992,31,6,4,447,471,301.20675,408.353803,22439.902908,48083.660314,1.5,0.949045,46,74.5,191,52.312363,52,117.75,307,109.312339,0.000011,0.003984,0.010025,0.004739,0.000001,0.003265,0.009792,0.004615,1,0,1,0,normal
0.006733,31,6,4,447,471,891.141076,1143.329426,66390.010198,134627.039935,1.5,0.949045,46,74.5,191,52.312363,52,117.75,307,109.312339,0.000014,0.001347,0.003079,0.001353,0.000322,0.001166,0.002754,0.001123,1,0,1,0,normal
0.019387,31,6,4,440,471,309.489436,367.05207,22695.891974,43220.381202,1.5,0.934183,46,73.333333,184,49.714742,52,117.75,307,109.312339,0,0.003877,0.010111,0.004754,0,0.003633,0.009286,0.004051,1,0,1,0,normal
0.025643,31,6,4,440,471,233.985328,235.714511,17158.924065,27755.383612,1.5,0.934183,46,73.333333,184,49.714742,52,117.75,307,109.312339,0.000232,0.005129,0.009662,0.003965,0.00075,0.005657,0.015073,0.00666,1,0,1,0,normal
0.010764,31,6,4,440,471,557.419629,689.031007,40877.439475,81133.401125,1.5,0.934183,46,73.333333,184,49.714742,52,117.75,307,109.312339,0.000003,0.002153,0.006132,0.002571,0.000013,0.001935,0.004681,0.001993,1,0,1,0,normal
0.03494,31,6,4,448,471,171.724104,220.471451,12822.066436,25960.513345,1.5,0.951168,46,74.666667,192,52.683542,52,117.75,307,109.312339,0.000002,0.006988,0.017917,0.008497,0,0.006048,0.018141,0.008551,1,0,1,0,normal
