@relation 'slowRead-weka.filters.unsupervised.attribute.Remove-R1,3-weka.filters.unsupervised.attribute.StringToNominal-R4-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-Nnormal:NORMAL, tcpFlood:HIGH_RATE, udpFlood:HIGH_RATE, httpFlood:HIGH_RATE, slowHeaders:LOW_RATE, slowRead:LOW_RATE'

@attribute src_port numeric
@attribute dst_port numeric
@attribute proto_number numeric
@attribute duration numeric
@attribute cof string
@attribute total_f_packets numeric
@attribute total_b_packets numeric
@attribute total_f_bytes numeric
@attribute total_b_bytes numeric
@attribute pps_f numeric
@attribute pps_b numeric
@attribute bps_f numeric
@attribute bps_b numeric
@attribute rfb_packets numeric
@attribute rfb_bytes numeric
@attribute min_f_pkt numeric
@attribute mean_f_pkt numeric
@attribute max_f_pkt numeric
@attribute std_f_pkt numeric
@attribute min_b_pkt numeric
@attribute mean_b_pkt numeric
@attribute max_b_pkt numeric
@attribute std_b_pkt numeric
@attribute min_f_time numeric
@attribute mean_f_time numeric
@attribute max_f_time numeric
@attribute std_f_time numeric
@attribute min_b_time numeric
@attribute mean_b_time numeric
@attribute max_b_time numeric
@attribute std_b_time numeric
@attribute psh_f_cnt numeric
@attribute urg_f_cnt numeric
@attribute psh_b_cnt numeric
@attribute urg_b_cnt numeric
@attribute isAttack {NORMAL,LOW_RATE,slowRead,HIGH_RATE,udpFlood,httpFlood}

@data
59814,80,6,60.622815,30,16,11,1215,1732,0.263927,0.383569,20.041959,60.394759,1.454545,0.701501,52,75.9375,395,82.462468,52,157.454545,628,221.828912,0.001085,4.041521,16.684965,5.101749,0.000006,2.867799,14.079328,4.306262,1,0,1,0,LOW_RATE
46202,80,6,0.006155,31,14,6,943,11896,2274.65644,1151.437775,153214.358784,2282917.29429,2.333333,0.07927,46,67.357143,307,66.587866,52,1982.666667,7292,2853.469156,0.000002,0.000473,0.003595,0.000939,0.000265,0.001042,0.001523,0.000436,1,0,1,0,LOW_RATE
34206,80,6,60.914778,30,13,12,983,1784,0.213413,0.213603,16.137299,31.755578,1.083333,0.551009,52,75.615385,351,79.52507,52,148.666667,628,214.375579,0.001156,5.076231,28.160198,7.968848,0.000208,5.107191,28.15617,8.317644,1,0,1,0,LOW_RATE
41798,80,6,60.772783,30,15,11,1111,1732,0.246821,0.375539,18.28121,59.130315,1.363636,0.641455,52,74.066667,351,74.095854,52,157.454545,628,221.828912,0.004143,4.340913,24.290513,6.637023,0.000003,2.929124,14.051984,4.259814,1,0,1,0,LOW_RATE
60262,80,6,60.429619,30,13,7,2399,1524,0.215126,0.185361,39.699075,40.355761,1.857143,1.574147,52,184.538462,395,166.3974,52,217.714286,628,259.501563,0.001466,5.035802,22.664045,7.845607,0.000004,6.294021,20.224951,6.997798,5,0,1,0,LOW_RATE
46042,80,6,60.620818,30,16,11,1127,1732,0.263936,0.376312,18.590973,59.252002,1.454545,0.650693,52,70.4375,307,61.189224,52,157.454545,628,221.828912,0.000048,4.041388,15.964738,5.077291,0,2.923108,14.595591,4.477843,1,0,1,0,LOW_RATE
49996,80,6,60.528809,30,15,11,1067,1732,0.247816,0.398856,17.627969,62.801622,1.363636,0.616051,52,71.133333,307,63.134636,52,157.454545,628,221.828912,0.000345,4.323486,25.886432,6.999426,0.000366,2.757891,13.819644,4.234519,1,0,1,0,LOW_RATE
43526,80,6,60.442752,30,14,12,918,1784,0.231624,0.212496,15.187925,31.591071,1.166667,0.514574,52,65.571429,226,44.58173,52,148.666667,628,214.375579,0.001083,4.649442,28.159125,7.735728,0.000001,5.133787,28.152449,8.302917,1,0,1,0,LOW_RATE
58082,80,6,60.90235,30,14,12,1087,1784,0.229876,0.20934,17.848244,31.121912,1.166667,0.609305,52,77.642857,395,88.06297,52,148.666667,628,214.375579,0.00062,4.684796,28.167161,7.687128,0.000001,5.211178,28.166611,8.238014,1,0,1,0,LOW_RATE
55114,80,6,60.763902,30,14,12,999,1784,0.2304,0.213451,16.440682,31.733076,1.166667,0.559978,52,71.357143,307,65.414729,52,148.666667,628,214.375579,0.000523,4.674146,27.737896,7.621964,0.000003,5.110813,27.653788,8.16688,1,0,1,0,LOW_RATE
48000,80,6,60.664095,30,15,8,1577,1576,0.247263,0.257016,25.995608,50.632057,1.875,1.000635,52,105.133333,307,100.98968,52,197,628,248.851361,0.002192,4.33315,22.46295,6.48911,0.000138,4.446646,15.584908,5.190141,3,0,1,0,LOW_RATE
59660,80,6,60.850015,30,16,11,1215,1732,0.262942,0.397692,19.967127,62.618335,1.454545,0.701501,52,75.9375,395,82.462468,52,157.454545,628,221.828912,0.000883,4.056668,17.707167,5.250064,0.000001,2.765963,13.822144,4.234028,1,0,1,0,LOW_RATE
53312,80,6,60.939625,30,15,11,1155,1732,0.246145,0.400428,18.953185,63.049236,1.363636,0.666859,52,77,395,85.060763,52,157.454545,628,221.828912,0.000003,4.35283,26.312905,7.093142,0.000001,2.747059,13.817829,4.231398,1,0,1,0,LOW_RATE
47054,80,6,0.0073,31,13,5,985,11844,1780.904465,1035.528343,134937.761374,2452959.538613,2.6,0.083164,46,75.769231,395,92.24562,52,2368.8,7292,2979.286787,0.000002,0.000608,0.003181,0.001017,0.000379,0.001207,0.001702,0.000506,1,0,1,0,LOW_RATE
44880,80,6,60.97833,30,16,7,2139,1524,0.262388,0.155092,35.078035,33.765777,2.285714,1.403543,52,133.6875,307,116.890824,52,217.714286,628,259.501563,0.000293,4.065222,24.840476,6.535935,0.000008,7.522409,24.84108,8.712141,5,0,1,0,LOW_RATE
41788,80,6,22.482153,22,5,5,286,300,0.222399,0.324245,12.721202,19.454694,1,0.953333,46,57.2,60,5.6,60,60,60,0,1.012151,5.620538,15.42293,5.762861,1.022159,3.855111,8.192149,2.755082,0,0,0,0,LOW_RATE
57250,80,6,60.860705,30,16,10,1223,1680,0.262895,0.677602,20.095068,113.837145,1.6,0.727976,52,76.4375,395,82.339973,52,168,628,230.012174,0.000085,4.05738,16.148316,5.093929,0.000001,1.639769,7.423195,2.354025,1,0,1,0,LOW_RATE
43474,80,6,60.62558,30,16,11,1127,1732,0.263915,0.39675,18.589513,62.470078,1.454545,0.650693,52,70.4375,307,61.189224,52,157.454545,628,221.828912,0.002423,4.041705,17.540085,5.215303,0.000004,2.772527,13.815594,4.224614,1,0,1,0,LOW_RATE
33204,80,6,60.865983,30,15,11,1007,1732,0.246443,0.399561,16.544545,62.912773,1.363636,0.581409,52,67.133333,247,48.198017,52,157.454545,628,221.828912,0.000054,4.34757,26.089857,7.042887,0,2.753018,13.809986,4.231256,1,0,1,0,LOW_RATE
48108,80,6,60.506454,30,16,11,1127,1732,0.264435,0.385079,18.626112,60.632507,1.454545,0.650693,52,70.4375,307,61.189224,52,157.454545,628,221.828912,0.005777,4.033764,16.56775,5.129359,0.000001,2.856554,14.318543,4.385386,1,0,1,0,LOW_RATE
48122,80,6,60.485905,30,16,11,1127,1732,0.264524,0.385076,18.63244,60.632042,1.454545,0.650693,52,70.4375,307,61.189224,52,157.454545,628,221.828912,0.008125,4.032394,16.568185,5.130322,0.000001,2.856575,14.319473,4.385694,1,0,1,0,LOW_RATE
41642,80,6,60.742,30,16,11,1171,1732,0.263409,0.403905,19.278259,63.596639,1.454545,0.676097,52,73.1875,351,71.823759,52,157.454545,628,221.828912,0.000341,4.049467,18.005764,5.274144,0.000003,2.723414,13.5575,4.167098,1,0,1,0,LOW_RATE
57604,80,6,60.90766,30,15,11,1067,1732,0.246274,0.398161,17.518322,62.692333,1.363636,0.616051,52,71.133333,307,63.134636,52,157.454545,628,221.828912,0.000648,4.350547,26.197391,7.066434,0.00019,2.762698,13.821377,4.234364,1,0,1,0,LOW_RATE
42192,80,6,60.434926,30,15,12,999,1784,0.248201,0.214882,16.530177,31.945782,1.25,0.559978,52,66.6,247,48.318113,52,148.666667,628,214.375579,0.000385,4.31678,28.171178,7.539737,0.000229,5.076783,28.162594,8.337457,1,0,1,0,LOW_RATE
41728,80,6,22.577817,22,5,5,286,300,0.221456,0.324263,12.667301,19.455783,1,0.953333,46,57.2,60,5.6,60,60,60,0,1.007392,5.644454,15.425817,5.758389,1.018165,3.854895,8.195435,2.756138,0,0,0,0,LOW_RATE
33510,80,6,60.750867,30,17,11,1106,1732,0.279831,0.388705,18.205502,61.203381,1.545455,0.638568,52,65.058824,226,40.410352,52,157.454545,628,221.828912,0.002452,3.796929,16.129506,4.924421,0,2.829909,14.074751,4.322755,1,0,1,0,LOW_RATE
38742,80,6,60.848364,30,16,11,1215,1732,0.262949,0.394641,19.967669,62.138045,1.454545,0.701501,52,75.9375,395,82.462468,52,157.454545,628,221.828912,0.000551,4.056558,17.485824,5.199827,0.000005,2.787342,13.830446,4.219391,1,0,1,0,LOW_RATE
45726,80,6,60.598626,30,15,12,1103,1784,0.24753,0.212231,18.201733,31.551641,1.25,0.618274,52,73.533333,351,74.223866,52,148.666667,628,214.375579,0.00001,4.328473,28.672261,7.6269,0.000003,5.140202,28.664693,8.414689,1,0,1,0,LOW_RATE
57206,80,6,0.007231,31,13,5,985,11844,1797.93425,1043.463031,136228.095097,2471755.228182,2.6,0.083164,46,75.769231,395,92.24562,52,2368.8,7292,2979.286787,0.000002,0.000603,0.002953,0.000966,0.000456,0.001198,0.001775,0.000524,1,0,1,0,LOW_RATE
44996,80,6,60.809047,30,16,7,2139,1524,0.263119,0.170562,35.175687,37.133736,2.285714,1.403543,52,133.6875,307,116.890824,52,217.714286,628,259.501563,0.001782,4.053936,22.535829,6.308855,0.000005,6.840141,22.53588,7.992287,5,0,1,0,LOW_RATE
57186,80,6,0.012307,27,13,5,1027,11844,1056.315543,487.381069,83448.927875,1154508.275256,2.6,0.086711,52,79,395,91.246075,52,2368.8,7292,2979.286787,0.000004,0.001026,0.007941,0.002207,0.000389,0.002565,0.007309,0.00277,1,0,1,0,LOW_RATE
42770,80,6,7.065189,2,4,0,240,0,0.566156,0,33.969369,0,0,0,60,60,60,0,0,0,0,0,1.014985,2.355063,4.034121,1.255648,0,0,0,0,0,0,-1,-1,LOW_RATE
43484,80,6,31.509663,2,6,0,360,0,0.190418,0,11.425067,0,0,0,60,60,60,0,0,0,0,0,1.013202,6.301933,16.127306,5.49621,0,0,0,0,0,0,-1,-1,LOW_RATE
44174,80,6,60.715452,30,16,11,1128,1732,0.263524,0.399176,18.578467,62.852082,1.454545,0.65127,52,70.5,308,61.430855,52,157.454545,628,221.828912,0.000025,4.047697,17.740953,5.257549,0.000006,2.755676,13.82079,4.23356,1,0,1,0,LOW_RATE
49162,80,6,60.809763,30,16,9,1386,1628,0.263116,0.217245,22.792393,39.297252,1.777778,0.851351,52,86.625,226,67.036254,52,180.888889,628,239.003693,0.000003,4.053984,19.969085,5.552906,0.000017,5.178479,19.967942,6.353154,3,0,1,0,LOW_RATE
56748,80,6,7.20397,2,4,0,240,0,0.555249,0,33.314965,0,0,0,60,60,60,0,0,0,0,0,1.029442,2.401323,4.160023,1.306996,0,0,0,0,0,0,-1,-1,LOW_RATE
38804,80,6,60.755879,30,16,11,1215,1732,0.263349,0.394714,19.998065,62.14953,1.454545,0.701501,52,75.9375,395,82.462468,52,157.454545,628,221.828912,0.002703,4.050392,17.487567,5.198813,0.000005,2.786827,13.825934,4.216013,1,0,1,0,LOW_RATE
40362,80,6,60.963904,30,15,12,1060,1784,0.246047,0.217151,17.387338,32.283117,1.25,0.59417,52,70.666667,308,63.509229,52,148.666667,628,214.375579,0.000559,4.354565,28.172064,7.503745,0.000272,5.023735,28.174423,8.329577,1,0,1,0,LOW_RATE
45086,80,6,60.676836,30,16,11,1127,1732,0.263692,0.396847,18.573809,62.485421,1.454545,0.650693,52,70.4375,307,61.189224,52,157.454545,628,221.828912,0.001696,4.045122,17.543868,5.215595,0.000251,2.771847,13.82371,4.223023,1,0,1,0,LOW_RATE
49484,80,6,60.80285,30,13,12,983,1784,0.213806,0.206272,16.167005,30.665746,1.083333,0.551009,52,75.615385,351,79.52507,52,148.666667,628,214.375579,0.000731,5.066904,28.417992,7.968445,0,5.288696,28.421211,8.283942,1,0,1,0,LOW_RATE
42212,80,6,60.637278,30,16,11,1046,1732,0.263864,0.375428,17.250115,59.112859,1.454545,0.603926,52,65.375,226,41.633633,52,157.454545,628,221.828912,0.001395,4.042485,15.87767,4.939532,0.000003,2.929989,14.078276,4.271225,1,0,1,0,LOW_RATE
59496,80,6,60.782993,30,13,12,939,1784,0.213876,0.215244,15.4484,31.999553,1.083333,0.526345,52,72.230769,307,67.805325,52,148.666667,628,214.375579,0.001435,5.065249,27.655875,7.843462,0.00021,5.068253,27.648135,8.186371,1,0,1,0,LOW_RATE
53416,80,6,60.786001,30,16,10,1223,1680,0.263218,0.681265,20.119764,114.452528,1.6,0.727976,52,76.4375,395,82.339973,52,168,628,230.012174,0.000466,4.0524,16.137978,5.095532,0,1.630953,7.440355,2.345933,1,0,1,0,LOW_RATE
58274,80,6,60.61925,30,17,11,1275,1732,0.280439,0.40387,21.032923,63.591219,1.545455,0.736143,52,75,395,80.088187,52,157.454545,628,221.828912,0.001082,3.788703,16.127139,4.823903,0,2.723646,13.571938,4.167869,1,0,1,0,LOW_RATE
45532,80,6,60.883283,30,16,11,1171,1732,0.262798,0.389834,19.233522,61.381093,1.454545,0.676097,52,73.1875,351,71.823759,52,157.454545,628,221.828912,0.002552,4.058886,17.375892,5.234522,0,2.821716,14.07994,4.324365,1,0,1,0,LOW_RATE
57298,80,6,60.889406,30,15,11,1155,1732,0.246348,0.40047,18.968817,63.055895,1.363636,0.666859,52,77,395,85.060763,52,157.454545,628,221.828912,0.000049,4.349243,26.27453,7.085081,0.000001,2.746769,13.8229,4.232649,1,0,1,0,LOW_RATE
38754,80,6,60.829605,30,16,11,1215,1732,0.26303,0.394721,19.973827,62.150565,1.454545,0.701501,52,75.9375,395,82.462468,52,157.454545,628,221.828912,0.002248,4.055307,17.486355,5.199595,0.000002,2.786781,13.824836,4.215731,1,0,1,0,LOW_RATE
56812,80,6,60.797602,30,15,11,1067,1732,0.24672,0.393315,17.550034,61.92922,1.363636,0.616051,52,71.133333,307,63.134636,52,157.454545,628,221.828912,0.001055,4.342686,25.654193,6.892759,0.000006,2.796741,13.567349,4.121737,1,0,1,0,LOW_RATE
55848,80,6,60.51338,30,16,10,1054,1680,0.264404,0.682919,17.417636,114.730354,1.6,0.627381,52,65.875,226,41.51788,52,168,628,230.012174,0.000003,4.034225,16.141161,5.082761,0.000004,1.627003,7.419492,2.345925,1,0,1,0,LOW_RATE
45396,80,6,60.827675,30,15,11,1111,1732,0.246598,0.385162,18.264713,60.645448,1.363636,0.641455,52,74.066667,351,74.095854,52,157.454545,628,221.828912,0.0021,4.344834,25.091399,6.782312,0.000006,2.855944,13.822357,4.173878,1,0,1,0,LOW_RATE
48222,80,6,60.747702,30,15,11,1068,1732,0.246923,0.399178,17.580912,62.852312,1.363636,0.616628,52,71.2,308,63.383699,52,157.454545,628,221.828912,0.001225,4.339122,26.080205,7.041363,0.000003,2.755666,13.8292,4.234365,1,0,1,0,LOW_RATE
54824,80,6,60.9858,30,15,11,1155,1732,0.245959,0.398532,18.938835,62.750733,1.363636,0.666859,52,77,395,85.060763,52,157.454545,628,221.828912,0.00107,4.356129,26.272358,7.083684,0.000007,2.760127,13.81935,4.233275,1,0,1,0,LOW_RATE
45706,80,6,60.855968,30,15,11,1067,1732,0.246484,0.388702,17.533202,61.202935,1.363636,0.616051,52,71.133333,307,63.134636,52,157.454545,628,221.828912,0.001573,4.346855,25.364715,6.914145,0.000013,2.82993,14.080728,4.326834,1,0,1,0,LOW_RATE
35104,80,6,60.825864,30,15,11,986,1732,0.246606,0.404003,16.210209,63.612139,1.363636,0.569284,52,65.733333,226,42.975135,52,157.454545,628,221.828912,0.000808,4.344705,26.489826,7.109169,0.000002,2.722751,13.563145,4.167036,1,0,1,0,LOW_RATE
56978,80,6,60.892851,30,16,11,1215,1732,0.262757,0.38953,19.953081,61.333239,1.454545,0.701501,52,75.9375,395,82.462468,52,157.454545,628,221.828912,0.000458,4.059523,17.276241,5.216304,0.000001,2.823917,14.087747,4.324908,1,0,1,0,LOW_RATE
38860,80,6,60.673505,30,16,11,1215,1732,0.263707,0.374084,20.025215,58.901234,1.454545,0.701501,52,75.9375,395,82.462468,52,157.454545,628,221.828912,0.003155,4.0449,15.951899,4.943324,0.000118,2.940516,14.081885,4.256788,1,0,1,0,LOW_RATE
57812,80,6,60.95892,30,13,5,3085,1420,0.213258,0.175265,50.607852,49.775162,2.6,2.172535,52,237.307692,395,170.339202,52,284,628,280.890014,0.001183,5.07991,32.427209,10.094314,0.000006,7.132071,21.596729,8.817314,7,0,1,0,LOW_RATE
44220,80,6,7.237839,2,4,0,240,0,0.552651,0,33.159067,0,0,0,60,60,60,0,0,0,0,0,1.025202,2.412613,4.196825,1.324861,0,0,0,0,0,0,-1,-1,LOW_RATE
43012,80,6,60.724794,30,15,11,1111,1732,0.247016,0.383341,18.295657,60.358833,1.363636,0.641455,52,74.066667,351,74.095854,52,157.454545,628,221.828912,0.000015,4.337485,24.956606,6.753449,0.000136,2.869505,13.817396,4.177877,1,0,1,0,LOW_RATE
54716,80,6,60.80942,30,15,11,1067,1732,0.246672,0.398545,17.546624,62.75268,1.363636,0.616051,52,71.133333,307,63.134636,52,157.454545,628,221.828912,0.000209,4.34353,26.07741,7.040099,0.000001,2.760041,13.810205,4.231935,1,0,1,0,LOW_RATE
57124,80,6,60.677995,30,17,11,1275,1732,0.280167,0.400547,21.01256,63.068024,1.545455,0.736143,52,75,395,80.088187,52,157.454545,628,221.828912,0.002967,3.792375,16.127582,4.859033,0,2.746241,13.817145,4.231427,1,0,1,0,LOW_RATE
42714,80,6,7.149347,2,4,0,240,0,0.559492,0,33.5695,0,0,0,60,60,60,0,0,0,0,0,1.002977,2.383116,4.13026,1.302816,0,0,0,0,0,0,-1,-1,LOW_RATE
34322,80,6,60.744685,30,15,11,1111,1732,0.246935,0.396965,18.289666,62.503963,1.363636,0.641455,52,74.066667,351,74.095854,52,157.454545,628,221.828912,0.000002,4.338906,25.975616,7.017762,0.000012,2.771024,13.834806,4.237977,1,0,1,0,LOW_RATE
35148,80,6,60.700558,30,16,11,1046,1732,0.263589,0.397175,17.232132,62.536952,1.454545,0.603926,52,65.375,226,41.633633,52,157.454545,628,221.828912,0.001364,4.046704,17.668689,5.246492,0.000003,2.769563,13.830994,4.23867,1,0,1,0,LOW_RATE
60136,80,6,31.551228,2,6,0,360,0,0.190167,0,11.410015,0,0,0,60,60,60,0,0,0,0,0,1.017341,6.310246,16.133794,5.495148,0,0,0,0,0,0,-1,-1,LOW_RATE
49906,80,6,60.664426,30,15,12,1059,1784,0.247262,0.216019,17.456689,32.11482,1.25,0.59361,52,70.6,307,63.260098,52,148.666667,628,214.375579,0.000602,4.333173,27.382629,7.30155,0,5.050062,27.377396,8.081742,1,0,1,0,LOW_RATE
41530,80,6,60.907997,30,16,11,1171,1732,0.262691,0.38928,19.225719,61.293916,1.454545,0.676097,52,73.1875,351,71.823759,52,157.454545,628,221.828912,0.000037,4.060533,17.233757,5.209594,0.000148,2.825729,14.086433,4.324558,1,0,1,0,LOW_RATE
42176,80,6,60.458593,30,13,12,879,1784,0.215023,0.203714,14.538876,30.285442,1.083333,0.492713,52,67.615385,247,51.827433,52,148.666667,628,214.375579,0.00152,5.038216,29.191227,8.218049,0.000003,5.355108,29.19196,8.509335,1,0,1,0,LOW_RATE
33798,80,6,60.804514,30,16,11,1067,1732,0.263138,0.388618,17.548039,61.189726,1.454545,0.616051,52,66.6875,247,46.699463,52,157.454545,628,221.828912,0.004448,4.053634,17.098649,5.178869,0.001668,2.830541,14.074864,4.313415,1,0,1,0,LOW_RATE
47010,80,6,60.612648,30,16,10,1223,1680,0.263971,0.676285,20.177307,113.615936,1.6,0.727976,52,76.4375,395,82.339973,52,168,628,230.012174,0.002374,4.040843,16.127651,5.071631,0,1.642962,7.419053,2.355843,1,0,1,0,LOW_RATE
59874,80,6,47.565128,26,14,10,1059,1680,0.294333,0.247272,22.26421,41.541702,1.4,0.630357,52,75.642857,351,76.453167,52,168,628,230.012174,0.00194,3.658856,19.965598,5.342372,0.000001,4.493477,19.968324,6.160803,1,0,1,0,LOW_RATE
35794,80,6,60.766669,30,14,12,939,1784,0.230389,0.213461,15.45255,31.734588,1.166667,0.526345,52,67.071429,247,49.98066,52,148.666667,628,214.375579,0.000002,4.674359,27.989793,7.658356,0.000002,5.11057,27.903838,8.206684,1,0,1,0,LOW_RATE
38908,80,6,60.603281,30,17,11,1275,1732,0.280513,0.391151,21.038465,61.588461,1.545455,0.736143,52,75,395,80.088187,52,157.454545,628,221.828912,0.000004,3.787705,16.128728,4.813708,0.000165,2.812215,13.568457,4.114615,1,0,1,0,LOW_RATE
57028,80,6,60.627462,30,16,10,1223,1680,0.263907,0.683363,20.172377,114.805062,1.6,0.727976,52,76.4375,395,82.339973,52,168,628,230.012174,0.000978,4.041831,16.146418,5.098672,0.000011,1.625945,7.412876,2.34518,1,0,1,0,LOW_RATE
48610,80,6,7.204701,2,4,0,240,0,0.555193,0,33.311585,0,0,0,60,60,60,0,0,0,0,0,1.026821,2.401567,4.161953,1.308638,0,0,0,0,0,0,-1,-1,LOW_RATE
43994,80,6,60.978724,30,13,12,940,1784,0.213189,0.213181,15.415213,31.692879,1.083333,0.526906,52,72.307692,308,68.071664,52,148.666667,628,214.375579,0.000774,5.08156,27.392336,7.71305,0.000167,5.117295,27.389134,8.050653,1,0,1,0,LOW_RATE
55266,80,6,60.806044,30,16,11,1215,1732,0.263132,0.370874,19.981566,58.395771,1.454545,0.701501,52,75.9375,395,82.462468,52,157.454545,628,221.828912,0.000278,4.053736,15.700899,4.947907,0.000002,2.965968,14.344664,4.341227,1,0,1,0,LOW_RATE
42060,80,6,60.625588,30,13,12,879,1784,0.214431,0.210463,14.498828,31.288793,1.083333,0.492713,52,67.615385,247,51.827433,52,148.666667,628,214.375579,0.001162,5.052132,28.163261,7.943351,0.000015,5.183384,28.165446,8.280603,1,0,1,0,LOW_RATE
60240,80,6,60.468392,30,14,12,1087,1784,0.231526,0.209516,17.976334,31.147996,1.166667,0.609305,52,77.642857,395,88.06297,52,148.666667,628,214.375579,0.001825,4.651415,28.673704,7.864215,0.000115,5.206814,28.671176,8.423653,1,0,1,0,LOW_RATE
56486,80,6,7.086431,2,4,0,240,0,0.564459,0,33.867544,0,0,0,60,60,60,0,0,0,0,0,1.006589,2.362144,4.063161,1.271526,0,0,0,0,0,0,-1,-1,LOW_RATE
56030,80,6,1.034481,2,2,0,120,0,1.933337,0,116.000218,0,0,0,60,60,60,0,0,0,0,0,1.034481,1.034481,1.034481,0,0,0,0,0,0,0,-1,-1,LOW_RATE
47446,80,6,61.000328,30,13,12,983,1784,0.213114,0.221498,16.114667,32.929344,1.083333,0.551009,52,75.615385,351,79.52507,52,148.666667,628,214.375579,0.000681,5.083361,26.881475,7.681325,0.000087,4.925146,26.881535,8.000561,1,0,1,0,LOW_RATE
45236,80,6,60.458475,30,17,11,1187,1732,0.281185,0.400557,19.63331,63.069539,1.545455,0.685335,52,69.823529,307,59.413046,52,157.454545,628,221.828912,0.000051,3.778655,16.13008,4.868502,0.000001,2.746175,13.819088,4.232126,1,0,1,0,LOW_RATE
36256,80,6,60.902173,30,13,12,879,1784,0.213457,0.210665,14.432983,31.318855,1.083333,0.492713,52,67.615385,247,51.827433,52,148.666667,628,214.375579,0.001159,5.075181,27.906267,7.839507,0.000005,5.178408,27.904122,8.175838,1,0,1,0,LOW_RATE
56092,80,6,7.088134,2,4,0,240,0,0.564323,0,33.859406,0,0,0,60,60,60,0,0,0,0,0,1.008249,2.362711,4.063322,1.271018,0,0,0,0,0,0,-1,-1,LOW_RATE
41746,80,6,60.586562,30,15,12,1103,1784,0.24758,0.211708,18.205357,31.47394,1.25,0.618274,52,73.533333,351,74.223866,52,148.666667,628,214.375579,0.000459,4.327612,28.672738,7.627322,0.000507,5.152892,28.681442,8.411235,1,0,1,0,LOW_RATE
43264,80,6,60.83434,30,17,11,1106,1732,0.279447,0.390339,18.180521,61.460697,1.545455,0.638568,52,65.058824,226,40.410352,52,157.454545,628,221.828912,0.003723,3.802146,16.1312,4.915872,0.000001,2.818061,14.079699,4.323842,1,0,1,0,LOW_RATE
35048,80,6,60.84751,30,16,11,1046,1732,0.262952,0.397107,17.190515,62.526318,1.454545,0.603926,52,65.375,226,41.633633,52,157.454545,628,221.828912,0.001927,4.056501,17.665931,5.240813,0,2.770034,13.827852,4.237409,1,0,1,0,LOW_RATE
43356,80,6,60.682807,30,16,10,1075,1680,0.263666,0.622424,17.715067,104.567258,1.6,0.639881,52,67.1875,247,46.582211,52,168,628,230.012174,0.002051,4.04552,16.129555,4.82846,0.000296,1.785135,7.164683,2.195272,1,0,1,0,LOW_RATE
47056,80,6,0.005827,31,14,6,1031,11896,2402.629133,1187.459255,176936.473977,2354335.883735,2.333333,0.086668,46,73.642857,395,89.220119,52,1982.666667,7292,2853.469156,0.000002,0.000448,0.002883,0.000824,0.000362,0.001011,0.001706,0.000552,1,0,1,0,LOW_RATE
40516,80,6,60.735829,30,16,11,1128,1732,0.263436,0.404113,18.572234,63.629363,1.454545,0.65127,52,70.5,308,61.430855,52,157.454545,628,221.828912,0.000052,4.049055,18.045988,5.281655,0.001086,2.722014,13.564907,4.168439,1,0,1,0,LOW_RATE
56846,80,6,60.748377,30,15,11,1067,1732,0.24692,0.386168,17.564255,60.803837,1.363636,0.616051,52,71.133333,307,63.134636,52,157.454545,628,221.828912,0.001273,4.33917,25.141937,6.803004,0.000645,2.848504,13.8273,4.192105,1,0,1,0,LOW_RATE
38576,80,6,60.766582,30,13,5,3085,1420,0.213933,0.188579,50.768035,53.556372,2.6,2.172535,52,237.307692,395,170.339202,52,284,628,280.890014,0.000923,5.063882,34.248486,10.277136,0.000183,6.62853,19.706847,8.045253,7,0,1,0,LOW_RATE
42858,80,6,60.936409,30,15,11,986,1732,0.246158,0.398608,16.180803,62.762681,1.363636,0.569284,52,65.733333,226,42.975135,52,157.454545,628,221.828912,0.000886,4.352601,26.225322,7.073235,0.000009,2.759602,13.833412,4.236687,1,0,1,0,LOW_RATE
44230,80,6,7.222769,2,4,0,240,0,0.553804,0,33.228253,0,0,0,60,60,60,0,0,0,0,0,1.010144,2.40759,4.196791,1.330109,0,0,0,0,0,0,-1,-1,LOW_RATE
39224,80,6,60.627467,30,17,7,2639,1524,0.280401,0.178924,43.528126,38.954246,2.428571,1.731627,52,155.235294,395,154.802922,52,217.714286,628,259.501563,0.00124,3.789217,21.763542,5.604401,0.000149,6.52047,21.760058,7.666242,5,0,1,0,LOW_RATE
44222,80,6,7.234783,2,4,0,240,0,0.552885,0,33.173074,0,0,0,60,60,60,0,0,0,0,0,1.022146,2.411594,4.196821,1.325926,0,0,0,0,0,0,-1,-1,LOW_RATE
33558,80,6,60.679986,30,17,11,1106,1732,0.280158,0.399529,18.226768,62.907728,1.545455,0.638568,52,65.058824,226,40.410352,52,157.454545,628,221.828912,0.000611,3.792499,16.127224,4.858854,0.000004,2.753239,13.823487,4.231971,1,0,1,0,LOW_RATE
57380,80,6,60.767824,30,16,10,1223,1680,0.263297,0.659568,20.125782,110.807416,1.6,0.727976,52,76.4375,395,82.339973,52,168,628,230.012174,0.000102,4.051188,16.145194,5.032212,0.000002,1.684604,7.67747,2.425782,1,0,1,0,LOW_RATE
42628,80,6,7.277751,2,4,0,240,0,0.54962,0,32.977219,0,0,0,60,60,60,0,0,0,0,0,1.00309,2.425917,4.258818,1.360407,0,0,0,0,0,0,-1,-1,LOW_RATE
