@relation 'tcpFlood-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-Nnormal:NORMAL, normal:NORMAL, tcpFlood:HIGH_RATE, udpFlood:HIGH_RATE, httpFlood:HIGH_RATE, slowBody:LOW_RATE, slowHeaders:LOW_RATE, slowRead:LOW_RATE'

@attribute total_fpackets numeric
@attribute total_fvolume numeric
@attribute total_bpackets numeric
@attribute total_bvolume numeric
@attribute min_fpktl numeric
@attribute mean_fpktl numeric
@attribute max_fpktl numeric
@attribute std_fpktl numeric
@attribute min_bpktl numeric
@attribute mean_bpktl numeric
@attribute max_bpktl numeric
@attribute std_bpktl numeric
@attribute min_fiat numeric
@attribute mean_fiat numeric
@attribute max_fiat numeric
@attribute std_fiat numeric
@attribute min_biat numeric
@attribute mean_biat numeric
@attribute max_biat numeric
@attribute std_biat numeric
@attribute duration numeric
@attribute min_active numeric
@attribute mean_active numeric
@attribute max_active numeric
@attribute std_active numeric
@attribute min_idle numeric
@attribute mean_idle numeric
@attribute max_idle numeric
@attribute std_idle numeric
@attribute sflow_fpackets numeric
@attribute sflow_fbytes numeric
@attribute sflow_bpackets numeric
@attribute sflow_bbytes numeric
@attribute fpsh_cnt numeric
@attribute bpsh_cnt numeric
@attribute furg_cnt numeric
@attribute burg_cnt numeric
@attribute total_fhlen numeric
@attribute total_bhlen numeric
@attribute isAttack {NORMAL,LOW_RATE,slowHeaders,slowRead,HIGH_RATE,udpFlood,httpFlood}

@data
240,15428,42,2192,52,64,148,5,52,52,60,1,320,8759,318671,31272,581,50704,325157,78601,2093595,2093595,2093595,2093595,0,0,0,0,0,240,15428,42,2192,238,0,0,0,12488,2192,HIGH_RATE
1064,70396,812,42758,52,66,472,18,52,52,566,18,6,5533,511715,23803,2,7250,556885,28499,5882521,5882521,5882521,5882521,0,0,0,0,0,1064,70396,812,42758,1061,1,0,0,55336,42244,HIGH_RATE
434,28084,57,2972,52,64,304,12,52,52,60,1,352,8974,313897,32369,2051,70500,343968,80824,5111883,366302,1939007,3511712,2224140,1233869,1233869,1233869,0,217,14042,28,1486,432,0,0,0,22576,2972,HIGH_RATE
117,7472,25,1308,52,63,64,1,52,52,60,1,523,3567,17981,2847,1264,15974,44213,16791,413847,413847,413847,413847,0,0,0,0,0,117,7472,25,1308,115,0,0,0,6092,1308,HIGH_RATE
135,8888,67,3504,52,65,196,12,52,52,64,1,228,14603,410152,40040,22,29148,366115,51797,1957208,1957208,1957208,1957208,0,0,0,0,0,135,8888,67,3504,133,0,0,0,7028,3504,HIGH_RATE
625,42288,223,11640,52,67,256,19,52,52,64,1,225,14857,710412,57585,24,41190,1093637,101525,23924324,17926,1189479,3071430,1315449,1209537,2058355,3596802,861767,78,5286,27,1455,623,0,0,0,32508,11640,HIGH_RATE
566,37132,112,6598,52,65,256,12,52,58,566,48,358,18995,924492,81500,95,90576,956965,165581,13654923,62321,3564887,6993884,3466367,1425199,1480130,1535062,77684,188,12377,37,2199,563,1,0,0,29440,6084,HIGH_RATE
137,8812,51,2672,52,64,88,2,52,52,64,2,13,14298,393300,41755,29,38000,377246,63652,1945248,1945248,1945248,1945248,0,0,0,0,0,137,8812,51,2672,135,0,0,0,7132,2672,HIGH_RATE
2532,163436,625,33022,52,64,316,7,52,52,566,20,3,2702,242593,7350,1,10935,238623,15844,6839571,6839571,6839571,6839571,0,0,0,0,0,2532,163436,625,33022,2529,1,0,0,131672,32508,HIGH_RATE
4907,316888,3565,185520,52,64,268,6,52,52,64,0,21,3297,379316,9736,3,4540,377211,11573,16182816,16182816,16182816,16182816,0,0,0,0,0,4907,316888,3565,185520,4905,0,0,0,255172,185520,HIGH_RATE
