% isAttack HIGH_RATE:	1705
% isAttack LOW_RATE:	2000
@relation 'TCP Flood-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:HIGH_RATE, udpFlood:HIGH_RATE, httpFlood:HIGH_RATE, slowBody:LOW_RATE, slowHeaders:LOW_RATE, slowRead:LOW_RATE-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R1,3-4,8,21,27'

@attribute duration numeric
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute count numeric
@attribute dst_host_same_src_port_rate numeric
@attribute isAttack {HIGH_RATE,LOW_RATE}

@data
0,OTH,78,7133,0.03,HIGH_RATE
0,OTH,78,15356,0,HIGH_RATE
0,OTH,78,21309,0,HIGH_RATE
0,OTH,78,9675,0.03,HIGH_RATE
0,OTH,78,15000,0.01,HIGH_RATE
0,OTH,78,8335,0.01,HIGH_RATE
0,OTH,78,17815,0.01,HIGH_RATE
0,OTH,78,8832,0,HIGH_RATE
0,OTH,78,23549,0,HIGH_RATE
0,OTH,78,23649,0.03,HIGH_RATE
0,OTH,78,21150,0,HIGH_RATE
0,OTH,78,6459,0,HIGH_RATE
0,OTH,78,20546,0.03,HIGH_RATE
0,OTH,78,6556,0.03,HIGH_RATE
0,OTH,78,26523,0,HIGH_RATE
0,OTH,78,11391,0.01,HIGH_RATE
0,OTH,78,10672,0.01,HIGH_RATE
0,OTH,78,5694,0.02,HIGH_RATE
0,OTH,78,11067,0.04,HIGH_RATE
0,OTH,78,26769,0.02,HIGH_RATE
0,OTH,78,11121,0.01,HIGH_RATE
0,OTH,78,17490,0.04,HIGH_RATE
0,OTH,78,25027,0,HIGH_RATE
0,OTH,78,6702,0.01,HIGH_RATE
0,OTH,78,12574,0.01,HIGH_RATE
0,OTH,78,17542,0.04,HIGH_RATE
0,OTH,78,21789,0.03,HIGH_RATE
0,OTH,78,22359,0.03,HIGH_RATE
0,OTH,78,19793,0.01,HIGH_RATE
0,OTH,78,24077,0.01,HIGH_RATE
0,OTH,78,5639,0.03,HIGH_RATE
0,OTH,78,438,0.01,HIGH_RATE
0,OTH,78,20385,0,HIGH_RATE
0,OTH,78,8057,0.01,HIGH_RATE
0,OTH,78,4645,0.02,HIGH_RATE
0,OTH,78,20540,0,HIGH_RATE
0,OTH,78,11118,0.03,HIGH_RATE
0,OTH,78,9399,0,HIGH_RATE
0,OTH,78,9875,0.01,HIGH_RATE
0,OTH,78,6475,0,HIGH_RATE
0,OTH,78,20630,0.01,HIGH_RATE
0,OTH,78,10707,0.01,HIGH_RATE
0,OTH,78,6458,0.01,HIGH_RATE
0,OTH,78,11737,0.01,HIGH_RATE
0,OTH,78,9825,0.01,HIGH_RATE
0,OTH,78,15336,0.03,HIGH_RATE
0,OTH,78,5511,0.02,HIGH_RATE
0,OTH,78,9849,0,HIGH_RATE
0,OTH,78,18105,0.03,HIGH_RATE
0,OTH,306,4671,0,HIGH_RATE
0,OTH,78,5254,0.04,HIGH_RATE
0,OTH,78,17184,0.04,HIGH_RATE
0,OTH,78,10008,0.01,HIGH_RATE
0,OTH,78,10772,0.03,HIGH_RATE
0,OTH,78,6564,0.02,HIGH_RATE
0,OTH,78,26867,0,HIGH_RATE
0,OTH,78,24465,0.03,HIGH_RATE
0,OTH,78,7204,0,HIGH_RATE
0,OTH,78,23019,0,HIGH_RATE
0,OTH,78,5183,0.03,HIGH_RATE
0,OTH,78,6234,0.03,HIGH_RATE
0,OTH,78,15388,0.04,HIGH_RATE
0,OTH,78,8622,0,HIGH_RATE
0,OTH,78,9543,0.01,HIGH_RATE
0,OTH,78,4773,0.04,HIGH_RATE
0,OTH,78,26888,0.02,HIGH_RATE
0,OTH,78,6470,0.02,HIGH_RATE
0,OTH,78,5288,0.03,HIGH_RATE
0,OTH,78,6573,0,HIGH_RATE
0,OTH,78,11760,0.06,HIGH_RATE
0,OTH,78,25650,0.03,HIGH_RATE
0,OTH,78,5599,0.01,HIGH_RATE
0,OTH,78,9977,0,HIGH_RATE
0,OTH,78,16612,0.04,HIGH_RATE
0,OTH,78,10516,0,HIGH_RATE
0,OTH,78,8234,0.01,HIGH_RATE
0,OTH,78,22149,0.01,HIGH_RATE
0,OTH,78,1329,0.03,HIGH_RATE
0,OTH,78,772,0.03,HIGH_RATE
0,OTH,78,8347,0.01,HIGH_RATE
0,OTH,78,22598,0.01,HIGH_RATE
0,OTH,78,3783,0.03,HIGH_RATE
0,OTH,78,8583,0,HIGH_RATE
0,OTH,78,20081,0.02,HIGH_RATE
0,OTH,78,20719,0.01,HIGH_RATE
0,OTH,78,7152,0.01,HIGH_RATE
0,OTH,78,26863,0.01,HIGH_RATE
0,OTH,78,11117,0.03,HIGH_RATE
0,OTH,78,20626,0.01,HIGH_RATE
0,OTH,78,12330,0,HIGH_RATE
0,OTH,78,9862,0.01,HIGH_RATE
0,OTH,78,9973,0.03,HIGH_RATE
0,OTH,78,14529,0.03,HIGH_RATE
0,OTH,78,14994,0.02,HIGH_RATE
0,OTH,78,5679,0.03,HIGH_RATE
0,OTH,78,27088,0.01,HIGH_RATE
0,OTH,78,23586,0.01,HIGH_RATE
0,OTH,78,20616,0.03,HIGH_RATE
0,OTH,78,9957,0,HIGH_RATE
0,OTH,78,15590,0.04,HIGH_RATE
0,OTH,78,17173,0.03,HIGH_RATE
0,OTH,78,12604,0.01,HIGH_RATE
0,OTH,78,214,0.01,HIGH_RATE
0,OTH,78,10737,0,HIGH_RATE
0,OTH,78,12622,0.03,HIGH_RATE
0,OTH,78,10582,0.02,HIGH_RATE
0,OTH,78,5151,0.02,HIGH_RATE
0,OTH,78,23421,0,HIGH_RATE
0,OTH,78,6997,0.01,HIGH_RATE
0,OTH,78,27108,0.03,HIGH_RATE
0,OTH,78,9988,0,HIGH_RATE
0,OTH,78,20440,0.01,HIGH_RATE
0,OTH,78,6602,0,HIGH_RATE
0,OTH,78,17615,0.04,HIGH_RATE
0,OTH,78,16347,0.03,HIGH_RATE
0,OTH,78,9861,0.03,HIGH_RATE
0,OTH,78,11390,0.04,HIGH_RATE
0,OTH,78,9936,0.01,HIGH_RATE
0,OTH,78,10610,0.01,HIGH_RATE
0,OTH,78,7581,0.03,HIGH_RATE
0,OTH,78,9897,0.03,HIGH_RATE
0,OTH,78,19670,0.01,HIGH_RATE
0,OTH,78,645,0,HIGH_RATE
0,OTH,78,6555,0,HIGH_RATE
0,OTH,78,24711,0.04,HIGH_RATE
0,OTH,78,8609,0.03,HIGH_RATE
0,OTH,78,9905,0.03,HIGH_RATE
0,OTH,78,20337,0.01,HIGH_RATE
0,OTH,78,18558,0.01,HIGH_RATE
0,OTH,78,1064,0.03,HIGH_RATE
0,OTH,78,26695,0.01,HIGH_RATE
0,OTH,78,23658,0.03,HIGH_RATE
0,OTH,78,7335,0.01,HIGH_RATE
0,OTH,78,11323,0.01,HIGH_RATE
0,OTH,78,5594,0.06,HIGH_RATE
0,OTH,78,11528,0.01,HIGH_RATE
0,OTH,78,5699,0.01,HIGH_RATE
0,OTH,78,6493,0.01,HIGH_RATE
0,OTH,78,13012,0.03,HIGH_RATE
0,OTH,78,10879,0.01,HIGH_RATE
0,OTH,78,9798,0.01,HIGH_RATE
0,OTH,78,1556,0.03,HIGH_RATE
0,OTH,78,9563,0,HIGH_RATE
0,OTH,78,4772,0.02,HIGH_RATE
0,OTH,78,20621,0,HIGH_RATE
0,OTH,78,23735,0.03,HIGH_RATE
0,OTH,78,10618,0.01,HIGH_RATE
0,OTH,78,23763,0,HIGH_RATE
0,OTH,78,19743,0.01,HIGH_RATE
0,OTH,78,11716,0.03,HIGH_RATE
0,OTH,78,4380,0.04,HIGH_RATE
0,OTH,78,8459,0.01,HIGH_RATE
0,OTH,78,2766,0.01,HIGH_RATE
0,OTH,78,5560,0.05,HIGH_RATE
0,OTH,78,9868,0.01,HIGH_RATE
0,OTH,78,22032,0.02,HIGH_RATE
0,OTH,78,15539,0.04,HIGH_RATE
0,OTH,78,21533,0.01,HIGH_RATE
0,OTH,78,332,0.01,HIGH_RATE
0,OTH,78,9080,0.03,HIGH_RATE
0,OTH,78,22071,0,HIGH_RATE
0,OTH,78,18986,0.03,HIGH_RATE
0,OTH,78,9034,0.03,HIGH_RATE
0,OTH,78,25092,0.04,HIGH_RATE
0,OTH,78,8487,0.03,HIGH_RATE
0,OTH,78,25587,0.01,HIGH_RATE
0,OTH,78,7655,0.01,HIGH_RATE
0,OTH,78,8403,0.06,HIGH_RATE
0,OTH,78,9637,0,HIGH_RATE
0,OTH,78,24957,0.04,HIGH_RATE
0,OTH,78,2412,0.04,HIGH_RATE
0,OTH,78,7725,0.01,HIGH_RATE
0,OTH,78,25261,0.01,HIGH_RATE
0,OTH,78,15287,0.03,HIGH_RATE
0,OTH,78,11661,0.04,HIGH_RATE
0,OTH,78,23559,0.01,HIGH_RATE
0,OTH,78,5584,0.01,HIGH_RATE
0,OTH,78,9632,0.04,HIGH_RATE
0,OTH,78,9914,0.04,HIGH_RATE
0,OTH,78,6804,0.03,HIGH_RATE
0,OTH,78,14166,0,HIGH_RATE
0,OTH,78,9903,0.03,HIGH_RATE
0,OTH,78,16662,0.03,HIGH_RATE
0,OTH,78,11234,0.03,HIGH_RATE
0,OTH,78,11931,0,HIGH_RATE
0,OTH,78,4957,0.03,HIGH_RATE
0,OTH,78,8553,0,HIGH_RATE
0,OTH,78,16325,0.03,HIGH_RATE
0,OTH,78,9998,0.04,HIGH_RATE
0,OTH,78,7117,0.02,HIGH_RATE
0,OTH,78,9859,0.03,HIGH_RATE
0,OTH,78,22510,0,HIGH_RATE
0,OTH,78,10456,0,HIGH_RATE
0,OTH,78,6461,0.01,HIGH_RATE
0,OTH,78,15450,0.05,HIGH_RATE
0,OTH,78,26449,0.03,HIGH_RATE
0,OTH,78,7965,0.03,HIGH_RATE
0,OTH,78,9295,0.01,HIGH_RATE
0,OTH,78,11836,0,HIGH_RATE
0,OTH,78,22223,0.01,HIGH_RATE
0,OTH,78,7947,0,HIGH_RATE
0,OTH,78,11655,0.01,HIGH_RATE
0,OTH,78,6689,0.01,HIGH_RATE
0,OTH,78,10704,0,HIGH_RATE
0,OTH,78,6566,0,HIGH_RATE
0,OTH,78,11825,0.04,HIGH_RATE
0,OTH,78,9642,0.03,HIGH_RATE
0,OTH,78,7981,0,HIGH_RATE
0,OTH,78,20615,0.01,HIGH_RATE
0,OTH,78,22420,0,HIGH_RATE
0,OTH,78,13943,0.03,HIGH_RATE
0,OTH,78,15320,0,HIGH_RATE
0,OTH,78,15061,0.01,HIGH_RATE
0,OTH,78,24973,0.03,HIGH_RATE
0,OTH,78,11312,0.01,HIGH_RATE
0,OTH,78,6454,0.03,HIGH_RATE
0,OTH,78,10495,0.01,HIGH_RATE
0,OTH,78,27021,0,HIGH_RATE
0,OTH,78,10221,0.03,HIGH_RATE
0,OTH,78,9645,0.03,HIGH_RATE
0,OTH,78,14832,0.01,HIGH_RATE
0,OTH,78,23033,0,HIGH_RATE
0,OTH,78,9984,0.01,HIGH_RATE
0,OTH,78,23642,0.01,HIGH_RATE
0,OTH,78,9784,0.01,HIGH_RATE
0,OTH,78,7527,0.03,HIGH_RATE
0,OTH,78,20561,0.03,HIGH_RATE
0,OTH,78,8136,0.03,HIGH_RATE
0,OTH,78,7984,0.04,HIGH_RATE
0,OTH,78,11257,0.01,HIGH_RATE
0,OTH,78,8681,0.01,HIGH_RATE
0,OTH,78,9352,0.01,HIGH_RATE
0,OTH,78,6539,0,HIGH_RATE
0,OTH,78,4133,0.03,HIGH_RATE
0,OTH,78,25314,0.03,HIGH_RATE
0,OTH,78,1330,0.02,HIGH_RATE
0,OTH,78,14564,0.03,HIGH_RATE
0,OTH,78,5489,0.03,HIGH_RATE
0,OTH,78,23590,0.02,HIGH_RATE
0,OTH,78,3288,0.03,HIGH_RATE
0,OTH,78,2485,0.01,HIGH_RATE
0,OTH,78,15477,0.05,HIGH_RATE
0,OTH,78,15306,0.02,HIGH_RATE
0,OTH,78,6440,0.04,HIGH_RATE
0,OTH,78,15370,0.04,HIGH_RATE
0,OTH,78,23907,0.03,HIGH_RATE
0,OTH,78,4640,0.06,HIGH_RATE
0,OTH,78,8220,0,HIGH_RATE
0,OTH,78,4853,0.04,HIGH_RATE
0,OTH,78,10178,0.01,HIGH_RATE
0,OTH,78,14735,0.04,HIGH_RATE
0,OTH,78,4872,0.04,HIGH_RATE
0,OTH,78,22448,0.01,HIGH_RATE
0,OTH,78,5746,0,HIGH_RATE
0,OTH,78,6314,0.01,HIGH_RATE
0,OTH,78,9916,0,HIGH_RATE
0,OTH,78,9889,0,HIGH_RATE
0,OTH,78,6612,0,HIGH_RATE
0,OTH,78,15084,0.01,HIGH_RATE
0,OTH,78,18810,0.01,HIGH_RATE
0,OTH,78,900,0.03,HIGH_RATE
0,OTH,78,5776,0.03,HIGH_RATE
0,OTH,78,6672,0,HIGH_RATE
0,OTH,78,10142,0.01,HIGH_RATE
0,OTH,78,6417,0,HIGH_RATE
0,OTH,78,15887,0,HIGH_RATE
0,OTH,78,9334,0.01,HIGH_RATE
0,OTH,78,20547,0.03,HIGH_RATE
0,OTH,78,26054,0.01,HIGH_RATE
0,OTH,78,11269,0.01,HIGH_RATE
0,OTH,78,9985,0.01,HIGH_RATE
0,OTH,78,13536,0.03,HIGH_RATE
0,OTH,78,21464,0.01,HIGH_RATE
0,OTH,78,12291,0.03,HIGH_RATE
0,OTH,78,16507,0.01,HIGH_RATE
0,OTH,78,25516,0.01,HIGH_RATE
0,OTH,78,26989,0.01,HIGH_RATE
0,OTH,78,9883,0.01,HIGH_RATE
0,OTH,78,9977,0.01,HIGH_RATE
0,OTH,78,24778,0.03,HIGH_RATE
0,OTH,78,7530,0.03,HIGH_RATE
0,OTH,78,20537,0.01,HIGH_RATE
0,OTH,78,1409,0.03,HIGH_RATE
0,OTH,78,8083,0.03,HIGH_RATE
0,OTH,78,11451,0.01,HIGH_RATE
0,OTH,78,9911,0,HIGH_RATE
0,OTH,78,6470,0.04,HIGH_RATE
0,OTH,78,22890,0.03,HIGH_RATE
0,OTH,78,9071,0.01,HIGH_RATE
0,OTH,78,8018,0.06,HIGH_RATE
0,OTH,78,11830,0,HIGH_RATE
0,OTH,78,5341,0.03,HIGH_RATE
0,OTH,78,11761,0.06,HIGH_RATE
0,OTH,78,5693,0.01,HIGH_RATE
0,OTH,78,23531,0.03,HIGH_RATE
0,OTH,78,11384,0.03,HIGH_RATE
0,OTH,78,9630,0,HIGH_RATE
0,OTH,78,12016,0.04,HIGH_RATE
0,OTH,78,7677,0,HIGH_RATE
0,OTH,78,9433,0.04,HIGH_RATE
0,OTH,78,20476,0.01,HIGH_RATE
0,OTH,78,14309,0.04,HIGH_RATE
0,OTH,78,12865,0.03,HIGH_RATE
0,OTH,78,9893,0,HIGH_RATE
0,OTH,78,6459,0,HIGH_RATE
0,OTH,78,9986,0.01,HIGH_RATE
0,OTH,78,12892,0.04,HIGH_RATE
0,OTH,78,1788,0,HIGH_RATE
0,OTH,78,10000,0.01,HIGH_RATE
0,OTH,78,17957,0.01,HIGH_RATE
0,OTH,78,9949,0.03,HIGH_RATE
0,OTH,78,23043,0.02,HIGH_RATE
0,OTH,78,11716,0.03,HIGH_RATE
0,OTH,78,19497,0.01,HIGH_RATE
0,OTH,78,25772,0.02,HIGH_RATE
0,OTH,78,20622,0.01,HIGH_RATE
0,OTH,78,8036,0.03,HIGH_RATE
0,OTH,78,9551,0.03,HIGH_RATE
0,OTH,78,19624,0,HIGH_RATE
0,OTH,78,5905,0.01,HIGH_RATE
0,OTH,78,9990,0.06,HIGH_RATE
0,OTH,78,8292,0,HIGH_RATE
0,OTH,78,9873,0.04,HIGH_RATE
0,OTH,78,21104,0.01,HIGH_RATE
0,OTH,78,15449,0.01,HIGH_RATE
0,OTH,78,9999,0.01,HIGH_RATE
0,OTH,78,7739,0.03,HIGH_RATE
0,OTH,78,27022,0.01,HIGH_RATE
0,OTH,78,5020,0.01,HIGH_RATE
0,OTH,78,1456,0,HIGH_RATE
0,OTH,78,7944,0.01,HIGH_RATE
0,OTH,78,9587,0.03,HIGH_RATE
0,OTH,78,8559,0.03,HIGH_RATE
0,OTH,78,4659,0,HIGH_RATE
0,OTH,78,18900,0.01,HIGH_RATE
0,OTH,78,10840,0.01,HIGH_RATE
0,OTH,78,10942,0.01,HIGH_RATE
0,OTH,78,11566,0.01,HIGH_RATE
0,OTH,78,11125,0.01,HIGH_RATE
0,OTH,78,318,0.03,HIGH_RATE
0,OTH,78,12237,0.03,HIGH_RATE
0,OTH,78,9749,0.01,HIGH_RATE
0,OTH,78,20671,0.01,HIGH_RATE
0,OTH,78,11481,0.01,HIGH_RATE
0,OTH,78,2060,0.01,HIGH_RATE
0,OTH,78,11144,0.03,HIGH_RATE
0,OTH,78,20758,0.01,HIGH_RATE
0,OTH,78,23303,0.01,HIGH_RATE
0,OTH,78,4330,0.03,HIGH_RATE
0,OTH,78,20220,0.04,HIGH_RATE
0,OTH,78,24322,0.03,HIGH_RATE
0,OTH,78,1001,0.02,HIGH_RATE
0,OTH,78,615,0.04,HIGH_RATE
0,OTH,78,11841,0.04,HIGH_RATE
0,OTH,78,10064,0.04,HIGH_RATE
0,OTH,78,6673,0.04,HIGH_RATE
0,OTH,78,16385,0.03,HIGH_RATE
0,OTH,78,10001,0.03,HIGH_RATE
0,OTH,78,7724,0.04,HIGH_RATE
0,OTH,78,9853,0.01,HIGH_RATE
0,OTH,78,12256,0.01,HIGH_RATE
0,OTH,78,22138,0.01,HIGH_RATE
0,OTH,78,13253,0.04,HIGH_RATE
0,OTH,78,7127,0.02,HIGH_RATE
0,OTH,78,4539,0.06,HIGH_RATE
0,OTH,78,5193,0.03,HIGH_RATE
0,OTH,78,11086,0.03,HIGH_RATE
0,OTH,78,11216,0.03,HIGH_RATE
0,OTH,78,22237,0.03,HIGH_RATE
0,OTH,78,16105,0.03,HIGH_RATE
0,OTH,78,20390,0.01,HIGH_RATE
0,OTH,78,9864,0.01,HIGH_RATE
0,OTH,78,24756,0.04,HIGH_RATE
0,OTH,78,7035,0.03,HIGH_RATE
0,OTH,78,8213,0.04,HIGH_RATE
0,OTH,78,12157,0.01,HIGH_RATE
0,OTH,78,14641,0.03,HIGH_RATE
0,OTH,78,10441,0,HIGH_RATE
0,OTH,78,7704,0.04,HIGH_RATE
0,OTH,78,24626,0.03,HIGH_RATE
0,OTH,78,1345,0.05,HIGH_RATE
0,OTH,78,15078,0.01,HIGH_RATE
0,OTH,78,26270,0.01,HIGH_RATE
0,OTH,78,11449,0.01,HIGH_RATE
0,OTH,78,1747,0.03,HIGH_RATE
0,OTH,78,6466,0.01,HIGH_RATE
0,OTH,78,9394,0.01,HIGH_RATE
0,OTH,78,14172,0.01,HIGH_RATE
0,OTH,78,9416,0.03,HIGH_RATE
0,OTH,78,9797,0.04,HIGH_RATE
0,OTH,78,20560,0.03,HIGH_RATE
0,OTH,78,6787,0.01,HIGH_RATE
0,OTH,78,9899,0.01,HIGH_RATE
0,OTH,78,23652,0.01,HIGH_RATE
0,OTH,78,2095,0.03,HIGH_RATE
0,OTH,78,10789,0.01,HIGH_RATE
0,OTH,78,9665,0.03,HIGH_RATE
0,OTH,78,10587,0.04,HIGH_RATE
0,OTH,78,8288,0.04,HIGH_RATE
0,OTH,78,20161,0.02,HIGH_RATE
0,OTH,78,6157,0.01,HIGH_RATE
0,OTH,78,824,0.04,HIGH_RATE
0,OTH,78,10782,0.01,HIGH_RATE
0,OTH,78,27042,0.01,HIGH_RATE
0,OTH,78,15476,0.01,HIGH_RATE
0,OTH,78,6326,0.03,HIGH_RATE
0,OTH,78,7485,0.03,HIGH_RATE
0,OTH,78,10888,0.03,HIGH_RATE
0,OTH,78,6877,0.03,HIGH_RATE
0,OTH,78,24962,0,HIGH_RATE
0,OTH,78,15269,0.01,HIGH_RATE
0,OTH,78,7838,0.01,HIGH_RATE
0,OTH,78,8885,0.01,HIGH_RATE
0,OTH,78,11656,0.03,HIGH_RATE
0,OTH,78,1012,0.03,HIGH_RATE
0,OTH,78,15129,0.04,HIGH_RATE
0,OTH,78,10610,0.01,HIGH_RATE
0,OTH,78,588,0.03,HIGH_RATE
0,OTH,78,5564,0.03,HIGH_RATE
0,OTH,78,20762,0.03,HIGH_RATE
0,OTH,78,7539,0.03,HIGH_RATE
0,OTH,78,23555,0.03,HIGH_RATE
0,OTH,78,6662,0.01,HIGH_RATE
0,OTH,78,17357,0.04,HIGH_RATE
0,OTH,78,9951,0.01,HIGH_RATE
0,OTH,78,26836,0.01,HIGH_RATE
0,OTH,78,10509,0.01,HIGH_RATE
0,OTH,78,2124,0.03,HIGH_RATE
0,OTH,78,10401,0.01,HIGH_RATE
0,OTH,78,9962,0.01,HIGH_RATE
0,OTH,78,6439,0.01,HIGH_RATE
0,OTH,78,13068,0.05,HIGH_RATE
0,OTH,78,6653,0.01,HIGH_RATE
0,OTH,78,23770,0.03,HIGH_RATE
0,OTH,78,10958,0.03,HIGH_RATE
0,OTH,78,14357,0.04,HIGH_RATE
0,OTH,78,10968,0.03,HIGH_RATE
0,OTH,78,7992,0.03,HIGH_RATE
0,OTH,78,24433,0.03,HIGH_RATE
0,OTH,78,22642,0.01,HIGH_RATE
0,OTH,78,13286,0.03,HIGH_RATE
0,OTH,78,2838,0.01,HIGH_RATE
0,OTH,78,11745,0.01,HIGH_RATE
0,OTH,78,9906,0,HIGH_RATE
0,OTH,78,10614,0.03,HIGH_RATE
0,OTH,78,7229,0.03,HIGH_RATE
0,OTH,78,9589,0,HIGH_RATE
0,OTH,78,5327,0.03,HIGH_RATE
0,OTH,78,5700,0.01,HIGH_RATE
0,OTH,78,10446,0,HIGH_RATE
0,OTH,78,7547,0.02,HIGH_RATE
0,OTH,78,8202,0.01,HIGH_RATE
0,OTH,78,6202,0.01,HIGH_RATE
0,OTH,78,853,0.03,HIGH_RATE
0,OTH,78,8293,0.02,HIGH_RATE
0,OTH,78,22037,0.02,HIGH_RATE
0,OTH,78,9532,0.04,HIGH_RATE
0,OTH,78,20723,0.02,HIGH_RATE
0,OTH,78,6556,0.03,HIGH_RATE
0,OTH,78,559,0.02,HIGH_RATE
0,OTH,78,15473,0.01,HIGH_RATE
0,OTH,78,20541,0.01,HIGH_RATE
0,OTH,78,2858,0.03,HIGH_RATE
0,OTH,78,20747,0.03,HIGH_RATE
0,OTH,78,9864,0,HIGH_RATE
0,OTH,78,4945,0.03,HIGH_RATE
0,OTH,78,11382,0,HIGH_RATE
0,OTH,78,5514,0.03,HIGH_RATE
0,OTH,78,1485,0.01,HIGH_RATE
0,OTH,78,2015,0.03,HIGH_RATE
0,OTH,78,25595,0.01,HIGH_RATE
0,OTH,78,21948,0.01,HIGH_RATE
0,OTH,78,20602,0.03,HIGH_RATE
0,OTH,78,20250,0.01,HIGH_RATE
0,OTH,78,18928,0,HIGH_RATE
0,OTH,78,792,0.04,HIGH_RATE
0,OTH,78,7880,0.05,HIGH_RATE
0,OTH,78,3768,0.01,HIGH_RATE
0,OTH,78,8770,0.04,HIGH_RATE
0,OTH,78,11879,0.01,HIGH_RATE
0,OTH,78,15013,0,HIGH_RATE
0,OTH,78,22092,0,HIGH_RATE
0,OTH,78,6054,0.01,HIGH_RATE
0,OTH,78,8385,0.03,HIGH_RATE
0,OTH,78,26101,0.03,HIGH_RATE
0,OTH,78,6338,0.03,HIGH_RATE
0,OTH,78,7865,0.04,HIGH_RATE
0,OTH,78,10912,0,HIGH_RATE
0,OTH,78,23727,0.02,HIGH_RATE
0,OTH,78,6538,0,HIGH_RATE
0,OTH,78,15087,0.03,HIGH_RATE
0,OTH,78,6686,0.01,HIGH_RATE
0,OTH,78,11558,0,HIGH_RATE
0,OTH,60,105,0.97,HIGH_RATE
0,OTH,60,108,0.97,HIGH_RATE
0,OTH,60,124,0.97,HIGH_RATE
0,OTH,60,81,0.98,HIGH_RATE
0,OTH,60,141,0.97,HIGH_RATE
0,OTH,60,96,0.98,HIGH_RATE
0,OTH,60,112,0.97,HIGH_RATE
0,OTH,60,107,0.97,HIGH_RATE
0,OTH,60,141,0.97,HIGH_RATE
0,OTH,60,113,0.97,HIGH_RATE
0,OTH,60,136,0.97,HIGH_RATE
0,OTH,60,105,0.97,HIGH_RATE
0,OTH,60,108,0.97,HIGH_RATE
0,OTH,60,76,0.97,HIGH_RATE
0,OTH,60,125,0.97,HIGH_RATE
0,OTH,60,142,0.97,HIGH_RATE
0,OTH,60,137,0.97,HIGH_RATE
0,OTH,60,100,0.97,HIGH_RATE
0,OTH,60,108,0.98,HIGH_RATE
0,OTH,60,112,0.97,HIGH_RATE
0,OTH,60,160,0.97,HIGH_RATE
0,OTH,60,116,0.97,HIGH_RATE
0,OTH,60,122,0.97,HIGH_RATE
0,OTH,60,80,0.97,HIGH_RATE
0,OTH,60,108,0.97,HIGH_RATE
0,OTH,60,131,0.97,HIGH_RATE
0,OTH,60,164,0.97,HIGH_RATE
0,OTH,60,141,0.95,HIGH_RATE
0,OTH,60,106,0.98,HIGH_RATE
0,OTH,60,111,0.97,HIGH_RATE
0,OTH,60,108,0.97,HIGH_RATE
0,OTH,60,48,0.96,HIGH_RATE
0,OTH,60,141,0.96,HIGH_RATE
0,OTH,60,34,0.97,HIGH_RATE
0,OTH,60,65,0.96,HIGH_RATE
0,OTH,60,103,0.97,HIGH_RATE
0,OTH,60,83,0.98,HIGH_RATE
0,OTH,60,116,0.97,HIGH_RATE
0,OTH,60,110,0.97,HIGH_RATE
0,OTH,60,142,0.97,HIGH_RATE
0,OTH,60,138,0.92,HIGH_RATE
0,OTH,60,94,0.98,HIGH_RATE
0,OTH,60,106,0.97,HIGH_RATE
0,OTH,60,108,0.97,HIGH_RATE
0,OTH,60,114,0.97,HIGH_RATE
0,OTH,60,165,0.97,HIGH_RATE
0,OTH,60,111,0.97,HIGH_RATE
0,OTH,60,153,0.97,HIGH_RATE
0,OTH,60,159,0.97,HIGH_RATE
0,OTH,60,114,0.97,HIGH_RATE
0,OTH,60,139,0.95,HIGH_RATE
0,OTH,60,146,0.97,HIGH_RATE
0,OTH,60,104,0.97,HIGH_RATE
0,OTH,60,140,0.97,HIGH_RATE
0,OTH,60,31,0.97,HIGH_RATE
0,OTH,60,142,0.97,HIGH_RATE
0,OTH,60,105,0.97,HIGH_RATE
0,OTH,60,109,0.97,HIGH_RATE
0,OTH,60,141,0.96,HIGH_RATE
0,OTH,60,26,0.96,HIGH_RATE
0,OTH,60,107,0.97,HIGH_RATE
0,OTH,60,115,0.97,HIGH_RATE
0,OTH,60,113,0.97,HIGH_RATE
0,OTH,60,140,0.95,HIGH_RATE
0,OTH,60,138,0.93,HIGH_RATE
0,OTH,60,117,0.97,HIGH_RATE
0,OTH,60,87,0.98,HIGH_RATE
0,OTH,60,141,0.97,HIGH_RATE
0,OTH,60,160,0.97,HIGH_RATE
0,OTH,60,138,0.97,HIGH_RATE
0,OTH,60,110,0.97,HIGH_RATE
0,OTH,60,143,0.97,HIGH_RATE
0,OTH,60,125,0.97,HIGH_RATE
0,OTH,60,137,0.97,HIGH_RATE
0,OTH,60,33,0.97,HIGH_RATE
0,OTH,60,103,0.97,HIGH_RATE
0,OTH,60,113,0.97,HIGH_RATE
0,OTH,60,92,0.98,HIGH_RATE
0,OTH,60,159,0.97,HIGH_RATE
0,OTH,60,114,0.97,HIGH_RATE
0,OTH,60,160,0.97,HIGH_RATE
0,OTH,60,138,0.97,HIGH_RATE
0,OTH,60,78,0.97,HIGH_RATE
0,OTH,60,114,0.97,HIGH_RATE
