% isAttack tcpFlood:	444
% isAttack normal:	1333
% isAttack slowRead:	444
% isAttack httpFlood:	444
% isAttack slowHeaders:	444
% isAttack udpFlood:	372
% isAttack slowBody:	444
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R1-2,4-5,8,11,14-15,17-18,27'

@attribute duration numeric
@attribute protocol_type {tcp,icmp,udp}
@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute count numeric
@attribute srv_serror_rate numeric
@attribute same_srv_rate numeric
@attribute diff_srv_rate numeric
@attribute dst_host_count numeric
@attribute dst_host_srv_count numeric
@attribute isAttack {tcpFlood,normal,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
0,tcp,1048,12461,2034,0,1,0,100,100,normal
13,tcp,1086,12521,1530,0,1,0,90,90,normal
0,tcp,1024,12527,2780,0,1,0,100,100,normal
0,tcp,1024,12527,2685,0,1,0,100,100,normal
0,tcp,946,12461,2533,0,1,0,100,100,normal
0,tcp,66,0,2789,0,1,0,46,46,normal
0,tcp,946,12461,2321,0,1,0,100,100,normal
0,tcp,946,12461,2167,0,1,0,99,99,normal
0,tcp,880,12395,2080,0,1,0,88,88,normal
0,tcp,946,12461,3088,0,1,0,100,100,normal
0,tcp,146,0,4355,0,1,0,80,80,normal
0,tcp,66,0,3005,0,1,0,56,56,normal
0,tcp,880,12395,3372,0,1,0,65,65,normal
0,tcp,66,0,5974,0,1,0,42,42,normal
0,tcp,946,12461,2187,0,1,0,100,100,normal
0,tcp,946,12461,281,0,1,0,100,100,normal
0,tcp,66,0,5917,0,1,0,64,64,normal
0,tcp,880,12395,1886,0,1,0,99,99,normal
0,tcp,946,12461,2753,0,1,0,100,100,normal
0,tcp,946,12461,3368,0,1,0,100,100,normal
0,tcp,946,12461,3909,0,1,0,100,100,normal
0,tcp,880,12395,2621,0,1,0,100,100,normal
0,tcp,66,0,3144,0,1,0,100,100,normal
0,tcp,1120,12461,1723,0,1,0,100,100,normal
0,tcp,66,0,5463,0,1,0,100,100,normal
0,tcp,66,0,3743,0,1,0,52,52,normal
0,tcp,66,0,5044,0,1,0,46,46,normal
0,tcp,946,12461,3301,0,1,0,100,100,normal
0,tcp,946,12461,3345,0,1,0,96,96,normal
0,tcp,430,206,3117,0,1,0,86,86,normal
0,tcp,958,12527,3754,0.52,1,0,100,100,normal
0,tcp,66,0,4363,0,1,0,48,48,normal
0,tcp,66,0,3868,0,1,0,46,46,normal
0,tcp,946,12461,2015,0,1,0,100,100,normal
0,tcp,880,12395,2216,0,1,0,100,100,normal
0,tcp,66,0,5011,0,1,0,47,47,normal
0,tcp,946,12461,2041,0,1,0,100,100,normal
0,tcp,66,0,3360,0,1,0,50,50,normal
0,tcp,66,0,5902,0,1,0,56,56,normal
0,tcp,66,0,3255,0,1,0,38,38,normal
0,tcp,66,0,2952,0,1,0,42,42,normal
0,tcp,66,0,5891,0,1,0,45,45,normal
0,tcp,946,12461,2202,0,1,0,100,100,normal
0,tcp,364,343,1912,0.13,1,0,100,100,normal
0,tcp,946,12461,1241,0,1,0,100,100,normal
0,tcp,66,0,3721,0,1,0,50,50,normal
0,tcp,66,0,6276,0,1,0,50,50,normal
0,tcp,66,0,1889,0,1,0,45,45,normal
0,tcp,66,0,4318,0,1,0,53,53,normal
0,tcp,66,0,5082,0,1,0,31,31,normal
0,tcp,78,0,3876,0,1,0,100,100,normal
0,tcp,352,272,1912,0,1,0,68,68,normal
0,tcp,946,12461,2306,0,1,0,100,100,normal
0,tcp,66,0,5909,0,1,0,50,50,normal
0,tcp,946,12461,1906,0,1,0,100,100,normal
0,tcp,1024,12527,2214,0,1,0,100,100,normal
0,tcp,66,0,3217,0,1,0,47,47,normal
0,tcp,946,12461,4263,0,1,0,64,64,normal
0,tcp,66,0,3013,0,1,0,43,43,normal
0,tcp,946,12461,1945,0,1,0,100,100,normal
0,tcp,66,0,3030,0,1,0,45,45,normal
0,tcp,946,12461,105,0,1,0,100,100,normal
0,tcp,880,12395,3219,0,1,0,98,98,normal
0,tcp,66,0,3616,0,1,0,44,44,normal
0,tcp,1120,12461,2113,0,1,0,100,100,normal
0,tcp,66,0,2856,0,1,0,48,48,normal
1,tcp,1020,12461,1440,0,1,0,100,100,normal
0,tcp,880,12395,1980,0,1,0,100,100,normal
1,tcp,946,12461,2955,0,1,0,100,100,normal
0,tcp,1120,12461,1530,0,1,0,100,100,normal
0,tcp,66,0,2987,0,1,0,46,46,normal
0,tcp,946,12461,2554,0,1,0,100,100,normal
0,tcp,946,12461,2243,0,1,0,100,100,normal
0,tcp,78,0,2849,0,1,0,88,88,normal
0,tcp,1024,12527,1887,0,1,0,79,79,normal
0,tcp,66,0,3079,0,1,0,83,83,normal
0,tcp,352,140,3407,0.47,1,0,100,100,normal
0,tcp,946,12461,306,0,1,0,100,100,normal
0,tcp,78,0,3897,0,1,0,88,88,normal
0,tcp,880,12395,2031,0,1,0,100,100,normal
0,tcp,946,12461,1281,0,1,0,100,100,normal
0,tcp,66,0,5099,0,1,0,45,45,normal
0,tcp,946,12461,1291,0,1,0,100,100,normal
0,tcp,958,10864,1776,0.1,1,0,100,100,normal
0,tcp,66,0,3021,0,1,0,84,84,normal
0,tcp,946,12461,2321,0,1,0,100,100,normal
0,tcp,946,12461,3873,0,1,0,100,100,normal
0,tcp,946,12461,2077,0,1,0,100,100,normal
0,tcp,946,12461,2334,0,1,0,100,100,normal
0,tcp,946,12461,4071,0,1,0,100,100,normal
0,tcp,946,12461,1910,0,1,0,89,89,normal
0,tcp,66,0,5104,0,1,0,50,50,normal
0,tcp,880,12395,3467,0.48,1,0,100,100,normal
0,tcp,1024,12461,3210,0,1,0,52,52,normal
0,tcp,66,0,5192,0,1,0,28,28,normal
0,tcp,66,0,3101,0,1,0,83,83,normal
0,tcp,946,12461,1852,0,1,0,100,100,normal
0,tcp,66,0,4955,0,1,0,43,43,normal
0,tcp,946,12461,1842,0,1,0,100,100,normal
0,tcp,66,0,5964,0,1,0,52,52,normal
0,tcp,946,12461,2381,0,1,0,100,100,normal
0,tcp,66,0,5686,0,1,0,47,47,normal
0,tcp,946,12461,4011,0,1,0,94,94,normal
0,tcp,66,0,3607,0,1,0,32,32,normal
0,tcp,66,0,5182,0,1,0,22,22,normal
0,tcp,66,0,5961,0,1,0,39,39,normal
0,tcp,946,12461,2077,0,1,0,100,100,normal
0,tcp,66,0,3201,0,1,0,48,48,normal
0,tcp,946,12461,1855,0,1,0,100,100,normal
0,tcp,1048,12461,2134,0,1,0,100,100,normal
0,tcp,946,12461,1671,0,1,0,100,100,normal
0,tcp,946,12461,1829,0,1,0,100,100,normal
0,tcp,946,12461,1895,0,1,0,100,100,normal
0,tcp,146,0,3075,0,1,0,46,46,normal
0,tcp,146,0,5229,0,1,0,39,39,normal
0,tcp,66,0,3686,0,1,0,91,91,normal
0,tcp,946,12461,1936,0,1,0,100,100,normal
0,tcp,946,12461,2066,0,1,0,100,100,normal
0,tcp,66,0,2878,0,1,0,53,53,normal
0,tcp,66,0,3363,0,1,0,52,52,normal
0,tcp,66,0,2909,0,1,0,19,19,normal
0,tcp,66,0,3172,0,1,0,67,67,normal
0,tcp,66,0,2931,0,1,0,49,49,normal
0,tcp,946,12461,2147,0,1,0,100,100,normal
0,tcp,946,12461,2051,0,1,0,88,88,normal
0,tcp,1024,12538,3067,0,1,0,72,72,normal
0,tcp,66,0,3906,0,1,0,51,51,normal
0,tcp,66,0,5189,0,1,0,40,40,normal
0,tcp,946,12461,2440,0,1,0,100,100,normal
0,tcp,78,0,1858,0,1,0,100,100,normal
0,tcp,946,12461,2511,0,1,0,100,100,normal
0,tcp,66,0,6237,0,1,0,47,47,normal
0,tcp,78,0,5707,0,1,0,46,46,normal
0,tcp,66,0,3207,0,1,0,48,48,normal
0,tcp,946,12395,2612,0,1,0,100,100,normal
0,tcp,286,206,2762,0.4,1,0,100,100,normal
0,tcp,66,0,4310,0,1,0,48,48,normal
0,tcp,946,12461,280,0,1,0,100,100,normal
0,tcp,946,12461,642,0,1,0,100,100,normal
0,tcp,66,0,3156,0,1,0,52,52,normal
0,tcp,946,12461,2282,0,1,0,100,100,normal
0,tcp,946,12461,2125,0,1,0,100,100,normal
0,tcp,814,12472,2126,0.22,1,0,100,100,normal
0,tcp,946,12461,590,0,1,0,100,100,normal
0,tcp,946,12461,1925,0,1,0,86,86,normal
0,tcp,66,0,5092,0,1,0,69,69,normal
0,tcp,66,0,4840,0,1,0,57,57,normal
0,tcp,66,0,3838,0,1,0,44,44,normal
0,tcp,66,0,3186,0,1,0,100,100,normal
0,tcp,66,0,3294,0,1,0,45,45,normal
0,tcp,946,12461,2843,0,1,0,100,100,normal
0,tcp,946,12461,1863,0,1,0,100,100,normal
0,tcp,946,12461,2201,0,1,0,100,100,normal
0,tcp,386,7636,2159,0.23,1,0,100,100,normal
0,tcp,1024,206,3257,0.47,1,0,100,100,normal
0,tcp,66,0,5933,0,1,0,41,41,normal
0,tcp,66,0,6028,0,1,0,42,42,normal
0,tcp,946,12461,2023,0,1,0,100,100,normal
0,tcp,946,12461,3942,0,1,0,71,71,normal
0,tcp,946,12461,2357,0,1,0,100,100,normal
0,tcp,946,12329,3631,0.5,1,0,100,100,normal
0,tcp,946,12461,2170,0,1,0,100,100,normal
0,tcp,146,0,5309,0,1,0,81,81,normal
0,tcp,734,9359,3944,0,1,0,71,71,normal
0,tcp,946,12461,2818,0,1,0,99,99,normal
0,tcp,66,0,3037,0,1,0,20,20,normal
0,tcp,946,12461,3049,0,1,0,100,100,normal
0,tcp,880,12395,1129,0,1,0,100,100,normal
0,tcp,946,12461,1393,0,1,0,100,100,normal
0,tcp,1120,12461,2127,0,1,0,100,100,normal
0,tcp,66,0,3810,0,1,0,39,39,normal
0,tcp,946,12461,2047,0,1,0,100,100,normal
0,tcp,66,0,3281,0,1,0,38,38,normal
0,tcp,146,0,2972,0,1,0,44,44,normal
0,tcp,946,12461,2143,0,1,0,91,91,normal
0,tcp,66,0,2368,0,1,0,52,52,normal
0,tcp,946,12461,3381,0,1,0,100,100,normal
0,tcp,146,0,2789,0,1,0,79,79,normal
0,tcp,946,12461,2263,0,1,0,100,100,normal
0,tcp,946,12461,1558,0,1,0,100,100,normal
0,tcp,66,0,3667,0,1,0,45,45,normal
0,tcp,66,0,3947,0,1,0,84,84,normal
0,tcp,66,0,2814,0,1,0,46,46,normal
0,tcp,946,12461,1606,0,1,0,100,100,normal
0,tcp,946,12461,2914,0,1,0,100,100,normal
0,tcp,946,12461,1580,0,1,0,100,100,normal
0,tcp,66,0,2608,0,1,0,43,43,normal
0,tcp,66,0,5789,0,1,0,32,32,normal
0,tcp,946,12461,2290,0,1,0,100,100,normal
0,tcp,946,12461,3090,0,1,0,100,100,normal
0,tcp,946,12461,1916,0,1,0,50,50,normal
0,tcp,946,12461,307,0,1,0,100,100,normal
0,tcp,66,0,4210,0,1,0,57,57,normal
0,tcp,946,12461,5681,0,1,0,72,72,normal
0,tcp,66,0,5340,0,1,0,81,81,normal
0,tcp,66,0,3195,0,1,0,43,43,normal
0,tcp,1024,12527,3115,0,1,0,74,74,normal
0,tcp,66,0,3185,0,1,0,53,53,normal
0,tcp,66,0,2770,0,1,0,50,50,normal
0,tcp,66,0,4996,0,1,0,68,68,normal
0,tcp,66,0,5199,0,1,0,51,51,normal
0,tcp,946,12461,2102,0,1,0,100,100,normal
0,tcp,946,12461,905,0,1,0,99,99,normal
0,tcp,946,12461,976,0,1,0,100,100,normal
0,tcp,880,12395,1471,0,1,0,100,100,normal
0,tcp,66,0,5491,0,1,0,79,79,normal
0,tcp,946,12461,20,0,1,0,20,20,normal
0,tcp,66,0,6233,0,1,0,50,50,normal
0,tcp,946,12461,2057,0,1,0,99,99,normal
0,tcp,946,12461,3053,0,1,0,100,100,normal
0,tcp,946,12461,1528,0,1,0,100,100,normal
0,tcp,946,12461,2146,0,1,0,100,100,normal
0,tcp,146,0,3091,0,1,0,41,41,normal
0,tcp,206,140,2575,0.35,1,0,100,100,normal
0,tcp,946,12461,779,0,1,0,100,100,normal
0,tcp,946,12461,1871,0,1,0,100,100,normal
0,tcp,66,0,2795,0,1,0,53,53,normal
0,tcp,946,12461,985,0,1,0,100,100,normal
0,tcp,66,0,6297,0,1,0,44,44,normal
0,tcp,946,12461,2456,0,1,0,100,100,normal
0,tcp,430,12461,3309,0,1,0,82,82,normal
0,tcp,66,0,2740,0,1,0,56,56,normal
0,tcp,66,0,1449,0,1,0,50,50,normal
0,tcp,946,12461,2153,0,1,0,100,100,normal
0,tcp,1024,206,3266,0.47,1,0,100,100,normal
0,tcp,946,206,3582,0.49,1,0,100,100,normal
0,tcp,66,0,2973,0,1,0,63,63,normal
0,tcp,880,12395,4460,0,1,0,60,60,normal
0,tcp,66,0,5465,0,1,0,100,100,normal
0,tcp,66,0,1492,0,1,0,67,67,normal
0,tcp,66,0,2863,0,1,0,49,49,normal
0,tcp,66,0,2849,0,1,0,50,50,normal
0,tcp,946,12461,1126,0,1,0,100,100,normal
0,tcp,946,12461,2177,0,1,0,100,100,normal
0,tcp,946,12461,2039,0,1,0,100,100,normal
0,tcp,66,0,4082,0,1,0,99,99,normal
0,tcp,946,12461,1536,0,1,0,100,100,normal
0,tcp,946,12461,2251,0,1,0,100,100,normal
0,tcp,66,0,3186,0,1,0,44,44,normal
0,tcp,946,12461,1910,0,1,0,100,100,normal
0,tcp,66,0,3877,0,1,0,54,54,normal
0,tcp,946,12461,1892,0,1,0,99,99,normal
0,tcp,1092,12461,2242,0,1,0,100,100,normal
0,tcp,946,12461,3358,0,1,0,100,100,normal
0,tcp,66,0,4879,0,1,0,50,50,normal
0,tcp,946,12461,1150,0,1,0,100,100,normal
0,tcp,946,12461,1917,0,1,0,85,85,normal
0,tcp,800,12395,3688,0.51,1,0,100,100,normal
0,tcp,946,12461,2978,0,1,0,63,63,normal
0,tcp,66,0,2026,0,1,0,47,47,normal
0,tcp,66,0,2129,0,1,0,53,53,normal
0,tcp,946,12461,1981,0,1,0,100,100,normal
0,tcp,78,0,2490,0,1,0,55,55,normal
0,tcp,66,0,2890,0,1,0,41,41,normal
0,tcp,66,0,5820,0,1,0,45,45,normal
0,tcp,946,12461,2126,0,1,0,100,100,normal
0,tcp,66,0,3648,0,1,0,85,85,normal
0,tcp,66,0,3927,0,1,0,80,80,normal
0,tcp,946,12461,3846,0,1,0,100,100,normal
0,tcp,946,12461,2120,0,1,0,100,100,normal
0,tcp,78,0,3865,0,1,0,75,75,normal
0,tcp,946,12461,3909,0,1,0,100,100,normal
0,tcp,66,0,2960,0,1,0,46,46,normal
0,tcp,946,12461,2000,0,1,0,86,86,normal
0,tcp,66,0,2242,0,1,0,48,48,normal
0,tcp,946,12461,1904,0,1,0,100,100,normal
0,tcp,946,12461,3022,0,1,0,63,63,normal
0,tcp,66,0,3973,0,1,0,97,97,normal
0,tcp,946,12461,3173,0,1,0,100,100,normal
0,tcp,946,12461,2138,0,1,0,100,100,normal
0,tcp,66,0,3384,0,1,0,52,52,normal
0,tcp,66,0,4392,0,1,0,32,32,normal
0,tcp,946,12461,2067,0,1,0,47,47,normal
0,tcp,880,12395,2272,0,1,0,100,100,normal
0,tcp,880,12395,4271,0,1,0,66,66,normal
0,tcp,946,12461,3378,0,1,0,100,100,normal
0,tcp,946,12461,1146,0,1,0,100,100,normal
0,tcp,66,0,3081,0,1,0,46,46,normal
0,tcp,946,12461,2842,0,1,0,100,100,normal
0,tcp,66,0,4394,0,1,0,34,34,normal
0,tcp,66,0,5659,0,1,0,11,11,normal
0,tcp,66,0,5833,0,1,0,41,41,normal
0,tcp,880,12395,3161,0,1,0,100,100,normal
0,tcp,220,66,3179,0.45,1,0,100,100,normal
0,tcp,946,12461,2757,0,1,0,48,48,normal
0,tcp,66,0,4010,0,1,0,99,99,normal
0,tcp,800,12461,2619,0,1,0,66,66,normal
0,tcp,734,12329,3568,0.49,1,0,100,100,normal
0,tcp,66,0,3459,0,1,0,53,53,normal
0,tcp,146,0,5762,0,1,0,45,45,normal
0,tcp,880,12395,2133,0,1,0,99,99,normal
0,tcp,1012,12395,2927,0.42,1,0,100,100,normal
0,tcp,946,12461,3098,0,1,0,80,80,normal
0,tcp,946,12461,1952,0,1,0,100,100,normal
0,tcp,946,12461,3523,0,1,0,100,100,normal
0,tcp,66,0,4372,0,1,0,39,39,normal
0,tcp,946,12461,2253,0,1,0,100,100,normal
0,tcp,66,0,3156,0,1,0,39,39,normal
0,tcp,946,12461,2989,0,1,0,65,65,normal
0,tcp,66,0,3266,0,1,0,48,48,normal
0,tcp,946,12461,3238,0,1,0,98,98,normal
0,tcp,880,12395,5662,0,1,0,72,72,normal
0,tcp,946,12461,2531,0,1,0,100,100,normal
0,tcp,946,12461,3901,0,1,0,100,100,normal
0,tcp,66,0,2930,0,1,0,47,47,normal
0,tcp,946,12461,3883,0,1,0,98,98,normal
0,tcp,78,0,2880,0,1,0,76,76,normal
0,tcp,946,12461,2112,0,1,0,100,100,normal
1,tcp,946,12461,2963,0,1,0,100,100,normal
0,tcp,946,12395,1739,0.09,1,0,100,100,normal
0,tcp,880,12395,3045,0,1,0,89,89,normal
0,tcp,66,0,3661,0,1,0,86,86,normal
0,tcp,66,0,3306,0,1,0,58,58,normal
0,tcp,946,12461,1737,0,1,0,100,100,normal
0,tcp,66,0,5211,0,1,0,42,42,normal
0,tcp,946,12461,3331,0,1,0,91,91,normal
0,tcp,946,12461,2168,0,1,0,100,100,normal
0,tcp,946,12461,3081,0,1,0,85,85,normal
0,tcp,1024,206,1927,0.14,1,0,100,100,normal
0,tcp,946,12461,1853,0,1,0,100,100,normal
0,tcp,946,12461,2150,0,1,0,100,100,normal
0,tcp,946,12461,2066,0,1,0,100,100,normal
0,tcp,946,12461,2235,0,1,0,100,100,normal
0,tcp,66,0,6134,0,1,0,44,44,normal
0,tcp,946,12461,1188,0,1,0,100,100,normal
0,tcp,78,0,3282,0,1,0,96,96,normal
0,tcp,66,0,2954,0,1,0,48,48,normal
0,tcp,66,0,3186,0,1,0,62,62,normal
0,tcp,66,0,5892,0,1,0,45,45,normal
0,tcp,66,0,3117,0,1,0,29,29,normal
0,tcp,66,0,6264,0,1,0,48,48,normal
0,tcp,946,12461,4091,0,1,0,100,100,normal
0,tcp,66,0,5512,0,1,0,81,81,normal
0,tcp,66,0,4904,0,1,0,43,43,normal
0,tcp,946,12461,2393,0,1,0,86,86,normal
0,tcp,946,12461,2519,0,1,0,100,100,normal
0,tcp,66,0,3368,0,1,0,46,46,normal
0,tcp,946,12461,2555,0,1,0,100,100,normal
0,tcp,946,12461,4251,0,1,0,83,83,normal
0,tcp,66,0,3777,0,1,0,43,43,normal
0,tcp,66,0,5902,0,1,0,43,43,normal
0,tcp,946,12461,3386,0,1,0,100,100,normal
0,tcp,66,0,3666,0,1,0,39,39,normal
0,tcp,66,0,3834,0,1,0,33,33,normal
0,tcp,946,12461,2512,0,1,0,100,100,normal
0,tcp,946,12461,3371,0,1,0,100,100,normal
0,tcp,66,0,3600,0,1,0,66,66,normal
0,tcp,946,12461,804,0,1,0,100,100,normal
0,tcp,946,12461,2238,0,1,0,100,100,normal
0,tcp,66,0,2911,0,1,0,53,53,normal
0,tcp,880,12395,1505,0,1,0,95,95,normal
0,tcp,946,12461,950,0,1,0,100,100,normal
0,tcp,146,0,3192,0,1,0,62,62,normal
0,tcp,880,12395,1936,0,1,0,86,86,normal
0,tcp,66,0,2813,0,1,0,50,50,normal
0,tcp,66,0,5406,0,1,0,97,97,normal
0,tcp,66,0,3026,0,1,0,21,21,normal
0,tcp,880,12521,3306,0.47,1,0,100,100,normal
0,tcp,946,12461,1461,0,1,0,100,100,normal
0,tcp,66,0,3970,0,1,0,94,94,normal
0,tcp,66,0,3491,0,1,0,49,49,normal
0,tcp,946,12461,1062,0,1,0,100,100,normal
0,tcp,66,0,2894,0,1,0,50,50,normal
0,tcp,880,12395,986,0,1,0,100,100,normal
0,tcp,946,12461,2351,0,1,0,100,100,normal
0,tcp,946,12461,3314,0,1,0,51,51,normal
0,tcp,66,0,3297,0,1,0,47,47,normal
0,tcp,880,74,2206,0.25,1,0,100,100,normal
0,tcp,946,12461,2577,0,1,0,52,52,normal
0,tcp,66,0,5823,0,1,0,45,45,normal
0,tcp,140,74,2657,0.37,1,0,100,100,normal
0,tcp,946,12461,1839,0,1,0,100,100,normal
0,tcp,66,0,2853,0,1,0,49,49,normal
0,tcp,946,12461,4000,0,1,0,98,98,normal
0,tcp,946,12461,3960,0,1,0,100,100,normal
0,tcp,66,0,3160,0,1,0,42,42,normal
0,tcp,880,12395,946,0,1,0,100,100,normal
0,tcp,946,12461,2324,0,1,0,100,100,normal
0,tcp,946,12461,3248,0,1,0,100,100,normal
0,tcp,66,0,3032,0,1,0,39,39,normal
0,tcp,66,0,3158,0,1,0,51,51,normal
0,tcp,66,0,3532,0,1,0,46,46,normal
0,tcp,946,12461,2501,0,1,0,100,100,normal
0,tcp,66,0,5687,0,1,0,47,47,normal
0,tcp,880,12395,2315,0,1,0,100,100,normal
0,tcp,66,0,4601,0,1,0,48,48,normal
0,tcp,946,12461,1143,0,1,0,100,100,normal
0,tcp,946,12461,2246,0,1,0,100,100,normal
0,tcp,146,0,2987,0,1,0,58,58,normal
0,tcp,66,0,2592,0,1,0,68,68,normal
0,tcp,66,0,6255,0,1,0,48,48,normal
0,tcp,946,12461,927,0,1,0,100,100,normal
0,tcp,946,12461,35,0,1,0,35,35,normal
0,tcp,364,12521,1894,0.13,1,0,100,100,normal
0,tcp,66,0,4646,0,1,0,52,52,normal
0,tcp,946,12461,1008,0,1,0,100,100,normal
0,tcp,946,12461,2167,0,1,0,50,50,normal
0,tcp,66,0,2616,0,1,0,51,51,normal
0,tcp,946,12461,3363,0,1,0,73,73,normal
0,tcp,140,140,1966,0.15,1,0,100,100,normal
0,tcp,946,12461,1192,0,1,0,100,100,normal
0,tcp,946,12461,2882,0,1,0,77,77,normal
0,tcp,78,0,2467,0,1,0,85,85,normal
0,tcp,946,12461,746,0,1,0,100,100,normal
0,tcp,66,0,3089,0,1,0,43,43,normal
0,tcp,946,12461,2152,0,1,0,100,100,normal
0,tcp,946,12461,2137,0,1,0,100,100,normal
0,tcp,946,12461,2502,0,1,0,100,100,normal
0,tcp,66,0,3615,0,1,0,94,94,normal
0,tcp,946,12461,2314,0,1,0,100,100,normal
0,tcp,946,12461,2227,0,1,0,100,100,normal
0,tcp,1024,12527,3094,0,1,0,73,73,normal
0,tcp,66,0,5953,0,1,0,44,44,normal
0,tcp,286,74,3563,0.49,1,0,100,100,normal
0,tcp,946,12461,3910,0,1,0,100,100,normal
0,tcp,946,12461,4195,0,1,0,76,76,normal
0,tcp,946,12461,2127,0,1,0,92,92,normal
0,tcp,66,0,4924,0,1,0,57,57,normal
0,tcp,66,0,5622,0,1,0,49,49,normal
0,tcp,946,12461,3375,0,1,0,100,100,normal
0,tcp,946,12461,2445,0,1,0,100,100,normal
0,tcp,946,12461,1862,0,1,0,100,100,normal
0,tcp,66,0,6368,0,1,0,26,26,normal
0,tcp,946,12461,3219,0,1,0,94,94,normal
0,tcp,66,0,3320,0,1,0,63,63,normal
0,tcp,78,0,5709,0,1,0,48,48,normal
0,tcp,946,12461,2113,0,1,0,100,100,normal
0,tcp,946,12461,1866,0,1,0,99,99,normal
0,tcp,880,12395,3489,0.48,1,0,100,100,normal
0,tcp,66,0,3197,0,1,0,84,84,normal
0,tcp,946,12461,2536,0,1,0,100,100,normal
0,tcp,946,12461,4113,0,1,0,100,100,normal
0,tcp,146,0,5840,0,1,0,55,55,normal
0,tcp,66,0,2838,0,1,0,45,45,normal
0,tcp,946,12461,2404,0,1,0,99,99,normal
0,tcp,66,0,4689,0,1,0,31,31,normal
0,tcp,66,0,3900,0,1,0,80,80,normal
0,tcp,66,0,3302,0,1,0,60,60,normal
0,tcp,946,12461,3157,0,1,0,100,100,normal
0,tcp,66,0,3042,0,1,0,48,48,normal
0,tcp,66,0,4468,0,1,0,54,54,normal
0,tcp,946,12461,1455,0,1,0,100,100,normal
0,tcp,78,0,3524,0,1,0,66,66,normal
0,tcp,66,0,2693,0,1,0,56,56,normal
0,tcp,946,12461,1836,0,1,0,100,100,normal
0,tcp,946,12461,2246,0,1,0,100,100,normal
0,tcp,946,12461,709,0,1,0,100,100,normal
0,tcp,146,0,2856,0,1,0,74,74,normal
0,tcp,946,12395,3628,0.5,1,0,100,100,normal
0,tcp,946,12461,1127,0,1,0,100,100,normal
0,tcp,946,12461,2041,0,1,0,100,100,normal
0,tcp,946,12461,3316,0,1,0,100,100,normal
0,tcp,946,12461,2154,0,1,0,98,98,normal
0,tcp,352,140,2516,0.34,1,0,100,100,normal
0,tcp,66,0,2092,0,1,0,50,50,normal
0,tcp,946,12461,1087,0,1,0,100,100,normal
0,tcp,946,12461,2528,0,1,0,100,100,normal
0,tcp,880,12395,2565,0,1,0,100,100,normal
0,tcp,946,12461,1856,0,1,0,100,100,normal
0,tcp,946,12461,1893,0,1,0,92,92,normal
0,tcp,880,12395,2341,0,1,0,100,100,normal
0,tcp,66,0,3197,0,1,0,62,62,normal
0,tcp,946,12461,3875,0,1,0,100,100,normal
0,tcp,66,0,5764,0,1,0,45,45,normal
0,tcp,946,12461,2263,0,1,0,100,100,normal
0,tcp,66,0,2986,0,1,0,53,53,normal
0,tcp,946,12461,2846,0,1,0,77,77,normal
0,tcp,66,0,5961,0,1,0,45,45,normal
0,tcp,946,12461,2541,0,1,0,100,100,normal
0,tcp,66,0,3024,0,1,0,19,19,normal
0,tcp,946,12461,1893,0,1,0,50,50,normal
0,tcp,946,12461,3341,0,1,0,100,100,normal
0,tcp,146,0,3579,0,1,0,67,67,normal
0,tcp,78,0,2456,0,1,0,86,86,normal
0,tcp,946,12461,3905,0,1,0,100,100,normal
0,tcp,946,12461,1992,0,1,0,100,100,normal
0,tcp,946,12461,2224,0,1,0,100,100,normal
0,tcp,946,12461,1873,0,1,0,100,100,normal
0,tcp,66,0,3515,0,1,0,46,46,normal
0,tcp,66,0,3639,0,1,0,85,85,normal
0,tcp,66,0,5435,0,1,0,98,98,normal
0,tcp,880,12406,3854,0,1,0,75,75,normal
0,tcp,880,12395,4472,0,1,0,55,55,normal
0,tcp,66,0,2947,0,1,0,48,48,normal
0,tcp,946,12461,3081,0,1,0,90,90,normal
0,tcp,946,12461,797,0,1,0,100,100,normal
0,tcp,946,12461,2057,0,1,0,86,86,normal
0,tcp,66,0,3936,0,1,0,68,68,normal
0,tcp,66,0,4908,0,1,0,61,61,normal
0,tcp,880,12395,1462,0,1,0,100,100,normal
0,tcp,1024,12538,351,0,1,0,100,100,normal
0,tcp,946,12461,1971,0,1,0,100,100,normal
0,tcp,66,0,1452,0,1,0,52,52,normal
0,tcp,66,0,3258,0,1,0,31,31,normal
0,tcp,946,12461,1848,0,1,0,100,100,normal
0,tcp,66,0,3113,0,1,0,37,37,normal
0,tcp,66,0,2881,0,1,0,25,25,normal
0,tcp,66,0,3082,0,1,0,33,33,normal
0,tcp,66,0,2780,0,1,0,44,44,normal
0,tcp,946,12461,1189,0,1,0,100,100,normal
0,tcp,748,12395,2951,0.43,1,0,100,100,normal
0,tcp,66,0,3218,0,1,0,41,41,normal
0,tcp,946,12461,1991,0,1,0,100,100,normal
0,tcp,946,12461,2389,0,1,0,100,100,normal
0,tcp,66,0,5043,0,1,0,45,45,normal
0,tcp,364,332,1896,0.13,1,0,100,100,normal
0,tcp,78,0,3005,0,1,0,73,73,normal
0,tcp,66,0,3814,0,1,0,41,41,normal
