% isAttack tcpFlood:	667
% isAttack slowRead:	667
% isAttack httpFlood:	667
% isAttack slowHeaders:	667
% isAttack udpFlood:	372
% isAttack slowBody:	667
@relation 'TCP Flood-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R4,18,17,9,8,21,3,5,1-2,10-11,23-24,14-16,19-20,22,26,6,25,12,7,13,27'

@attribute src_bytes numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_count numeric
@attribute srv_count numeric
@attribute count numeric
@attribute dst_host_same_src_port_rate numeric
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute dst_bytes numeric
@attribute duration numeric
@attribute protocol_type {tcp,icmp,udp}
@attribute serror_rate numeric
@attribute srv_serror_rate numeric
@attribute dst_host_serror_rate numeric
@attribute dst_host_srv_serror_rate numeric
@attribute same_srv_rate numeric
@attribute diff_srv_rate numeric
@attribute srv_diff_host_rate numeric
@attribute dst_host_same_srv_rate numeric
@attribute dst_host_diff_srv_rate numeric
@attribute dst_host_srv_diff_host_rate numeric
@attribute dst_host_srv_rerror_rate numeric
@attribute wrong_fragment numeric
@attribute dst_host_rerror_rate numeric
@attribute rerror_rate numeric
@attribute urgent numeric
@attribute srv_rerror_rate numeric
@attribute isAttack {tcpFlood,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
60,35,35,120,120,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,30,30,74,74,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,38,38,111,111,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,17,17,17,17,0.94,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,19,19,138,138,0.95,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,40,40,110,110,0.98,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,121,121,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,24,24,56,56,0.96,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,23,23,23,23,0.96,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,139,139,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,129,129,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,39,39,105,105,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,34,34,101,101,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,77,77,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,34,34,119,119,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,38,38,113,113,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,109,109,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,11,11,138,138,0.92,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,114,114,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,105,105,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,145,145,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,0,0,0,0,0,OTH,0,0,udp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,udpFlood
60,34,34,101,101,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,41,41,88,88,0.98,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,102,102,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,27,27,30,30,0.96,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,138,138,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,121,121,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,40,40,88,88,0.98,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,108,108,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,111,111,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,112,112,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,24,24,24,24,0.96,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,117,117,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,143,143,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,38,38,109,109,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,108,108,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,34,34,115,115,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,34,34,118,118,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,121,121,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,20,20,139,139,0.95,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,25,25,60,60,0.96,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,112,112,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,27,27,69,69,0.96,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,160,160,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,42,42,95,95,0.98,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,128,128,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,141,141,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,40,40,102,102,0.98,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,155,155,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,34,34,108,108,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,40,40,87,87,0.98,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,145,145,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,125,125,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,40,40,86,86,0.98,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,42,42,94,94,0.98,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,34,34,113,113,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,24,24,57,57,0.96,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,21,21,140,140,0.95,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,117,117,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,112,112,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,110,110,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,22,22,45,45,0.96,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,11,11,137,137,0.92,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,35,35,119,119,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,29,29,141,141,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,27,27,141,141,0.96,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,30,30,141,141,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,154,154,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,128,128,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,106,106,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,40,40,101,101,0.98,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,109,109,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,20,20,137,137,0.95,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,42,42,86,86,0.98,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,15,15,138,138,0.94,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,102,102,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,120,120,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,116,116,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,145,145,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,34,34,117,117,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,41,41,85,85,0.98,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,34,34,101,101,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,142,142,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,103,103,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,141,141,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,42,42,93,93,0.98,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,42,42,93,93,0.98,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,132,132,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,110,110,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,18,18,135,135,0.95,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,116,116,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,42,42,87,87,0.98,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,40,40,103,103,0.98,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,143,143,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,24,24,141,141,0.96,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,145,145,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,151,151,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,15,15,15,15,0.94,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,42,42,86,86,0.98,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,106,106,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,114,114,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,8,8,8,8,0.89,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,108,108,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,138,138,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,164,164,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,21,21,49,49,0.95,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,123,123,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,151,151,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,26,26,64,64,0.96,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,125,125,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,110,110,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,160,160,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,119,119,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,142,142,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,40,40,84,84,0.98,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,7,7,7,7,0.88,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,125,125,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,40,40,86,86,0.98,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,14,14,14,14,0.93,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,42,42,81,81,0.98,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,14,14,138,138,0.93,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,42,42,91,91,0.98,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,112,112,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,34,34,141,141,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,123,123,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,131,131,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,114,114,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,25,25,62,62,0.96,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,121,121,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,34,34,112,112,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,114,114,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,131,131,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,11,11,11,11,0.92,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,145,145,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,129,129,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,109,109,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,23,23,54,54,0.96,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,18,18,136,136,0.95,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,4,4,4,4,0.8,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,148,148,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,41,41,87,87,0.98,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,142,142,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,142,142,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,141,141,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,117,117,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,153,153,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,117,117,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,121,121,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,25,25,28,28,0.96,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,160,160,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,30,30,143,143,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,5,5,5,5,0.83,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,130,130,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,142,142,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,40,40,105,105,0.98,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,116,116,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,121,121,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,41,41,80,80,0.98,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,131,131,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,34,34,104,104,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,21,21,138,138,0.95,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,41,41,89,89,0.98,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,112,112,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,34,34,42,42,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,118,118,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,108,108,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,42,42,86,86,0.98,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,125,125,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,113,113,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,110,110,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,24,24,55,55,0.96,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,34,34,112,112,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,25,25,25,25,0.96,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,34,34,113,113,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,121,121,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,41,41,98,98,0.98,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,25,25,61,61,0.96,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,161,161,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,147,147,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,136,136,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,34,34,104,104,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,112,112,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,42,42,90,90,0.98,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,117,117,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,153,153,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,103,103,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,40,40,104,104,0.98,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,145,145,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,112,112,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,121,121,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,19,19,19,19,0.95,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,3,3,3,3,0.75,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,109,109,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,161,161,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,32,32,141,141,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,36,36,118,118,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,114,114,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,153,153,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,112,112,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,107,107,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,156,156,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,105,105,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,43,43,97,97,0.98,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,117,117,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,145,145,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,24,24,141,141,0.96,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,109,109,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
60,33,33,114,114,0.97,OTH,0,0,udp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,udpFlood
